"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-09,Hovedstaden,1,1856848,0.00
2021-01-13,Hovedstaden,2,1856848,0.00
2021-01-15,Hovedstaden,7,1856848,0.00
2021-01-16,Hovedstaden,7,1856848,0.00
2021-01-17,Hovedstaden,45,1856848,0.00
2021-01-18,Hovedstaden,181,1856848,0.01
2021-01-19,Hovedstaden,347,1856848,0.02
2021-01-20,Hovedstaden,473,1856848,0.03
2021-01-21,Hovedstaden,588,1856848,0.03
2021-01-22,Hovedstaden,663,1856848,0.04
2021-01-23,Hovedstaden,4809,1856848,0.26
2021-01-24,Hovedstaden,8822,1856848,0.48
2021-01-25,Hovedstaden,9066,1856848,0.49
2021-01-26,Hovedstaden,9203,1856848,0.50
2021-01-27,Hovedstaden,9836,1856848,0.53
2021-01-28,Hovedstaden,13609,1856848,0.73
2021-01-29,Hovedstaden,21191,1856848,1.14
2021-01-30,Hovedstaden,25810,1856848,1.39
2021-01-31,Hovedstaden,28448,1856848,1.53
2021-02-01,Hovedstaden,30335,1856848,1.63
2021-02-02,Hovedstaden,30447,1856848,1.64
2021-02-03,Hovedstaden,33444,1856848,1.80
2021-02-04,Hovedstaden,39955,1856848,2.15
2021-02-05,Hovedstaden,44849,1856848,2.42
2021-02-06,Hovedstaden,47877,1856848,2.58
2021-02-07,Hovedstaden,48447,1856848,2.61
2021-02-08,Hovedstaden,49580,1856848,2.67
2021-02-09,Hovedstaden,49608,1856848,2.67
2021-02-10,Hovedstaden,50546,1856848,2.72
2021-02-11,Hovedstaden,50785,1856848,2.74
2021-02-12,Hovedstaden,54953,1856848,2.96
2021-02-13,Hovedstaden,54958,1856848,2.96
2021-02-14,Hovedstaden,54969,1856848,2.96
2021-02-15,Hovedstaden,56345,1856848,3.03
2021-02-16,Hovedstaden,56757,1856848,3.06
2021-02-17,Hovedstaden,56787,1856848,3.06
2021-02-18,Hovedstaden,56859,1856848,3.06
2021-02-19,Hovedstaden,56908,1856848,3.06
2021-02-20,Hovedstaden,57008,1856848,3.07
2021-02-21,Hovedstaden,57112,1856848,3.08
2021-02-22,Hovedstaden,57256,1856848,3.08
2021-02-23,Hovedstaden,57404,1856848,3.09
2021-02-24,Hovedstaden,57469,1856848,3.09
2021-02-25,Hovedstaden,57499,1856848,3.10
2021-02-26,Hovedstaden,57558,1856848,3.10
2021-02-27,Hovedstaden,58688,1856848,3.16
2021-02-28,Hovedstaden,59843,1856848,3.22
2021-03-01,Hovedstaden,60063,1856848,3.23
2021-03-02,Hovedstaden,60314,1856848,3.25
2021-03-03,Hovedstaden,60351,1856848,3.25
2021-03-04,Hovedstaden,60546,1856848,3.26
2021-03-05,Hovedstaden,60806,1856848,3.27
2021-03-06,Hovedstaden,60899,1856848,3.28
2021-03-07,Hovedstaden,61218,1856848,3.30
2021-03-08,Hovedstaden,61452,1856848,3.31
2021-03-09,Hovedstaden,62923,1856848,3.39
2021-03-10,Hovedstaden,64631,1856848,3.48
2021-03-11,Hovedstaden,69066,1856848,3.72
2021-03-12,Hovedstaden,73942,1856848,3.98
2021-03-13,Hovedstaden,74025,1856848,3.99
2021-03-14,Hovedstaden,77278,1856848,4.16
2021-03-15,Hovedstaden,80052,1856848,4.31
2021-03-16,Hovedstaden,83603,1856848,4.50
2021-03-17,Hovedstaden,88055,1856848,4.74
2021-03-18,Hovedstaden,92483,1856848,4.98
2021-03-19,Hovedstaden,93654,1856848,5.04
2021-03-20,Hovedstaden,93736,1856848,5.05
2021-03-21,Hovedstaden,95831,1856848,5.16
2021-03-22,Hovedstaden,95913,1856848,5.17
2021-03-23,Hovedstaden,96013,1856848,5.17
2021-03-24,Hovedstaden,104649,1856848,5.64
2021-03-25,Hovedstaden,109217,1856848,5.88
2021-03-26,Hovedstaden,111926,1856848,6.03
2021-03-27,Hovedstaden,111966,1856848,6.03
2021-03-28,Hovedstaden,111998,1856848,6.03
2021-03-29,Hovedstaden,112559,1856848,6.06
2021-03-30,Hovedstaden,112840,1856848,6.08
2021-03-31,Hovedstaden,116659,1856848,6.28
2021-04-01,Hovedstaden,121392,1856848,6.54
2021-04-02,Hovedstaden,125142,1856848,6.74
2021-04-03,Hovedstaden,125225,1856848,6.74
2021-04-04,Hovedstaden,125262,1856848,6.75
2021-04-05,Hovedstaden,125288,1856848,6.75
2021-04-06,Hovedstaden,125467,1856848,6.76
2021-04-07,Hovedstaden,126033,1856848,6.79
2021-04-08,Hovedstaden,127701,1856848,6.88
2021-04-09,Hovedstaden,131125,1856848,7.06
2021-04-10,Hovedstaden,132413,1856848,7.13
2021-04-11,Hovedstaden,132535,1856848,7.14
2021-04-12,Hovedstaden,139438,1856848,7.51
2021-04-13,Hovedstaden,140515,1856848,7.57
2021-04-14,Hovedstaden,145083,1856848,7.81
2021-04-15,Hovedstaden,146649,1856848,7.90
2021-04-16,Hovedstaden,149693,1856848,8.06
2021-04-17,Hovedstaden,149891,1856848,8.07
2021-04-18,Hovedstaden,150071,1856848,8.08
2021-04-19,Hovedstaden,152136,1856848,8.19
2021-04-20,Hovedstaden,157161,1856848,8.46
2021-04-21,Hovedstaden,160932,1856848,8.67
2021-04-22,Hovedstaden,161061,1856848,8.67
2021-04-23,Hovedstaden,168039,1856848,9.05
2021-04-24,Hovedstaden,170033,1856848,9.16
