Aldersgruppe;Uge 11-2022_Ingen vaccination;Uge 11-2022_Første vaccination;Uge 11-2022_Anden vaccination;Uge 11-2022_Fuld effekt efter primært forløb;Uge 11-2022_Fuld effekt efter revaccination;Uge 10-2022_Ingen vaccination;Uge 10-2022_Første vaccination;Uge 10-2022_Anden vaccination;Uge 10-2022_Fuld effekt efter primært forløb;Uge 10-2022_Fuld effekt efter revaccination;Uge 09-2022_Ingen vaccination;Uge 09-2022_Første vaccination;Uge 09-2022_Anden vaccination;Uge 09-2022_Fuld effekt efter primært forløb;Uge 09-2022_Fuld effekt efter revaccination;Uge 08-2022_Ingen vaccination;Uge 08-2022_Første vaccination;Uge 08-2022_Anden vaccination;Uge 08-2022_Fuld effekt efter primært forløb;Uge 08-2022_Fuld effekt efter revaccination;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination
0-5;18;0;0;0;0;24,6;0;0;0;0;42,2;0;0;0;0;48,1;30,1;0;0;0;78,9;0;28,1;29,5;0;79,3;19,9;0;0;0;65,9;34,9;18,9;12,3;0;58,9;14,4;10,3;18,4;0;61;34,6;0;0;0;41,3;26,7;0;0;0;23;0;0;0;0;25,1;7,9;0;0;0;12,7;0;0;0;0;10,2;0;0;0;0;7,1;0;0;0;0;6,6;0;0;0;0
6-11;6,1;0;0;0;0;3,4;0;12,9;12,9;0;7;19,2;9,7;9,8;0;6,7;6,9;9,3;9,3;0;12;0;7,5;7,6;0;25,2;15,8;16;15,1;0;33;27,1;12,1;10,9;0;32,7;19;10,9;7,8;0;31,6;12,3;6,4;7;0;17,5;15;2,4;0;0;9,5;3,4;2,9;0;0;6,8;2,9;0;0;0;4,5;1,6;0;0;0;7,3;5,6;0;0;0;5,4;4,6;0;0;0;3;0;0;0;0
12-15;7,3;0;9,7;9,8;0;24,8;0;15;15,1;0;15,1;0;10,6;10,6;0;20,2;0;16,8;15,5;170,9;3,4;26;12,1;11,6;165,3;36,9;0;28,6;28,9;0;46,6;38,8;21,4;19,6;751,9;33,8;33;24;24;0;46,5;0;14,7;14,6;0;31,3;33,8;6,1;6,3;0;12,3;43,1;5,7;5,8;0;7;7,4;2,6;2,7;0;8,8;7,1;1,6;1,7;0;14,2;20,2;3,8;4;0;1,9;6,1;0;0;0;7;5,6;0,6;0,6;0
16-19;9,3;0;17,5;24,2;11,6;16,6;0;11,3;12,6;10,1;15,1;64,7;16,8;19,5;14;27;0;16,7;14,9;18,9;30,3;148,6;17,6;20,4;13,8;44,9;43,7;21,8;24,6;17,7;57,1;38,5;29,9;36,8;18,2;74,9;34,7;20,6;24,2;11,3;48,2;31,5;21,5;22,7;16,4;41,8;54,5;14,6;14,1;18,2;22,4;23,1;14;13,4;51,6;0;40,4;7,9;7,6;56;12,5;18,7;5,1;5,2;0;15,9;0;5,6;5,7;0;7,6;0;1,9;1,9;0;17,9;0;1,4;1,4;0
20-29;21,2;43,2;12,9;20,2;10,3;22,1;38,8;16,6;29,9;11,9;28,1;23,8;25,8;41,1;19,9;65,3;54,4;30,3;48,2;23;55,1;99,5;38,1;55,8;30,6;93,9;90,8;37,4;58,4;26,4;71,4;80,8;26,5;37;18,5;59,2;43,1;21,4;27,6;12,9;70,3;83,3;21,7;23,6;14,9;60,2;44,8;15,3;15,1;15,1;43,9;33,4;16,4;14,6;33,7;45,3;29,7;13;12,3;21,1;26,1;27,1;6,9;6,8;3,6;25,2;10,3;6,2;5;20,7;22,8;6,3;4,4;4,1;9,5;23,4;6,2;2,6;2,5;5,6
30-39;22,4;39;20,3;27,5;17,5;25,3;52,4;24,2;34,4;20;49,7;46,9;26,8;33,7;23,8;46,9;137;34,8;54;26,2;82,1;134,3;47,5;72,9;34,8;90,3;99,7;48,8;71,6;34,7;94,6;60,4;47;55,2;37,9;83,7;72,1;44,6;48,7;37,9;75,1;63,6;35,5;37,1;31,4;61,5;61,5;25,7;24,5;31;53,7;22,6;15,2;14,9;18,9;59,3;39,7;17,1;15,8;22,4;44,2;36;11;10,1;15,4;52,9;26,9;8,4;8,6;2,9;48,2;10,3;4,6;4,8;3,3;37;23,1;3,1;2,1;18,9
40-49;40,9;116,4;20,9;29,6;19,8;37,9;35,9;19,1;33;17,3;44,6;66,1;23,4;37,4;21,6;60,6;88,9;30,1;71;24,4;52,5;107,3;29,7;46,9;27,3;73,7;196,5;32;57,1;28;76,8;22,5;32,9;61,2;27,3;49,1;61,2;28,9;51,1;22,6;33,7;56,3;20,3;37;13,3;50,1;66;16,2;22;12,5;35,4;27,9;14,4;21,1;6,6;67,5;86,1;12,8;12,1;17,6;81,9;45,8;7,6;6,9;14,2;70;0;7,7;7,3;12,2;40,8;36,7;7,4;7,6;5,9;49,8;17,7;4,4;4,1;6,7
50-59;41,1;102,7;20,1;36,7;19,1;48;0;22,9;28;22,6;48,7;45,8;28,1;67,2;25,8;54,5;213,9;33,3;51,6;32,1;81,1;80;33,2;72,8;30,4;76,2;186,4;36,2;79,6;33;81,7;104,3;28,7;62,4;25,8;72,3;126;23,4;56,1;19,6;71;116,8;15;32,5;12,1;69,6;78,1;15,7;32,9;11,1;77,4;45,7;12,2;19,9;7,4;78,4;61,3;14,7;14,2;17,2;96,5;0;10,1;9,8;12,8;70,5;111;8;7,5;11,5;60,5;35;7,8;7,8;8,6;48,9;17,1;6;5,5;11,3
60-64;53,1;294,6;33,2;62;32,1;59,5;0;37,7;68,1;36,5;107;137;39,8;83,7;38,1;47,8;259,4;45,2;96,9;43,2;148,1;122,7;52,8;174,1;47,7;122,3;0;40,5;152,8;35,5;112,5;520,8;28,6;91,5;25,3;139,4;94,8;24,6;107,4;18,4;65,1;180,5;12,2;53,9;8,1;56,9;163,4;11,5;32;8,2;118,8;224,2;15;20,7;12,8;103,4;68;15,9;15,8;16,2;101,4;66,8;12,3;12,8;9,9;85,7;63,7;11,4;11,7;9,1;96,9;61,8;8,2;9;2,5;63,4;60,7;10,4;11;5,7
65-69;122,5;404,9;34,9;146,4;31,9;140,9;0;50,5;112,5;48,9;159,1;183,5;57,2;217,5;52,9;114,3;346;56,5;104;55,2;225,4;491,8;59,3;198,3;55,2;91,3;153,8;47,1;116,2;45;120;434,8;33;143,8;29,2;78,9;0;21,8;107,4;18,1;39;247,8;17,9;79,6;14,3;125,2;326,4;17,5;71,4;12,8;104,3;295,6;15,1;50,9;8,4;112,4;286,5;17,5;22,9;13;137,6;0;12,8;13,2;11,7;44,8;0;15,1;14,6;17,5;52,8;100,7;12,4;12,4;12,5;86,9;96,2;8,7;8,3;11,8
