Aldersgruppe;Uge 11-2022_Ingen vaccination;Uge 11-2022_Første vaccination;Uge 11-2022_Anden vaccination;Uge 11-2022_Fuld effekt efter primært forløb;Uge 11-2022_Fuld effekt efter revaccination;Uge 10-2022_Ingen vaccination;Uge 10-2022_Første vaccination;Uge 10-2022_Anden vaccination;Uge 10-2022_Fuld effekt efter primært forløb;Uge 10-2022_Fuld effekt efter revaccination;Uge 09-2022_Ingen vaccination;Uge 09-2022_Første vaccination;Uge 09-2022_Anden vaccination;Uge 09-2022_Fuld effekt efter primært forløb;Uge 09-2022_Fuld effekt efter revaccination;Uge 08-2022_Ingen vaccination;Uge 08-2022_Første vaccination;Uge 08-2022_Anden vaccination;Uge 08-2022_Fuld effekt efter primært forløb;Uge 08-2022_Fuld effekt efter revaccination;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination
0-5;2;0;0;0;0;3;0;0;0;0;5;0;0;0;0;9;0;0;0;0;8;0;0;0;0;13;0;0;0;0;12;0;0;0;0;10;0;0;0;0;10;0;0;0;0;6;0;0;0;0;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
6-11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
12-15;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;2;2;0;0;0;3;3;0;2;0;3;2;1;0;0;2;2;0;1;0;3;3;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-19;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;2;2;0;0;0;0;0;0;1;0;4;3;1;0;0;0;0;0;0;0;1;1;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
20-29;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;2;0;5;3;2;1;0;6;3;3;3;0;7;4;3;2;0;1;0;1;1;0;4;1;3;1;0;2;1;1;1;0;3;2;0;2;0;3;2;1;2;0;1;1;0;2;0;3;2;1;5;0;0;0;0;1;0;0;0;0;1;0;2;2;0
30-39;0;0;2;0;2;0;0;4;1;3;2;0;3;2;1;5;0;6;1;5;0;0;8;3;5;5;1;10;7;3;4;0;12;4;7;2;0;10;6;3;4;1;5;5;0;0;0;4;2;2;3;0;4;4;0;2;0;1;1;0;4;0;0;0;0;8;0;1;1;0;3;1;0;0;0;4;0;0;0;0
40-49;1;1;7;1;6;1;0;8;0;8;1;0;5;1;4;1;0;9;3;6;4;0;7;2;5;1;0;8;1;7;0;0;7;1;6;3;0;8;2;6;1;0;5;4;1;1;0;2;2;0;1;0;6;3;3;4;0;2;2;0;5;0;2;1;1;3;0;3;3;0;6;0;2;2;0;4;0;2;2;0
50-59;1;0;8;0;8;2;0;7;0;7;3;0;13;2;11;0;0;14;1;13;1;0;11;0;11;1;0;14;0;14;4;0;9;2;7;2;0;4;2;2;4;1;7;3;4;5;1;5;3;2;5;0;3;3;0;7;0;5;4;1;6;0;5;5;0;1;2;1;1;0;5;0;2;2;0;3;0;3;2;1
60-64;0;0;3;0;3;0;0;7;0;7;1;0;7;0;7;2;0;10;0;10;1;0;6;2;4;0;0;5;1;4;0;1;5;0;5;1;0;4;1;3;1;1;2;0;2;1;1;6;6;0;4;0;4;2;2;1;1;3;3;0;5;0;2;1;1;0;0;3;3;0;1;0;3;3;0;2;0;1;1;0
65-69;0;0;7;1;6;0;0;9;0;9;1;0;11;2;9;0;0;20;0;20;3;1;8;3;5;1;0;7;1;6;1;0;4;1;3;0;0;5;0;5;1;0;4;2;2;1;1;1;0;1;1;0;4;2;2;3;0;2;0;2;8;0;3;3;0;0;0;6;6;0;1;0;2;1;1;2;0;2;1;1
70-79;0;0;16;0;16;2;1;15;1;14;4;0;24;0;24;4;0;32;2;30;1;1;19;0;19;0;0;17;1;16;0;0;13;0;13;1;0;9;1;8;0;0;8;0;8;0;0;7;2;5;3;0;4;1;3;2;0;6;3;3;4;1;9;7;2;2;0;16;13;3;3;0;8;8;0;4;0;15;14;1
80+;2;0;10;0;10;0;0;18;2;16;0;0;20;0;20;2;0;16;2;14;1;0;11;2;9;3;0;11;0;11;0;0;5;1;4;1;0;8;1;7;0;0;6;0;6;1;2;2;0;2;0;1;1;0;1;1;1;7;2;5;2;0;6;4;1;1;0;2;1;1;1;0;3;3;0;4;0;9;7;2
12+;4;1;54;2;52;6;1;69;4;65;12;0;86;9;77;16;0;114;14;100;12;2;80;19;61;14;1;82;18;64;14;1;63;14;48;11;0;54;16;37;13;3;43;19;24;10;5;33;20;12;21;2;29;17;12;22;2;27;16;11;36;1;30;23;6;20;2;32;28;4;21;1;20;19;1;25;0;34;29;5
Alle;7;1;54;2;52;9;1;69;4;65;17;0;86;9;77;25;0;114;14;100;20;2;80;19;61;28;1;82;18;64;26;2;64;15;48;23;0;54;16;37;24;3;43;19;24;16;5;33;20;12;25;3;29;17;12;25;2;27;16;11;36;1;30;23;6;21;3;32;28;4;22;1;20;19;1;25;0;34;29;5
