"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-09,Hovedstaden,1,1856823,0.00
2021-01-13,Hovedstaden,2,1856823,0.00
2021-01-15,Hovedstaden,7,1856823,0.00
2021-01-16,Hovedstaden,7,1856823,0.00
2021-01-17,Hovedstaden,45,1856823,0.00
2021-01-18,Hovedstaden,181,1856823,0.01
2021-01-19,Hovedstaden,347,1856823,0.02
2021-01-20,Hovedstaden,473,1856823,0.03
2021-01-21,Hovedstaden,588,1856823,0.03
2021-01-22,Hovedstaden,663,1856823,0.04
2021-01-23,Hovedstaden,4812,1856823,0.26
2021-01-24,Hovedstaden,8825,1856823,0.48
2021-01-25,Hovedstaden,9069,1856823,0.49
2021-01-26,Hovedstaden,9206,1856823,0.50
2021-01-27,Hovedstaden,9839,1856823,0.53
2021-01-28,Hovedstaden,13612,1856823,0.73
2021-01-29,Hovedstaden,21193,1856823,1.14
2021-01-30,Hovedstaden,25811,1856823,1.39
2021-01-31,Hovedstaden,28449,1856823,1.53
2021-02-01,Hovedstaden,30337,1856823,1.63
2021-02-02,Hovedstaden,30449,1856823,1.64
2021-02-03,Hovedstaden,33446,1856823,1.80
2021-02-04,Hovedstaden,39958,1856823,2.15
2021-02-05,Hovedstaden,44852,1856823,2.42
2021-02-06,Hovedstaden,47878,1856823,2.58
2021-02-07,Hovedstaden,48448,1856823,2.61
2021-02-08,Hovedstaden,49581,1856823,2.67
2021-02-09,Hovedstaden,49609,1856823,2.67
2021-02-10,Hovedstaden,50548,1856823,2.72
2021-02-11,Hovedstaden,50787,1856823,2.74
2021-02-12,Hovedstaden,54955,1856823,2.96
2021-02-13,Hovedstaden,54960,1856823,2.96
2021-02-14,Hovedstaden,54971,1856823,2.96
2021-02-15,Hovedstaden,56347,1856823,3.03
2021-02-16,Hovedstaden,56759,1856823,3.06
2021-02-17,Hovedstaden,56789,1856823,3.06
2021-02-18,Hovedstaden,56861,1856823,3.06
2021-02-19,Hovedstaden,56909,1856823,3.06
2021-02-20,Hovedstaden,57008,1856823,3.07
2021-02-21,Hovedstaden,57112,1856823,3.08
2021-02-22,Hovedstaden,57256,1856823,3.08
2021-02-23,Hovedstaden,57404,1856823,3.09
2021-02-24,Hovedstaden,57469,1856823,3.10
2021-02-25,Hovedstaden,57498,1856823,3.10
2021-02-26,Hovedstaden,57557,1856823,3.10
2021-02-27,Hovedstaden,58688,1856823,3.16
2021-02-28,Hovedstaden,59843,1856823,3.22
2021-03-01,Hovedstaden,60063,1856823,3.23
2021-03-02,Hovedstaden,60314,1856823,3.25
2021-03-03,Hovedstaden,60351,1856823,3.25
2021-03-04,Hovedstaden,60546,1856823,3.26
2021-03-05,Hovedstaden,60806,1856823,3.27
2021-03-06,Hovedstaden,60898,1856823,3.28
2021-03-07,Hovedstaden,61217,1856823,3.30
2021-03-08,Hovedstaden,61451,1856823,3.31
2021-03-09,Hovedstaden,62922,1856823,3.39
2021-03-10,Hovedstaden,64629,1856823,3.48
2021-03-11,Hovedstaden,69065,1856823,3.72
2021-03-12,Hovedstaden,73939,1856823,3.98
2021-03-13,Hovedstaden,74023,1856823,3.99
2021-03-14,Hovedstaden,77276,1856823,4.16
2021-03-15,Hovedstaden,80051,1856823,4.31
2021-03-16,Hovedstaden,83603,1856823,4.50
2021-03-17,Hovedstaden,88055,1856823,4.74
2021-03-18,Hovedstaden,92482,1856823,4.98
2021-03-19,Hovedstaden,93653,1856823,5.04
2021-03-20,Hovedstaden,93735,1856823,5.05
2021-03-21,Hovedstaden,95830,1856823,5.16
2021-03-22,Hovedstaden,95912,1856823,5.17
2021-03-23,Hovedstaden,96012,1856823,5.17
2021-03-24,Hovedstaden,104650,1856823,5.64
2021-03-25,Hovedstaden,109218,1856823,5.88
2021-03-26,Hovedstaden,111927,1856823,6.03
2021-03-27,Hovedstaden,111967,1856823,6.03
2021-03-28,Hovedstaden,111999,1856823,6.03
2021-03-29,Hovedstaden,112559,1856823,6.06
2021-03-30,Hovedstaden,112840,1856823,6.08
2021-03-31,Hovedstaden,116660,1856823,6.28
2021-04-01,Hovedstaden,121394,1856823,6.54
2021-04-02,Hovedstaden,125144,1856823,6.74
2021-04-03,Hovedstaden,125227,1856823,6.74
2021-04-04,Hovedstaden,125264,1856823,6.75
2021-04-05,Hovedstaden,125290,1856823,6.75
2021-04-06,Hovedstaden,125469,1856823,6.76
2021-04-07,Hovedstaden,126035,1856823,6.79
2021-04-08,Hovedstaden,127703,1856823,6.88
2021-04-09,Hovedstaden,131126,1856823,7.06
2021-04-10,Hovedstaden,132413,1856823,7.13
2021-04-11,Hovedstaden,132535,1856823,7.14
2021-04-12,Hovedstaden,139436,1856823,7.51
2021-04-13,Hovedstaden,140512,1856823,7.57
2021-04-14,Hovedstaden,145080,1856823,7.81
2021-04-15,Hovedstaden,146647,1856823,7.90
2021-04-16,Hovedstaden,149690,1856823,8.06
2021-04-17,Hovedstaden,149888,1856823,8.07
2021-04-18,Hovedstaden,150068,1856823,8.08
2021-04-19,Hovedstaden,152133,1856823,8.19
2021-04-20,Hovedstaden,157159,1856823,8.46
2021-04-21,Hovedstaden,160926,1856823,8.67
2021-04-22,Hovedstaden,161055,1856823,8.67
2021-04-23,Hovedstaden,168032,1856823,9.05
2021-04-24,Hovedstaden,170027,1856823,9.16
2021-04-25,Hovedstaden,170338,1856823,9.17
2021-04-26,Hovedstaden,173497,1856823,9.34
2021-04-27,Hovedstaden,183212,1856823,9.87
2021-04-28,Hovedstaden,191419,1856823,10.3
2021-04-29,Hovedstaden,198643,1856823,10.7
