"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-09,Hovedstaden,1,1857044,0.00
2021-01-13,Hovedstaden,2,1857044,0.00
2021-01-15,Hovedstaden,7,1857044,0.00
2021-01-16,Hovedstaden,7,1857044,0.00
2021-01-17,Hovedstaden,45,1857044,0.00
2021-01-18,Hovedstaden,181,1857044,0.01
2021-01-19,Hovedstaden,347,1857044,0.02
2021-01-20,Hovedstaden,473,1857044,0.03
2021-01-21,Hovedstaden,588,1857044,0.03
2021-01-22,Hovedstaden,663,1857044,0.04
2021-01-23,Hovedstaden,4807,1857044,0.26
2021-01-24,Hovedstaden,8817,1857044,0.47
2021-01-25,Hovedstaden,9061,1857044,0.49
2021-01-26,Hovedstaden,9198,1857044,0.50
2021-01-27,Hovedstaden,9830,1857044,0.53
2021-01-28,Hovedstaden,13603,1857044,0.73
2021-01-29,Hovedstaden,21179,1857044,1.14
2021-01-30,Hovedstaden,25797,1857044,1.39
2021-01-31,Hovedstaden,28433,1857044,1.53
2021-02-01,Hovedstaden,30322,1857044,1.63
2021-02-02,Hovedstaden,30434,1857044,1.64
2021-02-03,Hovedstaden,33429,1857044,1.80
2021-02-04,Hovedstaden,39937,1857044,2.15
2021-02-05,Hovedstaden,44828,1857044,2.41
2021-02-06,Hovedstaden,47857,1857044,2.58
2021-02-07,Hovedstaden,48427,1857044,2.61
2021-02-08,Hovedstaden,49560,1857044,2.67
2021-02-09,Hovedstaden,49589,1857044,2.67
2021-02-10,Hovedstaden,50527,1857044,2.72
2021-02-11,Hovedstaden,50767,1857044,2.73
2021-02-12,Hovedstaden,54934,1857044,2.96
2021-02-13,Hovedstaden,54939,1857044,2.96
2021-02-14,Hovedstaden,54950,1857044,2.96
2021-02-15,Hovedstaden,56326,1857044,3.03
2021-02-16,Hovedstaden,56737,1857044,3.06
2021-02-17,Hovedstaden,56767,1857044,3.06
2021-02-18,Hovedstaden,56839,1857044,3.06
2021-02-19,Hovedstaden,56888,1857044,3.06
2021-02-20,Hovedstaden,56988,1857044,3.07
2021-02-21,Hovedstaden,57092,1857044,3.07
2021-02-22,Hovedstaden,57237,1857044,3.08
2021-02-23,Hovedstaden,57385,1857044,3.09
2021-02-24,Hovedstaden,57450,1857044,3.09
2021-02-25,Hovedstaden,57481,1857044,3.10
2021-02-26,Hovedstaden,57542,1857044,3.10
2021-02-27,Hovedstaden,58671,1857044,3.16
2021-02-28,Hovedstaden,59824,1857044,3.22
2021-03-01,Hovedstaden,60045,1857044,3.23
2021-03-02,Hovedstaden,60296,1857044,3.25
2021-03-03,Hovedstaden,60333,1857044,3.25
2021-03-04,Hovedstaden,60529,1857044,3.26
2021-03-05,Hovedstaden,60789,1857044,3.27
2021-03-06,Hovedstaden,60882,1857044,3.28
2021-03-07,Hovedstaden,61203,1857044,3.30
2021-03-08,Hovedstaden,61437,1857044,3.31
2021-03-09,Hovedstaden,62909,1857044,3.39
2021-03-10,Hovedstaden,64614,1857044,3.48
2021-03-11,Hovedstaden,69047,1857044,3.72
2021-03-12,Hovedstaden,73922,1857044,3.98
2021-03-13,Hovedstaden,74005,1857044,3.99
2021-03-14,Hovedstaden,77257,1857044,4.16
2021-03-15,Hovedstaden,80030,1857044,4.31
2021-03-16,Hovedstaden,83578,1857044,4.50
2021-03-17,Hovedstaden,88031,1857044,4.74
2021-03-18,Hovedstaden,92456,1857044,4.98
2021-03-19,Hovedstaden,93627,1857044,5.04
2021-03-20,Hovedstaden,93710,1857044,5.05
2021-03-21,Hovedstaden,95805,1857044,5.16
2021-03-22,Hovedstaden,95886,1857044,5.16
2021-03-23,Hovedstaden,95986,1857044,5.17
2021-03-24,Hovedstaden,104622,1857044,5.63
2021-03-25,Hovedstaden,109189,1857044,5.88
2021-03-26,Hovedstaden,111898,1857044,6.03
2021-03-27,Hovedstaden,111939,1857044,6.03
2021-03-28,Hovedstaden,111971,1857044,6.03
2021-03-29,Hovedstaden,112530,1857044,6.06
2021-03-30,Hovedstaden,112811,1857044,6.07
2021-03-31,Hovedstaden,116630,1857044,6.28
2021-04-01,Hovedstaden,121363,1857044,6.54
2021-04-02,Hovedstaden,125111,1857044,6.74
2021-04-03,Hovedstaden,125194,1857044,6.74
2021-04-04,Hovedstaden,125231,1857044,6.74
2021-04-05,Hovedstaden,125259,1857044,6.75
2021-04-06,Hovedstaden,125438,1857044,6.75
2021-04-07,Hovedstaden,126005,1857044,6.79
2021-04-08,Hovedstaden,127675,1857044,6.88
2021-04-09,Hovedstaden,131102,1857044,7.06
2021-04-10,Hovedstaden,132389,1857044,7.13
2021-04-11,Hovedstaden,132512,1857044,7.14
2021-04-12,Hovedstaden,139415,1857044,7.51
2021-04-13,Hovedstaden,140492,1857044,7.57
2021-04-14,Hovedstaden,145059,1857044,7.81
2021-04-15,Hovedstaden,146625,1857044,7.90
2021-04-16,Hovedstaden,149670,1857044,8.06
2021-04-17,Hovedstaden,149869,1857044,8.07
2021-04-18,Hovedstaden,150049,1857044,8.08
2021-04-19,Hovedstaden,152114,1857044,8.19
2021-04-20,Hovedstaden,157138,1857044,8.46
2021-04-21,Hovedstaden,160910,1857044,8.66
2021-04-22,Hovedstaden,161040,1857044,8.67
2021-04-23,Hovedstaden,168020,1857044,9.05
2021-04-24,Hovedstaden,170014,1857044,9.16
2021-04-25,Hovedstaden,170325,1857044,9.17
2021-04-26,Hovedstaden,173488,1857044,9.34
2021-04-27,Hovedstaden,183207,1857044,9.87
2021-04-28,Hovedstaden,191419,1857044,10.3
2021-04-29,Hovedstaden,198647,1857044,10.7
2021-04-30,Hovedstaden,198850,1857044,10.7
2021-05-01,Hovedstaden,199312,1857044,10.7
2021-05-02,Hovedstaden,207919,1857044,11.2
2021-05-03,Hovedstaden,215901,1857044,11.6
2021-05-04,Hovedstaden,224552,1857044,12.1
2021-05-05,Hovedstaden,236557,1857044,12.7
2021-05-06,Hovedstaden,246570,1857044,13.3
2021-05-07,Hovedstaden,254101,1857044,13.7
2021-05-08,Hovedstaden,273817,1857044,14.7
2021-05-09,Hovedstaden,281981,1857044,15.2
2021-05-10,Hovedstaden,287487,1857044,15.5
2021-05-11,Hovedstaden,293639,1857044,15.8
2021-05-12,Hovedstaden,299199,1857044,16.1
2021-05-13,Hovedstaden,309814,1857044,16.7
2021-05-14,Hovedstaden,317577,1857044,17.1
2021-05-15,Hovedstaden,324439,1857044,17.5
2021-05-16,Hovedstaden,327879,1857044,17.7
2021-05-17,Hovedstaden,335001,1857044,18.0
2021-05-18,Hovedstaden,343913,1857044,18.5
2021-05-19,Hovedstaden,346638,1857044,18.7
2021-05-20,Hovedstaden,352480,1857044,19.0
2021-05-21,Hovedstaden,359364,1857044,19.4
2021-05-22,Hovedstaden,362343,1857044,19.5
2021-05-23,Hovedstaden,363575,1857044,19.6
2021-05-24,Hovedstaden,364528,1857044,19.6
2021-01-09,Midtjylland,0,1334520,0.00
2021-01-13,Midtjylland,0,1334520,0.00
2021-01-15,Midtjylland,0,1334520,0.00
2021-01-16,Midtjylland,7,1334520,0.00
2021-01-17,Midtjylland,9,1334520,0.00
2021-01-18,Midtjylland,174,1334520,0.01
2021-01-19,Midtjylland,183,1334520,0.01
2021-01-20,Midtjylland,282,1334520,0.02
2021-01-21,Midtjylland,859,1334520,0.06
2021-01-22,Midtjylland,2041,1334520,0.15
2021-01-23,Midtjylland,3084,1334520,0.23
2021-01-24,Midtjylland,4387,1334520,0.33
2021-01-25,Midtjylland,4554,1334520,0.34
2021-01-26,Midtjylland,4600,1334520,0.34
2021-01-27,Midtjylland,5720,1334520,0.43
2021-01-28,Midtjylland,7500,1334520,0.56
2021-01-29,Midtjylland,11304,1334520,0.85
2021-01-30,Midtjylland,13905,1334520,1.04
2021-01-31,Midtjylland,20038,1334520,1.50
2021-02-01,Midtjylland,21527,1334520,1.61
2021-02-02,Midtjylland,22529,1334520,1.69
2021-02-03,Midtjylland,23913,1334520,1.79
2021-02-04,Midtjylland,25680,1334520,1.92
2021-02-05,Midtjylland,28081,1334520,2.10
2021-02-06,Midtjylland,28567,1334520,2.14
2021-02-07,Midtjylland,28643,1334520,2.15
2021-02-08,Midtjylland,31306,1334520,2.35
2021-02-09,Midtjylland,33929,1334520,2.54
2021-02-10,Midtjylland,35820,1334520,2.68
2021-02-11,Midtjylland,37417,1334520,2.80
2021-02-12,Midtjylland,38425,1334520,2.88
2021-02-13,Midtjylland,38462,1334520,2.88
2021-02-14,Midtjylland,38490,1334520,2.88
2021-02-15,Midtjylland,38962,1334520,2.92
2021-02-16,Midtjylland,39196,1334520,2.94
2021-02-17,Midtjylland,39313,1334520,2.95
2021-02-18,Midtjylland,39384,1334520,2.95
2021-02-19,Midtjylland,39494,1334520,2.96
2021-02-20,Midtjylland,39497,1334520,2.96
2021-02-21,Midtjylland,39540,1334520,2.96
2021-02-22,Midtjylland,39903,1334520,2.99
2021-02-23,Midtjylland,40179,1334520,3.01
2021-02-24,Midtjylland,40402,1334520,3.03
2021-02-25,Midtjylland,40562,1334520,3.04
2021-02-26,Midtjylland,40951,1334520,3.07
2021-02-27,Midtjylland,40954,1334520,3.07
2021-02-28,Midtjylland,40956,1334520,3.07
2021-03-01,Midtjylland,41104,1334520,3.08
2021-03-02,Midtjylland,41283,1334520,3.09
2021-03-03,Midtjylland,41498,1334520,3.11
2021-03-04,Midtjylland,42114,1334520,3.16
2021-03-05,Midtjylland,44736,1334520,3.35
2021-03-06,Midtjylland,46280,1334520,3.47
2021-03-07,Midtjylland,47398,1334520,3.55
2021-03-08,Midtjylland,50844,1334520,3.81
2021-03-09,Midtjylland,53632,1334520,4.02
2021-03-10,Midtjylland,55401,1334520,4.15
2021-03-11,Midtjylland,56671,1334520,4.25
2021-03-12,Midtjylland,57685,1334520,4.32
2021-03-13,Midtjylland,58273,1334520,4.37
2021-03-14,Midtjylland,58479,1334520,4.38
2021-03-15,Midtjylland,61290,1334520,4.59
2021-03-16,Midtjylland,64827,1334520,4.86
2021-03-17,Midtjylland,67678,1334520,5.07
2021-03-18,Midtjylland,68844,1334520,5.16
2021-03-19,Midtjylland,71919,1334520,5.39
2021-03-20,Midtjylland,71937,1334520,5.39
2021-03-21,Midtjylland,71951,1334520,5.39
2021-03-22,Midtjylland,74733,1334520,5.60
2021-03-23,Midtjylland,78129,1334520,5.85
2021-03-24,Midtjylland,79865,1334520,5.98
2021-03-25,Midtjylland,81609,1334520,6.12
2021-03-26,Midtjylland,83023,1334520,6.22
2021-03-27,Midtjylland,83198,1334520,6.23
2021-03-28,Midtjylland,83349,1334520,6.25
2021-03-29,Midtjylland,85797,1334520,6.43
2021-03-30,Midtjylland,88776,1334520,6.65
2021-03-31,Midtjylland,90451,1334520,6.78
2021-04-01,Midtjylland,90831,1334520,6.81
2021-04-02,Midtjylland,91163,1334520,6.83
2021-04-03,Midtjylland,91203,1334520,6.83
2021-04-04,Midtjylland,91258,1334520,6.84
2021-04-05,Midtjylland,91401,1334520,6.85
2021-04-06,Midtjylland,93403,1334520,7.00
2021-04-07,Midtjylland,97285,1334520,7.29
2021-04-08,Midtjylland,99742,1334520,7.47
2021-04-09,Midtjylland,101046,1334520,7.57
2021-04-10,Midtjylland,101778,1334520,7.63
2021-04-11,Midtjylland,102566,1334520,7.69
2021-04-12,Midtjylland,104454,1334520,7.83
2021-04-13,Midtjylland,106206,1334520,7.96
2021-04-14,Midtjylland,108613,1334520,8.14
2021-04-15,Midtjylland,111691,1334520,8.37
2021-04-16,Midtjylland,113143,1334520,8.48
2021-04-17,Midtjylland,113183,1334520,8.48
2021-04-18,Midtjylland,113212,1334520,8.48
2021-04-19,Midtjylland,118082,1334520,8.85
2021-04-20,Midtjylland,122622,1334520,9.19
2021-04-21,Midtjylland,128341,1334520,9.62
2021-04-22,Midtjylland,130999,1334520,9.82
2021-04-23,Midtjylland,132918,1334520,9.96
2021-04-24,Midtjylland,132987,1334520,9.97
2021-04-25,Midtjylland,133014,1334520,9.97
2021-04-26,Midtjylland,133849,1334520,10.0
2021-04-27,Midtjylland,137623,1334520,10.3
2021-04-28,Midtjylland,143492,1334520,10.8
2021-04-29,Midtjylland,148986,1334520,11.2
2021-04-30,Midtjylland,149639,1334520,11.2
2021-05-01,Midtjylland,149709,1334520,11.2
2021-05-02,Midtjylland,149740,1334520,11.2
2021-05-03,Midtjylland,158599,1334520,11.9
2021-05-04,Midtjylland,166983,1334520,12.5
2021-05-05,Midtjylland,175862,1334520,13.2
2021-05-06,Midtjylland,183410,1334520,13.7
2021-05-07,Midtjylland,189359,1334520,14.2
2021-05-08,Midtjylland,189591,1334520,14.2
2021-05-09,Midtjylland,189670,1334520,14.2
2021-05-10,Midtjylland,196731,1334520,14.7
2021-05-11,Midtjylland,204326,1334520,15.3
2021-05-12,Midtjylland,213659,1334520,16.0
