"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-15,Hovedstaden,5,1855824,0.00
2021-01-16,Hovedstaden,5,1855824,0.00
2021-01-17,Hovedstaden,41,1855824,0.00
2021-01-18,Hovedstaden,173,1855824,0.01
2021-01-19,Hovedstaden,340,1855824,0.02
2021-01-20,Hovedstaden,465,1855824,0.03
2021-01-21,Hovedstaden,578,1855824,0.03
2021-01-22,Hovedstaden,650,1855824,0.04
2021-01-23,Hovedstaden,4831,1855824,0.26
2021-01-24,Hovedstaden,8884,1855824,0.48
2021-01-25,Hovedstaden,9133,1855824,0.49
2021-01-26,Hovedstaden,9270,1855824,0.50
2021-01-27,Hovedstaden,9893,1855824,0.53
2021-01-28,Hovedstaden,13668,1855824,0.74
2021-01-29,Hovedstaden,21286,1855824,1.15
2021-01-30,Hovedstaden,25959,1855824,1.40
2021-01-31,Hovedstaden,28619,1855824,1.54
2021-02-01,Hovedstaden,30502,1855824,1.64
2021-02-02,Hovedstaden,30604,1855824,1.65
2021-02-03,Hovedstaden,33607,1855824,1.81
2021-02-04,Hovedstaden,40131,1855824,2.16
2021-02-05,Hovedstaden,45052,1855824,2.43
2021-02-06,Hovedstaden,48073,1855824,2.59
2021-02-07,Hovedstaden,48638,1855824,2.62
2021-02-08,Hovedstaden,49769,1855824,2.68
2021-02-09,Hovedstaden,49790,1855824,2.68
2021-02-10,Hovedstaden,50728,1855824,2.73
2021-02-11,Hovedstaden,50961,1855824,2.75
2021-02-12,Hovedstaden,55121,1855824,2.97
2021-02-13,Hovedstaden,55126,1855824,2.97
2021-02-14,Hovedstaden,55136,1855824,2.97
2021-02-15,Hovedstaden,56508,1855824,3.04
2021-02-16,Hovedstaden,56905,1855824,3.07
2021-02-17,Hovedstaden,56928,1855824,3.07
2021-02-18,Hovedstaden,56995,1855824,3.07
2021-02-19,Hovedstaden,57039,1855824,3.07
2021-02-20,Hovedstaden,57136,1855824,3.08
2021-02-21,Hovedstaden,57230,1855824,3.08
2021-02-22,Hovedstaden,57367,1855824,3.09
2021-02-23,Hovedstaden,57504,1855824,3.10
2021-02-24,Hovedstaden,57562,1855824,3.10
2021-02-25,Hovedstaden,57589,1855824,3.10
2021-02-26,Hovedstaden,57646,1855824,3.11
2021-02-27,Hovedstaden,58790,1855824,3.17
2021-02-28,Hovedstaden,59954,1855824,3.23
2021-03-01,Hovedstaden,60177,1855824,3.24
2021-03-02,Hovedstaden,60421,1855824,3.26
2021-03-03,Hovedstaden,60454,1855824,3.26
2021-03-04,Hovedstaden,60643,1855824,3.27
2021-03-05,Hovedstaden,60898,1855824,3.28
2021-03-06,Hovedstaden,60989,1855824,3.29
2021-03-07,Hovedstaden,61309,1855824,3.30
2021-03-08,Hovedstaden,61540,1855824,3.32
2021-03-09,Hovedstaden,62998,1855824,3.39
2021-03-10,Hovedstaden,64704,1855824,3.49
2021-03-11,Hovedstaden,69063,1855824,3.72
2021-03-12,Hovedstaden,73937,1855824,3.98
2021-03-13,Hovedstaden,74019,1855824,3.99
