Aldersgruppe;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination;Uge 39-2021_Ingen vaccination;Uge 39-2021_Første vaccination;Uge 39-2021_Anden vaccination;Uge 39-2021_Fuld effekt efter primært forløb;Uge 39-2021_Fuld effekt efter revaccination;Uge 38-2021_Ingen vaccination;Uge 38-2021_Første vaccination;Uge 38-2021_Anden vaccination;Uge 38-2021_Fuld effekt efter primært forløb;Uge 38-2021_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination
0-5;1361,7;2028,9;0;0;0;864,6;1377;0;0;0;863,6;2859,2;0;0;0;669,3;16071,4;0;0;0;459,6;0;0;0;0;379,8;0;0;0;0;361,3;10000;0;0;0;272,7;0;0;0;0;191,1;0;0;0;0;138;0;0;0;0;95,2;0;0;0;0;49,4;0;0;0;0;51,1;0;0;0;0;33,6;0;0;0;0;29,3;0;0;0;0;2013;2441,6;6709,7;25000;0
6-11;2654,1;2266,2;5513,6;5882,4;0;1739,7;1745,1;5254,2;0;0;2855,5;4010,8;0;0;0;2703,6;5409,1;0;0;0;2132,9;11650,5;0;0;0;1837,1;0;0;0;0;1705,8;0;0;0;0;1438,7;0;0;0;0;1014,6;0;0;0;0;480,1;0;0;0;0;331,2;0;0;0;0;287,6;0;0;0;0;256,6;0;0;0;0;190,4;0;0;0;0;147,6;0;0;0;0;3383;2401,9;3102,7;4937,4;0
12-15;3406,9;2758,2;2266,5;2277,1;2150,5;2321,7;1672,1;1272,3;1276,3;2597,4;2921,2;2065,6;1056,5;1073,1;1538,5;2641,7;1460,2;419,1;411,1;0;1926,7;979,7;228,6;229,4;0;1700;887,8;195,5;187;0;1653,6;1122,6;182,4;176,2;0;1410,7;880,1;134,4;134,4;0;934,9;525,4;80,8;81,6;0;721,2;214,8;49,2;49,9;0;518,2;224,3;32,4;32,3;0;310,8;79,6;18,8;18,4;0;296,2;87;10,2;10,8;;210,8;89,9;9,8;8,2;;215,2;71,4;5,2;4,5;;4999,7;3467,9;3017,2;3028,4;2040,8
16-19;3699,7;3539,8;3615,6;3623,6;3290,9;2462,1;1977,2;2649,3;2666;1235,4;2405,3;2010,3;2130,2;2146,3;734,1;2051;1464,3;816,8;819,9;93,8;1668,7;1248,4;454,1;454,2;223,5;1402,1;1223,5;300,2;300,1;278,9;1304,2;1182,5;315,2;315,3;367;1077;903;206,7;206,3;263,2;740,2;453,6;163;163,2;0;778,7;287,8;136,7;136,3;0;486,8;127,5;65,4;64,8;0;264,3;264,4;38,9;38,7;0;227,7;89,1;33,3;33,6;0;227,5;79;13,4;13,5;0;167,6;118,5;15,9;16,1;0;6267,8;5613,2;6429,1;6331,7;11835,8
20-29;3398,2;3477,4;3658,4;3725,4;3044,1;1902,5;1856;2351,3;2408,5;1746,1;1868,8;1664,1;2012,7;2071,2;1336,2;1430,1;1243,3;877;893,8;620,7;1116,8;828,3;459,6;474,6;158,9;922,3;691,2;350,6;357,1;196,8;905,2;810;361,7;368,3;151,8;755,6;728,8;307,6;311,8;101,9;596,9;354,5;192,1;193,9;83,2;576,2;319;154;154,9;117,4;405,3;219,2;94,8;94,6;0;239,1;138,4;56,2;56,7;0;193;102,3;35,7;36,2;0;144,5;82,2;26,1;26,4;0;128,8;62,1;17,2;16,5;0;4219,6;4197,2;4322,9;4303,2;4623
30-39;3108,2;2927;2917,3;2970,3;2557,1;1832,9;1898,9;1819,7;1862,6;1541,5;1935,3;1568,7;1564,3;1614,3;1160,1;1524;1168,5;823,7;850;538,1;1263,2;920,6;567;583,2;341,9;1040;978,2;451,2;463,3;284,7;1062,5;860,6;451,2;461,6;246,4;793,6;663,6;354,7;364;140,1;624,1;470,1;226,6;229,3;87,7;502,1;358,2;168,2;169,8;83,3;433,3;263,3;128,7;128,6;246,2;225,5;89,7;66,3;66,5;77,6;204,9;180,5;48,7;48,3;0;154,4;135,4;37,9;37,8;0;128;92,4;33;33,4;0;3333,5;3226,7;2847,1;2866,9;2745,3
40-49;2770,7;2822,9;2476,8;2216,7;4125,4;1843,1;1855,9;1847;1904,9;1426,1;1957,3;1785,3;1641,5;1719,7;950;1648;1357,3;1011,8;1064,2;462,8;1373,8;1045,2;700,7;738,7;255,7;1107,8;1026,5;571,9;594,3;237,8;1134;1413,3;548;566,2;210,5;923,4;829,6;439;448,6;169,5;658,5;594,2;279;282,6;87;545;455,7;216,4;216,7;175;400,8;315,3;169,5;169,9;147,4;275,5;252,6;89,4;89,8;71,3;202,3;206,9;63,9;64,3;0;168,4;173,6;45;45,2;0;138,6;85,1;34,6;34,8;0;2930,6;2721,9;2387,4;2371,4;2406,7
50-59;2501,3;2470,7;2078,4;1770,4;3302,6;1346,4;1572,4;1412;1463,6;1060,3;1392,3;1088,6;1168,5;1245,8;566,5;1111,2;1067;698,1;747,8;253,1;949,1;721,2;481,3;513,3;155,3;769,4;685,2;389,9;409,2;143,7;769,6;824,7;358,6;371,5;149,9;650,1;405,9;286;294,5;91;431;515,3;201,7;203,3;122,3;390,8;233;162,3;163,1;103,6;245,2;327;118,6;119,6;28,9;136,8;120,5;57,4;57,6;17,6;120,9;68;43,8;43,5;0;153,2;63,7;30;29,6;122,9;98,7;76,5;22,2;22,1;0;2244,4;2004,8;1608,1;1535,4;1650
60-64;1872,4;1323,1;1518,4;1263,3;2024,1;948,5;687,3;900,9;910;857;986,4;786,9;776,3;832,5;426,1;835,5;574;507,4;552,9;184,3;613,3;565,3;381,8;416;112,9;659,3;332;331,8;354,8;112,7;647;437,3;299,5;315,2;117;340,9;258,4;225,7;232,6;112;373,7;89,7;179,3;182,3;84,5;275;268,6;146,8;147,7;110,2;184,3;349,3;109;110,3;39;147,9;0;55,1;55,3;46,5;99,9;306;33,7;33,8;33,6;81,7;358,4;22,7;22,5;89;69,5;129,3;15,8;15,8;0;1491,1;1914,2;1017,1;974;1032,3
65-69;1103,6;780,5;1070,7;905,8;1205,9;680,3;510,2;530,9;496,9;625,8;555,5;420,2;516,8;550,1;360,9;509,5;723,9;407;443,7;167,8;468,1;98,5;329,5;357,7;109,5;434,9;417,5;285,9;305,8;103,1;342,6;229,9;274,6;291;87,7;286;403,2;211,4;220;70,5;158,2;282,5;159,9;162,9;72,5;214,9;429,2;134,9;137,4;40,1;106,8;143,7;95,4;96,7;43,4;73,6;267,7;50,7;51,1;33,9;89,4;0;36;36,2;0;64,6;235,8;24,7;24,8;0;56;211,9;17;17;0;982,7;1106,6;661;730,4;648,3
