"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-04,Hovedstaden,0,1857653,0.00
2021-01-08,Hovedstaden,1,1857653,0.00
2021-01-09,Hovedstaden,2,1857653,0.00
2021-01-13,Hovedstaden,3,1857653,0.00
2021-01-15,Hovedstaden,8,1857653,0.00
2021-01-16,Hovedstaden,8,1857653,0.00
2021-01-17,Hovedstaden,45,1857653,0.00
2021-01-18,Hovedstaden,181,1857653,0.01
2021-01-19,Hovedstaden,347,1857653,0.02
2021-01-20,Hovedstaden,473,1857653,0.03
2021-01-21,Hovedstaden,588,1857653,0.03
2021-01-22,Hovedstaden,665,1857653,0.04
2021-01-23,Hovedstaden,4760,1857653,0.26
2021-01-24,Hovedstaden,8743,1857653,0.47
2021-01-25,Hovedstaden,8988,1857653,0.48
2021-01-26,Hovedstaden,9124,1857653,0.49
2021-01-27,Hovedstaden,9754,1857653,0.53
2021-01-28,Hovedstaden,13522,1857653,0.73
2021-01-29,Hovedstaden,21028,1857653,1.13
2021-01-30,Hovedstaden,25602,1857653,1.38
2021-01-31,Hovedstaden,28205,1857653,1.52
2021-02-01,Hovedstaden,30095,1857653,1.62
2021-02-02,Hovedstaden,30207,1857653,1.63
2021-02-03,Hovedstaden,33182,1857653,1.79
2021-02-04,Hovedstaden,39663,1857653,2.14
2021-02-05,Hovedstaden,44535,1857653,2.40
2021-02-06,Hovedstaden,47550,1857653,2.56
2021-02-07,Hovedstaden,48119,1857653,2.59
2021-02-08,Hovedstaden,49255,1857653,2.65
2021-02-09,Hovedstaden,49287,1857653,2.65
2021-02-10,Hovedstaden,50222,1857653,2.70
2021-02-11,Hovedstaden,50463,1857653,2.72
2021-02-12,Hovedstaden,54629,1857653,2.94
2021-02-13,Hovedstaden,54636,1857653,2.94
2021-02-14,Hovedstaden,54647,1857653,2.94
2021-02-15,Hovedstaden,56020,1857653,3.02
2021-02-16,Hovedstaden,56430,1857653,3.04
2021-02-17,Hovedstaden,56462,1857653,3.04
2021-02-18,Hovedstaden,56535,1857653,3.04
2021-02-19,Hovedstaden,56584,1857653,3.05
2021-02-20,Hovedstaden,56684,1857653,3.05
2021-02-21,Hovedstaden,56789,1857653,3.06
2021-02-22,Hovedstaden,56933,1857653,3.06
2021-02-23,Hovedstaden,57087,1857653,3.07
2021-02-24,Hovedstaden,57154,1857653,3.08
2021-02-25,Hovedstaden,57186,1857653,3.08
2021-02-26,Hovedstaden,57247,1857653,3.08
2021-02-27,Hovedstaden,58356,1857653,3.14
2021-02-28,Hovedstaden,59499,1857653,3.20
2021-03-01,Hovedstaden,59721,1857653,3.21
