"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-15,Hovedstaden,5,1855595,0.00
2021-01-16,Hovedstaden,5,1855595,0.00
2021-01-17,Hovedstaden,41,1855595,0.00
2021-01-18,Hovedstaden,174,1855595,0.01
2021-01-19,Hovedstaden,341,1855595,0.02
2021-01-20,Hovedstaden,465,1855595,0.03
2021-01-21,Hovedstaden,578,1855595,0.03
2021-01-22,Hovedstaden,647,1855595,0.03
2021-01-23,Hovedstaden,4821,1855595,0.26
2021-01-24,Hovedstaden,8895,1855595,0.48
2021-01-25,Hovedstaden,9147,1855595,0.49
2021-01-26,Hovedstaden,9284,1855595,0.50
2021-01-27,Hovedstaden,9903,1855595,0.53
2021-01-28,Hovedstaden,13679,1855595,0.74
2021-01-29,Hovedstaden,21319,1855595,1.15
2021-01-30,Hovedstaden,26029,1855595,1.40
2021-01-31,Hovedstaden,28707,1855595,1.55
2021-02-01,Hovedstaden,30589,1855595,1.65
2021-02-02,Hovedstaden,30691,1855595,1.65
2021-02-03,Hovedstaden,33704,1855595,1.82
2021-02-04,Hovedstaden,40246,1855595,2.17
2021-02-05,Hovedstaden,45172,1855595,2.43
2021-02-06,Hovedstaden,48174,1855595,2.60
2021-02-07,Hovedstaden,48739,1855595,2.63
2021-02-08,Hovedstaden,49871,1855595,2.69
2021-02-09,Hovedstaden,49891,1855595,2.69
2021-02-10,Hovedstaden,50829,1855595,2.74
2021-02-11,Hovedstaden,51061,1855595,2.75
2021-02-12,Hovedstaden,55221,1855595,2.98
2021-02-13,Hovedstaden,55225,1855595,2.98
2021-02-14,Hovedstaden,55235,1855595,2.98
2021-02-15,Hovedstaden,56599,1855595,3.05
2021-02-16,Hovedstaden,56994,1855595,3.07
2021-02-17,Hovedstaden,57009,1855595,3.07
2021-02-18,Hovedstaden,57074,1855595,3.08
2021-02-19,Hovedstaden,57111,1855595,3.08
2021-02-20,Hovedstaden,57208,1855595,3.08
2021-02-21,Hovedstaden,57302,1855595,3.09
2021-01-15,Midtjylland,0,1332556,0.00
2021-01-16,Midtjylland,7,1332556,0.00
2021-01-17,Midtjylland,7,1332556,0.00
2021-01-18,Midtjylland,169,1332556,0.01
2021-01-19,Midtjylland,178,1332556,0.01
2021-01-20,Midtjylland,276,1332556,0.02
2021-01-21,Midtjylland,850,1332556,0.06
2021-01-22,Midtjylland,2050,1332556,0.15
2021-01-23,Midtjylland,3105,1332556,0.23
2021-01-24,Midtjylland,4460,1332556,0.33
2021-01-25,Midtjylland,4631,1332556,0.35
2021-01-26,Midtjylland,4676,1332556,0.35
2021-01-27,Midtjylland,5782,1332556,0.43
2021-01-28,Midtjylland,7549,1332556,0.57
2021-01-29,Midtjylland,11378,1332556,0.85
2021-01-30,Midtjylland,14037,1332556,1.05
2021-01-31,Midtjylland,20309,1332556,1.52
2021-02-01,Midtjylland,21817,1332556,1.64
2021-02-02,Midtjylland,22828,1332556,1.71
2021-02-03,Midtjylland,24221,1332556,1.82
2021-02-04,Midtjylland,26017,1332556,1.95
2021-02-05,Midtjylland,28431,1332556,2.13
2021-02-06,Midtjylland,28911,1332556,2.17
2021-02-07,Midtjylland,28984,1332556,2.18
2021-02-08,Midtjylland,31665,1332556,2.38
2021-02-09,Midtjylland,34310,1332556,2.57
2021-02-10,Midtjylland,36199,1332556,2.72
2021-02-11,Midtjylland,37800,1332556,2.84
2021-02-12,Midtjylland,38806,1332556,2.91
2021-02-13,Midtjylland,38844,1332556,2.91
2021-02-14,Midtjylland,38871,1332556,2.92
2021-02-15,Midtjylland,39345,1332556,2.95
2021-02-16,Midtjylland,39582,1332556,2.97
2021-02-17,Midtjylland,39703,1332556,2.98
2021-02-18,Midtjylland,39777,1332556,2.99
2021-02-19,Midtjylland,39884,1332556,2.99
2021-02-20,Midtjylland,39886,1332556,2.99
2021-02-21,Midtjylland,39929,1332556,3.00
2021-01-15,NA,0,0,0.00
2021-01-16,NA,0,0,0.00
2021-01-17,NA,0,0,0.00
2021-01-18,NA,0,0,0.00
2021-01-19,NA,0,0,0.00
2021-01-20,NA,0,0,0.00
2021-01-21,NA,0,0,0.00
2021-01-22,NA,0,0,0.00
2021-01-23,NA,0,0,0.00
2021-01-24,NA,0,0,0.00
2021-01-25,NA,0,0,0.00
2021-01-26,NA,0,0,0.00
2021-01-27,NA,0,0,0.00
2021-01-28,NA,0,0,0.00
2021-01-29,NA,0,0,0.00
2021-01-30,NA,0,0,0.00
2021-01-31,NA,0,0,0.00
2021-02-01,NA,0,0,0.00
2021-02-02,NA,0,0,0.00
2021-02-03,NA,0,0,0.00
2021-02-04,NA,0,0,0.00
2021-02-05,NA,0,0,0.00
2021-02-06,NA,0,0,0.00
2021-02-07,NA,0,0,0.00
2021-02-08,NA,0,0,0.00
2021-02-09,NA,0,0,0.00
2021-02-10,NA,0,0,0.00
2021-02-11,NA,0,0,0.00
2021-02-12,NA,0,0,0.00
2021-02-13,NA,0,0,0.00
2021-02-14,NA,0,0,0.00
2021-02-15,NA,0,0,0.00
2021-02-16,NA,0,0,0.00
2021-02-17,NA,0,0,0.00
2021-02-18,NA,0,0,0.00
2021-02-19,NA,0,0,0.00
2021-02-20,NA,0,0,0.00
2021-02-21,NA,0,0,0.00
2021-01-15,Nordjylland,0,590415,0.00
2021-01-16,Nordjylland,0,590415,0.00
2021-01-17,Nordjylland,0,590415,0.00
2021-01-18,Nordjylland,3,590415,0.00
2021-01-19,Nordjylland,4,590415,0.00
2021-01-20,Nordjylland,5,590415,0.00
2021-01-21,Nordjylland,14,590415,0.00
2021-01-22,Nordjylland,2507,590415,0.42
2021-01-23,Nordjylland,3891,590415,0.66
2021-01-24,Nordjylland,4540,590415,0.77
2021-01-25,Nordjylland,4549,590415,0.77
2021-01-26,Nordjylland,4703,590415,0.80
2021-01-27,Nordjylland,4924,590415,0.83
2021-01-28,Nordjylland,5443,590415,0.92
2021-01-29,Nordjylland,7359,590415,1.25
2021-01-30,Nordjylland,9231,590415,1.56
2021-01-31,Nordjylland,10839,590415,1.84
2021-02-01,Nordjylland,11468,590415,1.94
2021-02-02,Nordjylland,11852,590415,2.01
2021-02-03,Nordjylland,12377,590415,2.10
2021-02-04,Nordjylland,12669,590415,2.15
2021-02-05,Nordjylland,13211,590415,2.24
2021-02-06,Nordjylland,13799,590415,2.34
2021-02-07,Nordjylland,15021,590415,2.54
2021-02-08,Nordjylland,16420,590415,2.78
2021-02-09,Nordjylland,17538,590415,2.97
2021-02-10,Nordjylland,18260,590415,3.09
2021-02-11,Nordjylland,18514,590415,3.14
2021-02-12,Nordjylland,18601,590415,3.15
2021-02-13,Nordjylland,18601,590415,3.15
2021-02-14,Nordjylland,18602,590415,3.15
2021-02-15,Nordjylland,18633,590415,3.16
2021-02-16,Nordjylland,18653,590415,3.16
2021-02-17,Nordjylland,18668,590415,3.16
2021-02-18,Nordjylland,18700,590415,3.17
2021-02-19,Nordjylland,18878,590415,3.20
2021-02-20,Nordjylland,19009,590415,3.22
2021-02-21,Nordjylland,19032,590415,3.22
2021-01-15,Sjælland,0,838862,0.00
2021-01-16,Sjælland,0,838862,0.00
2021-01-17,Sjælland,195,838862,0.02
2021-01-18,Sjælland,1519,838862,0.18
2021-01-19,Sjælland,2978,838862,0.36
2021-01-20,Sjælland,4331,838862,0.52
2021-01-21,Sjælland,5536,838862,0.66
2021-01-22,Sjælland,5983,838862,0.71
2021-01-23,Sjælland,6330,838862,0.75
2021-01-24,Sjælland,6591,838862,0.79
2021-01-25,Sjælland,6853,838862,0.82
2021-01-26,Sjælland,7292,838862,0.87
2021-01-27,Sjælland,8602,838862,1.03
2021-01-28,Sjælland,10177,838862,1.21
2021-01-29,Sjælland,12087,838862,1.44
2021-01-30,Sjælland,13066,838862,1.56
2021-01-31,Sjælland,13630,838862,1.62
2021-02-01,Sjælland,14386,838862,1.71
2021-02-02,Sjælland,14839,838862,1.77
2021-02-03,Sjælland,15553,838862,1.85
2021-02-04,Sjælland,17112,838862,2.04
2021-02-05,Sjælland,18188,838862,2.17
2021-02-06,Sjælland,18466,838862,2.20
2021-02-07,Sjælland,18671,838862,2.23
2021-02-08,Sjælland,18817,838862,2.24
2021-02-09,Sjælland,18877,838862,2.25
2021-02-10,Sjælland,19155,838862,2.28
2021-02-11,Sjælland,19383,838862,2.31
2021-02-12,Sjælland,20001,838862,2.38
2021-02-13,Sjælland,20058,838862,2.39
2021-02-14,Sjælland,20085,838862,2.39
2021-02-15,Sjælland,20268,838862,2.42
2021-02-16,Sjælland,20374,838862,2.43
2021-02-17,Sjælland,20427,838862,2.44
2021-02-18,Sjælland,20518,838862,2.45
2021-02-19,Sjælland,21066,838862,2.51
2021-02-20,Sjælland,21351,838862,2.55
2021-02-21,Sjælland,21510,838862,2.56
2021-01-15,Syddanmark,0,1223509,0.00
2021-01-16,Syddanmark,0,1223509,0.00
2021-01-17,Syddanmark,485,1223509,0.04
2021-01-18,Syddanmark,1005,1223509,0.08
2021-01-19,Syddanmark,1466,1223509,0.12
2021-01-20,Syddanmark,1784,1223509,0.15
2021-01-21,Syddanmark,2244,1223509,0.18
2021-01-22,Syddanmark,3712,1223509,0.30
2021-01-23,Syddanmark,3890,1223509,0.32
2021-01-24,Syddanmark,4125,1223509,0.34
2021-01-25,Syddanmark,5890,1223509,0.48
2021-01-26,Syddanmark,6872,1223509,0.56
2021-01-27,Syddanmark,7986,1223509,0.65
2021-01-28,Syddanmark,8472,1223509,0.69
2021-01-29,Syddanmark,11517,1223509,0.94
2021-01-30,Syddanmark,14334,1223509,1.17
2021-01-31,Syddanmark,15557,1223509,1.27
2021-02-01,Syddanmark,18672,1223509,1.53
2021-02-02,Syddanmark,19752,1223509,1.61
2021-02-03,Syddanmark,20298,1223509,1.66
2021-02-04,Syddanmark,21044,1223509,1.72
2021-02-05,Syddanmark,25583,1223509,2.09
2021-02-06,Syddanmark,27932,1223509,2.28
2021-02-07,Syddanmark,29510,1223509,2.41
2021-02-08,Syddanmark,31213,1223509,2.55
2021-02-09,Syddanmark,32289,1223509,2.64
2021-02-10,Syddanmark,32383,1223509,2.65
2021-02-11,Syddanmark,32524,1223509,2.66
2021-02-12,Syddanmark,34252,1223509,2.80
2021-02-13,Syddanmark,35133,1223509,2.87
2021-02-14,Syddanmark,35699,1223509,2.92
2021-02-15,Syddanmark,36777,1223509,3.01
2021-02-16,Syddanmark,37345,1223509,3.05
2021-02-17,Syddanmark,37565,1223509,3.07
2021-02-18,Syddanmark,37604,1223509,3.07
2021-02-19,Syddanmark,37688,1223509,3.08
2021-02-20,Syddanmark,37750,1223509,3.09
2021-02-21,Syddanmark,37782,1223509,3.09
