Aldersgruppe;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination
0-5;58;14,4;10,3;18,4;0;61,1;34,7;0;0;0;40,8;26,7;0;0;0;22,8;0;0;0;0;24,8;7,9;0;0;0;12,5;0;0;0;0;10;0;0;0;0;7;0;0;0;0;6,5;0;0;0;0;5,4;0;0;0;0;5,9;0;0;0;0;2,7;0;0;0;0;3,3;0;0;0;0;1,1;0;0;0;0;1,1;0;0;0;0;0,5;0;0;0;0
6-11;34,1;19;10,9;7,8;0;32,2;12,3;6,4;7;0;17,8;15;2,4;0;0;9,7;3,4;2,9;0;0;6,9;2,9;0;0;0;4,6;1,6;0;0;0;7,5;5,6;0;0;0;5,5;4,6;0;0;0;3;0;0;0;0;2,7;0;0;0;0;4,4;0;0;0;0;1,8;0;0;0;0;2,3;0;0;0;0;0,6;0;0;0;0;0,9;0;0;0;0;0,3;0;0;0;0
12-15;34,5;32,8;23,1;23;0;47,6;0;12,4;12,7;0;32,1;33,7;5,9;6,1;0;12,7;43,1;5,5;5,7;0;7,2;7,4;2,5;2,6;0;9,1;7,1;1,5;1,6;0;14,7;20,1;3,7;3,8;0;2;6;0;0;0;7,4;5,6;0,5;0,6;0;3,5;0;0,6;0,6;0;3,2;0;0;0;0;4,5;0;0;0;0;4,3;0;0,6;0;0;4,1;0;0;0;0;1,3;0;0;0;0;0;0;0;0;0
16-19;76,2;35,1;20,3;23,8;11,3;49,2;32;21,3;22,4;16,4;42,6;55,4;14,7;14,3;18,1;22,7;23,5;14;12,9;75,2;0;41,1;7,9;7,6;53;12,7;19;5,1;5,2;0;16,1;0;5,6;5,7;0;7,7;0;1,9;1,9;0;18,2;0;1,4;1,4;0;3,5;0;1,4;1,4;0;6,7;0;0;0;0;6,4;0;1,4;1,4;0;0;0;0,5;0,5;0;3,1;0;1,4;1,4;0;9,3;0;0,5;0,5;0;3,1;0;0,5;0,5;0
20-29;59;51;21,1;28,1;12,7;73,4;100,4;21,5;24,1;14,5;62,8;48;15,2;15,5;12,8;45,8;41;16,5;14,8;28,5;47,2;31,5;13,1;12,8;16,3;27,1;34,4;6,8;6,8;2,7;26,2;9;6,3;5,6;15,5;22,8;8,4;4,5;4,3;7;24,2;8,4;2,5;2,5;4,1;18,9;9;2;2,1;0;21;0;1,8;1,7;6,3;14,1;6;0,9;0,9;0;15,2;12,4;1,1;1,1;0;11,7;0;0,9;0,9;0;11,6;6,1;0,2;0,2;0;5,1;0;0,2;0,2;0
30-39;81,1;86;43,7;51,4;33,3;76,8;67,5;35,3;38,6;27,9;62,9;75,5;25,6;25,5;25,7;55;27,9;15;15,2;14,3;60,7;55,5;17;16;18,3;45,3;46,1;10,9;9,8;15,1;54,1;30,7;8,5;8,9;4,2;49,3;14;4,6;4,8;2,3;37,8;27,7;3,3;2,3;13,1;41,5;14,6;4,6;4,7;3,2;26,8;5,5;2,7;2,9;0;23,2;6,7;1,7;1,8;0;27,3;0;1,7;1,4;8,8;17,1;7,1;1,8;1,6;13,9;12,5;27,6;1,4;1,4;0;13,1;0;0,8;0,6;0
40-49;49,8;89,5;27,8;48,6;22,2;34,2;62,2;20,3;37,4;13,4;50,9;73;16,2;22,4;12,4;35,9;31;14,4;21;6,8;68,6;95,5;12,7;11,9;18,1;83,1;51,6;7,6;6,9;13,5;71,1;0;7,7;7,3;11,6;41,4;42,7;7,2;7,4;5,5;50,5;20,9;4,4;4,1;6,3;50,6;44,1;3,6;3,7;2,6;42;24,8;3,3;2,9;9,7;31,1;61,3;3,1;3,2;0;31,9;32;1,6;1,7;0;23,7;16,2;2,3;2,2;14,6;20,9;15,7;1,8;1,8;0;18,1;0;1,3;1,2;35,6
50-59;73,1;98,6;22,8;55,1;19,1;67,1;121,8;14,9;32,7;11,9;72,8;81,5;15,6;32,4;11,1;78,4;47,7;12,1;20;7,1;79,3;63,8;14,8;14,2;17,1;97,7;0;10,1;9,8;12,7;71,4;116,4;8;7,6;11,5;61,2;36,7;7,8;7,8;8,5;49,5;18;6;5,5;11,2;48,5;19;4,4;4,3;5,7;63,2;42,1;4,5;4,5;4,8;32,8;75,7;4;3,6;13,5;45,8;25,6;3,3;3,1;6,4;26,4;0;2,3;2;20,7;16,9;0;1,4;1,4;0;20,5;24;1,3;1;35,1
60-64;141,2;0;24;113,3;17,3;65,9;185,9;12,2;54,5;8,1;57,6;167,9;11,2;32,4;7,8;120,4;230,4;15;21;12,8;97,9;69,8;16;15,9;16,2;102,8;69;12,4;12,9;9,9;87;65,8;11,4;11,8;9,1;98,4;64,1;8,2;9;2,5;64,3;63,1;10,4;11;5,6;75,8;66,7;8,2;7,3;16,6;49,6;0;7,6;6,5;20,2;54,6;86,7;4,4;4,3;5,6;36;90,3;5,7;5,5;10,6;53,6;0;3,1;2,9;15,7;35,5;0;1,9;1,6;19,5;23,6;0;0,6;0,6;0
65-69;79,7;0;20,8;99,8;17,4;39,4;254,1;18;80,3;14,4;126,6;332,6;17,6;72,4;12,8;105,6;300,3;15,2;51,9;8,4;113,7;291,3;17,3;22,6;13;139,2;0;12,9;13,4;11,7;45,3;0;15,2;14,7;17,5;53,4;102,4;12,4;12,4;12,5;87,9;97,6;8,7;8,3;11,8;86,6;0;6,7;7;3,4;59,7;113,4;9,3;9,1;12,5;50,2;132,3;9,3;9,2;11,8;49,7;138,9;5;4,8;10,4;32,9;0;5,3;5,1;13,4;8,2;0;4,3;4,1;14,5;16,3;131,9;2,7;2,7;0
70-79;132,9;208,6;31,8;145;28,6;102,3;191,9;27;113,2;23,7;136,9;0;21;121,1;16,4;191,7;155,4;23;100,2;17,5;182,4;224,9;22;50,6;16,9;206,2;77,5;17,8;34,9;10,2;120,4;0;19,1;28,4;9,6;118,3;0;20;22,9;12,2;97,2;164,5;22,5;22,4;23,3;114,7;176,8;19,3;20,1;13,3;88;94,4;16,8;16,8;16;55,7;218,3;18,2;17,6;26,9;67,4;0;11,5;11,4;11,9;48,6;114;11,5;10,6;32;48,4;0;6,4;6;14,4;18;0;5,8;5,5;16,5
80+;245,9;139,9;83,1;289,6;76,3;241,8;132,8;66,5;254,3;59,1;304,2;232,6;52,2;171,8;46,6;349,4;551,9;50,2;143,1;43,1;140;433,8;57,9;178,2;42,5;273,1;340,5;32,8;94,6;18,8;143,7;495,7;32,1;68,2;19,7;199,4;254,5;32,9;68,8;14,1;138,6;0;32,9;63,1;8,7;159,2;129,5;31,8;51,5;6,7;179,4;134,2;40,6;57,5;11,1;99,2;287,4;31,3;42;6,2;76,4;284,1;22,1;27;6,2;97,4;0;16,9;19,5;4,3;42,9;264,9;21,6;23,7;6,2;95,8;126,9;6,9;6,8;7,9
12+;72,6;66;30,8;41,9;26,3;67,5;77,2;24,2;32,2;19,9;66,8;66,9;19,2;22,9;16,7;60,1;54,5;17,4;19;15,7;59,8;55,4;17,6;15,9;21,3;59,4;35;11,6;11,1;12,7;49,2;27,3;11,2;10,8;12,9;41,6;18,4;9,8;9,8;10,1;38,2;18;8,9;8,6;11,3;37,3;16,7;7,8;7,9;7,1;32,7;10,8;7,8;7,6;10,6;23,2;24,9;6,9;6,8;9,4;24,7;16;4,9;4,8;7,1;18,6;5,3;4,3;4,1;13,6;14,3;13,9;3,4;3,3;8,6;11,9;4,9;2;1,8;12,4
Alle;61;41,3;30,2;39,3;26,3;59,6;42,8;23,7;31,5;19,9;49;35,8;18,9;22,7;16,7;37,4;19,5;17,3;19;15,7;37,2;20;17,6;15,9;21,3;31,7;13,4;11,6;11,1;12,7;26,1;16,8;11,2;10,8;12,9;20,8;15,6;9,8;9,8;10,1;18,6;17,8;8,9;8,6;11,3;18;16,7;7,8;7,9;7,1;17;10,8;7,8;7,6;10,6;11,5;24,9;6,9;6,8;9,4;12,5;15,9;4,9;4,8;7,1;8,8;5,3;4,3;4,1;13,6;7;13,9;3,4;3,3;8,6;5,6;4,8;2;1,8;12,4
