Aldersgruppe;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination
0-5;5435,8;8676,9;8313,6;9638,8;0;5942,9;8893,5;8388,6;20823;0;4334,1;6076,3;7365,3;62500;0;2022,7;2450,5;6692,4;25000;0;1369,7;2024,6;0;0;0;870,1;1374,6;0;0;0;870,3;2857,1;0;0;0;675,1;16363,6;0;0;0;463,6;0;0;0;0;382,9;0;0;0;0;364,6;11111,1;0;0;0;275,2;0;0;0;0;192,9;0;0;0;0;139;0;0;0;0;95,8;0;0;0;0;49,8;0;0;0;0
6-11;13646,3;9811;12807,8;13985,2;0;14683,7;11138,9;12114,3;17069,9;0;8796;6686,5;7208,1;12088;0;3354,5;2399,4;3104,1;4996,3;0;2630,6;2265;5526,6;5555,6;0;1722,9;1746,5;5218,9;0;0;2829,3;4012,5;0;0;0;2680,7;5425,9;0;0;0;2116,8;11599,3;0;0;0;1824,1;0;0;0;0;1694,6;0;0;0;0;1430,4;0;0;0;0;1009,5;0;0;0;0;478;0;0;0;0;330;0;0;0;0;286,8;0;0;0;0
12-15;13497,9;10919,5;13026,9;13099,8;9389,7;14069,9;12563,3;12141,7;12262;9152,5;8884,7;7289,9;6573,1;6613,6;3539,8;4943,6;3470;3057,7;3070,2;2054,8;3366,6;2760,1;2298,4;2310,2;2173,9;2294,1;1673,8;1290,9;1295,9;2631,6;2883,9;2067,8;1072,6;1090,2;1562,5;2606,7;1462,1;425,7;417,8;0;1900,3;981,2;232,3;233,2;0;1674,9;889,3;198,7;190,2;0;1626,5;1125,2;185,4;179,2;0;1384,3;883,3;136,7;136,7;0;914,9;527,7;82,2;83;0;704;215,8;50,1;50,7;0;504,4;225,4;33;32,8;0;301,5;80,1;19,1;18,7;0
16-19;7808;7190,5;9027,2;10088,8;6684,7;7966,2;7074,3;10247,5;11443,7;6479,3;6333,1;5483,2;6792,8;7061,8;5049;6292,1;5623,5;6421,1;6324,3;11782,4;3715,8;3532,6;3610,7;3617,8;3391,6;2470,6;1956,3;2647,5;2664,3;1233,7;2408,3;2024,5;2128,5;2144,5;733,5;2055,6;1462,6;816,5;819,7;93,7;1674,7;1246,7;453,8;453,8;223,2;1405,8;1221,6;300;299,9;278,6;1307,6;1180,4;315;315;366,3;1078,9;901,4;206,6;206,2;262,5;741,1;452,9;162,9;163,1;0;779,8;287,7;136,7;136,3;0;487,4;127,2;65,3;64,7;0;264,7;263,5;38,9;38,7;0
20-29;5009,1;5043,4;4723,1;4445,8;5048,3;4960,5;4818,5;4225,7;4150,9;4387;3784,8;3474;3199,3;3154,5;3372,3;4220,1;4214,5;4314,7;4294,6;4618,1;3402;3470,3;3649,3;3715,8;3039,9;1901,5;1850;2345,6;2402,4;1742,9;1864,2;1668;2007,6;2065,6;1334;1424,6;1247,2;875,7;892,5;619,7;1116,4;828;458,3;473,3;158,6;921,1;686,6;349,9;356,3;196,4;903,5;814,6;361,1;367,8;151,5;756,6;722,5;307;311,2;101,6;596,3;354,3;191,9;193,7;82,9;574,3;318,8;154,3;155,2;116,6;405,8;219;94,6;94,3;0;239,4;138,3;56,1;56,5;0
30-39;6646,1;6894;7520,5;6931,9;8249,4;6614,3;6619,8;7190,2;6694,3;8337,8;4217,6;4008,7;4633,4;4440;5440,9;3321,2;3233,9;2842,6;2861,8;2744,6;3096,6;2921,1;2914,8;2967,7;2555,6;1823,1;1902;1818;1861;1540;1921,4;1575,1;1563,3;1613,3;1159,3;1517,2;1160,5;823,1;849,3;537,7;1258,1;917,9;567,1;583,3;341,6;1035;975,1;450,9;462,9;284,5;1057,2;863,4;450,9;461,2;246,2;790,2;660,9;354,3;363,6;140;620;467,8;226,7;229,5;87,6;500;363,6;168,1;169,6;83,1;431,4;262;128,6;128,5;245,2;224,5;89,3;66,3;66,4;77
40-49;6450,2;5681,1;7351,4;6488,1;7583,4;6005,3;6319,9;6537,5;6089,6;6726,2;3832,9;3521,3;3508,5;3507,3;3509,9;2927,9;2755;2387,2;2370,2;2407,6;2763,2;2824,8;2479,4;2219,5;4123,1;1833,7;1871;1849,3;1907,7;1425,1;1945,8;1785,1;1644,3;1723,1;949,5;1642,3;1356,8;1013;1065,7;462,6;1368,9;1044,6;701,7;739,9;255,6;1100,8;1025,5;572,8;595,3;237,6;1129,7;1410,9;548,7;567;210,3;918,5;827,6;439,7;449,3;169,5;656;592,4;279,4;283;86,9;542,9;454,3;216,7;217;174,8;399,2;314,2;169,7;170,1;147,2;273,1;251,7;89,7;90,1;71,2
50-59;4172,8;3352;3808,6;3623,1;3831,8;3710;3166,9;3034,8;3145,4;3018,4;2605,9;2444,3;1871,7;1956,6;1849,3;2238;2002,4;1608,1;1533,3;1651,2;2488,6;2423;2077,1;1769,2;3301,3;1338,6;1588,3;1411,5;1463,1;1059,9;1386,2;1086,5;1168,1;1245,5;566,3;1106,2;1064,4;697,9;747,4;254,5;944,8;719,4;481,3;513,4;155,3;766;683,4;389,7;409,1;143,6;766,3;821,6;358,5;371,4;149,9;647,4;403,7;285,9;294,4;91;429,1;512,6;201,6;203,2;122,3;389,2;231,8;162,3;163,2;103,6;242,2;325,2;118,7;119,7;28,9;136,2;119,9;57,4;57,6;17,6
60-64;2794,3;1754,4;2695,2;2368,9;2718,5;2284,4;1858,7;1952,4;1975,3;1952,7;1857,2;1511,3;1208,2;1320,1;1190,8;1486,7;1920,1;1015,7;968;1032,6;1866,6;1326,8;1514,2;1257,8;2024,3;945,7;690,1;899,6;908,6;856,8;983,6;790;775,4;831,5;426;832,8;576,6;506,8;552,3;184,2;611,2;567,8;381,3;415,5;112,9;657;333,6;331,5;354,4;112,7;644,4;440,2;299,1;314,7;117;339,4;260,2;225,4;232,3;111,9;372,1;90,3;179,1;182,1;84,4;279,7;270,5;146,6;147,5;110,1;183,4;352,1;108,9;110,1;39;147,2;0;55,1;55,2;46,4
65-69;1872,9;1255,2;1845;1638,1;1854,8;1429,1;1270,6;1259,1;1347,2;1253,3;895,7;1441,2;747,4;885,7;735,8;988,5;1101,1;660,1;726,1;648;1099;776,7;1066;897,3;1205,7;677,4;507,1;527,9;493,1;625,7;553,1;416,7;514,8;547,5;360,9;507,3;716,5;405,9;442,3;167,8;466;97,6;329;357,2;109,5;424,2;413,2;285,9;305,7;103,1;341,1;226,8;274,3;290,6;87,8;284,7;396,8;211,1;219,7;70,5;157,5;277,8;159,7;162,7;72,6;213,9;421,3;134,7;137,2;40,1;106,3;141;95,3;96,6;43,5;73,2;263,9;50,7;51;34
