Aldersgruppe;Uge 12-2022_Ingen vaccination;Uge 12-2022_Første vaccination;Uge 12-2022_Anden vaccination;Uge 12-2022_Fuld effekt efter primært forløb;Uge 12-2022_Fuld effekt efter revaccination;Uge 11-2022_Ingen vaccination;Uge 11-2022_Første vaccination;Uge 11-2022_Anden vaccination;Uge 11-2022_Fuld effekt efter primært forløb;Uge 11-2022_Fuld effekt efter revaccination;Uge 10-2022_Ingen vaccination;Uge 10-2022_Første vaccination;Uge 10-2022_Anden vaccination;Uge 10-2022_Fuld effekt efter primært forløb;Uge 10-2022_Fuld effekt efter revaccination;Uge 09-2022_Ingen vaccination;Uge 09-2022_Første vaccination;Uge 09-2022_Anden vaccination;Uge 09-2022_Fuld effekt efter primært forløb;Uge 09-2022_Fuld effekt efter revaccination;Uge 08-2022_Ingen vaccination;Uge 08-2022_Første vaccination;Uge 08-2022_Anden vaccination;Uge 08-2022_Fuld effekt efter primært forløb;Uge 08-2022_Fuld effekt efter revaccination;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination
0-5;161,2;169;210,8;212;0;235,3;208,7;421;410,8;0;550,2;447,4;949,8;959,5;0;1088;1245,8;1930,5;1947,1;0;1623,7;1714,3;2603,9;2653,3;0;2879,5;2723,5;4441,3;4464,1;0;4758,1;4987,1;7121,2;7248,9;0;5456;7005,6;8549,3;8722,4;0;5476,1;8678,1;8317,1;9633,4;0;6002,1;8891,5;8383,5;20805,9;0;4385,6;6073,6;7361;60606,1;0;2048,5;2449,7;6683,8;20000;0;1388,8;2024,3;0;0;0;884,3;1374,3;0;0;0;887,9;2857,1;0;0;0;689,8;16666,7;0;0;0
6-11;249,1;193,5;417,6;418,4;0;446,4;533,3;695,5;697,1;0;947;942,4;1473;1470,2;0;1269,8;1362;2176,3;2178,8;0;1635,2;1351,4;2531,1;2543,7;0;3083,5;2296;4727,6;4738,2;0;6856,3;4852,2;8800,3;8873,9;0;10479,1;7162,5;11844,2;12123,5;0;13394,5;9813,7;12812;13990,8;0;14372,5;11144,2;12110,5;17066,3;0;8599,1;6687,7;7209,3;12090;0;3279,8;2401;3098,1;5007,4;0;2574;2264,2;5547,6;6060,6;0;1686,8;1747,2;5245,3;0;0;2774,7;4012,5;0;0;0;2637,7;5425,1;0;0;0
12-15;340,2;224;625,3;626,8;219,8;662,3;68,4;984,5;984,9;1046;1064,9;1105,3;1843;1845;1789,3;1553;1283,8;2244,7;2249,7;1465,2;1630,8;1643,8;2734,3;2733,4;2906;3396,2;2604,8;4564,5;4566,3;4950,5;6860,6;5081;8513,2;8538,6;4545,5;10686,2;8079,8;11830,1;11869;8442,8;13156,6;10953,7;13323,7;13404,6;9324;13649,1;12598,8;12487,7;12621,9;9459,5;8598,2;7292,6;6790,6;6840,2;3508,8;4782;3475,6;3166,1;3182,1;2040,8;3248,2;2756,9;2385;2400,3;2150,5;2204,8;1684,1;1341,5;1349,1;2597,4;2747,7;2073,2;1115,9;1136,5;1538,5;2457,8;1474,5;443;435,6;0
16-19;293,8;346,6;566,5;608,7;531,3;516,9;162,1;917,4;964,2;876,9;929,9;723,1;1712,3;1838,6;1594;1259,6;779,2;2286,2;2272,9;2301,1;1629,2;1469,8;3159,3;2876,4;3492,1;3408,6;2932,4;5362,3;4946,8;5932,4;6516,5;6000,9;9619,4;9070,2;10453,4;6142,1;5324,1;7976,1;9031,5;6146,3;7647,1;7155,3;8921,4;9913,4;6689,5;7810,9;7138,3;10115,7;11245,9;6487,8;6206,5;5490,3;6725,8;6979;5059,2;6172,4;5540,1;6399,6;6299,2;12151;3653,8;3482,5;3600,3;3606,9;3434,7;2420,1;1985,8;2640;2655,2;1252,8;2361,2;2043;2123,2;2139,3;620;2019;1430,9;815,3;818,1;102,2
20-29;541,3;606,9;893,4;751,7;944;759,5;833,9;1183,7;1069,8;1225;1200,2;1315,6;1900,8;1623,8;2002,8;1561,9;1924;2453,7;2121,2;2579;2278,4;2391;3809,2;3278,4;4018,8;4204,9;4300,8;6391,6;5648,2;6715,4;6188,7;6702,3;8997,3;7687;9689,4;4792,3;4580,3;5525,2;4778,8;6098,7;4763,7;4719,2;4740;4449,8;5106,7;4729,9;4530,9;4238,8;4146,2;4454,4;3611,8;3283,5;3207,7;3156,2;3430,4;4032;4134,5;4311,9;4287;4783,3;3250,5;3357,4;3650,2;3710,6;3039,3;1823,1;1940,8;2341,8;2386,2;1738,8;1785,7;1792;2002,1;2052,7;1243,9;1366,1;1247;869,7;881,1;659,6
30-39;592,9;469,9;1014,6;844,8;1079,9;877,5;741,5;1387,1;1228,1;1450,2;1201,3;1275,8;2219,3;1953,6;2329,8;1612,6;1858,8;2951,2;2524,8;3134,4;2339,5;2328,4;3980,3;3424,2;4234,9;4183,2;4604,3;6378,2;5572,2;6789,6;6075,6;6111,6;8293,5;7453,2;8806,4;5952,2;5909;7660;6832,6;8370,6;6463;6706,9;7498,9;6876,1;8392,1;6432,1;6331;7166,4;6644,2;8595,6;4100,6;4012,3;4615,5;4410,1;5696,5;3230,5;3241,8;2828,4;2848;2684,8;3012,4;2833;2912,1;2954,5;2521,6;1773,3;1891,8;1813,5;1848,7;1481,2;1871,5;1724,2;1552,6;1595,5;1030,9;1476,7;1215,6;813,5;829,7;541,6
40-49;553,5;453,8;1183,6;853,2;1224,6;885,2;814;1576,4;1094,2;1635,6;1262;1039,8;2307,3;1599,8;2396,2;1523,3;1188,1;2920,3;2165,4;3016,9;2272,9;2665,1;3745,4;2954,5;3850,7;3699,6;3619,3;5862,2;4591,3;6045,8;5391,7;5009,8;7306,9;6172,3;7489,5;5662,4;4929,1;7203,4;6034,5;7440,5;6336,8;5482;7347;6508;7583,2;5904,6;6206,6;6525,2;6083,5;6718,5;3765,6;3576,7;3500,5;3490;3507,1;2877;2693,6;2385,5;2369,9;2405,2;2709,6;2914,4;2487,3;2228,5;4204;1803,2;1866,7;1857,1;1915,7;1417,2;1906,9;1806,1;1651,1;1727,9;932,3;1615,2;1391,6;1015,9;1065,5;469,5
50-59;718,2;704,6;1312,5;859,1;1340,2;962,1;513,3;1756,1;1061,4;1798,2;1289,6;1497,6;2472,5;1393,3;2538,1;1727,7;1508,9;3128;2069,4;3193,2;2376;2180,4;3956,8;2668,9;4038,6;3744,7;3197,4;5456;3949,1;5557;4321,8;3874,8;5626,1;4471;5711,1;3926,5;3683,1;4625;3774,2;4701,2;4116,3;3399,4;3807,9;3604,3;3833,4;3651,3;3210,7;3032,6;3130,8;3018,1;2564,6;2499,3;1869,3;1945,3;1849,3;2206,5;2033,8;1606,1;1529,1;1650,6;2453,2;2389,2;2073,8;1765,2;3305,8;1315,4;1597,2;1410,8;1462,1;1059,2;1369,2;1071,5;1167,4;1244,2;568,6;1091;1047,7;697,3;746,4;252,7
60-64;633;1230,8;1254,9;619,6;1279,7;812,1;1181,7;1675,1;939,9;1703,7;1187,6;285,7;2342,1;1391,3;2379,5;1543,6;1236,3;3004;1700;3055,6;2036,4;3381;3729,4;2164,5;3793,3;3166,3;2952;4804,8;3238,9;4871,9;3645,5;2181,4;4725,5;3388,5;4786,4;2911,7;2609,6;3673,4;2826,6;3718,1;2761,1;1709,4;2694,6;2344,7;2719,7;2243,9;1898,7;1950,7;1948,4;1953,6;1823,1;1554,8;1205,6;1302,1;1190,5;1464,3;1871,3;1011,9;955,8;1032,3;1851;1294,3;1504,6;1245,8;2024,6;930,5;736,3;896,9;904,8;857,3;967,6;765,3;773,9;829,5;426,4;819,1;556,2;505,8;550,9;184,4
65-69;616,6;1063,8;1134,1;639,3;1147,6;733,5;1212,1;1604,1;747,5;1626,9;1211,1;775,2;2134,8;1055,7;2164,2;1418,4;915,8;2744,1;1387,9;2781,3;1648,4;1727,1;3190,9;1692,7;3233,4;2391,7;2455;4050,4;2357,9;4100,2;2548,3;2611,4;3626,1;2152,4;3672,2;1994,4;2315,5;2530,1;1768,5;2556,5;1848;1353,2;1843,9;1612,5;1854,8;1400;1487;1257,5;1328,4;1252,7;883;1523,4;745,7;873,2;734,9;974,1;1083,7;657,9;711,7;647,9;1083,1;764,1;1055,3;876,9;1206,2;667,5;499,5;521;484,4;625,7;536,1;410,7;510,8;542,4;360,8;500,2;704,2;404,2;440,2;167,8
