Aldersgruppe;Uge 12-2022_Ingen vaccination;Uge 12-2022_Første vaccination;Uge 12-2022_Anden vaccination;Uge 12-2022_Fuld effekt efter primært forløb;Uge 12-2022_Fuld effekt efter revaccination;Uge 11-2022_Ingen vaccination;Uge 11-2022_Første vaccination;Uge 11-2022_Anden vaccination;Uge 11-2022_Fuld effekt efter primært forløb;Uge 11-2022_Fuld effekt efter revaccination;Uge 10-2022_Ingen vaccination;Uge 10-2022_Første vaccination;Uge 10-2022_Anden vaccination;Uge 10-2022_Fuld effekt efter primært forløb;Uge 10-2022_Fuld effekt efter revaccination;Uge 09-2022_Ingen vaccination;Uge 09-2022_Første vaccination;Uge 09-2022_Anden vaccination;Uge 09-2022_Fuld effekt efter primært forløb;Uge 09-2022_Fuld effekt efter revaccination;Uge 08-2022_Ingen vaccination;Uge 08-2022_Første vaccination;Uge 08-2022_Anden vaccination;Uge 08-2022_Fuld effekt efter primært forløb;Uge 08-2022_Fuld effekt efter revaccination;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination
0-5;380;3;15;15;0;576;4;32;31;0;1432;10;80;80;0;3013;33;179;178;0;4795;57;262;260;0;9049;113;475;454;0;15588;251;775;698;0;18194;401;907;710;0;18476;602;810;523;0;20429;770;683;253;0;15069;682;376;20;0;7107;348;52;1;0;4863;257;0;0;0;3127;135;0;0;0;3208;81;0;0;0;2511;9;0;0;0
6-11;114;12;250;250;0;221;36;458;458;0;555;77;1146;1140;0;913;142;2012;2005;0;1470;197;2732;2723;0;3352;464;5684;5603;0;8184;1228;10983;10563;0;13035;2112;14722;13400;0;17229;3624;15344;12497;0;19141;5431;13242;7274;0;12332;4907;6130;1456;0;5210;2837;1068;68;0;4548;3097;309;2;0;3365;2188;31;0;0;7209;2857;0;0;0;8287;1190;0;0;0
12-15;43;3;462;460;1;91;1;809;804;5;173;19;1833;1824;9;310;28;2750;2741;8;405;48;4069;4045;17;1009;100;7882;7837;30;2240;232;15720;15634;26;3683;417;22585;22373;45;4694;665;25979;25638;40;5017;893;24573;24058;28;3316;647;13344;12967;8;1952;403;6113;5974;3;1396;371;4534;4411;2;1004;238;2522;2422;2;1370;308;2054;1990;1;1322;243;795;750;0
16-19;30;4;498;245;253;56;2;892;439;453;112;10;1978;1026;951;167;12;2997;1521;1475;242;26;4732;2323;2406;563;59;9153;4849;4300;1163;137;17673;9964;7691;1185;138;15739;11318;4396;1534;206;18192;13976;4154;1621;226;21164;17903;3163;1338;201;14345;12870;1389;1382;239;13756;13202;470;846;172;7743;7628;61;584;106;5673;5617;17;597;117;4554;4522;7;534;86;1743;1729;1
20-29;362;39;2907;637;2270;540;58;4229;1004;3224;927;102;7650;1740;5908;1284;162;10538;2478;8052;1996;220;17328;4214;13088;3906;433;30513;8098;22366;6019;739;44534;12894;31547;4917;567;28765;10578;18083;5088;658;25516;13073;12280;5200;708;23287;15302;7773;4091;587;17858;14032;3627;4695;868;23990;21795;1988;3884;792;20276;19047;1008;2242;502;12960;12285;485;2275;523;11004;10584;300;1805;396;4743;4556;138
30-39;324;22;2841;655;2185;511;38;4312;1075;3236;763;73;7805;1987;5818;1109;119;11476;2921;8552;1752;170;17034;4567;12453;3378;377;29571;8643;20895;5136;552;40280;13542;26661;5244;587;38327;15489;22723;5895;744;38503;20198;18141;6022;796;37344;24732;12328;3952;587;24302;19263;4773;3199;574;14907;13346;1422;3058;571;15357;14008;1128;1851;420;9542;8804;576;2026;448;8110;7623;357;1659;353;4215;3982;166
40-49;193;11;3987;316;3671;326;21;5804;443;5359;501;29;9443;728;8714;651;36;13122;1099;12021;1054;90;18441;1705;16730;1836;135;30985;3035;27939;2788;204;40013;4652;35330;3032;219;40479;5619;34825;3495;269;42275;8033;34179;3335;331;38212;10366;27760;2185;217;20791;8087;12624;1712;193;14286;7643;6595;1649;237;15009;11610;3339;1126;163;11250;10317;897;1228;176;10023;9432;533;1072;152;6170;5895;240
50-59;217;13;6469;242;6227;305;10;9273;318;8955;431;31;13949;448;13501;605;33;18566;709;17855;874;51;24503;983;23514;1435;80;34855;1575;33271;1704;104;36634;1968;34653;1590;106;30655;1997;28646;1712;108;25753;2506;23230;1546;110;20788;3088;17675;1108;96;12943;2903;10020;971;89;11184;3989;7167;1098;117;14491;9842;4615;601;82;9891;8964;912;642;58;8202;7748;443;524;60;4906;4718;177
60-64;69;8;3071;57;3014;92;8;4342;91;4251;140;2;6396;143;6253;188;9;8521;183;8337;256;26;10884;246;10637;407;24;14293;391;13899;478;19;14222;444;13770;389;25;11175;433;10734;377;18;8316;459;7854;311;21;6071;543;5528;257;19;3775;570;3202;210;25;3178;832;2340;269;19;4735;2608;2123;138;11;2835;2399;432;147;12;2452;2260;187;127;9;1605;1528;73
65-69;54;5;2827;42;2785;66;6;4183;51;4131;112;4;5787;75;5712;134;5;7627;102;7525;159;10;9041;130;8911;234;15;11620;190;11429;252;17;10479;185;10292;200;16;7364;172;7188;188;10;5421;195;5224;144;12;3715;217;3492;92;14;2212;208;2003;103;11;1956;336;1619;116;8;3135;1190;1943;73;5;1550;1067;481;60;4;1525;1338;186;57;7;1210;1141;67
