Aldersgruppe;Uge 08-2022_Ingen vaccination;Uge 08-2022_Første vaccination;Uge 08-2022_Anden vaccination;Uge 08-2022_Fuld effekt efter primært forløb;Uge 08-2022_Fuld effekt efter revaccination;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination
0-5;1353,1;1113,2;2240,9;2309,6;0;2554,4;2033,9;4058,6;4133;0;4413,1;4205,6;6687,2;6917,9;0;5139,5;6231,8;8149,5;8419,6;0;5229,9;7976,9;7948,8;9270,7;0;5800,3;8332,4;8096;20418;0;4262,1;5812,2;7149,6;62500;0;1990,5;2375,2;6516,3;25000;0;1349,5;1964,1;0;0;0;851,9;1334,2;0;0;0;851,9;2807,3;0;0;0;662,5;16071,4;0;0;0;455;0;0;0;0;375,5;0;0;0;0;358,2;10000;0;0;0;270,6;0;0;0;0
6-11;1052,8;711,3;1926,7;1963,2;0;2269,2;1444,8;3948,8;4043,5;0;5328,2;3397,2;7691,3;8016,9;0;8229,8;5225,2;10536,4;11206,4;0;10742;7450,7;11623,3;13099,1;0;11810,4;8895,1;11194,2;16303,7;0;7323,8;5804;6735,6;11504;0;2898,5;2187,3;2956,7;4826,1;0;2300,7;2100,4;5315,3;5263,2;0;1501,4;1641,9;5040,7;0;0;2525,9;3812,3;0;0;0;2426,7;5191,1;0;0;0;1941,5;11195,9;0;0;0;1682;0;0;0;0;1569,3;0;0;0;0;1335,1;0;0;0;0
12-15;1095;855,3;1970,3;1972,7;2397,7;2429,3;1751,3;3782,8;3792,9;4620;5337,5;3691,8;7482,1;7525,4;4340,8;8558,5;6048,3;10713,4;10789,1;7908,6;11013,4;8274,3;12291,3;12402,5;9050,8;11879,7;9950,4;11644,6;11809,8;8945,7;7703,6;5941,9;6374;6436,7;3781,5;4272,1;2961,6;3004,6;3023,3;1935,5;2904,5;2374,1;2246;2265,8;2105,3;1916,2;1440,6;1263,8;1275;2564,1;2400,9;1808,6;1043,4;1063,9;1515,2;2162;1283;414,2;408;0;1601,1;882,1;226,6;227,9;0;1402,7;790,8;194,4;186,5;0;1388;1012;181,2;175,5;0;1172,4;798,1;132,9;133,1;0
16-19;1163,3;999,2;2127,9;1718,4;2779,8;2412,1;2129,4;4089,4;3516,3;5039,5;5176,4;4383,2;7919,8;7124,6;9308,2;5083,5;4049,3;6949,6;7626,8;5677,5;6774,9;5660,4;8098,1;8828,7;6360,9;7306,7;5832,6;9440,1;10404,4;6261,4;5934,6;4616;6391,9;6624,8;4908,8;6165,4;5013,7;6157,6;6074;11487,9;3474,2;2926,1;3448,2;3461,8;3333,3;2148,5;1644,6;2506,1;2526;1165,8;2037,3;1569,8;2009,9;2029,2;771;1689,4;1101,9;754,9;759;88,8;1380,4;920,5;420,3;420,4;316,8;1148,3;907,9;277,9;278,1;265,6;1068,1;872,1;289,4;289,7;349,7;903,8;683;191,2;190,9;253,2
20-29;1843,2;1692,2;2918,4;2024,3;3373,5;3526,4;3084,7;5168,1;3774,9;5924,4;5395,1;5190,6;7550,7;5524,5;8819,1;4269,8;3749,8;4854,8;3837,6;5703,8;4612,6;4171,1;4329,8;3942,5;4836,1;4762;4132,5;3968,1;3852,8;4230,4;3699,3;3034,6;3065,5;3023,2;3246,3;4241,8;3922,8;4196,1;4178;4535,9;3321,5;3085,4;3519,7;3586,4;2988,3;1819,7;1578,2;2260,5;2321,7;1687,2;1705,8;1423,4;1943,5;2001,6;1310,7;1250,4;1050,4;830;846,2;608,2;973;679,8;425,1;439,2;150,5;810;552;322,8;328,7;191,6;788,7;660,1;335,6;342,1;140,9;657,8;578,9;284,5;288,5;102,8
30-39;1878,6;1617,2;3081,3;2157,3;3580,6;3536,9;3188,4;5307,5;3960,9;6079,2;5311,1;4663,3;7223;5772,3;8166,3;5414,3;4877,8;6858;5704,2;7850;6060,3;5817,7;6930,7;6204,4;7915;6262,9;5719,4;6774,1;6251,3;8063,9;4106,8;3651,5;4415,1;4223,1;5259;3238;2936,1;2745,7;2765,1;2663,7;2941,9;2646,2;2808,3;2857,3;2508;1689,7;1647,9;1744,2;1786,7;1491,2;1753,2;1337,9;1499,8;1549,2;1121,2;1369,3;967,9;779,9;804,7;520,5;1121;766,6;534,3;549,6;326,6;941,6;830,6;425,7;437;274,6;948;721,2;426,6;436,4;237;704,3;559,3;335,6;344,5;133,1
40-49;1815;1852,2;2941,9;1751,3;3165,2;3163;2786,6;4916;2995;5293,2;4753,3;3582,9;6331,4;4239,3;6777,3;5079,7;4105,6;6400,8;4428,5;6901,2;5938,8;4859,8;6713;5285,3;7185,1;5660,4;5504;6088,6;5251,4;6490,8;3652,1;3086,4;3334,9;3214,4;3421,1;2853,6;2456,2;2294,1;2248,4;2350,9;2676,9;2478;2380,4;2131,3;3984,8;1717,8;1651,2;1769,6;1823;1394,8;1755,6;1487;1571,8;1648,2;914,1;1466,5;1126,9;956,7;1006,2;447,3;1221,4;836,5;662,5;698,6;243,8;989;831,4;542,6;564,3;223,6;1026;1149,4;519,5;537,1;198,5;825;686,6;417,5;426,8;160,8
50-59;2053,5;1644,4;3382,2;1824,9;3519,9;3308;2701,1;4793,1;2764;4981,3;3946,6;3189;5028,1;3095,9;5222,8;3639,1;3100,3;4216,8;2817,8;4380,9;3973,5;3254;3556,9;2871,5;3658,8;3591,8;2769,5;2883,4;2686,4;2925;2572,4;2253,8;1803,1;1795,8;1806,7;2219,9;1897,7;1570,8;1490,2;1619,2;2438,4;2192,3;2009;1710;3213,8;1299,4;1449,5;1356,3;1404,2;1033,6;1307,2;967,1;1120,2;1194,1;550,4;1020,1;873,8;664,7;711,4;248,2;871;631,5;455,7;485,8;149,8;702,8;558,1;371,8;390,4;135,9;701,6;683,5;341,1;353,4;142,1;595,9;339,8;271,7;279,8;86,4
60-64;1901,3;2769,2;3343,1;1649,7;3431,5;2935,4;2800;4372,9;2421,1;4480,1;3355;2007,6;4355,3;2543;4462,1;2811;2603,2;3430,5;2132;3518,7;2699,9;1587,3;2551,7;1870,5;2610,4;2216,1;1848,9;1876,2;1671,1;1902,9;1819,8;1610,5;1179,5;1214,5;1174;1502;2020,2;993,8;934,4;1016,5;1829,3;1231,5;1469,7;1214,2;1985;925;785,5;875,4;879,5;859,1;920,3;690,4;751,9;804,9;421,5;777,2;495,6;484,6;528,1;177,4;573;489,1;365,8;398,8;107,5;616,6;286,9;318,3;340,5;107,4;604,5;384,1;287,4;302,5;111,8;320,7;303;217;223,7;107,1
65-69;1591;1928,8;2951,7;1387,1;3004,8;2274,4;2432;3790,9;1919,8;3857,1;2412,2;2469,1;3414,2;1742,6;3478;1946,5;2108;2404,7;1438,5;2446,2;1810;1371,6;1777,5;1345;1801,2;1434,4;1154,7;1225,9;1158,9;1229,9;944;1325,2;728,6;780,4;723,9;1016,1;1114,2;648,6;700;638,6;1088,5;711,1;1039,2;866,5;1186,3;658,1;462,5;510,8;473,9;615,8;525;375,9;501,9;532,8;356,1;491,4;637,5;396,1;430,7;169,4;444;86,9;319,4;346,5;108,7;404,4;371,4;279,3;298,4;103,2;325;204,5;266,4;282,2;85,2;271,1;361,4;205,2;213,5;68,4
70-79;1425,4;1732,7;2567,8;1510,9;2592;1730,7;1065,1;3024,4;1858,8;3052;1614,7;2092,5;2440,2;1562,3;2462,4;1245,6;1340,2;1669,7;1191,8;1683,5;1080,9;1051,6;1122,3;1046,1;1125,2;950;266;737,2;778,3;735,4;593,3;1528,6;442,2;621,9;432,7;687,8;863,9;460,9;550,6;454;895,4;1457,3;776,5;571,4;815,1;440,1;644,2;266,7;280,3;260,5;507;381,7;241,5;295;186;372,2;234,2;245,2;285,9;135;292,4;456,6;257,7;277,4;139,3;294,2;327,6;270;293,7;78,8;344,8;87,5;242,2;255,5;110,5;184,5;504;199,4;208,6;75,4
80+;1749,9;1709,4;2169,4;1944,9;2175,9;1595,3;1458,7;2423,2;2082,5;2432,6;1396,4;1666,7;1857,2;1953,2;1855;1240,5;1974,6;1270,4;1417,3;1265,8;972,8;1293,7;893,9;1256,1;880,9;742,2;1107;567,3;895,6;552,7;770;434,3;428,6;555,8;422;817,1;1142,3;474,6;510,9;471;621,9;1026,7;676;602,5;685,7;488,2;752,7;208,5;273,9;193,5;333,8;580;176,8;266,6;145,9;349,7;595,2;136,1;211,8;95,2;166,8;117,2;126;192,9;71,6;328,5;243,6;135,6;210,2;40;259,3;250,9;153,2;198,9;73,6;180,6;401,1;128,7;166,9;39,4
12+;1732,8;1542,5;2877,7;1934,6;3140,3;3149,2;2709,8;4385,5;3555,9;4625,9;4823,8;4254,5;5448,2;5743,1;5361;4843;4249,5;4739;5896,9;4331,9;5570,6;5116,7;4548,4;6328,4;3769,9;5667,7;5417,7;4159,6;6135,1;3036,7;3962,3;3627,6;2616,5;3846,1;1689,7;3427;3154,9;2184;3042,4;1252,5;2818,1;2603,8;2117,9;2354,5;1569,1;1642;1523,9;1346,2;1573,2;581,8;1675,6;1414;1151,4;1323,8;401,9;1343,5;1045,8;620,6;685,8;222,3;1072,2;753,5;418,3;452,9;142,1;908,1;709,1;346,5;369,1;116,7;903,4;789,2;334,2;350,9;122,6;728;604;265,9;276,9;80,5
Alle;1481,1;1178,9;2846;1942;3140,3;2787,3;2151,8;4370,9;3620,9;4625,9;4766,6;3897,5;5520,8;6005,3;5361;5533,1;4791,1;4922,3;6403,1;4331,9;6347;6349,5;4757,2;6780;3769,9;6785,6;7280,8;4346,6;6418,4;3036,7;4662,8;4922,8;2702,9;3897;1689,7;2838,8;2536,5;2190,9;3043,6;1252,5;2223,8;2268,9;2122;2354,5;1569,1;1353;1583,1;1346,7;1573,2;581,8;1622,3;2457,6;1151,4;1323,7;401,9;1432;1785,4;620,6;685,8;222,3;1136;865,5;418,3;452,9;142,1;970,3;708,8;346,5;369,1;116,7;932,5;790;334,2;350,9;122,6;765,3;603,8;265,9;276,9;80,5
