Aldersgruppe;Uge 08-2022_Ingen vaccination;Uge 08-2022_Første vaccination;Uge 08-2022_Anden vaccination;Uge 08-2022_Fuld effekt efter primært forløb;Uge 08-2022_Fuld effekt efter revaccination;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination
0-5;143;1;1;1;0;248;0;3;3;0;260;1;0;0;0;220;2;2;1;0;200;1;1;1;0;209;3;0;0;0;142;3;0;0;0;80;0;0;0;0;88;1;0;0;0;45;0;0;0;0;37;0;0;0;0;26;0;0;0;0;23;0;0;0;0;20;0;0;0;0;22;0;0;0;0;10;0;0;0;0
6-11;7;1;10;10;0;13;0;9;9;0;30;4;20;18;0;41;8;15;12;0;42;7;13;7;0;42;6;7;3;0;25;11;2;0;0;15;4;1;0;0;12;4;0;0;0;9;2;0;0;0;19;4;0;0;0;17;1;0;0;0;10;0;0;0;0;9;0;0;0;0;15;0;0;0;0;6;0;0;0;0
12-15;5;0;25;23;1;1;1;21;20;1;12;0;53;53;0;16;2;41;37;4;12;2;46;45;0;17;0;28;27;0;12;3;12;12;0;5;5;11;11;0;3;1;5;5;0;4;1;3;3;0;7;3;7;7;0;1;1;0;0;0;4;1;1;1;0;2;0;1;1;0;2;0;0;0;0;3;0;0;0;0
16-19;4;0;24;12;12;5;2;32;21;11;8;1;40;27;13;11;1;59;46;13;15;1;42;34;7;10;1;44;35;8;9;2;31;26;5;5;1;30;27;3;0;2;17;16;1;3;1;11;11;0;4;0;12;12;0;2;0;4;4;0;5;0;3;3;0;1;0;3;3;0;2;0;0;0;0;2;0;3;3;0
20-29;54;5;135;59;75;51;10;182;79;103;90;9;187;98;88;74;10;136;82;53;63;6;115;80;33;77;13;119;87;27;68;7;86;68;16;51;7;91;74;15;54;6;74;66;7;32;7;38;35;1;32;2;35;29;5;29;2;24;21;2;32;2;14;13;1;26;2;11;11;0;30;0;9;8;1;21;1;5;5;0
30-39;34;10;149;72;77;67;10;220;111;109;75;9;238;126;110;83;6;235;120;108;75;8;230;144;82;70;7;186;139;45;59;9;135;106;27;53;4;80;69;11;60;9;90;74;11;46;8;58;46;8;57;6;45;42;2;54;3;24;23;1;43;6;17;11;5;49;3;24;23;1;33;1;14;14;0;30;1;9;9;0
40-49;26;3;145;39;105;26;4;157;31;126;37;8;175;43;132;41;0;182;56;126;27;3;164;61;102;19;3;119;63;55;29;4;96;51;45;21;2;86;67;19;41;7;77;62;15;51;4;46;37;9;45;0;47;40;7;27;4;45;42;3;34;2;27;23;3;35;4;22;21;1;30;2;20;17;3;23;4;19;19;0
50-59;19;5;203;19;184;30;2;212;29;182;30;5;235;35;199;33;3;189;33;156;30;4;156;39;117;29;4;102;32;70;30;3;109;49;60;34;2;84;52;31;35;3;103;79;24;44;0;71;60;11;33;6;56;47;9;29;2;55;49;6;24;1;42;35;7;24;1;31;28;3;32;2;32;30;2;17;3;28;24;4
60-64;6;2;127;11;116;19;1;155;21;134;16;0;122;20;102;15;5;85;14;71;19;0;77;22;53;9;2;38;15;23;8;2;36;14;22;17;3;47;18;29;15;1;50;33;17;15;1;39;34;5;13;1;36;32;4;15;1;26;25;1;10;1;33;31;2;12;1;26;21;5;8;0;24;19;5;9;1;14;13;1
65-69;11;2;157;8;149;22;3;169;16;153;9;1;136;10;126;12;3;96;14;82;8;0;64;13;51;4;2;53;13;40;13;3;52;17;35;11;3;45;24;21;12;3;52;31;21;15;0;38;29;9;5;0;45;36;9;6;1;37;32;5;10;1;26;22;4;10;0;20;19;1;7;1;28;25;3;6;1;28;26;2
70-79;34;3;509;28;481;28;2;473;26;447;29;4;372;38;334;26;1;284;21;263;18;2;174;22;152;14;2;146;21;124;19;0;115;28;86;28;2;125;36;89;26;3;120;42;78;30;1;97;57;39;18;0;104;78;26;18;0;109;91;18;15;2;123;105;18;18;2;106;98;8;14;1;92;84;8;9;2;100;90;10
80+;43;2;520;38;482;42;2;523;39;483;32;3;433;34;398;29;2;315;24;290;18;1;225;25;200;18;1;179;26;153;23;2;141;21;120;27;5;136;25;109;11;4;157;55;102;22;3;89;45;42;12;4;87;46;40;17;2;89;64;25;12;0;89;76;13;14;1;86;78;8;16;1;110;99;11;9;2;85;80;5
12+;236;32;1994;309;1682;291;37;2144;393;1749;338;40;1991;484;1502;340;33;1622;447;1166;285;27;1293;485;797;267;35;1014;458;545;270;35;813;392;416;252;34;735;403;327;257;39;745;463;276;262;26;490;357;124;226;22;474;369;102;198;16;413;351;61;189;16;375;320;53;191;14;330;303;27;174;8;329;296;33;129;15;291;269;22
Alle;386;34;2005;320;1682;552;37;2156;405;1749;628;45;2011;502;1502;601;43;1639;460;1166;527;35;1307;493;797;518;44;1021;461;545;437;49;815;392;416;347;38;736;403;327;357;44;745;463;276;316;28;490;357;124;282;26;474;369;102;241;17;413;351;61;222;16;375;320;53;220;14;330;303;27;211;8;329;296;33;145;15;291;269;22
