Aldersgruppe;Uge 08-2022_Ingen vaccination;Uge 08-2022_Første vaccination;Uge 08-2022_Anden vaccination;Uge 08-2022_Fuld effekt efter primært forløb;Uge 08-2022_Fuld effekt efter revaccination;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination
0-5;9;0;0;0;0;8;0;0;0;0;12;0;0;0;0;12;0;0;0;0;10;0;0;0;0;10;0;0;0;0;6;0;0;0;0;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6-11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-15;0;0;1;1;0;0;0;2;2;0;0;0;3;3;0;2;0;3;2;1;0;0;2;2;0;1;0;3;3;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
16-19;0;0;1;1;0;0;0;2;2;0;0;0;0;0;0;1;0;4;3;1;0;0;0;0;0;0;0;1;1;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-29;2;0;4;1;3;1;0;6;3;3;3;0;7;4;3;2;0;1;0;1;1;0;4;0;4;1;0;2;1;1;1;0;3;2;0;2;0;3;2;1;2;0;1;1;0;2;0;3;2;1;5;0;0;0;0;1;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
30-39;5;0;4;1;3;0;0;8;3;5;5;1;10;7;3;4;0;11;3;7;2;0;10;6;3;4;1;5;5;0;0;0;4;2;2;3;0;4;4;0;2;0;1;1;0;4;0;0;0;0;8;0;1;1;0;3;1;0;0;0;4;0;0;0;0;4;0;1;0;1;2;0;0;0;0;3;0;1;1;0
40-49;1;0;8;3;5;4;0;6;2;4;0;0;8;1;7;0;0;7;1;6;4;0;8;2;6;0;0;5;4;1;1;0;2;2;0;1;0;6;3;3;4;0;2;2;0;5;0;2;1;1;3;0;3;3;0;6;0;2;2;0;4;0;2;2;0;4;1;0;0;0;3;0;0;0;0;1;0;2;2;0
50-59;0;0;14;1;13;1;0;11;0;11;1;0;14;0;14;4;0;8;2;6;2;0;4;2;2;4;1;7;3;4;5;1;5;3;2;5;0;3;3;0;7;0;5;4;1;6;0;5;5;0;1;2;1;1;0;5;0;2;2;0;3;0;3;2;1;7;0;2;2;0;4;1;1;1;0;3;0;2;2;0
60-64;2;0;9;0;9;1;0;5;2;3;0;0;5;1;4;0;1;5;0;5;1;0;4;1;3;1;1;2;0;2;1;1;6;6;0;4;0;4;2;2;1;1;3;3;0;5;0;2;1;1;0;0;3;3;0;1;0;3;3;0;2;0;1;1;0;2;0;2;2;0;3;0;2;1;1;0;0;1;1;0
65-69;0;0;18;0;18;3;1;7;3;4;1;0;7;1;6;1;0;4;1;3;0;0;5;0;5;1;0;4;2;2;1;1;1;0;1;1;0;4;2;2;3;0;2;0;2;8;0;3;3;0;0;0;6;6;0;1;0;2;1;1;2;0;2;1;1;3;0;1;1;0;2;1;3;3;0;0;0;3;2;1
70-79;4;0;30;1;29;1;1;17;0;17;0;0;17;1;16;0;0;12;0;12;1;0;9;1;8;0;0;8;0;8;0;0;7;2;5;3;0;4;1;3;2;0;6;3;3;4;0;10;8;2;2;0;16;13;3;3;0;8;8;0;4;0;15;14;1;2;1;8;7;1;3;0;11;11;0;1;0;7;5;2
80+;2;0;12;1;11;1;0;11;2;9;3;0;11;0;11;0;0;5;1;4;1;0;8;1;7;0;0;6;0;6;1;2;2;0;2;0;1;1;0;1;1;1;7;2;5;2;0;6;4;1;1;0;2;1;1;1;0;3;3;0;4;0;8;6;2;2;0;4;3;1;0;0;6;6;0;0;0;3;3;0
12+;16;0;101;10;91;12;2;75;19;56;13;1;82;18;64;14;1;60;13;46;12;0;54;15;38;12;3;43;19;24;10;5;33;20;12;21;2;29;17;12;22;2;27;16;11;36;0;31;24;6;20;2;32;28;4;21;1;20;19;1;25;0;33;28;5;24;2;18;15;3;18;2;23;22;1;9;0;20;16;3
Alle;25;0;101;10;91;20;2;75;19;56;26;1;82;18;64;26;2;61;14;46;24;0;54;15;38;23;3;43;19;24;16;5;33;20;12;25;3;29;17;12;25;2;27;16;11;36;0;31;24;6;21;3;32;28;4;22;1;20;19;1;25;0;33;28;5;25;2;18;15;3;18;2;23;22;1;9;0;20;16;3
