"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-15,Hovedstaden,5,1856076,0.00
2021-01-16,Hovedstaden,5,1856076,0.00
2021-01-17,Hovedstaden,41,1856076,0.00
2021-01-18,Hovedstaden,173,1856076,0.01
2021-01-19,Hovedstaden,340,1856076,0.02
2021-01-20,Hovedstaden,465,1856076,0.03
2021-01-21,Hovedstaden,578,1856076,0.03
2021-01-22,Hovedstaden,650,1856076,0.04
2021-01-23,Hovedstaden,4830,1856076,0.26
2021-01-24,Hovedstaden,8881,1856076,0.48
2021-01-25,Hovedstaden,9128,1856076,0.49
2021-01-26,Hovedstaden,9266,1856076,0.50
2021-01-27,Hovedstaden,9891,1856076,0.53
2021-01-28,Hovedstaden,13664,1856076,0.74
2021-01-29,Hovedstaden,21283,1856076,1.15
2021-01-30,Hovedstaden,25950,1856076,1.40
2021-01-31,Hovedstaden,28613,1856076,1.54
2021-02-01,Hovedstaden,30494,1856076,1.64
2021-02-02,Hovedstaden,30598,1856076,1.65
2021-02-03,Hovedstaden,33603,1856076,1.81
2021-02-04,Hovedstaden,40119,1856076,2.16
2021-02-05,Hovedstaden,45040,1856076,2.43
2021-02-06,Hovedstaden,48062,1856076,2.59
2021-02-07,Hovedstaden,48628,1856076,2.62
2021-02-08,Hovedstaden,49758,1856076,2.68
2021-02-09,Hovedstaden,49779,1856076,2.68
2021-02-10,Hovedstaden,50718,1856076,2.73
2021-02-11,Hovedstaden,50951,1856076,2.75
2021-02-12,Hovedstaden,55109,1856076,2.97
2021-02-13,Hovedstaden,55114,1856076,2.97
2021-02-14,Hovedstaden,55124,1856076,2.97
2021-02-15,Hovedstaden,56497,1856076,3.04
2021-02-16,Hovedstaden,56893,1856076,3.07
2021-02-17,Hovedstaden,56916,1856076,3.07
2021-02-18,Hovedstaden,56984,1856076,3.07
2021-02-19,Hovedstaden,57028,1856076,3.07
2021-02-20,Hovedstaden,57126,1856076,3.08
2021-02-21,Hovedstaden,57220,1856076,3.08
2021-02-22,Hovedstaden,57357,1856076,3.09
2021-02-23,Hovedstaden,57499,1856076,3.10
2021-02-24,Hovedstaden,57557,1856076,3.10
2021-02-25,Hovedstaden,57585,1856076,3.10
2021-02-26,Hovedstaden,57642,1856076,3.11
2021-02-27,Hovedstaden,58793,1856076,3.17
2021-02-28,Hovedstaden,59949,1856076,3.23
2021-03-01,Hovedstaden,60171,1856076,3.24
2021-03-02,Hovedstaden,60416,1856076,3.26
2021-03-03,Hovedstaden,60450,1856076,3.26
2021-03-04,Hovedstaden,60639,1856076,3.27
2021-03-05,Hovedstaden,60894,1856076,3.28
2021-03-06,Hovedstaden,60985,1856076,3.29
2021-03-07,Hovedstaden,61305,1856076,3.30
2021-03-08,Hovedstaden,61536,1856076,3.32
2021-03-09,Hovedstaden,63006,1856076,3.39
2021-03-10,Hovedstaden,64709,1856076,3.49
2021-03-11,Hovedstaden,69134,1856076,3.72
2021-03-12,Hovedstaden,74010,1856076,3.99
2021-03-13,Hovedstaden,74092,1856076,3.99
2021-03-14,Hovedstaden,77345,1856076,4.17
2021-03-15,Hovedstaden,80122,1856076,4.32
2021-03-16,Hovedstaden,83675,1856076,4.51
2021-03-17,Hovedstaden,88130,1856076,4.75
2021-03-18,Hovedstaden,92547,1856076,4.99
2021-03-19,Hovedstaden,93713,1856076,5.05
2021-03-20,Hovedstaden,93787,1856076,5.05
2021-03-21,Hovedstaden,95876,1856076,5.17
2021-03-22,Hovedstaden,95957,1856076,5.17
2021-03-23,Hovedstaden,96052,1856076,5.18
2021-03-24,Hovedstaden,104577,1856076,5.63
2021-01-15,Midtjylland,0,1333148,0.00
2021-01-16,Midtjylland,7,1333148,0.00
2021-01-17,Midtjylland,7,1333148,0.00
2021-01-18,Midtjylland,169,1333148,0.01
2021-01-19,Midtjylland,178,1333148,0.01
2021-01-20,Midtjylland,276,1333148,0.02
2021-01-21,Midtjylland,852,1333148,0.06
2021-01-22,Midtjylland,2044,1333148,0.15
2021-01-23,Midtjylland,3113,1333148,0.23
2021-01-24,Midtjylland,4455,1333148,0.33
2021-01-25,Midtjylland,4625,1333148,0.35
2021-01-26,Midtjylland,4669,1333148,0.35
2021-01-27,Midtjylland,5777,1333148,0.43
2021-01-28,Midtjylland,7541,1333148,0.57
2021-01-29,Midtjylland,11363,1333148,0.85
2021-01-30,Midtjylland,13983,1333148,1.05
2021-01-31,Midtjylland,20211,1333148,1.52
2021-02-01,Midtjylland,21700,1333148,1.63
2021-02-02,Midtjylland,22706,1333148,1.70
2021-02-03,Midtjylland,24104,1333148,1.81
2021-02-04,Midtjylland,25892,1333148,1.94
2021-02-05,Midtjylland,28302,1333148,2.12
2021-02-06,Midtjylland,28787,1333148,2.16
2021-02-07,Midtjylland,28861,1333148,2.16
2021-02-08,Midtjylland,31543,1333148,2.37
2021-02-09,Midtjylland,34184,1333148,2.56
2021-02-10,Midtjylland,36079,1333148,2.71
2021-02-11,Midtjylland,37677,1333148,2.83
2021-02-12,Midtjylland,38688,1333148,2.90
2021-02-13,Midtjylland,38724,1333148,2.90
2021-02-14,Midtjylland,38751,1333148,2.91
2021-02-15,Midtjylland,39228,1333148,2.94
2021-02-16,Midtjylland,39465,1333148,2.96
2021-02-17,Midtjylland,39586,1333148,2.97
2021-02-18,Midtjylland,39659,1333148,2.97
2021-02-19,Midtjylland,39769,1333148,2.98
2021-02-20,Midtjylland,39771,1333148,2.98
2021-02-21,Midtjylland,39811,1333148,2.99
2021-02-22,Midtjylland,40175,1333148,3.01
2021-02-23,Midtjylland,40449,1333148,3.03
2021-02-24,Midtjylland,40670,1333148,3.05
2021-02-25,Midtjylland,40827,1333148,3.06
2021-02-26,Midtjylland,41216,1333148,3.09
2021-02-27,Midtjylland,41218,1333148,3.09
2021-02-28,Midtjylland,41219,1333148,3.09
2021-03-01,Midtjylland,41364,1333148,3.10
2021-03-02,Midtjylland,41539,1333148,3.12
2021-03-03,Midtjylland,41752,1333148,3.13
2021-03-04,Midtjylland,42366,1333148,3.18
2021-03-05,Midtjylland,44957,1333148,3.37
2021-03-06,Midtjylland,46503,1333148,3.49
2021-03-07,Midtjylland,47615,1333148,3.57
2021-03-08,Midtjylland,51038,1333148,3.83
2021-03-09,Midtjylland,53806,1333148,4.04
2021-03-10,Midtjylland,55568,1333148,4.17
2021-03-11,Midtjylland,56842,1333148,4.26
2021-03-12,Midtjylland,57853,1333148,4.34
2021-03-13,Midtjylland,58440,1333148,4.38
2021-03-14,Midtjylland,58646,1333148,4.40
2021-03-15,Midtjylland,61467,1333148,4.61
2021-03-16,Midtjylland,65022,1333148,4.88
2021-03-17,Midtjylland,67867,1333148,5.09
2021-03-18,Midtjylland,69034,1333148,5.18
2021-03-19,Midtjylland,72104,1333148,5.41
2021-03-20,Midtjylland,72121,1333148,5.41
2021-03-21,Midtjylland,72132,1333148,5.41
2021-03-22,Midtjylland,74919,1333148,5.62
2021-03-23,Midtjylland,78327,1333148,5.88
2021-03-24,Midtjylland,80059,1333148,6.01
2021-01-15,NA,0,0,0.00
2021-01-16,NA,0,0,0.00
2021-01-17,NA,0,0,0.00
2021-01-18,NA,0,0,0.00
2021-01-19,NA,0,0,0.00
2021-01-20,NA,0,0,0.00
2021-01-21,NA,0,0,0.00
2021-01-22,NA,0,0,0.00
2021-01-23,NA,0,0,0.00
2021-01-24,NA,0,0,0.00
2021-01-25,NA,0,0,0.00
2021-01-26,NA,0,0,0.00
2021-01-27,NA,0,0,0.00
2021-01-28,NA,0,0,0.00
2021-01-29,NA,0,0,0.00
2021-01-30,NA,0,0,0.00
2021-01-31,NA,0,0,0.00
2021-02-01,NA,0,0,0.00
2021-02-02,NA,0,0,0.00
2021-02-03,NA,0,0,0.00
2021-02-04,NA,0,0,0.00
2021-02-05,NA,0,0,0.00
2021-02-06,NA,0,0,0.00
2021-02-07,NA,0,0,0.00
2021-02-08,NA,0,0,0.00
2021-02-09,NA,0,0,0.00
2021-02-10,NA,0,0,0.00
2021-02-11,NA,0,0,0.00
2021-02-12,NA,0,0,0.00
2021-02-13,NA,0,0,0.00
2021-02-14,NA,0,0,0.00
2021-02-15,NA,0,0,0.00
2021-02-16,NA,0,0,0.00
2021-02-17,NA,0,0,0.00
2021-02-18,NA,0,0,0.00
