"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-15,Hovedstaden,5,1855997,0.00
2021-01-16,Hovedstaden,5,1855997,0.00
2021-01-17,Hovedstaden,41,1855997,0.00
2021-01-18,Hovedstaden,175,1855997,0.01
2021-01-19,Hovedstaden,341,1855997,0.02
2021-01-20,Hovedstaden,465,1855997,0.03
2021-01-21,Hovedstaden,579,1855997,0.03
2021-01-22,Hovedstaden,653,1855997,0.04
2021-01-23,Hovedstaden,4831,1855997,0.26
2021-01-24,Hovedstaden,8879,1855997,0.48
2021-01-25,Hovedstaden,9125,1855997,0.49
2021-01-26,Hovedstaden,9263,1855997,0.50
2021-01-27,Hovedstaden,9893,1855997,0.53
2021-01-28,Hovedstaden,13669,1855997,0.74
2021-01-29,Hovedstaden,21279,1855997,1.15
2021-01-30,Hovedstaden,25939,1855997,1.40
2021-01-31,Hovedstaden,28595,1855997,1.54
2021-02-01,Hovedstaden,30478,1855997,1.64
2021-02-02,Hovedstaden,30584,1855997,1.65
2021-02-03,Hovedstaden,33585,1855997,1.81
2021-02-04,Hovedstaden,40107,1855997,2.16
2021-02-05,Hovedstaden,45018,1855997,2.43
2021-02-06,Hovedstaden,48045,1855997,2.59
2021-02-07,Hovedstaden,48613,1855997,2.62
2021-02-08,Hovedstaden,49745,1855997,2.68
2021-02-09,Hovedstaden,49770,1855997,2.68
2021-02-10,Hovedstaden,50711,1855997,2.73
2021-02-11,Hovedstaden,50947,1855997,2.74
2021-02-12,Hovedstaden,55109,1855997,2.97
2021-02-13,Hovedstaden,55114,1855997,2.97
2021-02-14,Hovedstaden,55124,1855997,2.97
2021-02-15,Hovedstaden,56497,1855997,3.04
2021-02-16,Hovedstaden,56903,1855997,3.07
2021-02-17,Hovedstaden,56930,1855997,3.07
2021-02-18,Hovedstaden,57001,1855997,3.07
2021-02-19,Hovedstaden,57048,1855997,3.07
2021-02-20,Hovedstaden,57147,1855997,3.08
2021-02-21,Hovedstaden,57246,1855997,3.08
2021-02-22,Hovedstaden,57387,1855997,3.09
2021-02-23,Hovedstaden,57534,1855997,3.10
2021-02-24,Hovedstaden,57596,1855997,3.10
2021-02-25,Hovedstaden,57626,1855997,3.10
2021-02-26,Hovedstaden,57684,1855997,3.11
2021-02-27,Hovedstaden,58825,1855997,3.17
2021-02-28,Hovedstaden,59976,1855997,3.23
2021-03-01,Hovedstaden,60197,1855997,3.24
2021-03-02,Hovedstaden,60443,1855997,3.26
2021-03-03,Hovedstaden,60478,1855997,3.26
2021-03-04,Hovedstaden,60671,1855997,3.27
2021-03-05,Hovedstaden,60929,1855997,3.28
2021-03-06,Hovedstaden,61020,1855997,3.29
2021-03-07,Hovedstaden,61340,1855997,3.30
2021-03-08,Hovedstaden,61571,1855997,3.32
2021-03-09,Hovedstaden,63047,1855997,3.40
2021-03-10,Hovedstaden,64757,1855997,3.49
2021-03-11,Hovedstaden,69201,1855997,3.73
2021-03-12,Hovedstaden,74090,1855997,3.99
2021-03-13,Hovedstaden,74173,1855997,4.00
2021-03-14,Hovedstaden,77427,1855997,4.17
