"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-09,Hovedstaden,1,1856845,0.00
2021-01-13,Hovedstaden,2,1856845,0.00
2021-01-15,Hovedstaden,7,1856845,0.00
2021-01-16,Hovedstaden,7,1856845,0.00
2021-01-17,Hovedstaden,45,1856845,0.00
2021-01-18,Hovedstaden,181,1856845,0.01
2021-01-19,Hovedstaden,347,1856845,0.02
2021-01-20,Hovedstaden,473,1856845,0.03
2021-01-21,Hovedstaden,588,1856845,0.03
2021-01-22,Hovedstaden,663,1856845,0.04
2021-01-23,Hovedstaden,4816,1856845,0.26
2021-01-24,Hovedstaden,8829,1856845,0.48
2021-01-25,Hovedstaden,9073,1856845,0.49
2021-01-26,Hovedstaden,9210,1856845,0.50
2021-01-27,Hovedstaden,9843,1856845,0.53
2021-01-28,Hovedstaden,13616,1856845,0.73
2021-01-29,Hovedstaden,21199,1856845,1.14
2021-01-30,Hovedstaden,25822,1856845,1.39
2021-01-31,Hovedstaden,28462,1856845,1.53
2021-02-01,Hovedstaden,30349,1856845,1.63
2021-02-02,Hovedstaden,30461,1856845,1.64
2021-02-03,Hovedstaden,33460,1856845,1.80
2021-02-04,Hovedstaden,39974,1856845,2.15
2021-02-05,Hovedstaden,44872,1856845,2.42
2021-02-06,Hovedstaden,47901,1856845,2.58
2021-02-07,Hovedstaden,48471,1856845,2.61
2021-02-08,Hovedstaden,49604,1856845,2.67
2021-02-09,Hovedstaden,49632,1856845,2.67
2021-02-10,Hovedstaden,50571,1856845,2.72
2021-02-11,Hovedstaden,50810,1856845,2.74
2021-02-12,Hovedstaden,54980,1856845,2.96
2021-02-13,Hovedstaden,54985,1856845,2.96
2021-02-14,Hovedstaden,54996,1856845,2.96
2021-02-15,Hovedstaden,56371,1856845,3.04
2021-02-16,Hovedstaden,56782,1856845,3.06
2021-02-17,Hovedstaden,56812,1856845,3.06
2021-02-18,Hovedstaden,56884,1856845,3.06
2021-02-19,Hovedstaden,56933,1856845,3.07
2021-02-20,Hovedstaden,57032,1856845,3.07
2021-02-21,Hovedstaden,57136,1856845,3.08
2021-02-22,Hovedstaden,57280,1856845,3.08
2021-02-23,Hovedstaden,57428,1856845,3.09
2021-02-24,Hovedstaden,57493,1856845,3.10
2021-02-25,Hovedstaden,57522,1856845,3.10
2021-02-26,Hovedstaden,57581,1856845,3.10
2021-02-27,Hovedstaden,58714,1856845,3.16
2021-02-28,Hovedstaden,59867,1856845,3.22
2021-03-01,Hovedstaden,60087,1856845,3.24
2021-03-02,Hovedstaden,60338,1856845,3.25
2021-03-03,Hovedstaden,60375,1856845,3.25
2021-03-04,Hovedstaden,60570,1856845,3.26
2021-03-05,Hovedstaden,60828,1856845,3.28
2021-03-06,Hovedstaden,60920,1856845,3.28
2021-03-07,Hovedstaden,61239,1856845,3.30
2021-03-08,Hovedstaden,61473,1856845,3.31
2021-03-09,Hovedstaden,62945,1856845,3.39
2021-03-10,Hovedstaden,64655,1856845,3.48
2021-03-11,Hovedstaden,69093,1856845,3.72
2021-03-12,Hovedstaden,73969,1856845,3.98
2021-03-13,Hovedstaden,74053,1856845,3.99
2021-03-14,Hovedstaden,77306,1856845,4.16
2021-03-15,Hovedstaden,80082,1856845,4.31
2021-03-16,Hovedstaden,83637,1856845,4.50
2021-03-17,Hovedstaden,88088,1856845,4.74
2021-03-18,Hovedstaden,92516,1856845,4.98
2021-03-19,Hovedstaden,93687,1856845,5.05
2021-03-20,Hovedstaden,93769,1856845,5.05
2021-03-21,Hovedstaden,95864,1856845,5.16
2021-03-22,Hovedstaden,95946,1856845,5.17
2021-03-23,Hovedstaden,96046,1856845,5.17
2021-03-24,Hovedstaden,104690,1856845,5.64
2021-03-25,Hovedstaden,109261,1856845,5.88
2021-03-26,Hovedstaden,111973,1856845,6.03
2021-03-27,Hovedstaden,112013,1856845,6.03
2021-03-28,Hovedstaden,112045,1856845,6.03
2021-03-29,Hovedstaden,112607,1856845,6.06
2021-03-30,Hovedstaden,112888,1856845,6.08
2021-03-31,Hovedstaden,116710,1856845,6.29
2021-04-01,Hovedstaden,121447,1856845,6.54
2021-04-02,Hovedstaden,125197,1856845,6.74
2021-04-03,Hovedstaden,125280,1856845,6.75
2021-04-04,Hovedstaden,125316,1856845,6.75
2021-04-05,Hovedstaden,125341,1856845,6.75
2021-04-06,Hovedstaden,125519,1856845,6.76
2021-04-07,Hovedstaden,126085,1856845,6.79
2021-04-08,Hovedstaden,127753,1856845,6.88
2021-04-09,Hovedstaden,131169,1856845,7.06
2021-04-10,Hovedstaden,132454,1856845,7.13
2021-04-11,Hovedstaden,132576,1856845,7.14
2021-04-12,Hovedstaden,139479,1856845,7.51
2021-04-13,Hovedstaden,140555,1856845,7.57
2021-04-14,Hovedstaden,145126,1856845,7.82
2021-04-15,Hovedstaden,146692,1856845,7.90
2021-04-16,Hovedstaden,149734,1856845,8.06
2021-04-17,Hovedstaden,149932,1856845,8.07
2021-04-18,Hovedstaden,150112,1856845,8.08
2021-04-19,Hovedstaden,152177,1856845,8.20
2021-04-20,Hovedstaden,157203,1856845,8.47
2021-04-21,Hovedstaden,160972,1856845,8.67
2021-04-22,Hovedstaden,161099,1856845,8.68
2021-04-23,Hovedstaden,168079,1856845,9.05
2021-04-24,Hovedstaden,170073,1856845,9.16
2021-04-25,Hovedstaden,170384,1856845,9.18
2021-04-26,Hovedstaden,173540,1856845,9.35
2021-04-27,Hovedstaden,183252,1856845,9.87
2021-04-28,Hovedstaden,191456,1856845,10.3
2021-04-29,Hovedstaden,198680,1856845,10.7
2021-04-30,Hovedstaden,198883,1856845,10.7
2021-05-01,Hovedstaden,199345,1856845,10.7
