Aldersgruppe;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination;Uge 39-2021_Ingen vaccination;Uge 39-2021_Første vaccination;Uge 39-2021_Anden vaccination;Uge 39-2021_Fuld effekt efter primært forløb;Uge 39-2021_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination
0-5;1334;1965,2;0;0;0;841;1335;0;0;0;838,5;2807,3;0;0;0;651,4;16071,4;0;0;0;447,3;0;0;0;0;369,4;0;0;0;0;351,7;10000;0;0;0;265,6;0;0;0;0;186,7;0;0;0;0;135,3;0;0;0;0;92,9;0;0;0;0;48,6;0;0;0;0;50,3;0;0;0;0;32,7;0;0;0;0;4217;5812,1;7136,1;62500;0;1969;2377,3;6532,7;25000;0
6-11;2335,5;2100,3;5301,9;5405,4;0;1525,5;1639,9;5065,4;0;0;2565,5;3811,4;0;0;0;2461,6;5179,5;0;0;0;1966,5;11243,6;0;0;0;1701,8;0;0;0;0;1585,1;0;0;0;0;1345,5;0;0;0;0;949,5;0;0;0;0;450,4;0;0;0;0;311,3;0;0;0;0;268,4;0;0;0;0;241,1;0;0;0;0;180,8;0;0;0;0;7412,1;5799,4;6718,5;11485,8;0;2940,8;2187,4;2963,3;4836,4;0
12-15;2961;2376,4;2183,2;2200,1;2105,3;1955,3;1438,1;1227,3;1236,3;2564,1;2456,8;1804,9;1011,9;1030,2;1515,2;2217,5;1280;401,3;394,7;0;1646;879,8;219,3;220,4;0;1447,4;788,6;188;180,2;0;1440,8;1007,7;175,2;169,5;0;1225,7;792,4;128,4;128,6;0;820,1;466,2;77,8;78,6;0;634;191;47,7;48,4;0;450,5;199,4;31,1;31;0;270,9;70,9;18;17,7;0;262,1;78;9,8;10,4;0;185,5;81,5;9,5;7,9;0;7820,7;5937,1;6206,2;6261,6;3781,5;4348,3;2956,8;2925,6;2941,5;1935,5
16-19;3497,7;2907,5;3454;3468,2;3275,4;2162,4;1654,6;2509,4;2529,4;1161,3;2053,1;1553,6;2012;2031,3;766,3;1700,7;1100,3;755,1;759,3;88,2;1390,2;918,7;420,2;420,3;314,1;1155,5;905;278,1;278,3;262,8;1074,8;868,3;289,6;289,9;344,8;912,6;680,1;190,8;190,6;248,1;612,1;329,5;150;150,3;0;650,7;210;126;125,7;0;405,7;93,5;60,9;60,4;0;233,4;193,2;35,8;35,6;0;194,7;65,5;31,5;31,9;0;185,6;58,4;14,1;14,3;0;5969,5;4585,2;6424;6664,1;4907,2;6207,5;5007,7;6171;6087,3;11511,8
20-29;3409,8;3091;3529,7;3597;2994,8;1863,9;1589;2267,8;2329,7;1689,1;1750,2;1418,8;1949,6;2008,4;1309;1286,8;1041,9;831,6;847,9;608,6;996,4;680,6;426,1;440,4;150,6;829,5;556,2;323;328,9;191,7;807;660,9;336;342,5;141;672,2;584,4;284,7;288,6;102,9;535,8;278,9;177,9;179,7;78,2;513,3;255;143,5;144,5;110,7;360,9;175,8;88,5;88,4;0;208,8;108,5;52,2;52,6;0;171,7;80,6;33,4;33,6;0;128,4;65,2;24,5;24,6;0;3790;3050;3063,3;3020,9;3243,7;4355,1;3923,6;4207,7;4190,2;4542,4
30-39;2983,5;2652,1;2812,3;2861,5;2510,2;1717,3;1642;1747,3;1790;1492,8;1782,5;1337,4;1501,8;1551,4;1122,2;1389,2;971,1;781;805,9;520,9;1135,7;769,3;535,3;550,7;326,9;955,3;834;426,1;437,4;274,9;963,1;724,5;426,8;436,6;237,3;713,8;568,4;336;344,9;133,2;563,2;429,4;214,8;217,5;83,9;455,5;316,5;160;161,6;80,3;396,1;224;122,4;122,4;239,1;206,7;76,5;63,2;63,4;74,6;184,1;159,5;46,8;46,5;0;140,2;116,7;35,9;35,8;0;4155,5;3656,8;4423,2;4234,7;5251,7;3283,5;2929,8;2753,8;2773,7;2669
40-49;2705,5;2478,8;2374,1;2125,1;3983,4;1737,3;1641,4;1764,3;1816,8;1395,3;1782,7;1488,1;1566;1641,5;914,3;1479,8;1128,3;954;1003,1;447,3;1233,8;837,6;660,5;696,3;243,8;1004,3;832,9;540,6;562,2;223,5;1036,6;1152,9;517,9;535,3;198,4;833,6;689,4;416,2;425,4;160,7;596,4;484,9;264,4;267,9;82,9;495;371,2;206;206,2;180,7;366,4;257,6;160,8;161,3;141,4;252,1;206,6;85,2;85,6;68,1;181,7;169,8;60,9;61,2;0;151,9;143,4;43;43,2;0;3685,9;3100,9;3335,2;3222,3;3415,9;2880,1;2433,1;2296,4;2253;2350,3
50-59;2461,6;2230,2;2011,7;1712,9;3213,6;1312,7;1451,8;1357,1;1405,1;1033,8;1318,8;969,8;1121,1;1195;550,4;1029,2;875,5;664,9;711,9;246,9;878,9;632,8;455,9;486,1;149,8;709,1;559,4;372,1;390,7;135,9;709,5;685,8;341,3;353,5;142;601,2;341,4;272;280;86,3;395,6;437,1;191,9;193,4;116,4;362,7;198,1;154,6;155,4;99;222,2;278,8;113,7;114,7;27,6;125,7;103,1;54,6;54,8;16,8;109,7;58,3;41,8;41,6;0;137,5;54,4;28,6;28,2;118,2;2589;2253,8;1802,3;1798,7;1804,8;2236,2;1878,5;1572,1;1493,5;1619,2
60-64;1849;1230,8;1476,9;1222,9;1985,4;935,1;785,5;877,7;882,3;859,1;930,7;689,7;753,4;806,9;421,4;786,3;495;485,6;529,4;177,4;580,1;489,1;366,5;399,7;107,4;624;287,2;319;341,4;107,4;612,2;384,1;288;303,3;111,7;324,8;303,5;217,5;224,2;107,1;349,9;78,8;173,1;176,1;81;257,6;235,3;140,8;141,6;105,7;172,7;304;105,2;106,4;37,5;138,6;0;53,2;53,4;44,6;93,7;272,3;32,4;32,4;32,4;82,1;318,9;21,8;21,6;85,8;1843,3;1538,5;1179,6;1225,2;1172,2;1516,9;2018,8;997;945,3;1016,4
65-69;1100,6;717,5;1047,5;881,9;1186,2;665,8;467,3;516,1;480,7;615,5;539,7;379,9;505,2;537,2;355,9;496,8;644,6;397,9;433;169,3;449;87,7;320,2;347,5;108,6;417,5;375,2;279,7;299;103;328,9;207;267;283;85;274,4;366,3;205,7;214,1;68,3;151,9;255,4;155,8;158,7;70,3;206,4;386,1;131,4;133,9;38,7;102,6;129,4;93,5;94,7;42;70,7;363,2;49,3;49,7;32,7;85,9;0;35,1;35,2;0;62;216,9;24;24,2;0;935,5;1334,7;728,3;787;723;1027,5;1122,5;650,6;711,9;638,7
