Aldersgruppe;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination;Uge 39-2021_Ingen vaccination;Uge 39-2021_Første vaccination;Uge 39-2021_Anden vaccination;Uge 39-2021_Fuld effekt efter primært forløb;Uge 39-2021_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination
0-5;4866;257;0;0;0;3127;135;0;0;0;3208;81;0;0;0;2512;9;0;0;0;1724;0;0;0;0;1423;0;0;0;0;1351;1;0;0;0;1017;0;0;0;0;711;0;0;0;0;512;0;0;0;0;351;0;0;0;0;182;0;0;0;0;188;0;0;0;0;123;0;0;0;0;15046;681;375;20;0;7109;348;52;1;0
6-11;4549;3096;308;2;0;3368;2185;31;0;0;7210;2856;0;0;0;8290;1187;0;0;0;7069;132;0;0;0;6154;0;0;0;0;5749;0;0;0;0;4878;0;0;0;0;3457;0;0;0;0;1642;0;0;0;0;1136;0;0;0;0;989;0;0;0;0;885;0;0;0;0;659;0;0;0;0;12309;4900;6111;1453;0;5212;2835;1070;68;0
12-15;1396;372;4534;4411;2;1005;237;2522;2422;2;1370;308;2055;1991;1;1322;242;796;751;0;1022;176;424;414;0;958;153;357;334;0;1003;164;329;312;0;926;95;240;235;0;641;47;143;141;0;509;19;86;85;0;374;20;56;54;0;228;8;32;30;0;222;10;17;17;0;162;13;16;12;0;3311;648;13315;12941;8;1952;403;6114;5975;3
16-19;846;172;7743;7626;63;585;104;5675;5620;18;599;113;4556;4522;9;535;86;1742;1728;1;460;70;966;958;2;403;63;638;633;2;391;53;669;665;2;335;35;438;435;1;234;17;345;344;0;249;11;289;287;0;157;5;138;136;0;86;11;82;81;0;75;4;70;70;0;76;4;28;28;0;1340;198;14312;12836;1391;1385;239;13752;13198;470
20-29;3893;662;20390;18906;1306;2244;377;13077;12305;640;2287;371;11144;10628;430;1818;296;4829;4613;176;1479;196;2517;2462;39;1265;154;1915;1864;39;1294;160;1969;1934;24;1125;122;1669;1646;12;902;57;1041;1031;6;883;51;833;826;5;628;36;511;504;0;374;24;302;301;0;305;19;191;191;0;231;17;139;138;0;4091;508;17895;13775;3950;4705;719;24121;21527;2427
30-39;3061;474;15446;13753;1536;1855;329;9630;8708;818;2031;307;8244;7604;556;1660;248;4318;4039;232;1431;199;2961;2798;130;1223;201;2346;2244;89;1306;156;2339;2259;62;1022;98;1832;1800;26;820;66;1168;1148;10;672;50;864;853;6;587;38;659;648;8;309;14;338;334;1;283;32;247;240;0;217;27;191;185;0;3952;478;24364;18642;5492;3203;463;15017;12991;1917
40-49;1651;207;15034;11557;3424;1127;144;11266;10283;951;1236;151;10039;9416;574;1071;127;6194;5910;251;921;100;4289;4156;122;764;93;3503;3398;93;807;114;3357;3286;65;680;54;2689;2647;36;493;37;1708;1694;10;413;28;1324;1308;12;306;20;1036;1029;6;212;17;546;544;2;157;15;390;389;0;132;14;274;273;0;2188;194;20780;7962;12747;1710;176;14298;7563;6690
50-59;1099;116;14491;9839;4620;603;78;9891;8961;916;641;56;8203;7748;443;524;58;4907;4720;178;458;40;3385;3285;97;379;36;2745;2664;75;388;39;2526;2458;63;336;16;2015;1985;27;225;20;1421;1399;19;207;9;1143;1132;10;129;13;836;834;2;73;5;404;402;1;65;3;308;304;0;82;3;212;208;2;1107;90;12930;2899;10011;971;83;11186;3988;7171
60-64;267;19;4735;2608;2123;138;10;2836;2401;432;147;12;2452;2260;187;127;9;1605;1528;73;95;9;1209;1169;40;104;5;1052;1017;34;104;6;950;921;29;56;3;716;696;20;62;1;569;561;8;46;3;466;459;7;31;4;346;344;2;25;0;175;173;2;17;4;107;106;1;14;5;72;71;1;258;18;3770;570;3197;210;25;3178;832;2340
65-69;116;8;3135;1191;1942;73;5;1550;1067;481;61;4;1524;1337;186;57;7;1211;1142;67;53;1;984;947;37;50;4;855;825;30;40;2;822;801;21;34;3;633;621;12;19;2;479;472;7;26;3;404;401;3;13;1;286;283;3;9;2;152;150;2;11;0;108;107;0;8;2;74;74;0;91;13;2211;208;2002;103;11;1957;337;1619
70-79;131;20;4322;500;3818;66;9;1473;471;1000;75;4;1342;833;508;59;3;1372;1169;203;47;5;1444;1333;111;48;4;1515;1465;49;57;1;1356;1300;56;31;5;1120;1091;29;24;2;855;831;23;24;2;769;761;8;22;2;639;626;13;5;0;276;271;4;5;2;175;172;3;6;3;119;118;1;82;17;2440;160;2278;95;12;2559;214;2344
80+;47;10;1848;195;1651;40;7;568;132;434;28;4;481;183;297;31;5;377;205;171;14;1;350;242;108;30;2;377;329;48;24;2;426;352;74;17;3;358;326;32;13;1;292;267;25;12;1;250;235;15;10;2;212;201;11;10;1;89;85;4;2;3;78;76;2;4;2;50;49;1;61;4;1155;71;1083;68;9;1298;93;1202
12+;12507;2060;91678;70586;20485;7736;1300;58488;52370;5692;8475;1330;50040;46522;3191;7204;1081;27351;25805;1352;5980;797;18529;17764;686;5224;715;15303;14773;459;5414;697;14743;14288;396;4562;434;11710;11482;195;3433;250;8021;7888;108;3041;177;6428;6347;66;2257;141;4719;4659;45;1331;82;2396;2371;16;1142;92;1691;1672;6;932;90;1175;1156;5;16481;2168;113172;70064;42159;14402;2140;93480;66718;26183
Alle;21922;5413;91986;70588;20485;14231;3620;58519;52370;5692;18893;4267;50040;46522;3191;18006;2277;27351;25805;1352;14773;929;18529;17764;686;12801;715;15303;14773;459;12514;698;14743;14288;396;10457;434;11710;11482;195;7601;250;8021;7888;108;5195;177;6428;6347;66;3744;141;4719;4659;45;2502;82;2396;2371;16;2215;92;1691;1672;6;1714;90;1175;1156;5;43836;7749;119658;71537;42159;26723;5323;94602;66787;26183
