Aldersgruppe;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination;Uge 39-2021_Ingen vaccination;Uge 39-2021_Første vaccination;Uge 39-2021_Anden vaccination;Uge 39-2021_Fuld effekt efter primært forløb;Uge 39-2021_Fuld effekt efter revaccination;Uge 38-2021_Ingen vaccination;Uge 38-2021_Første vaccination;Uge 38-2021_Anden vaccination;Uge 38-2021_Fuld effekt efter primært forløb;Uge 38-2021_Fuld effekt efter revaccination;Uge 37-2021_Ingen vaccination;Uge 37-2021_Første vaccination;Uge 37-2021_Anden vaccination;Uge 37-2021_Fuld effekt efter primært forløb;Uge 37-2021_Fuld effekt efter revaccination;Uge 36-2021_Ingen vaccination;Uge 36-2021_Første vaccination;Uge 36-2021_Anden vaccination;Uge 36-2021_Fuld effekt efter primært forløb;Uge 36-2021_Fuld effekt efter revaccination;Uge 35-2021_Ingen vaccination;Uge 35-2021_Første vaccination;Uge 35-2021_Anden vaccination;Uge 35-2021_Fuld effekt efter primært forløb;Uge 35-2021_Fuld effekt efter revaccination;Uge 34-2021_Ingen vaccination;Uge 34-2021_Første vaccination;Uge 34-2021_Anden vaccination;Uge 34-2021_Fuld effekt efter primært forløb;Uge 34-2021_Fuld effekt efter revaccination
0-5;6,9;0;0;0;0;6,1;0;0;0;0;5,3;0;0;0;0;5,8;0;0;0;0;2,6;0;0;0;0;3,2;0;0;0;0;1,1;0;0;0;0;1,1;0;0;0;0;0,5;0;0;0;0;0,5;0;0;0;0;0,3;0;0;0;0;0,5;0;0;0;0;0,5;0;0;0;0;1,4;0;0;0;0;1,1;0;0;0;0;1,4;0;0;0;0
6-11;5,6;4,6;0;0;0;3;0;0;0;0;2,7;0;0;0;0;4,5;0;0;0;0;1,8;0;0;0;0;2,4;0;0;0;0;0,6;0;0;0;0;0,9;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0,6;0;0;0;0;0,3;0;0;0;0;0,3;0;0;0;0;0,6;0;0;0;0
12-15;2;6;0;0;0;7,7;5,6;0,5;0,5;0;3,6;0;0,5;0,6;0;3,4;0;0;0;0;4,7;0;0;0;0;4,5;0;0,6;0;0;4,4;0;0;0;0;1,4;0;0;0;0;0;0;0;0;0;2,7;0;0;0;0;0;0;0,6;0,7;0;0;0;0;0;0;0;0;0;0;0;1,2;0;0;0;0;4,5;0;0;0;0;3;1,2;0;0;0
16-19;7,6;0;1,4;1,4;0;18,1;0;1,4;1,4;0;3,5;0;1,4;1,4;0;6,7;0;0;0;0;6,4;0;1,4;1,4;0;0;0;0,5;0,5;0;3,1;0;1,4;1,4;0;9,3;0;0,5;0,5;0;3,1;0;0,5;0,5;0;6,1;0;0,5;0,5;0;0;19,7;0;0;0;2,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;12,8;0;0,5;0,6;0
20-29;22,6;8,4;4,4;4,1;7,1;24;8,5;2,6;2,5;4,1;18,8;9;2;2,1;0;20,9;5,1;1,5;1,3;6,3;13,4;6;0,9;1;0;15,1;12,5;1,1;1,1;0;11,7;0;0,9;0,9;0;11,6;6,1;0,2;0,2;0;5,1;0;0,2;0,2;0;6,3;0;0,8;0,8;0;5,6;4,8;0,2;0,2;0;1,8;0;0,6;0,6;0;2,4;0;0,4;0,4;0;11,2;5,7;0,4;0,4;0;10,3;4,1;0,6;0,5;0;9,9;1,3;0,2;0,3;0
30-39;49,6;14,1;4,6;4,8;2,3;38;27,8;3,3;2,3;13,2;40,9;14,6;4,4;4,5;3,2;27;5,5;2,7;2,9;0;23,4;6,8;1,7;1,8;0;27,5;0;1,7;1,4;8,8;17,3;7,2;1,8;1,6;13,9;12,6;27,8;1,4;1,4;0;13,2;0;0,8;0,6;0;9,4;0;0,2;0,2;0;3,6;5;0,4;0,4;0;4,2;4;0;0;0;6,2;6,5;0,4;0,2;0;10,1;2,4;0,4;0,2;0;20,2;3,3;0,4;0,3;0;24,8;3;0,5;0,9;0
40-49;41,6;42,6;7;7,2;5,5;50,9;20,9;4,4;4,1;6,3;50,9;44,1;3,4;3,5;2,6;40,9;24,8;3,3;2,9;9,7;29,9;61,4;3,1;3,2;0;32,2;32,1;1,6;1,7;0;23,8;16,3;2,3;2,1;14,6;21;15,8;1,8;1,8;0;18,3;0;1,3;1,2;35,8;11,6;0;0,5;0,5;0;7,7;0;0,2;0,2;0;5,1;0;0,2;0,2;0;7,5;9,1;0,5;0,5;0;25,7;22,8;0,8;0,8;0;27,5;11,9;0,5;0,5;0;22,1;13,1;0,5;0,5;0
50-59;59,4;36,8;7,8;7,8;8,5;49,8;18,1;6,1;5,5;12,8;48,8;19,1;4,4;4,3;5,8;63,6;42,4;4,3;4,2;4,8;33;76,3;4;3,6;13,5;46,1;25,8;3,3;3,1;6,4;26,6;0;2,3;2;20,7;17;0;1,4;1,4;0;20,7;24,2;1,3;1;35,1;14,9;22,8;0,6;0,6;0;13;0;0,6;0,6;0;9,2;0;0,4;0,4;0;19,9;0;0,1;0,1;0;16,1;15,4;1,1;1,1;0;28,2;40;0,7;0,7;0;17,3;22,5;0,7;0,7;0
60-64;98,9;63,6;8,2;9,1;2,5;64,7;62,6;10,4;11;5,6;76,3;0;8,2;7,3;16,6;49,9;0;7,6;6,5;20,2;54,9;85,8;4,4;4,4;5,6;36,2;89,4;5,4;5,2;10,6;53,9;0;3,2;2,9;15,8;35,8;0;1,9;1,6;19,5;23,7;0;0,6;0,6;0;11,8;0;0,6;0,6;0;11,7;0;0,9;1;0;11,6;0;1,3;1,3;0;17,2;59;1,3;1,3;0;22,7;0;0,9;1;0;33,5;0;0,9;1;0;43,9;43,3;1;1;0
65-69;53,7;102,9;12,1;12,1;12,5;88,5;98,4;8,7;8,3;11,8;87,2;0;6,4;7,1;0;60,1;114,8;9,4;9,1;12,5;50,6;134,2;9,4;9,2;11,8;50,2;140,8;5;4,8;10,4;33,2;0;5,4;5,2;13,4;8,2;0;4,3;4,1;14,5;16,4;133,3;2,7;2,7;0;8,2;0;2,3;2,4;0;24,3;0;1,3;1,3;0;16,1;105,8;0,7;0,7;0;8;0;1;1;0;31,5;89,4;1,7;1,7;0;38,9;80,3;0,7;0,7;0;15,3;0;1,7;1,7;0
70-79;118,9;0;20,1;23;12,2;97,7;164,3;22,6;22,5;23,3;115,4;176,5;19,4;20,2;13,3;88,6;94,3;16,8;16,9;16;56;217,9;18,1;17,5;26,9;67,9;0;11,5;11,5;11,9;49;113,8;11,5;10,7;32;48,7;0;6,4;6,1;14,4;18,2;0;5,8;5,5;16,5;18;0;1,8;1,9;0;23,9;0;2,7;2,8;0;23,6;0;3,1;3,1;0;0;77,2;2;2;0;17,4;72,4;2,5;2,6;0;28,6;67,2;2,2;2,2;0;56,2;0;4;4;0
80+;204;251,9;33,3;71;14,1;142;0;33,4;65,1;8,7;174,8;128,4;31,9;52,3;6,7;184;133,2;41,3;59,7;10,1;101,8;284,9;31,9;43,1;6,2;78,4;281,7;22,5;27,6;6,2;100;0;17,2;19,9;4,3;44,1;262,8;22;24,2;6,2;98,5;125,8;7,1;7;7,9;10,9;121,2;8,2;8,6;0;10,8;116;4,1;4,1;0;21,2;0;8,9;8,9;0;0;0;6,7;6,7;0;31;0;7,4;7;0;92;186,7;6,6;6,3;0;60,4;0;6,3;6,3;0
12+;41,5;18,4;9,7;9,7;10,2;38,4;18,1;8,9;8,6;11,5;37,5;15,5;7,8;7,9;6,8;32,7;12,2;7,8;7,6;10,3;23;25;6,9;6,8;9,4;24,9;16;4,9;4,7;7,1;18,8;5,4;4,3;4,1;13,6;14,4;13,9;3,4;3,3;8,6;12;4,9;2;1,8;12,5;8,7;3;1,3;1,3;0;6,2;5,2;1;1;0;4,8;2,1;1,3;1,3;0;5,5;4,3;1,1;1,1;0;12,5;6,1;1,5;1,5;0;18,4;6,2;1,2;1,2;0;17,7;3,5;1,5;1,7;0
Alle;20,7;15,6;9,7;9,7;10,2;18,5;17,8;8,9;8,6;11,5;18;15,5;7,8;7,9;6,8;16,9;12,2;7,8;7,6;10,3;11,3;25;6,9;6,8;9,4;12,5;16;4,9;4,7;7,1;8,8;5,4;4,3;4,1;13,6;7;13,9;3,4;3,3;8,6;5,6;4,9;2;1,8;12,5;4,1;3;1,3;1,3;0;2,9;5,2;1;1;0;2,4;2,1;1,3;1,3;0;2,8;4,3;1,1;1,1;0;6,3;6,1;1,5;1,5;0;9,1;6,2;1,2;1,2;0;9,1;3,5;1,5;1,7;0
