Aldersgruppe;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination;Uge 39-2021_Ingen vaccination;Uge 39-2021_Første vaccination;Uge 39-2021_Anden vaccination;Uge 39-2021_Fuld effekt efter primært forløb;Uge 39-2021_Fuld effekt efter revaccination;Uge 38-2021_Ingen vaccination;Uge 38-2021_Første vaccination;Uge 38-2021_Anden vaccination;Uge 38-2021_Fuld effekt efter primært forløb;Uge 38-2021_Fuld effekt efter revaccination;Uge 37-2021_Ingen vaccination;Uge 37-2021_Første vaccination;Uge 37-2021_Anden vaccination;Uge 37-2021_Fuld effekt efter primært forløb;Uge 37-2021_Fuld effekt efter revaccination;Uge 36-2021_Ingen vaccination;Uge 36-2021_Første vaccination;Uge 36-2021_Anden vaccination;Uge 36-2021_Fuld effekt efter primært forløb;Uge 36-2021_Fuld effekt efter revaccination;Uge 35-2021_Ingen vaccination;Uge 35-2021_Første vaccination;Uge 35-2021_Anden vaccination;Uge 35-2021_Fuld effekt efter primært forløb;Uge 35-2021_Fuld effekt efter revaccination;Uge 34-2021_Ingen vaccination;Uge 34-2021_Første vaccination;Uge 34-2021_Anden vaccination;Uge 34-2021_Fuld effekt efter primært forløb;Uge 34-2021_Fuld effekt efter revaccination
0-5;641,9;14814,8;0;0;0;440,9;0;0;0;0;364;0;0;0;0;346,7;9090,9;0;0;0;261,9;0;0;0;0;183,9;0;0;0;0;133,3;0;0;0;0;91,7;0;0;0;0;47,8;0;0;0;0;49,5;0;0;0;0;32,4;0;0;0;0;28,1;0;0;0;0;24,2;0;0;0;0;48,1;0;0;0;0;62,3;0;0;0;0;105,6;0;0;0;0
6-11;2496,6;5060,2;0;0;0;1989,3;11273,7;0;0;0;1720,9;0;0;0;0;1601,6;0;0;0;0;1358,5;0;0;0;0;958;0;0;0;0;454,2;0;0;0;0;313,8;0;0;0;0;270,4;0;0;0;0;242,6;0;0;0;0;181,8;0;0;0;0;140,4;0;0;0;0;122,3;0;0;0;0;163,1;0;0;0;0;231,5;5882,4;0;0;0;353,5;0;0;0;0
12-15;2252,7;1264,6;393,4;386,9;0;1676,5;877,8;216,1;217;0;1475,7;786,5;184,8;177;0;1473,4;998,2;172,1;166,4;0;1256;788,2;125,6;125,7;0;841,2;462,9;76,4;77,2;0;651,5;189,6;46,8;47,4;0;463,7;197,9;30,5;30,4;0;279,3;70,4;17,7;17,3;0;271,1;77,4;9,6;10,2;0;192,6;80,9;9,3;7,7;0;198,6;65;4,9;4,3;0;167,3;40,9;2,6;2,6;0;199,1;70,9;11,6;7,4;0;340,6;120,2;22,5;19,7;0;460,3;145,1;49,5;33,1;0
16-19;1685,7;1096,7;748,1;752,1;88,3;1385,3;914,8;417,9;418;314,5;1149,8;900,3;276,8;277;263,2;1070,1;862,3;288,2;288,5;345,4;909;673,7;189,9;189,7;248,8;609,9;326,2;149,3;149,6;0;648,6;208;125,3;125,1;0;404,5;111,2;60,6;60,1;0;232,7;191,5;35,6;35,4;0;194,1;65,1;31,4;31,7;0;185,1;58,2;14;14,2;0;137,8;88,8;15;15,3;0;145,1;32,9;6,2;5,5;0;261,1;46,5;18;16,8;0;299,3;187,8;24,7;24,7;0;503,5;205;34,3;32,6;0
20-29;1285,2;1035,3;832,4;849,3;606,9;991,7;685,5;428,4;442,8;151;828,3;554,1;324,4;330,4;192,2;805,9;662,9;337,1;343,9;135,5;668,7;591,4;286;290;103,2;534,1;280;178,6;180,5;78,5;511,3;256;144;145;111,5;359,6;176,5;88,9;88,7;0;207,8;108,9;52,5;52,9;0;171,4;80,9;33,5;33,6;0;127,8;65,4;24,4;24,6;0;111,5;49,9;15,9;15,2;0;112,6;48,6;19,5;19,3;0;167,5;104,2;28,9;30,5;0;213,2;101,2;36,4;37,9;0;302,2;100,3;40,9;46,5;0
30-39;1395,4;984,7;778,4;803,6;521,5;1143;768,5;534,4;549,9;327,2;958,2;837,6;426,1;437,4;275,1;967,7;723,3;426,6;436,3;237,5;718,3;571,8;335,7;344,6;133,3;567,1;432,3;214,3;217;84;458,3;318,6;159,8;161,4;80,5;399,3;225,5;122,1;122,1;240,4;207,8;77;63,2;63,5;75,4;185,7;155,6;46,8;46,5;0;140,9;117,6;35,9;35,8;0;116,4;81,3;31,3;31,8;0;110,1;79,9;26,2;26,3;0;176,5;120,2;35,1;36;0;225,4;104,7;48,4;51,2;1388,9;285,9;137,2;61,4;80,9;0
40-49;1482,7;1166,8;947,6;996,5;447,8;1239,6;837;658,6;694;244,1;1009,6;841,1;538,8;560,1;223,8;1041,1;1162;516,3;533,6;198,7;838,3;689,5;414,8;423,9;160,8;599,2;485,1;263,7;267,1;83;498,5;371,4;205,2;205,4;181;368,2;257,9;160,4;160,9;141,8;253,4;206,9;84,9;85,3;68,3;182,6;170;60,7;61;0;152,7;143,6;42,9;43,1;0;127,6;71;32,6;32,9;0;101,6;45,9;25,3;25,4;0;144;154,4;34,2;34,5;0;220,7;204,6;55,3;55,2;0;328,6;202,6;73,2;72,6;0
50-59;1025,2;845,9;664,7;711,6;247,1;879,6;634,7;456,4;486,6;149,9;711,3;576,7;372,3;391;136;717,4;706;341,1;353,3;142,1;606,9;343,1;271,9;280;86,4;397,1;439;192,1;193,6;116,5;365,9;199;154,6;155,4;99;223,1;280,3;113,6;114,7;27,6;126,2;103,5;54,6;54,9;16,8;110,2;58,6;41,8;41,6;0;139,8;54,7;28,5;28,1;118,3;91,9;66;21,2;21,2;0;81,1;59,5;17,3;17,1;0;130,8;159,1;25,3;24,7;0;161,2;80,3;38,5;38,4;0;216,5;214,4;40;39,9;0
60-64;787,8;494,2;484,7;528,3;177,5;581,9;487,8;367,2;400,5;107,5;631,7;286,5;319,3;341,7;107,4;619,8;382,9;288,3;303,6;111,8;325,7;302,6;217,9;224,7;107,1;350,9;78,6;173,4;176,4;81,1;258,4;234,7;141,1;141,9;105,8;173,3;303,3;105,4;106,6;37,5;139,1;0;53,3;53,5;44,7;94;272,9;32,4;32,5;32,4;82,4;319,1;21,8;21,6;85,9;65,5;115,3;15,8;15,8;0;59,4;105,9;20;20,1;0;112,1;148,7;24,3;24,4;0;84,3;0;29,5;29,7;0;119;77,4;29;28,9;0
65-69;497,6;641;398,5;433,8;169,4;458,6;87,7;320,8;348,2;108,7;418,8;374,9;280,5;299,9;103,1;330,1;311,2;267,5;283,6;85;275,5;367,2;206,3;214,8;68,3;152,6;255,8;156,3;159,2;70,4;207,4;386,1;131,8;134,3;38,8;103,1;129;93,8;95;42;71;362,3;49,5;49,9;32,7;86,3;0;35,2;35,3;0;62,3;216,5;24,1;24,2;0;61,8;196,7;16,6;16,6;0;30,6;88,6;13,4;13,4;0;68,3;83,4;16,3;16,3;0;82,5;0;23,8;23,9;0;117,9;139;25,8;25,6;0
70-79;377,4;234;246,8;288,5;135,1;296,7;459,8;259,7;279,8;139,4;298,8;329,8;271,7;295,8;78,9;350,3;88,1;243,6;257,2;110,6;187,4;507,6;200,7;210;75,5;144;208,6;153,1;156,1;87,7;142,8;211,4;137,7;142,1;35;130,2;205,5;115,1;117,2;64,5;29,4;0;49,3;50,1;21;29,2;91,1;31,8;31,8;32,1;34,8;259,1;21,2;21,2;25,3;40,2;155,4;23;23,1;0;39,8;72,2;15;15;0;22,5;135,2;21,1;21,1;0;50,1;63,3;20,7;20,7;0;65,6;118,6;26,4;26,3;2272,7
