Aldersgruppe;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination;Uge 39-2021_Ingen vaccination;Uge 39-2021_Første vaccination;Uge 39-2021_Anden vaccination;Uge 39-2021_Fuld effekt efter primært forløb;Uge 39-2021_Fuld effekt efter revaccination;Uge 38-2021_Ingen vaccination;Uge 38-2021_Første vaccination;Uge 38-2021_Anden vaccination;Uge 38-2021_Fuld effekt efter primært forløb;Uge 38-2021_Fuld effekt efter revaccination;Uge 37-2021_Ingen vaccination;Uge 37-2021_Første vaccination;Uge 37-2021_Anden vaccination;Uge 37-2021_Fuld effekt efter primært forløb;Uge 37-2021_Fuld effekt efter revaccination;Uge 36-2021_Ingen vaccination;Uge 36-2021_Første vaccination;Uge 36-2021_Anden vaccination;Uge 36-2021_Fuld effekt efter primært forløb;Uge 36-2021_Fuld effekt efter revaccination;Uge 35-2021_Ingen vaccination;Uge 35-2021_Første vaccination;Uge 35-2021_Anden vaccination;Uge 35-2021_Fuld effekt efter primært forløb;Uge 35-2021_Fuld effekt efter revaccination;Uge 34-2021_Ingen vaccination;Uge 34-2021_Første vaccination;Uge 34-2021_Anden vaccination;Uge 34-2021_Fuld effekt efter primært forløb;Uge 34-2021_Fuld effekt efter revaccination;Uge 33-2021_Ingen vaccination;Uge 33-2021_Første vaccination;Uge 33-2021_Anden vaccination;Uge 33-2021_Fuld effekt efter primært forløb;Uge 33-2021_Fuld effekt efter revaccination;Uge 32-2021_Ingen vaccination;Uge 32-2021_Første vaccination;Uge 32-2021_Anden vaccination;Uge 32-2021_Fuld effekt efter primært forløb;Uge 32-2021_Fuld effekt efter revaccination
0-5;362,4;0;0;0;0;344,6;9090,9;0;0;0;260,3;0;0;0;0;182,7;0;0;0;0;132,5;0;0;0;0;91,4;0;0;0;0;47,8;0;0;0;0;49,2;0;0;0;0;32,2;0;0;0;0;27,9;0;0;0;0;24,1;0;0;0;0;47,8;0;0;0;0;61,9;0;0;0;0;104,9;0;0;0;0;123,6;0;0;0;0;111,2;0;0;0;0
6-11;1727,5;0;0;0;0;1608,2;0;0;0;0;1364,1;0;0;0;0;962;0;0;0;0;455,9;0;0;0;0;314,9;0;0;0;0;271,4;0;0;0;0;243,5;0;0;0;0;182,4;0;0;0;0;140,9;0;0;0;0;122,6;0;0;0;0;163,5;0;0;0;0;231,9;5555,6;0;0;0;353,9;0;0;0;0;342,4;8333,3;0;0;0;221,2;0;0;0;0
12-15;1482;781,1;184,2;176,4;0;1483,5;1003,5;172;166,4;0;1266,8;787,5;125,6;125,6;0;850,3;462,4;75,8;76,6;0;657,7;189,4;46,8;47,4;0;468,2;197,6;30,5;30,3;0;282;70,3;17,7;17,3;0;273,9;77,3;9,6;10,2;0;194,6;80,8;9,3;7,7;0;200,8;65;4,9;4,3;0;169,2;40,9;2,6;2,6;0;201,5;70,8;11,6;7,4;0;344,1;120;22,4;19,6;0;466,9;144,5;49,4;32,9;0;501,4;136,8;74,1;34,1;0;359,6;137,5;157,2;128,7;0
16-19;1148,5;898,8;275,8;276;263,5;1071,3;860,8;286,7;287;346;908;672;189,2;188,9;248,8;609,3;325,3;148,7;149;0;648,1;207,3;124,8;124,6;0;404,2;110,9;60,4;59,9;0;232,5;190,9;35,5;35,3;0;194;64,9;31,2;31,6;0;185;58,1;14;14,1;0;137,7;88,6;14,9;15,2;0;145,1;32,8;6,2;5,4;0;261,1;46,4;17,5;16,3;0;299,5;188,7;24,6;24,6;0;504;207,9;34,1;32,5;0;621,7;192,3;48,2;44,8;0;677,8;224,1;65,3;54,1;0
20-29;828,8;555;324,7;330,7;192,4;806,5;664;337,8;344,5;135,7;669,9;592,4;286,4;290,4;103,3;533;280,6;178,9;180,7;78,6;511,8;256,6;144,2;145,2;111,8;360,1;176,9;88,9;88,7;0;207,8;113,7;52,4;52,9;0;171,3;81,1;33,5;33,7;0;127,8;65,5;24,5;24,7;0;111,5;50;15,9;15,3;0;112,7;48,7;19,5;19,4;0;167,5;104,3;29;30,6;0;213,3;101,1;36,5;38;0;302,3;100;41;46,7;0;383,1;115,6;67,4;74,3;0;492,1;164;110,2;108,8;0
30-39;960,8;842,1;425,7;437;275,2;972,5;718,9;426;435,8;237,6;720,9;577,7;335,6;344,4;133,4;568,5;432,4;214,3;217;84,1;461,4;312,6;159,6;161,2;80,5;401,5;219,7;122,1;122,1;241;208,5;77,1;63,2;63,4;75,7;186,4;155,8;46,8;46,5;0;141,5;117,8;35,9;35,8;0;116,8;81,4;31,3;31,8;0;110,6;80;26,2;26,3;0;177,2;120,4;35,1;36;0;226,3;105;48,4;51,1;1428,6;287,1;137,6;61,4;80,9;0;331,5;107,3;76,8;107,8;0;302,4;90,9;97,8;98,1;0
40-49;1012,3;850,7;536,9;558;223,8;1047,7;1163,6;514,6;531,7;198,7;840,7;690,9;413,8;422,9;160,8;599,7;485,9;263,1;266,5;83;500;372,1;204,8;205;181,1;370,5;258,5;159,9;160,4;141,8;253;207,3;84,8;85,2;68,3;183,2;170,3;60,6;60,9;0;153,2;143,8;42,8;43;0;128;71,2;32,5;32,9;0;101,9;46;25,2;25,4;0;144,5;154,8;34,1;34,4;0;221,4;205,2;55,2;55;0;329,7;203,9;73;72,4;0;307,5;218,5;56,1;56,7;0;285,6;168,9;61,2;54,4;0
50-59;709,2;575,6;372;390,6;136;719;704;341;353,2;142,2;608,3;341,7;272;280,1;86,4;398;437,5;192,1;193,6;116,5;365;198,4;154,6;155,4;99;223,6;279,4;113,7;114,7;27,6;126,5;103,2;54,6;54,9;16,8;108,7;58,5;41,9;41,6;0;140,1;54,6;28,5;28,1;118,3;92,1;65,8;21,2;21,2;0;81,3;59,4;17,3;17,1;0;131,1;158,9;25,3;24,7;0;161,6;80,3;38,5;38,4;0;217;214,8;40;39,9;0;206,2;155,7;38,7;38,4;0;206,3;172,9;32,7;32,4;0
60-64;632,8;287,2;319;341,4;107,4;621,1;383,6;288,4;303,7;111,8;326,4;303,5;218;224,8;107,1;351,6;78,8;173,5;176,5;81;258,9;157;141,4;142,3;105,8;173,6;304,2;105,4;106,7;37,5;139,4;0;53,3;53,5;44,7;94,2;273,2;32,4;32,5;32,4;82,6;319,7;21,8;21,6;85,8;65,6;115,6;15,8;15,8;0;59,6;106,2;20;20,1;0;112,4;149,3;24,3;24,4;0;84,5;0;29,5;29,7;0;119,3;77,9;29;28,9;0;132,6;217,7;29,4;29,3;0;135,2;68,1;27;27;0
65-69;418,5;375,2;280,9;300,3;103,1;338,1;311,5;267,5;283,6;85,1;275,4;367,6;206,6;215,1;68,3;152,6;256,1;156,5;159,4;70,4;207,4;386,1;132;134,5;38,8;103,1;129;93,9;95,2;42;71;362,3;49,6;49,9;32,8;86,3;0;35,2;35,4;0;62,3;216,9;24,1;24,3;0;61,8;197,2;16,6;16,7;0;30,6;88,8;13,4;13,4;0;68,3;83,5;16,3;16,4;0;82,5;0;23,8;23,9;0;118;138,8;25,8;25,6;0;65,4;228,8;31,4;31,6;0;57,3;0;19,4;18,8;0
