Aldersgruppe;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination;Uge 39-2021_Ingen vaccination;Uge 39-2021_Første vaccination;Uge 39-2021_Anden vaccination;Uge 39-2021_Fuld effekt efter primært forløb;Uge 39-2021_Fuld effekt efter revaccination;Uge 38-2021_Ingen vaccination;Uge 38-2021_Første vaccination;Uge 38-2021_Anden vaccination;Uge 38-2021_Fuld effekt efter primært forløb;Uge 38-2021_Fuld effekt efter revaccination;Uge 37-2021_Ingen vaccination;Uge 37-2021_Første vaccination;Uge 37-2021_Anden vaccination;Uge 37-2021_Fuld effekt efter primært forløb;Uge 37-2021_Fuld effekt efter revaccination;Uge 36-2021_Ingen vaccination;Uge 36-2021_Første vaccination;Uge 36-2021_Anden vaccination;Uge 36-2021_Fuld effekt efter primært forløb;Uge 36-2021_Fuld effekt efter revaccination;Uge 35-2021_Ingen vaccination;Uge 35-2021_Første vaccination;Uge 35-2021_Anden vaccination;Uge 35-2021_Fuld effekt efter primært forløb;Uge 35-2021_Fuld effekt efter revaccination;Uge 34-2021_Ingen vaccination;Uge 34-2021_Første vaccination;Uge 34-2021_Anden vaccination;Uge 34-2021_Fuld effekt efter primært forløb;Uge 34-2021_Fuld effekt efter revaccination;Uge 33-2021_Ingen vaccination;Uge 33-2021_Første vaccination;Uge 33-2021_Anden vaccination;Uge 33-2021_Fuld effekt efter primært forløb;Uge 33-2021_Fuld effekt efter revaccination;Uge 32-2021_Ingen vaccination;Uge 32-2021_Første vaccination;Uge 32-2021_Anden vaccination;Uge 32-2021_Fuld effekt efter primært forløb;Uge 32-2021_Fuld effekt efter revaccination
0-5;1424;0;0;0;0;1352;1;0;0;0;1018;0;0;0;0;711;0;0;0;0;512;0;0;0;0;352;0;0;0;0;183;0;0;0;0;188;0;0;0;0;124;0;0;0;0;107;0;0;0;0;92;0;0;0;0;182;0;0;0;0;234;0;0;0;0;396;0;0;0;0;465;0;0;0;0;415;0;0;0;0
6-11;6151;0;0;0;0;5748;0;0;0;0;4878;0;0;0;0;3458;0;0;0;0;1642;0;0;0;0;1136;0;0;0;0;989;0;0;0;0;885;0;0;0;0;659;0;0;0;0;513;0;0;0;0;449;0;0;0;0;594;0;0;0;0;847;1;0;0;0;1291;0;0;0;0;1246;1;0;0;0;809;0;0;0;0
12-15;955;152;356;333;0;1003;164;329;312;0;927;95;239;234;0;642;47;142;140;0;509;19;86;85;0;374;20;56;54;0;228;8;32;30;0;222;10;17;17;0;162;13;16;12;0;171;14;8;6;0;148;12;4;3;0;183;29;16;6;0;330;75;25;9;0;493;126;37;3;0;590;155;30;1;0;483;173;17;1;0
16-19;403;63;638;633;2;392;53;668;664;2;335;35;438;435;1;234;17;345;344;0;249;11;289;287;0;157;6;138;136;0;86;11;82;81;0;75;4;70;70;0;76;4;28;28;0;57;7;33;33;0;61;3;14;12;0;111;5;38;34;0;131;24;53;51;0;221;33;71;61;0;291;41;99;77;0;336;73;122;72;0
20-29;1271;153;1908;1858;38;1299;161;1963;1929;23;1127;123;1665;1642;12;902;57;1038;1028;6;885;51;830;823;5;630;36;509;502;0;374;25;301;300;0;306;19;190;190;0;231;17;138;137;0;209;15;90;84;0;209;17;109;104;0;312;44;157;152;0;405;55;192;168;0;602;86;200;157;0;797;165;291;185;0;1055;395;355;194;0
30-39;1221;202;2342;2240;89;1308;154;2335;2255;62;1024;99;1829;1797;26;821;66;1165;1145;10;674;50;862;851;6;590;37;657;646;8;309;14;338;334;1;284;31;247;240;0;217;27;191;185;0;182;23;164;160;0;173;28;131;124;0;285;53;175;157;0;375;69;228;185;1;497;146;261;188;0;606;187;264;149;0;590;270;206;105;0
40-49;764;95;3497;3392;93;810;115;3352;3281;65;681;54;2687;2645;36;492;37;1708;1694;10;414;28;1323;1307;12;307;20;1035;1028;6;211;17;546;544;2;157;15;390;389;0;132;14;274;273;0;109;8;210;210;0;90;6;159;158;0;128;24;218;215;0;202;39;346;333;0;303;53;454;415;0;287;86;335;289;0;287;128;344;232;0
50-59;377;37;2741;2660;75;391;40;2521;2453;63;338;16;2013;1983;27;225;20;1421;1399;19;207;9;1142;1131;10;129;13;835;833;2;73;5;404;402;1;64;3;308;304;0;83;3;211;207;2;54;4;156;155;0;49;4;128;126;0;75;12;184;179;0;95;6;278;276;0;136;20;292;288;0;129;20;281;273;0;131;32;232;223;0
60-64;105;5;1050;1015;34;105;6;949;920;29;56;3;716;696;20;62;1;569;561;8;46;2;467;460;7;31;4;346;344;2;25;0;175;173;2;17;4;107;106;1;14;5;72;71;1;12;2;50;50;0;11;2;66;66;0;21;3;80;80;0;16;0;97;97;0;23;2;94;93;0;25;7;95;94;0;27;3;88;87;0
65-69;50;4;855;825;30;41;3;820;799;21;34;3;633;621;12;19;2;479;472;7;26;3;404;401;3;13;1;286;283;3;9;2;152;150;2;11;0;108;107;0;8;2;74;74;0;7;2;51;51;0;4;1;39;39;0;9;1;50;50;0;10;0;73;73;0;15;2;78;77;0;9;3;96;96;0;8;0;59;57;0
