Aldersgruppe;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination;Uge 39-2021_Ingen vaccination;Uge 39-2021_Første vaccination;Uge 39-2021_Anden vaccination;Uge 39-2021_Fuld effekt efter primært forløb;Uge 39-2021_Fuld effekt efter revaccination;Uge 38-2021_Ingen vaccination;Uge 38-2021_Første vaccination;Uge 38-2021_Anden vaccination;Uge 38-2021_Fuld effekt efter primært forløb;Uge 38-2021_Fuld effekt efter revaccination;Uge 37-2021_Ingen vaccination;Uge 37-2021_Første vaccination;Uge 37-2021_Anden vaccination;Uge 37-2021_Fuld effekt efter primært forløb;Uge 37-2021_Fuld effekt efter revaccination;Uge 36-2021_Ingen vaccination;Uge 36-2021_Første vaccination;Uge 36-2021_Anden vaccination;Uge 36-2021_Fuld effekt efter primært forløb;Uge 36-2021_Fuld effekt efter revaccination;Uge 35-2021_Ingen vaccination;Uge 35-2021_Første vaccination;Uge 35-2021_Anden vaccination;Uge 35-2021_Fuld effekt efter primært forløb;Uge 35-2021_Fuld effekt efter revaccination;Uge 34-2021_Ingen vaccination;Uge 34-2021_Første vaccination;Uge 34-2021_Anden vaccination;Uge 34-2021_Fuld effekt efter primært forløb;Uge 34-2021_Fuld effekt efter revaccination;Uge 33-2021_Ingen vaccination;Uge 33-2021_Første vaccination;Uge 33-2021_Anden vaccination;Uge 33-2021_Fuld effekt efter primært forløb;Uge 33-2021_Fuld effekt efter revaccination;Uge 32-2021_Ingen vaccination;Uge 32-2021_Første vaccination;Uge 32-2021_Anden vaccination;Uge 32-2021_Fuld effekt efter primært forløb;Uge 32-2021_Fuld effekt efter revaccination
0-5;5,2;0;0;0;0;5,8;0;0;0;0;2,6;0;0;0;0;3,2;0;0;0;0;1,1;0;0;0;0;1,1;0;0;0;0;0,5;0;0;0;0;0,5;0;0;0;0;0,3;0;0;0;0;0,5;0;0;0;0;0,5;0;0;0;0;1,3;0;0;0;0;1,1;0;0;0;0;1,4;0;0;0;0;3,3;0;0;0;0;3;0;0;0;0
6-11;2,7;0;0;0;0;4,5;0;0;0;0;1,8;0;0;0;0;2,4;0;0;0;0;0,6;0;0;0;0;0,9;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0,6;0;0;0;0;0,3;0;0;0;0;0,3;0;0;0;0;0,6;0;0;0;0;0,6;0;0;0;0;0,3;0;0;0;0
12-15;3,6;0;0,5;0,6;0;3,4;0;0;0;0;4,7;0;0;0;0;4,5;0;0,6;0;0;4,4;0;0;0;0;1,4;0;0;0;0;0;0;0;0;0;2,8;0;0;0;0;0;0;0,6;0,7;0;0;0;0;0;0;0;0;0;0;0;1,2;0;0;0;0;4,5;0;0;0;0;3,1;1,2;0;0;0;1,8;0;0;0;0;3,2;0,8;0;0;0
16-19;3,5;0;1,4;1,4;0;6,7;0;0;0;0;6,4;0;1,4;1,4;0;0;0;0,5;0,5;0;3,1;0;1,4;1,4;0;9,3;0;0,5;0,5;0;3,1;0;0,5;0,5;0;6,1;0;0,5;0,5;0;0;19,7;0;0;0;2,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,1;0;0;0;0;12,8;0;0,5;0,6;0;14,6;0;0,5;0;0;6,9;3,4;0,6;0,8;0
20-29;18,8;4,5;2;2,1;0;20,9;5,1;1,5;1,3;6,3;13,4;6;0,9;1;0;15,1;12,5;1,1;1,1;0;12,3;0;0,7;0,8;0;11,6;6,1;0,2;0,2;0;5,1;0;0,2;0,2;0;6,3;0;0,8;0,8;0;5,6;4,9;0,2;0,2;0;1,8;0;0,6;0,6;0;2,4;0;0,4;0,4;0;11,2;5,7;0,4;0,4;0;10,3;4,1;0,6;0,5;0;9,9;1,3;0,2;0,3;0;18,4;0;0;0;0;12,5;3,5;0,3;0,6;0
30-39;41,1;14,7;4,4;4,5;3,2;27,1;5,5;2,7;2,9;0;23,5;6,8;1,7;1,8;0;27,6;0;1,7;1,4;8,8;17,3;7,2;1,8;1,6;13,9;12,6;27,9;1,4;1,4;0;13,2;0;0,8;0,6;0;9,5;0;0,2;0,2;0;3,6;5,1;0,4;0,4;0;4,2;4;0;0;0;6,2;6,5;0,4;0,2;0;10,1;2,4;0,4;0,2;0;20,2;3,3;0,4;0,3;0;24,9;3;0,5;0,9;0;18,8;3;0,6;1,5;0;16,4;2,5;0,5;0;0
40-49;49,6;44,2;3,2;3,3;2,6;41;24,8;3,2;2,9;9,7;30;61,6;3,1;3,2;0;32,3;32,2;1,6;1,7;0;23,9;16,3;2,1;2;14,6;21,1;15,8;1,8;1,8;0;18,3;0;1,3;1,1;35,8;11,7;0;0,5;0,5;0;7,7;0;0,2;0,2;0;5,1;0;0,2;0,2;0;7,5;9,2;0,5;0,5;0;25,8;22,8;0,8;0,8;0;27,6;11,9;0,5;0,5;0;22,1;13,2;0,5;0,5;0;30,4;5,6;1,4;1,4;0;22,8;12,8;0,9;0,7;0
50-59;44,8;19,1;4,4;4,3;5,8;63,7;42,3;4,3;4,2;4,8;33;76;4;3,6;13,5;44,3;25,7;3,3;3,1;6,4;26,7;0;2,3;2;20,7;17,1;0;1,4;1,4;0;20,7;24,1;1,3;1;35,1;15;22,7;0,6;0,6;0;13;0;0,6;0,6;0;9,2;0;0,4;0,4;0;20;0;0,1;0,1;0;16,1;15,4;1,1;1,1;0;28,2;40;0,7;0,7;0;17,3;22,6;0,7;0,7;0;30,5;17,9;0,9;0,9;0;16,6;12,4;0,7;0,7;0
60-64;76,4;0;8,2;7,3;16,6;50;0;7,6;6,5;20,2;55;86;4,4;4,4;5,6;36,3;0;5,7;5,5;10,6;54;0;3,2;2,9;15,8;35,8;0;1,9;1,6;19,5;23,8;0;0,6;0,6;0;11,8;0;0,6;0,6;0;11,7;0;0,9;1;0;11,6;0;1,3;1,3;0;17,3;59,2;1,3;1,3;0;22,7;0;0,9;1;0;33,6;0;0,9;1;0;44;43,6;1;1;0;37,9;69,1;1,9;1,6;0;37,2;25,2;0,6;0,6;0
65-69;87,2;0;6;6,7;0;60,1;115,1;9,4;9,1;12,5;50,6;134,6;9,4;9,2;11,8;50,1;141,2;5;4,9;10,4;33,2;0;5,4;5,2;13,4;8,2;0;4,4;4,1;14,5;16,4;133,5;2,7;2,7;0;8,2;0;2,3;2,4;0;24,3;0;1,3;1,3;0;16,1;106,3;0,7;0,7;0;8;0;1;1;0;31,5;89,7;1,7;1,7;0;39;80,5;0,7;0,7;0;15,3;0;1,7;1,7;0;15,1;61,3;2,7;2,7;0;14,9;0;1;1;0
