"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-15,Hovedstaden,5,1856045,0.00
2021-01-16,Hovedstaden,5,1856045,0.00
2021-01-17,Hovedstaden,41,1856045,0.00
2021-01-18,Hovedstaden,173,1856045,0.01
2021-01-19,Hovedstaden,340,1856045,0.02
2021-01-20,Hovedstaden,465,1856045,0.03
2021-01-21,Hovedstaden,578,1856045,0.03
2021-01-22,Hovedstaden,650,1856045,0.04
2021-01-23,Hovedstaden,4829,1856045,0.26
2021-01-24,Hovedstaden,8875,1856045,0.48
2021-01-25,Hovedstaden,9122,1856045,0.49
2021-01-26,Hovedstaden,9260,1856045,0.50
2021-01-27,Hovedstaden,9885,1856045,0.53
2021-01-28,Hovedstaden,13658,1856045,0.74
2021-01-29,Hovedstaden,21275,1856045,1.15
2021-01-30,Hovedstaden,25941,1856045,1.40
2021-01-31,Hovedstaden,28601,1856045,1.54
2021-02-01,Hovedstaden,30483,1856045,1.64
2021-02-02,Hovedstaden,30587,1856045,1.65
2021-02-03,Hovedstaden,33590,1856045,1.81
2021-02-04,Hovedstaden,40110,1856045,2.16
2021-02-05,Hovedstaden,45030,1856045,2.43
2021-02-06,Hovedstaden,48052,1856045,2.59
2021-02-07,Hovedstaden,48618,1856045,2.62
2021-02-08,Hovedstaden,49749,1856045,2.68
2021-02-09,Hovedstaden,49770,1856045,2.68
2021-02-10,Hovedstaden,50709,1856045,2.73
2021-02-11,Hovedstaden,50942,1856045,2.74
2021-02-12,Hovedstaden,55097,1856045,2.97
2021-02-13,Hovedstaden,55102,1856045,2.97
2021-02-14,Hovedstaden,55112,1856045,2.97
2021-02-15,Hovedstaden,56487,1856045,3.04
2021-02-16,Hovedstaden,56883,1856045,3.06
2021-02-17,Hovedstaden,56906,1856045,3.07
2021-02-18,Hovedstaden,56974,1856045,3.07
2021-02-19,Hovedstaden,57018,1856045,3.07
2021-02-20,Hovedstaden,57116,1856045,3.08
2021-02-21,Hovedstaden,57210,1856045,3.08
2021-02-22,Hovedstaden,57347,1856045,3.09
2021-02-23,Hovedstaden,57488,1856045,3.10
2021-02-24,Hovedstaden,57546,1856045,3.10
2021-02-25,Hovedstaden,57574,1856045,3.10
2021-02-26,Hovedstaden,57631,1856045,3.11
2021-02-27,Hovedstaden,58783,1856045,3.17
2021-02-28,Hovedstaden,59940,1856045,3.23
2021-03-01,Hovedstaden,60162,1856045,3.24
2021-03-02,Hovedstaden,60407,1856045,3.25
2021-03-03,Hovedstaden,60440,1856045,3.26
2021-03-04,Hovedstaden,60629,1856045,3.27
2021-03-05,Hovedstaden,60884,1856045,3.28
2021-03-06,Hovedstaden,60975,1856045,3.29
2021-03-07,Hovedstaden,61295,1856045,3.30
2021-03-08,Hovedstaden,61526,1856045,3.31
2021-03-09,Hovedstaden,62996,1856045,3.39
2021-03-10,Hovedstaden,64700,1856045,3.49
2021-03-11,Hovedstaden,69125,1856045,3.72
2021-03-12,Hovedstaden,74002,1856045,3.99
2021-03-13,Hovedstaden,74084,1856045,3.99
2021-03-14,Hovedstaden,77337,1856045,4.17
2021-03-15,Hovedstaden,80114,1856045,4.32
2021-03-16,Hovedstaden,83667,1856045,4.51
2021-03-17,Hovedstaden,88121,1856045,4.75
2021-03-18,Hovedstaden,92538,1856045,4.99
2021-03-19,Hovedstaden,93704,1856045,5.05
2021-03-20,Hovedstaden,93778,1856045,5.05
2021-03-21,Hovedstaden,95867,1856045,5.17
2021-03-22,Hovedstaden,95948,1856045,5.17
2021-03-23,Hovedstaden,96043,1856045,5.17
2021-01-15,Midtjylland,0,1333135,0.00
2021-01-16,Midtjylland,7,1333135,0.00
2021-01-17,Midtjylland,7,1333135,0.00
2021-01-18,Midtjylland,169,1333135,0.01
2021-01-19,Midtjylland,178,1333135,0.01
2021-01-20,Midtjylland,276,1333135,0.02
2021-01-21,Midtjylland,852,1333135,0.06
2021-01-22,Midtjylland,2041,1333135,0.15
2021-01-23,Midtjylland,3111,1333135,0.23
2021-01-24,Midtjylland,4455,1333135,0.33
2021-01-25,Midtjylland,4624,1333135,0.35
2021-01-26,Midtjylland,4668,1333135,0.35
2021-01-27,Midtjylland,5776,1333135,0.43
2021-01-28,Midtjylland,7540,1333135,0.57
2021-01-29,Midtjylland,11363,1333135,0.85
2021-01-30,Midtjylland,13984,1333135,1.05
2021-01-31,Midtjylland,20207,1333135,1.52
2021-02-01,Midtjylland,21696,1333135,1.63
2021-02-02,Midtjylland,22702,1333135,1.70
2021-02-03,Midtjylland,24099,1333135,1.81
2021-02-04,Midtjylland,25887,1333135,1.94
2021-02-05,Midtjylland,28297,1333135,2.12
2021-02-06,Midtjylland,28779,1333135,2.16
2021-02-07,Midtjylland,28853,1333135,2.16
2021-02-08,Midtjylland,31535,1333135,2.37
2021-02-09,Midtjylland,34174,1333135,2.56
2021-02-10,Midtjylland,36067,1333135,2.71
2021-02-11,Midtjylland,37665,1333135,2.83
2021-02-12,Midtjylland,38675,1333135,2.90
2021-02-13,Midtjylland,38711,1333135,2.90
2021-02-14,Midtjylland,38738,1333135,2.91
2021-02-15,Midtjylland,39215,1333135,2.94
2021-02-16,Midtjylland,39452,1333135,2.96
2021-02-17,Midtjylland,39573,1333135,2.97
2021-02-18,Midtjylland,39646,1333135,2.97
2021-02-19,Midtjylland,39756,1333135,2.98
2021-02-20,Midtjylland,39758,1333135,2.98
2021-02-21,Midtjylland,39798,1333135,2.99
2021-02-22,Midtjylland,40162,1333135,3.01
2021-02-23,Midtjylland,40436,1333135,3.03
2021-02-24,Midtjylland,40657,1333135,3.05
2021-02-25,Midtjylland,40813,1333135,3.06
2021-02-26,Midtjylland,41202,1333135,3.09
2021-02-27,Midtjylland,41204,1333135,3.09
2021-02-28,Midtjylland,41205,1333135,3.09
2021-03-01,Midtjylland,41350,1333135,3.10
2021-03-02,Midtjylland,41525,1333135,3.11
2021-03-03,Midtjylland,41738,1333135,3.13
2021-03-04,Midtjylland,42352,1333135,3.18
2021-03-05,Midtjylland,44939,1333135,3.37
2021-03-06,Midtjylland,46484,1333135,3.49
2021-03-07,Midtjylland,47594,1333135,3.57
2021-03-08,Midtjylland,51017,1333135,3.83
2021-03-09,Midtjylland,53783,1333135,4.03
2021-03-10,Midtjylland,55545,1333135,4.17
2021-03-11,Midtjylland,56818,1333135,4.26
2021-03-12,Midtjylland,57829,1333135,4.34
2021-03-13,Midtjylland,58416,1333135,4.38
2021-03-14,Midtjylland,58622,1333135,4.40
2021-03-15,Midtjylland,61443,1333135,4.61
2021-03-16,Midtjylland,64995,1333135,4.88
2021-03-17,Midtjylland,67839,1333135,5.09
2021-03-18,Midtjylland,69006,1333135,5.18
2021-03-19,Midtjylland,72076,1333135,5.41
2021-03-20,Midtjylland,72092,1333135,5.41
2021-03-21,Midtjylland,72103,1333135,5.41
2021-03-22,Midtjylland,74890,1333135,5.62
2021-03-23,Midtjylland,78298,1333135,5.87
2021-01-15,NA,0,0,0.00
2021-01-16,NA,0,0,0.00
2021-01-17,NA,0,0,0.00
2021-01-18,NA,0,0,0.00
2021-01-19,NA,0,0,0.00
2021-01-20,NA,0,0,0.00
2021-01-21,NA,0,0,0.00
2021-01-22,NA,0,0,0.00
2021-01-23,NA,0,0,0.00
2021-01-24,NA,0,0,0.00
2021-01-25,NA,0,0,0.00
2021-01-26,NA,0,0,0.00
2021-01-27,NA,0,0,0.00
2021-01-28,NA,0,0,0.00
2021-01-29,NA,0,0,0.00
2021-01-30,NA,0,0,0.00
2021-01-31,NA,0,0,0.00
2021-02-01,NA,0,0,0.00
2021-02-02,NA,0,0,0.00
2021-02-03,NA,0,0,0.00
2021-02-04,NA,0,0,0.00
2021-02-05,NA,0,0,0.00
2021-02-06,NA,0,0,0.00
2021-02-07,NA,0,0,0.00
2021-02-08,NA,0,0,0.00
2021-02-09,NA,0,0,0.00
2021-02-10,NA,0,0,0.00
2021-02-11,NA,0,0,0.00
2021-02-12,NA,0,0,0.00
2021-02-13,NA,0,0,0.00
2021-02-14,NA,0,0,0.00
2021-02-15,NA,0,0,0.00
2021-02-16,NA,0,0,0.00
2021-02-17,NA,0,0,0.00
2021-02-18,NA,0,0,0.00
2021-02-19,NA,0,0,0.00
2021-02-20,NA,0,0,0.00
2021-02-21,NA,0,0,0.00
2021-02-22,NA,0,0,0.00
2021-02-23,NA,0,0,0.00
2021-02-24,NA,0,0,0.00
2021-02-25,NA,0,0,0.00
2021-02-26,NA,0,0,0.00
2021-02-27,NA,0,0,0.00
2021-02-28,NA,0,0,0.00
2021-03-01,NA,0,0,0.00
2021-03-02,NA,0,0,0.00
2021-03-03,NA,0,0,0.00
2021-03-04,NA,0,0,0.00
2021-03-05,NA,0,0,0.00
2021-03-06,NA,0,0,0.00
2021-03-07,NA,0,0,0.00
2021-03-08,NA,0,0,0.00
2021-03-09,NA,0,0,0.00
2021-03-10,NA,0,0,0.00
2021-03-11,NA,0,0,0.00
2021-03-12,NA,0,0,0.00
2021-03-13,NA,0,0,0.00
2021-03-14,NA,0,0,0.00
2021-03-15,NA,0,0,0.00
2021-03-16,NA,0,0,0.00
2021-03-17,NA,0,0,0.00
2021-03-18,NA,0,0,0.00
2021-03-19,NA,0,0,0.00
2021-03-20,NA,0,0,0.00
2021-03-21,NA,0,0,0.00
2021-03-22,NA,0,0,0.00
2021-03-23,NA,0,0,0.00
2021-01-15,Nordjylland,0,590407,0.00
2021-01-16,Nordjylland,0,590407,0.00
2021-01-17,Nordjylland,0,590407,0.00
2021-01-18,Nordjylland,3,590407,0.00
2021-01-19,Nordjylland,5,590407,0.00
2021-01-20,Nordjylland,6,590407,0.00
2021-01-21,Nordjylland,16,590407,0.00
2021-01-22,Nordjylland,2483,590407,0.42
2021-01-23,Nordjylland,3841,590407,0.65
2021-01-24,Nordjylland,4481,590407,0.76
2021-01-25,Nordjylland,4491,590407,0.76
2021-01-26,Nordjylland,4645,590407,0.79
2021-01-27,Nordjylland,4866,590407,0.82
2021-01-28,Nordjylland,5385,590407,0.91
2021-01-29,Nordjylland,7299,590407,1.24
2021-01-30,Nordjylland,9165,590407,1.55
2021-01-31,Nordjylland,10759,590407,1.82
2021-02-01,Nordjylland,11376,590407,1.93
2021-02-02,Nordjylland,11754,590407,1.99
2021-02-03,Nordjylland,12279,590407,2.08
2021-02-04,Nordjylland,12576,590407,2.13
2021-02-05,Nordjylland,13119,590407,2.22
2021-02-06,Nordjylland,13700,590407,2.32
2021-02-07,Nordjylland,14913,590407,2.53
2021-02-08,Nordjylland,16297,590407,2.76
2021-02-09,Nordjylland,17413,590407,2.95
2021-02-10,Nordjylland,18128,590407,3.07
2021-02-11,Nordjylland,18380,590407,3.11
2021-02-12,Nordjylland,18468,590407,3.13
2021-02-13,Nordjylland,18468,590407,3.13
2021-02-14,Nordjylland,18469,590407,3.13
2021-02-15,Nordjylland,18500,590407,3.13
2021-02-16,Nordjylland,18520,590407,3.14
2021-02-17,Nordjylland,18535,590407,3.14
2021-02-18,Nordjylland,18568,590407,3.14
2021-02-19,Nordjylland,18746,590407,3.18
2021-02-20,Nordjylland,18877,590407,3.20
2021-02-21,Nordjylland,18900,590407,3.20
2021-02-22,Nordjylland,18923,590407,3.21
2021-02-23,Nordjylland,18946,590407,3.21
2021-02-24,Nordjylland,18954,590407,3.21
2021-02-25,Nordjylland,18970,590407,3.21
2021-02-26,Nordjylland,19014,590407,3.22
2021-02-27,Nordjylland,19015,590407,3.22
2021-02-28,Nordjylland,19019,590407,3.22
2021-03-01,Nordjylland,19092,590407,3.23
2021-03-02,Nordjylland,19156,590407,3.24
2021-03-03,Nordjylland,19197,590407,3.25
2021-03-04,Nordjylland,19236,590407,3.26
2021-03-05,Nordjylland,19926,590407,3.37
2021-03-06,Nordjylland,20649,590407,3.50
2021-03-07,Nordjylland,21274,590407,3.60
2021-03-08,Nordjylland,21884,590407,3.71
2021-03-09,Nordjylland,22438,590407,3.80
2021-03-10,Nordjylland,22810,590407,3.86
2021-03-11,Nordjylland,23610,590407,4.00
2021-03-12,Nordjylland,25138,590407,4.26
2021-03-13,Nordjylland,27553,590407,4.67
2021-03-14,Nordjylland,29846,590407,5.06
2021-03-15,Nordjylland,31635,590407,5.36
2021-03-16,Nordjylland,31692,590407,5.37
2021-03-17,Nordjylland,31732,590407,5.37
2021-03-18,Nordjylland,31832,590407,5.39
2021-03-19,Nordjylland,32385,590407,5.49
2021-03-20,Nordjylland,34181,590407,5.79
2021-03-21,Nordjylland,34185,590407,5.79
2021-03-22,Nordjylland,35609,590407,6.03
2021-03-23,Nordjylland,37874,590407,6.41
2021-01-15,Sjælland,0,839307,0.00
2021-01-16,Sjælland,0,839307,0.00
2021-01-17,Sjælland,194,839307,0.02
2021-01-18,Sjælland,1502,839307,0.18
2021-01-19,Sjælland,2949,839307,0.35
2021-01-20,Sjælland,4289,839307,0.51
2021-01-21,Sjælland,5478,839307,0.65
2021-01-22,Sjælland,5925,839307,0.71
2021-01-23,Sjælland,6276,839307,0.75
2021-01-24,Sjælland,6542,839307,0.78
2021-01-25,Sjælland,6805,839307,0.81
2021-01-26,Sjælland,7239,839307,0.86
2021-01-27,Sjælland,8532,839307,1.02
2021-01-28,Sjælland,10088,839307,1.20
2021-01-29,Sjælland,11983,839307,1.43
2021-01-30,Sjælland,12958,839307,1.54
2021-01-31,Sjælland,13522,839307,1.61
2021-02-01,Sjælland,14276,839307,1.70
2021-02-02,Sjælland,14727,839307,1.75
2021-02-03,Sjælland,15443,839307,1.84
2021-02-04,Sjælland,16992,839307,2.02
2021-02-05,Sjælland,18062,839307,2.15
2021-02-06,Sjælland,18343,839307,2.19
2021-02-07,Sjælland,18549,839307,2.21
2021-02-08,Sjælland,18695,839307,2.23
2021-02-09,Sjælland,18755,839307,2.23
2021-02-10,Sjælland,19027,839307,2.27
2021-02-11,Sjælland,19252,839307,2.29
2021-02-12,Sjælland,19879,839307,2.37
2021-02-13,Sjælland,19936,839307,2.38
2021-02-14,Sjælland,19963,839307,2.38
2021-02-15,Sjælland,20146,839307,2.40
2021-02-16,Sjælland,20253,839307,2.41
2021-02-17,Sjælland,20304,839307,2.42
2021-02-18,Sjælland,20395,839307,2.43
2021-02-19,Sjælland,20946,839307,2.50
2021-02-20,Sjælland,21229,839307,2.53
2021-02-21,Sjælland,21388,839307,2.55
2021-02-22,Sjælland,21771,839307,2.59
2021-02-23,Sjælland,22927,839307,2.73
2021-02-24,Sjælland,24007,839307,2.86
2021-02-25,Sjælland,24114,839307,2.87
2021-02-26,Sjælland,24321,839307,2.90
2021-02-27,Sjælland,24540,839307,2.92
2021-02-28,Sjælland,24780,839307,2.95
2021-03-01,Sjælland,25031,839307,2.98
2021-03-02,Sjælland,25467,839307,3.03
2021-03-03,Sjælland,26035,839307,3.10
2021-03-04,Sjælland,26829,839307,3.20
2021-03-05,Sjælland,28465,839307,3.39
2021-03-06,Sjælland,29783,839307,3.55
2021-03-07,Sjælland,31459,839307,3.75
2021-03-08,Sjælland,32848,839307,3.91
2021-03-09,Sjælland,34524,839307,4.11
2021-03-10,Sjælland,37114,839307,4.42
2021-03-11,Sjælland,38283,839307,4.56
2021-03-12,Sjælland,39276,839307,4.68
2021-03-13,Sjælland,40209,839307,4.79
2021-03-14,Sjælland,41908,839307,4.99
2021-03-15,Sjælland,42641,839307,5.08
2021-03-16,Sjælland,43533,839307,5.19
2021-03-17,Sjælland,44380,839307,5.29
2021-03-18,Sjælland,44918,839307,5.35
2021-03-19,Sjælland,48050,839307,5.72
2021-03-20,Sjælland,48398,839307,5.77
2021-03-21,Sjælland,48460,839307,5.77
2021-03-22,Sjælland,49781,839307,5.93
2021-03-23,Sjælland,50282,839307,5.99
2021-01-15,Syddanmark,0,1223964,0.00
2021-01-16,Syddanmark,0,1223964,0.00
2021-01-17,Syddanmark,475,1223964,0.04
2021-01-18,Syddanmark,988,1223964,0.08
2021-01-19,Syddanmark,1446,1223964,0.12
2021-01-20,Syddanmark,1761,1223964,0.14
2021-01-21,Syddanmark,2218,1223964,0.18
2021-01-22,Syddanmark,3675,1223964,0.30
2021-01-23,Syddanmark,3849,1223964,0.31
2021-01-24,Syddanmark,4078,1223964,0.33
2021-01-25,Syddanmark,5834,1223964,0.48
2021-01-26,Syddanmark,6802,1223964,0.56
2021-01-27,Syddanmark,7909,1223964,0.65
2021-01-28,Syddanmark,8393,1223964,0.69
2021-01-29,Syddanmark,11423,1223964,0.93
2021-01-30,Syddanmark,14217,1223964,1.16
2021-01-31,Syddanmark,15441,1223964,1.26
2021-02-01,Syddanmark,18549,1223964,1.52
2021-02-02,Syddanmark,19634,1223964,1.60
2021-02-03,Syddanmark,20175,1223964,1.65
2021-02-04,Syddanmark,20920,1223964,1.71
2021-02-05,Syddanmark,25429,1223964,2.08
2021-02-06,Syddanmark,27813,1223964,2.27
2021-02-07,Syddanmark,29384,1223964,2.40
2021-02-08,Syddanmark,31085,1223964,2.54
2021-02-09,Syddanmark,32155,1223964,2.63
2021-02-10,Syddanmark,32248,1223964,2.63
2021-02-11,Syddanmark,32390,1223964,2.65
2021-02-12,Syddanmark,34117,1223964,2.79
2021-02-13,Syddanmark,34994,1223964,2.86
2021-02-14,Syddanmark,35556,1223964,2.90
2021-02-15,Syddanmark,36625,1223964,2.99
2021-02-16,Syddanmark,37192,1223964,3.04
2021-02-17,Syddanmark,37411,1223964,3.06
2021-02-18,Syddanmark,37450,1223964,3.06
2021-02-19,Syddanmark,37533,1223964,3.07
2021-02-20,Syddanmark,37595,1223964,3.07
2021-02-21,Syddanmark,37627,1223964,3.07
2021-02-22,Syddanmark,37804,1223964,3.09
2021-02-23,Syddanmark,38159,1223964,3.12
2021-02-24,Syddanmark,38755,1223964,3.17
2021-02-25,Syddanmark,39085,1223964,3.19
2021-02-26,Syddanmark,39381,1223964,3.22
2021-02-27,Syddanmark,39498,1223964,3.23
2021-02-28,Syddanmark,39526,1223964,3.23
2021-03-01,Syddanmark,39887,1223964,3.26
2021-03-02,Syddanmark,40265,1223964,3.29
2021-03-03,Syddanmark,40431,1223964,3.30
2021-03-04,Syddanmark,40609,1223964,3.32
2021-03-05,Syddanmark,41110,1223964,3.36
2021-03-06,Syddanmark,41443,1223964,3.39
2021-03-07,Syddanmark,42072,1223964,3.44
2021-03-08,Syddanmark,42865,1223964,3.50
2021-03-09,Syddanmark,43648,1223964,3.57
2021-03-10,Syddanmark,44500,1223964,3.64
2021-03-11,Syddanmark,44880,1223964,3.67
2021-03-12,Syddanmark,47130,1223964,3.85
2021-03-13,Syddanmark,49094,1223964,4.01
2021-03-14,Syddanmark,51079,1223964,4.17
2021-03-15,Syddanmark,52917,1223964,4.32
2021-03-16,Syddanmark,54341,1223964,4.44
2021-03-17,Syddanmark,55398,1223964,4.53
2021-03-18,Syddanmark,56416,1223964,4.61
2021-03-19,Syddanmark,60318,1223964,4.93
2021-03-20,Syddanmark,62956,1223964,5.14
2021-03-21,Syddanmark,65475,1223964,5.35
2021-03-22,Syddanmark,67694,1223964,5.53
2021-03-23,Syddanmark,69064,1223964,5.64
