Aldersgruppe;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination
0-5;2554,5;2033,9;4058,9;4133,3;0;4409,5;4205,6;6687,8;6918,6;0;5134,3;6231,8;8150,2;8419,6;0;5223,4;7976,9;7949,5;9270,7;0;5791,7;8333,3;8096;20418;0;4254,8;5812,7;7149,6;62500;0;1986,9;2375,3;6516,3;25000;0;1346,8;1964,1;0;0;0;850,1;1334,2;0;0;0;849,7;2807,3;0;0;0;660,6;16071,4;0;0;0;453,7;0;0;0;0;374,4;0;0;0;0;357,1;10000;0;0;0;269,7;0;0;0;0;189,6;0;0;0;0
6-11;2272,1;1447,4;3948,1;4042,8;0;5336;3399,6;7690,7;8016,3;0;8244,2;5224,7;10536,5;11206,5;0;10763,2;7452,2;11622,7;13098,1;0;11836,7;8894,5;11195,1;16303,3;0;7341,6;5802,7;6735,6;11503,1;0;2905,5;2187,3;2956,6;4822,7;0;2306,4;2100,4;5314,4;5128,2;0;1505,6;1641,1;5032,5;0;0;2532,2;3812,3;0;0;0;2432,1;5191,1;0;0;0;1945,3;11195,9;0;0;0;1684,9;0;0;0;0;1571,4;0;0;0;0;1336,1;0;0;0;0;944,5;0;0;0;0
12-15;2431,8;1750,5;3777,2;3787,3;4620;5343,7;3689,3;7469,9;7513;4340,8;8569,9;6043,5;10691,2;10766,3;7908,6;11032,4;8268,6;12259,4;12369,5;9050,8;11904,2;9946,2;11606,7;11770;8945,7;7720,9;5949,1;6349,2;6410,7;3781,5;4283,4;2960,7;2991,8;3010;1935,5;2912,8;2373,6;2235,9;2255,2;2105,3;1922,1;1440,2;1257,9;1268,7;2564,1;2409,8;1807,9;1038,3;1058,4;1515,2;2171,3;1282,3;412,1;405,8;0;1609,1;881,6;225,4;226,7;0;1411,3;790,3;193,3;185,4;0;1398,4;1011,1;180,2;174,5;0;1183,4;796,7;132,2;132,4;0;786,8;469,6;80,1;81;0
16-19;2418,9;2128,2;4092,5;3520,5;5039,6;5189,6;4382,1;7927,4;7135,3;9308,3;5101;4049,3;6957,6;7639,6;5678,8;6795,6;5656,4;8108,4;8844;6362,2;7337,5;5828,7;9451,8;10421,5;6261,2;5953,6;4613,2;6398,4;6632,5;4908,5;6183,9;5010,3;6159;6075,5;11477,3;3487,4;2910,1;3448,6;3462,3;3325,1;2154,4;1644,1;2506,6;2526,6;1162;2039,2;1569,6;2010;2029,3;768;1693,6;1102;754,8;759;88,4;1384;920,3;420,3;420,4;315,1;1151,4;907,7;277,9;278,1;263,9;1071,1;871,6;289,4;289,7;346,6;906,6;683,1;191,2;190,9;250;609,5;331,1;150;150,2;0
20-29;3563,6;3082,3;5167,8;3774,4;5924,3;5454,8;5186,7;7550,3;5523,7;8819,1;4315,7;3755;4854,4;3836,9;5704,1;4661,8;4170;4328,9;3940,8;4836,3;4813,1;4125,8;3967,1;3851,2;4230,7;3739;3033,8;3065,2;3022,9;3245,8;4286,4;3926,8;4197,4;4179,4;4536,1;3356,6;3085,5;3519,9;3586,7;2988,4;1837,8;1578,1;2261,2;2322,5;1687,2;1722,4;1423,3;1944;2002,4;1307,8;1262,8;1050,4;830,1;846,3;608,1;982,4;679,7;425;439,2;150,5;817;551,9;322,9;328,8;191,6;795,8;659,8;335,6;342;140,9;663;578,6;284,6;288,6;102,8;528,3;278,3;177,9;179,7;78
30-39;3543,8;3192,5;5307,8;3960,8;6079,5;5323,5;4677,4;7224,3;5774,9;8166,5;5425,1;4884;6860,2;5707,7;7850,5;6072,8;5824,6;6933,7;6208,8;7915,6;6277,2;5718,7;6777,8;6256,4;8063,7;4116,9;3648,5;4417,2;4225,4;5259,7;3246,5;2932,1;2746,8;2766,4;2664,1;2949,8;2648;2808,7;2857,7;2508,2;1694,6;1649;1744,4;1786,9;1491,3;1757,4;1338,7;1500,3;1549,8;1121,2;1372,6;968,5;780,1;804,8;520,5;1123,6;767,1;534,4;549,7;326,6;943,8;831,3;425,8;437,1;274,6;950,2;726,5;426,5;436,3;237;705,9;560;335,7;344,6;133;556,3;426,9;214,7;217,4;83,7
40-49;3168,1;2766,9;4915,6;2994,1;5292,7;4762,4;3581,7;6331,8;4240,1;6777,4;5088,7;4104,9;6401,5;4430,6;6901,4;5948,2;4860,5;6714;5287,9;7185,3;5667,7;5504;6089,6;5254;6491;3659;3087,3;3335,6;3215,7;3421,2;2859;2456,5;2294,3;2248,9;2350,6;2682,1;2478,5;2379,4;2130,3;3984,9;1721,1;1651,5;1768,7;1822;1394,9;1759,1;1487,4;1571,1;1647,3;914,2;1469,4;1127,4;956,2;1005,7;447,3;1223,8;837;662,2;698,2;243,8;991;831,9;542,3;564;223,6;1028,1;1150,2;519,2;536,8;198,5;826,7;687,2;417,3;426,6;160,7;591,5;483,1;265,1;268,6;82,9
50-59;3312,3;2701,1;4793,1;2766,1;4981,1;3952;3189;5028,3;3097;5222,8;3644,2;3099,5;4216,7;2819,1;4380,7;3977,1;3252,2;3557,2;2873,6;3658,8;3597,4;2768,8;2883,9;2688;2925,2;2576,5;2252,8;1803,4;1797,2;1806,7;2223,5;1897,3;1571;1490,9;1619;2442,5;2210,2;2009,5;1710,5;3213,6;1303,6;1449,5;1356,4;1404,4;1033,5;1309,5;967,1;1120,3;1194,3;550,3;1021,9;873,6;664,8;711,5;248,2;872,6;631,3;455,7;485,9;149,8;704;558;371,8;390,4;135,9;702,8;683,5;341,2;353,4;142;596,9;339,8;271,8;279,8;86,4;392,8;435,2;191,8;193,3;116,5
60-64;2936,9;2814,1;4373,1;2422,1;4480,2;3357,3;2017,3;4355,6;2544,5;4462,3;2813,4;2615;3430,8;2133,5;3518,9;2702,5;1594;2552;1872,5;2610,5;2218,2;1857,8;1876,6;1673,5;1902,9;1821,4;1617,6;1179,9;1216,8;1174;1503,3;2028,4;994,3;936,1;1016,5;1830,8;1236,1;1470,7;1215,5;1985,1;925,9;788,8;875,8;880;859,1;921,2;692,8;752,2;805,3;421,5;778;497,5;484,8;528,3;177,4;573,8;490,5;365,9;398,9;107,5;617,4;287,7;318,5;340,7;107,4;605,3;385,1;287,5;302,7;111,8;321,1;304,2;217,1;223,8;107,2;345,9;78,9;172,8;175,7;81,1
65-69;2278,6;2435,5;3790,4;1922,2;3856,4;2416,4;2475,9;3414,3;1744,8;3477,9;1949,7;2113,6;2404,7;1439,2;2446,1;1813,2;1373,3;1777,5;1346,2;1801,2;1437,5;1154,7;1225,9;1160,2;1229,9;946,2;1323,8;728,7;781,5;723,9;1018,8;1113,2;648,8;701,3;638,6;1091,5;710,5;1040,4;868,8;1186,3;659,9;461,7;511,5;474,9;615,7;526,4;375,2;502,4;533,5;356,1;492,7;636,4;396,2;430,9;169,4;445,2;86,7;319,5;346,5;108,7;405,6;370,7;279,3;298,5;103,2;325,9;204,1;266,4;282,3;85,1;271,9;360,1;205,2;213,6;68,4;150,5;250,9;155,4;158,3;70,6
