Aldersgruppe;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination
0-5;76,9;0;28,1;29,5;0;78,8;19,9;0;0;0;65,7;34,9;18,9;12,3;0;59;14,4;10,3;18,4;0;61;34,6;0;0;0;41;26,7;0;0;0;22,9;0;0;0;0;24,6;7,9;0;0;0;12,6;0;0;0;0;10,1;0;0;0;0;7;0;0;0;0;6,2;0;0;0;0;5,4;0;0;0;0;6;0;0;0;0;2,7;0;0;0;0;3,3;0;0;0;0
6-11;12,1;0;7,5;7,6;0;25,4;15,8;16;15,1;0;33,3;27,1;12,1;10,9;0;33;19;10,9;7,8;0;32;12,3;6,4;7;0;17,7;15;2,4;0;0;9,6;3,4;2,9;0;0;6,9;2,9;0;0;0;4,6;1,6;0;0;0;7,4;5,6;0;0;0;5,5;4,6;0;0;0;3;0;0;0;0;2,7;0;0;0;0;4,4;0;0;0;0;1,8;0;0;0;0;2,3;0;0;0;0
12-15;3,4;26;12,1;11,6;165,8;37,2;0;28,4;28,7;0;47,1;38,7;21,2;19,4;751,9;34,2;32,9;23,3;23,2;0;47,1;0;13,5;13,9;0;31,8;33,8;6;6,2;0;12,5;43,1;5,6;5,7;0;7,1;7,4;2,6;2,7;0;9;7,1;1,6;1,6;0;14,5;20,2;3,7;3,9;0;1,9;6;0;0;0;7,3;5,6;0,6;0,6;0;3,4;0;0,6;0,6;0;3,2;0;0;0;0;4,4;0;0;0;0;2,8;0;0,6;0;0
16-19;30,7;50,3;18,3;20,6;15,2;45,3;44,3;21,9;24,9;17,6;57,7;39;30,1;37,1;18,1;75,6;35;20,7;24,4;11,3;48,8;32;21,2;22,2;16,4;42,2;55,4;14,6;14,2;18,1;22,6;23,5;14;12,9;75,2;0;41,1;7,9;7,6;53,1;12,6;19;5,1;5,2;0;16;0;5,6;5,7;0;7,6;0;1,9;1,9;0;18,1;0;1,4;1,4;0;3,5;0;1,4;1,4;0;6,6;0;0;0;0;6,4;0;1,4;1,4;0;0;0;0,5;0,5;0
20-29;56,8;117,7;36,7;58,5;28,4;95,6;96,4;37,8;62,7;26,1;73,4;95,5;26;38,7;17,2;60,8;51;21,3;28,1;13,1;72,1;100,3;21,5;24,1;14,5;61,7;47,9;15,3;15,5;13,6;45;41;16,4;14,7;28,5;46,4;31,4;13;12,8;16,3;26,7;34,4;6,8;6,8;2,7;25,7;9;6,3;5,6;15,5;22,5;8,4;4,3;4,1;7;23,8;8,4;2,5;2,5;4,1;18,7;9;2;2,1;0;20,7;0;1,6;1,5;6,3;14;6;0,9;0,9;0;15;12,4;1,1;1,1;0
30-39;79,5;145,9;45,4;76,2;32,3;90,4;118,8;48,9;76,4;34,4;94,8;72,1;46,9;57,7;37;84,8;86,2;44,8;52;35;76,1;67,5;35,7;39;27,9;62,3;75,5;25,6;25,2;26,7;54,5;27,9;15,1;15,2;15,7;60,1;55,4;17;15,9;18,3;44,8;46,1;10,9;9,8;15,1;53,5;30,7;8,5;8,9;4,2;48,9;14;4,6;4,8;2,3;37,4;27,6;3,3;2,3;13,1;41,1;14,5;4,6;4,7;3,2;26,5;5,5;2,7;2,9;0;23;6,7;1,7;1,8;0;27;0;1,7;1,4;8,8
40-49;55;117,8;29,5;49,5;26,8;72,3;215,7;31,9;60;27,8;77,4;0;32,4;62,7;26,7;49,5;67;28,3;51;22,2;34;62,1;20,3;37,9;13,2;50,5;72,9;16,2;22,4;12,4;35,7;30,9;14,4;21;6,8;68,1;95,5;12,7;11,9;18,1;82,6;51,6;7,6;6,9;13,5;70,7;0;7,7;7,3;11,6;41,1;42,7;7,2;7,4;5,5;50,2;20,9;4,4;4,1;6,3;50,2;44,1;3,6;3,7;2,6;41,7;24,7;3,3;2,9;9,7;30,9;61,3;3,1;3,2;0;31,7;32;1,6;1,7;0
50-59;79;83,4;32,9;73,2;30;76,8;194,4;35,8;80,1;32,4;82,2;108,7;28,5;62,8;25,6;72,8;131,2;23,1;56,4;19,3;69,1;121,6;14,9;32,6;11,9;70,1;81,3;15,7;33;11,1;78;47,6;12,1;20;7,1;79;63,7;14,8;14,2;17,1;97,2;0;10,1;9,8;12,7;71,1;116,2;8;7,6;11,5;61;36,7;7,8;7,8;8,5;49,3;18;6;5,5;11,2;48,3;19;4,4;4,3;5,7;62,9;42,1;4,5;4,5;4,8;32,6;75,5;4;3,6;13,5;45,6;25,6;3,3;3;6,4
60-64;141,2;126,9;50,4;174,8;45,2;123,1;0;40,2;153,4;35,1;113,3;537,1;27,9;91,9;24,6;140,5;0;25;113,1;18,4;65,6;186;12,2;54,3;8,1;57,3;168,1;11,5;32,3;8,2;119,7;230,4;15;20,9;12,8;104,2;69,8;16;15,9;16,2;102,1;69;12,4;12,8;9,9;86,4;65,9;11,4;11,8;9,1;97,7;64,1;8,2;9;2,5;63,9;63;10,4;11;5,6;75,3;66,5;8,2;7,3;16,6;49,2;0;7,6;6,5;20,2;54,2;86,2;4,4;4,3;5,6;35,8;89,6;5,7;5,5;10,6
65-69;226,7;505,9;58,6;198,8;54,5;91,8;158,5;47,1;116,5;45;120,7;447,8;33;144,2;29,2;79,3;0;21,4;99,5;18,1;39,2;253,5;17,9;80;14,4;126;331,9;17,5;71,9;12,8;105,1;299,7;15,2;51,4;8,4;113,2;290,4;17,6;23,1;13;138,5;0;12,9;13,3;11,7;45,1;0;15,1;14,7;17,5;53,2;102;12,4;12,4;12,5;87,5;97,4;8,7;8,3;11,8;86,2;0;6,7;7;3,4;59,4;113,1;9,3;9,1;12,6;50;131,9;9,3;9,2;11,8;49,5;138,5;5;4,8;10,4
