Aldersgruppe;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination
0-5;5936,1;8898,6;8377,3;20823;0;4327,5;6079;7365,3;62500;0;2019,2;2450,7;6692,4;25000;0;1367,1;2024,7;0;0;0;868,6;1374,7;0;0;0;868,1;2857,1;0;0;0;673,2;16363,6;0;0;0;462,3;0;0;0;0;382,1;0;0;0;0;363,5;11111,1;0;0;0;274,3;0;0;0;0;192,3;0;0;0;0;138,6;0;0;0;0;95,5;0;0;0;0;49,7;0;0;0;0;51,5;0;0;0;0
6-11;14716,1;11132,1;12109,6;17058,5;0;8822;6688,1;7205,9;12085;0;3364;2399,7;3104,1;4996,3;0;2637,9;2264,4;5525,7;5555,6;0;1728,7;1744,9;5218,9;0;0;2837,1;4012,6;0;0;0;2687,7;5417,2;0;0;0;2121,9;11609,5;0;0;0;1828;0;0;0;0;1697,9;0;0;0;0;1432,7;0;0;0;0;1010,9;0;0;0;0;478,5;0;0;0;0;330,2;0;0;0;0;286,9;0;0;0;0;256,1;0;0;0;0
12-15;14119,8;12538,7;12091,8;12209,9;9152,5;8922,7;7287,4;6544,5;6584,4;3539,8;4964,8;3469,1;3043,6;3055,7;2054,8;3381,9;2759,2;2287,3;2298,7;2173,9;2304,5;1673,3;1284,4;1289,1;2631,6;2897,9;2067,1;1067;1084,3;1562,5;2620,5;1461,5;423,4;415,5;0;1910,8;980,7;231;231,9;0;1685;888,8;197,6;189,1;0;1637,4;1124,3;184,3;178,2;0;1394,9;882,2;135,9;135,9;0;922,9;526,8;81,7;82,5;0;710,8;215,4;49,8;50,4;0;509,9;224,8;32,8;32,6;0;305,3;79,9;19;18,6;0;290,1;87,4;10,3;11;
16-19;7954,4;7072;10263,2;11467,1;6479;6339,8;5483,2;6802,2;7072,8;5050,6;6297,7;5598,7;6425;6328;11800,2;3717,7;3532,6;3612,1;3619,1;3395,2;2468,8;1956,3;2648,8;2665,5;1234,6;2406,2;2024,9;2129,3;2145,4;734,1;2057,9;1462,6;816,3;819,5;93,8;1673,3;1247,1;453,9;454;223,5;1404,9;1222,1;300,1;300;278,9;1306,5;1181,5;315,1;315,1;367;1078,1;902,5;206,7;206,2;263,2;740,7;453,6;163;163,2;0;779,2;288;136,7;136,3;0;487,1;127,6;65,4;64,7;0;264,5;264,3;38,9;38,7;0;227,9;88,9;33,3;33,6;0
20-29;4970,6;4829,2;4223,3;4149,2;4383,8;3791,8;3476,2;3199,8;3154,8;3373,6;4226,5;4218,7;4316,9;4297,1;4617,9;3407,1;3479;3652,1;3718,8;3041,2;1906,1;1851,7;2346,7;2403,6;1743,6;1869,4;1669,1;2008,9;2066,9;1334,4;1429;1243,6;876,1;892,8;619,9;1118,7;828,5;458,7;473,7;158,7;921,5;687;350,2;356,6;196,5;904,6;815,1;361,4;368;151,5;757,4;722,9;307,2;311,5;101,7;597,6;354,5;191,8;193,7;82,9;575,6;319;154,2;155,1;116,8;406,3;219,2;94,6;94,4;0;239,7;138,4;56,1;56,5;0;193,5;102,3;35,6;36,1;0
30-39;6615,9;6614;7193,5;6699,6;8336,2;4224,9;4003,7;4636;4442,9;5442,1;3327,2;3236,9;2844,4;2863,7;2745,8;3104,2;2923,4;2915,6;2968,5;2556,4;1825,4;1903,3;1818,7;1861,7;1540,3;1928,4;1566,3;1563,8;1613,8;1159,4;1519,8;1161,7;823,4;849,7;537,7;1259,4;918,9;567,3;583,5;341,7;1036,9;976,2;451;463,1;284,5;1061,6;859;450,9;461,2;246,3;791,6;661,9;354,5;363,7;140;621,9;468,7;226,6;229,4;87,7;500,9;364,3;168,1;169,7;83,2;432,2;262,5;128,7;128,6;245,5;225;89,4;66,3;66,5;77,2;203,6;179,9;48,9;48,5;0
40-49;6006,5;6317,3;6536,7;6091,8;6724;3835,7;3537,6;3509,3;3509,3;3510;2931,6;2753,7;2387,8;2371,6;2407,4;2766,8;2823,2;2478,3;2218,3;4123,6;1836,1;1870;1848,3;1906,6;1425,2;1954,7;1784,2;1642,6;1721,1;949,5;1644,5;1356,1;1012,4;1065;462,7;1369,3;1044,2;701,3;739,4;255,6;1103,7;1025,5;572,5;594,9;237,7;1131,2;1410,9;548,4;566,6;210,4;919,7;827,6;439,4;449,1;169,5;656,8;592,5;279,2;282,8;87;543,6;454,3;216,6;216,9;174,8;399,7;314,3;169,6;170;147,2;273,5;251,7;89,6;90;71,2;201,8;206,1;64;64,3;0
50-59;3715,6;3165,9;3034,2;3144,4;3017,9;2612,1;2443;1871,9;1956,8;1849,5;2243,7;2001,4;1608,3;1533,8;1651,2;2492,5;2423;2077,5;1769,6;3301,7;1340,7;1588,6;1411,5;1463,1;1059,9;1388,5;1087;1168,2;1245,5;566,3;1108,1;1065;697,9;747,4;254,5;946,4;719,8;481,1;513,1;155,3;767,2;683,8;389,7;409,1;143,6;767,4;822,3;358,5;371,4;149,9;648,3;404,2;285,9;294,4;91;429,8;513,2;201,6;203,2;122,3;391,6;232,1;162,2;163;103,6;242,6;325,7;118,7;119,7;28,9;136,4;120,1;57,4;57,6;17,5;120,6;67,8;43,7;43,5;0
60-64;2287,9;1862,2;1950,8;1970,7;1951,5;1860,5;1513,9;1208,6;1322,9;1190,8;1489,5;1920,1;1016,3;970;1032,7;1870,1;1326,8;1515,8;1259,7;2024,4;947,3;690,1;900,2;909,2;856,8;985,3;789,5;775,8;832;426;834,3;575,8;507,1;552,6;184,2;612,4;567,1;381,5;415,7;112,9;658,4;333,1;331,6;354,6;112,7;645,9;439,6;299,3;314,9;117;340,2;259,7;225,5;232,4;111,9;372,9;90,2;179,2;182,2;84,4;274,4;269,5;146,7;147,6;110,1;183,9;350,6;108,9;110,2;39;147,6;0;55,1;55,3;46,4;99,7;306;33,7;33,7;33,6
65-69;1431,3;1277,1;1258,5;1352,4;1252,3;887,4;1449,3;747,4;885,7;735,8;990,2;1107,8;660,7;729,7;648;1101;780,5;1067,4;899,8;1205,7;678,8;509,7;528,8;494,1;625,7;554,1;418,8;515,3;548,2;360,8;508,2;720,2;406,4;442,9;167,8;466,9;98;329,1;357,3;109,5;433,7;415,4;285,6;305,4;103,1;341,7;228,1;274,3;290,7;87,7;285,2;399,5;211,2;219,7;70,5;157,8;279,7;159,8;162,7;72,5;214,3;424,9;134,7;137,2;40,1;106,5;142,5;95,3;96,6;43,4;73,4;266;50,7;51;33,9;89,2;0;36;36,2;0
