Aldersgruppe;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination
0-5;2;0;0;0;0;0,9;0;0;0;0;0,9;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6-11;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-15;2,8;0;1,5;1,5;0;0;0;0,5;0,5;0;2,5;8,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,6;0;0;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16-19;0;0;0,5;0,6;0;0;0;0,9;1,1;0;4,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-29;1;0;0,4;0,3;0,5;0,9;0;0,5;0,5;0;1,8;0;0,5;0,4;1,9;1,8;0;0,2;0,2;0;1,7;0;0,5;0,4;2,7;4,1;0;0;0;0;0,8;0;0;0;0;0,8;0;0,4;0,4;0;0;0;0;0;0;0;0;0;0;0;0,7;0;0;0;0;0,7;0;0;0;0;0,7;0;0;0;0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30-39;4,4;9,6;1,2;1,4;0,6;0;0;0,8;0,5;2;4,2;0;0,8;0,9;0;2;0;0,2;0,2;0;3;0;0;0;0;7,6;0;0,2;0,2;0;2,7;4,7;0;0;0;3,5;0;0;0;0;3,4;0;0,2;0;3,2;2,4;0;0;0;0;1,5;0;0,2;0,2;0;1,5;0;0;0;0;1,5;0;0,2;0,2;0;0,7;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0
40-49;0;0;0,3;1,2;0;1,8;0;0,3;0,9;0;1,7;0;1;0,9;1,1;6,7;0;0,3;0,4;0;8,2;0;0,3;0,2;1,5;4,7;0;0,5;0,5;0;9,2;0;0,3;0,4;0;6;0;0,3;0,4;0;5,8;11;0;0;0;4,2;0;0;0;0;1,4;0;0,3;0,3;0;2,7;16;0,2;0,2;0;3,9;0;0,2;0,2;0;2,6;0;0;0;0;0;0;0,2;0,2;0;2,6;0;0;0;0
50-59;4,8;30,4;1;3,1;0,7;14,1;27,1;0,7;2;0,4;9,2;0;0,4;1,2;0;15,9;0;0,7;0,7;0,7;13,3;0;0,7;0,8;0;4,3;38,8;0,1;0,2;0;8,5;0;0,3;0,3;0;6,2;0;0,4;0,3;1,6;14,2;0;0,3;0,3;0;7,9;21,1;0,1;0,2;0;5,8;0;0,3;0,3;0;3,8;0;0,3;0,3;0;0;0;0,1;0,1;0;1,9;0;0;0;0;3,7;0;0;0;0;3,7;0;0;0;0
60-64;7,3;93,1;0,6;0;0,7;7,2;84,1;2,2;16,2;0;28,4;0;1,3;2,3;0,9;7;69,8;0,6;1;0;34,3;0;0,6;0,4;2;0;0;0,9;1,1;0;6,6;0;0,9;1,1;0;12,9;0;0,3;0,4;0;12,7;0;0,6;0,7;0;18,6;0;0,6;0,3;4;0;0;0,3;0,3;0;18;0;0,3;0,3;0;11,9;0;0,3;0,3;0;5,9;0;0,6;0,6;0;0;0;0;0;0;0;0;0,3;0,3;0
65-69;9,9;0;0,3;0;0,4;0;111,5;0,3;0;0,4;9,6;0;1;4,3;0,4;28,5;0;0,7;0;1,2;74,4;0;1;1,4;0;0;0;2;2,5;0;8,9;0;0,3;0;2,5;17,6;0;0,7;0,4;3;26;0;0,3;0,4;0;17,1;114;1;1,1;0;0;0;1;0,7;5,9;24,9;0;0,3;0,3;0;8,2;0;0,7;0,3;13,4;0;0;0,3;0,3;0;0;0;0;0;0;8,1;0;0,3;0,3;0
