"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-15,Hovedstaden,5,1856127,0.00
2021-01-16,Hovedstaden,5,1856127,0.00
2021-01-17,Hovedstaden,41,1856127,0.00
2021-01-18,Hovedstaden,173,1856127,0.01
2021-01-19,Hovedstaden,340,1856127,0.02
2021-01-20,Hovedstaden,465,1856127,0.03
2021-01-21,Hovedstaden,579,1856127,0.03
2021-01-22,Hovedstaden,651,1856127,0.04
2021-01-23,Hovedstaden,4833,1856127,0.26
2021-01-24,Hovedstaden,8887,1856127,0.48
2021-01-25,Hovedstaden,9134,1856127,0.49
2021-01-26,Hovedstaden,9272,1856127,0.50
2021-01-27,Hovedstaden,9898,1856127,0.53
2021-01-28,Hovedstaden,13673,1856127,0.74
2021-01-29,Hovedstaden,21287,1856127,1.15
2021-01-30,Hovedstaden,25951,1856127,1.40
2021-01-31,Hovedstaden,28613,1856127,1.54
2021-02-01,Hovedstaden,30491,1856127,1.64
2021-02-02,Hovedstaden,30596,1856127,1.65
2021-02-03,Hovedstaden,33598,1856127,1.81
2021-02-04,Hovedstaden,40117,1856127,2.16
2021-02-05,Hovedstaden,45037,1856127,2.43
2021-02-06,Hovedstaden,48065,1856127,2.59
2021-02-07,Hovedstaden,48631,1856127,2.62
2021-02-08,Hovedstaden,49762,1856127,2.68
2021-02-09,Hovedstaden,49783,1856127,2.68
2021-02-10,Hovedstaden,50718,1856127,2.73
2021-02-11,Hovedstaden,50952,1856127,2.75
2021-02-12,Hovedstaden,55111,1856127,2.97
2021-02-13,Hovedstaden,55116,1856127,2.97
2021-02-14,Hovedstaden,55126,1856127,2.97
2021-02-15,Hovedstaden,56500,1856127,3.04
2021-02-16,Hovedstaden,56904,1856127,3.07
2021-02-17,Hovedstaden,56928,1856127,3.07
2021-02-18,Hovedstaden,56997,1856127,3.07
2021-02-19,Hovedstaden,57042,1856127,3.07
2021-02-20,Hovedstaden,57140,1856127,3.08
2021-02-21,Hovedstaden,57234,1856127,3.08
2021-02-22,Hovedstaden,57371,1856127,3.09
2021-02-23,Hovedstaden,57513,1856127,3.10
2021-02-24,Hovedstaden,57573,1856127,3.10
2021-02-25,Hovedstaden,57601,1856127,3.10
2021-02-26,Hovedstaden,57658,1856127,3.11
2021-02-27,Hovedstaden,58799,1856127,3.17
2021-02-28,Hovedstaden,59953,1856127,3.23
2021-03-01,Hovedstaden,60174,1856127,3.24
2021-03-02,Hovedstaden,60420,1856127,3.26
2021-03-03,Hovedstaden,60454,1856127,3.26
2021-03-04,Hovedstaden,60643,1856127,3.27
2021-03-05,Hovedstaden,60899,1856127,3.28
2021-03-06,Hovedstaden,60989,1856127,3.29
2021-03-07,Hovedstaden,61309,1856127,3.30
2021-03-08,Hovedstaden,61540,1856127,3.32
2021-03-09,Hovedstaden,63010,1856127,3.39
2021-03-10,Hovedstaden,64712,1856127,3.49
2021-03-11,Hovedstaden,69151,1856127,3.73
2021-03-12,Hovedstaden,74047,1856127,3.99
2021-03-13,Hovedstaden,74129,1856127,3.99
2021-03-14,Hovedstaden,77385,1856127,4.17
2021-03-15,Hovedstaden,80165,1856127,4.32
2021-03-16,Hovedstaden,83724,1856127,4.51
2021-03-17,Hovedstaden,88187,1856127,4.75
2021-03-18,Hovedstaden,92605,1856127,4.99
2021-03-19,Hovedstaden,93770,1856127,5.05
2021-03-20,Hovedstaden,93845,1856127,5.06
2021-03-21,Hovedstaden,95938,1856127,5.17
2021-03-22,Hovedstaden,96019,1856127,5.17
2021-03-23,Hovedstaden,96117,1856127,5.18
2021-03-24,Hovedstaden,104764,1856127,5.64
2021-03-25,Hovedstaden,109302,1856127,5.89
2021-03-26,Hovedstaden,112016,1856127,6.03
2021-03-27,Hovedstaden,112054,1856127,6.04
2021-03-28,Hovedstaden,112083,1856127,6.04
2021-03-29,Hovedstaden,112488,1856127,6.06
2021-03-30,Hovedstaden,112588,1856127,6.07
2021-01-15,Midtjylland,0,1333290,0.00
2021-01-16,Midtjylland,7,1333290,0.00
2021-01-17,Midtjylland,7,1333290,0.00
2021-01-18,Midtjylland,169,1333290,0.01
2021-01-19,Midtjylland,178,1333290,0.01
2021-01-20,Midtjylland,276,1333290,0.02
2021-01-21,Midtjylland,852,1333290,0.06
2021-01-22,Midtjylland,2043,1333290,0.15
2021-01-23,Midtjylland,3112,1333290,0.23
2021-01-24,Midtjylland,4454,1333290,0.33
2021-01-25,Midtjylland,4623,1333290,0.35
2021-01-26,Midtjylland,4667,1333290,0.35
2021-01-27,Midtjylland,5780,1333290,0.43
2021-01-28,Midtjylland,7552,1333290,0.57
2021-01-29,Midtjylland,11371,1333290,0.85
2021-01-30,Midtjylland,13997,1333290,1.05
2021-01-31,Midtjylland,20226,1333290,1.52
2021-02-01,Midtjylland,21715,1333290,1.63
2021-02-02,Midtjylland,22723,1333290,1.70
2021-02-03,Midtjylland,24120,1333290,1.81
2021-02-04,Midtjylland,25901,1333290,1.94
2021-02-05,Midtjylland,28311,1333290,2.12
2021-02-06,Midtjylland,28796,1333290,2.16
2021-02-07,Midtjylland,28870,1333290,2.17
2021-02-08,Midtjylland,31549,1333290,2.37
2021-02-09,Midtjylland,34189,1333290,2.56
2021-02-10,Midtjylland,36083,1333290,2.71
2021-02-11,Midtjylland,37683,1333290,2.83
2021-02-12,Midtjylland,38694,1333290,2.90
2021-02-13,Midtjylland,38730,1333290,2.90
2021-02-14,Midtjylland,38757,1333290,2.91
2021-02-15,Midtjylland,39234,1333290,2.94
2021-02-16,Midtjylland,39470,1333290,2.96
2021-02-17,Midtjylland,39591,1333290,2.97
2021-02-18,Midtjylland,39664,1333290,2.97
2021-02-19,Midtjylland,39774,1333290,2.98
2021-02-20,Midtjylland,39776,1333290,2.98
2021-02-21,Midtjylland,39816,1333290,2.99
2021-02-22,Midtjylland,40180,1333290,3.01
2021-02-23,Midtjylland,40454,1333290,3.03
2021-02-24,Midtjylland,40675,1333290,3.05
2021-02-25,Midtjylland,40832,1333290,3.06
2021-02-26,Midtjylland,41221,1333290,3.09
2021-02-27,Midtjylland,41223,1333290,3.09
2021-02-28,Midtjylland,41225,1333290,3.09
2021-03-01,Midtjylland,41370,1333290,3.10
2021-03-02,Midtjylland,41547,1333290,3.12
2021-03-03,Midtjylland,41762,1333290,3.13
2021-03-04,Midtjylland,42375,1333290,3.18
2021-03-05,Midtjylland,44972,1333290,3.37
2021-03-06,Midtjylland,46518,1333290,3.49
2021-03-07,Midtjylland,47632,1333290,3.57
2021-03-08,Midtjylland,51084,1333290,3.83
2021-03-09,Midtjylland,53854,1333290,4.04
2021-03-10,Midtjylland,55618,1333290,4.17
2021-03-11,Midtjylland,56889,1333290,4.27
2021-03-12,Midtjylland,57902,1333290,4.34
2021-03-13,Midtjylland,58489,1333290,4.39
2021-03-14,Midtjylland,58695,1333290,4.40
2021-03-15,Midtjylland,61516,1333290,4.61
2021-03-16,Midtjylland,65070,1333290,4.88
2021-03-17,Midtjylland,67917,1333290,5.09
2021-03-18,Midtjylland,69085,1333290,5.18
2021-03-19,Midtjylland,72156,1333290,5.41
2021-03-20,Midtjylland,72173,1333290,5.41
2021-03-21,Midtjylland,72185,1333290,5.41
2021-03-22,Midtjylland,74972,1333290,5.62
2021-03-23,Midtjylland,78380,1333290,5.88
2021-03-24,Midtjylland,80113,1333290,6.01
2021-03-25,Midtjylland,81857,1333290,6.14
2021-03-26,Midtjylland,83273,1333290,6.25
2021-03-27,Midtjylland,83446,1333290,6.26
2021-03-28,Midtjylland,83598,1333290,6.27
2021-03-29,Midtjylland,86056,1333290,6.45
2021-03-30,Midtjylland,89033,1333290,6.68
2021-01-15,NA,0,0,0.00
2021-01-16,NA,0,0,0.00
2021-01-17,NA,0,0,0.00
2021-01-18,NA,0,0,0.00
2021-01-19,NA,0,0,0.00
2021-01-20,NA,0,0,0.00
2021-01-21,NA,0,0,0.00
2021-01-22,NA,0,0,0.00
2021-01-23,NA,0,0,0.00
2021-01-24,NA,0,0,0.00
2021-01-25,NA,0,0,0.00
2021-01-26,NA,0,0,0.00
2021-01-27,NA,0,0,0.00
2021-01-28,NA,0,0,0.00
2021-01-29,NA,0,0,0.00
2021-01-30,NA,0,0,0.00
2021-01-31,NA,0,0,0.00
2021-02-01,NA,0,0,0.00
2021-02-02,NA,0,0,0.00
2021-02-03,NA,0,0,0.00
2021-02-04,NA,0,0,0.00
2021-02-05,NA,0,0,0.00
2021-02-06,NA,0,0,0.00
2021-02-07,NA,0,0,0.00
2021-02-08,NA,0,0,0.00
2021-02-09,NA,0,0,0.00
2021-02-10,NA,0,0,0.00
2021-02-11,NA,0,0,0.00
2021-02-12,NA,0,0,0.00
2021-02-13,NA,0,0,0.00
2021-02-14,NA,0,0,0.00
2021-02-15,NA,0,0,0.00
2021-02-16,NA,0,0,0.00
2021-02-17,NA,0,0,0.00
2021-02-18,NA,0,0,0.00
2021-02-19,NA,0,0,0.00
2021-02-20,NA,0,0,0.00
2021-02-21,NA,0,0,0.00
2021-02-22,NA,0,0,0.00
2021-02-23,NA,0,0,0.00
2021-02-24,NA,0,0,0.00
2021-02-25,NA,0,0,0.00
2021-02-26,NA,0,0,0.00
2021-02-27,NA,0,0,0.00
2021-02-28,NA,0,0,0.00
2021-03-01,NA,0,0,0.00
2021-03-02,NA,0,0,0.00
2021-03-03,NA,0,0,0.00
2021-03-04,NA,0,0,0.00
2021-03-05,NA,0,0,0.00
2021-03-06,NA,0,0,0.00
2021-03-07,NA,0,0,0.00
2021-03-08,NA,0,0,0.00
2021-03-09,NA,0,0,0.00
2021-03-10,NA,0,0,0.00
2021-03-11,NA,0,0,0.00
2021-03-12,NA,0,0,0.00
2021-03-13,NA,0,0,0.00
2021-03-14,NA,0,0,0.00
2021-03-15,NA,0,0,0.00
2021-03-16,NA,0,0,0.00
2021-03-17,NA,0,0,0.00
2021-03-18,NA,0,0,0.00
2021-03-19,NA,0,0,0.00
2021-03-20,NA,0,0,0.00
2021-03-21,NA,0,0,0.00
2021-03-22,NA,0,0,0.00
2021-03-23,NA,0,0,0.00
2021-03-24,NA,0,0,0.00
2021-03-25,NA,0,0,0.00
2021-03-26,NA,0,0,0.00
2021-03-27,NA,0,0,0.00
2021-03-28,NA,0,0,0.00
2021-03-29,NA,0,0,0.00
2021-03-30,NA,0,0,0.00
2021-01-15,Nordjylland,0,590441,0.00
2021-01-16,Nordjylland,0,590441,0.00
2021-01-17,Nordjylland,0,590441,0.00
2021-01-18,Nordjylland,3,590441,0.00
