Aldersgruppe;Uge 09-2022_Ingen vaccination;Uge 09-2022_Første vaccination;Uge 09-2022_Anden vaccination;Uge 09-2022_Fuld effekt efter primært forløb;Uge 09-2022_Fuld effekt efter revaccination;Uge 08-2022_Ingen vaccination;Uge 08-2022_Første vaccination;Uge 08-2022_Anden vaccination;Uge 08-2022_Fuld effekt efter primært forløb;Uge 08-2022_Fuld effekt efter revaccination;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination
0-5;43,7;0;0;0;0;48;30,1;9,9;10,2;0;78,8;0;28,1;29,5;0;79,2;19,9;0;0;0;65,8;34,9;18,9;12,3;0;59,1;14,4;10,3;18,4;0;61,2;34,6;0;0;0;41,2;26,7;0;0;0;23;0;0;0;0;25;7,9;0;0;0;12,7;0;0;0;0;10,2;0;0;0;0;7,1;0;0;0;0;6,5;0;0;0;0;5,5;0;0;0;0;6;0;0;0;0
6-11;7;19,2;10,8;10,9;0;7,8;6,9;10,2;10,3;0;12;0;7,5;7,6;0;25,3;15,8;16;15,1;0;33,2;27,1;12,1;10,9;0;32,9;19;10,9;7,8;0;31,8;12,3;6,4;7;0;17,6;15;2,4;0;0;9,5;3,4;2,9;0;0;6,8;2,9;0;0;0;4,5;1,6;0;0;0;7,4;5,6;0;0;0;5,4;4,6;0;0;0;3;0;0;0;0;2,6;0;0;0;0;4,4;0;0;0;0
12-15;15,2;0;10,6;10,6;0;20,3;0;16,7;15,5;170,9;3,4;26;12,1;11,6;165,3;37,1;0;28,5;28,8;0;46,8;38,7;21,3;19,5;751,9;34;32,9;23,4;23,3;0;46,8;0;14,1;14;0;31,6;33,8;6;6,3;0;12,4;43,1;5,6;5,8;0;7,1;7,4;2,6;2,7;0;8,9;7,1;1,6;1,6;0;14,4;20,2;3,7;3,9;0;1,9;6,1;0;0;0;7,2;5,6;0,6;0,6;0;3,4;0;0,6;0,6;0;3,1;0;0;0;0
16-19;15,2;65,7;16,8;19,6;14;27,2;0;16,1;15;17,4;30,5;150,9;18,8;21,6;15,2;45,1;44,3;21,9;24,7;17,7;57,4;39;30;37;18,2;75,2;35,1;20,7;24,3;11,3;48,5;31,9;21,6;22,7;16,4;42;55,1;14,6;14,2;18,2;22,5;23,3;14;13,4;51,3;0;40,7;7,9;7,6;55,3;12,5;18,8;5,1;5,2;0;15,9;0;5,6;5,7;0;7,6;0;1,9;1,9;0;18;0;1,4;1,4;0;3,4;0;1,4;1,4;0;6,6;0;0;0;0
20-29;28,5;28,3;25,5;40,6;19,5;65;64,3;30;46,9;23;55,7;116,6;38;55,2;30,6;94,9;95,2;37,6;59;26,4;72,1;93,8;26,2;36,7;18,2;59,8;49,5;21,3;27,4;12,9;70,9;94,8;21,6;23,4;14,9;60,8;44,2;15,4;15,2;15,1;44,3;37;16,3;14,5;33,7;45,7;28;13,3;12,6;21,1;26,3;29,5;6,8;6,8;3,6;25,4;7,4;6,3;5,2;20,7;22,2;6,8;4,4;4;9,5;23,5;6,6;2,6;2,5;5,6;18,5;10,2;1,8;1,9;0;20,5;3,6;1,5;1,3;9,4
30-39;51,6;55,9;26,4;33,5;23,5;47,4;162,6;35,2;54,4;26,5;84;144,2;47,4;73,1;34,4;89,8;117,1;48,7;70,7;35;95,3;70,8;47,1;54,9;38,3;83,2;83,7;44,7;48,9;37,9;75,6;63,9;35,6;37,3;31,4;61,9;69,8;25,6;24,5;31;54,1;25,1;15,2;14,9;18,9;59,8;43,7;17;15,8;22,3;44,6;39,4;11;10;15,4;53,2;25;8,6;8,8;2,9;48,6;11,1;4,6;4,8;3,3;37,2;21,2;3,3;2,3;18,8;40,9;17,7;4,3;4,3;4,7;26,4;11,2;2,3;2,5;0
40-49;44,9;72,7;22,5;33,3;21,1;60,9;97,4;29,6;69;24,2;52,8;117,2;29,7;46,7;27,3;72,1;214,3;31,9;58,2;27,8;77,1;0;32,7;61,1;27,1;49,3;66,2;28,8;51;22,6;33,9;60,7;20,3;37;13,3;50,4;70,6;16,2;22;12,5;35,6;29,6;14,4;21,1;6,6;67,9;90,9;12,7;12,1;17,6;82,3;48,3;7,6;6,9;14,2;70,4;0;7,7;7,3;12,2;41;38,3;7,4;7,6;5,9;50;18,4;4,4;4,1;6,7;50,1;38;3,6;3,7;2,7;41,6;20,5;3,3;2,9;10,5
50-59;46;47,5;27,5;64,1;25,2;52;221,8;33,3;51,5;32,1;78,7;83;33,3;75,1;30,4;76,5;193,3;36,1;79,5;32,8;82;108,1;28,5;62,4;25,6;72,6;130,4;23,2;56,1;19,5;68,9;120,7;14,9;32,5;12;69,9;80,5;15,7;32,9;11,1;77,7;47;12,2;20;7,4;78,7;62,8;14,7;14,2;17,2;96,9;0;10,1;9,8;12,8;70,8;113,6;8;7,5;11,5;60,7;35,7;7,8;7,8;8,6;49,1;17,5;6;5,5;11,2;48,1;18,3;4,4;4,3;5,8;62,7;40,4;4,5;4,5;4,8
60-64;107,4;140,6;38,8;83,6;37;48;266;44,5;96,9;42,4;148,7;125,8;52,4;174,2;47,3;122,8;0;40,5;152,8;35,5;113;531,9;27,9;91,6;24,6;140,1;0;25;112,7;18,4;65,4;183,8;12,2;54,1;8,1;57,1;166,1;11,5;32,1;8,2;119,4;227,8;15;20,8;12,8;104;69;15,9;15,8;16,2;101,9;67,8;12,4;12,8;9,9;86,2;64,6;11,4;11,8;9,1;97,4;62,7;8,2;9;2,5;63,7;61,7;10,4;11;5,7;75,1;65;8,2;7,3;16,6;49,1;0;7,5;6,5;20,2
65-69;159,6;187,3;57,2;217;52,9;114,6;353,4;55,8;103,8;54,4;215,8;503,4;58,9;198;54,9;91,6;157,2;47,1;116;45;120,4;443,1;33;143,7;29,2;79,1;0;21,8;107,4;18,1;39,1;252,2;17,9;79,7;14,4;125,6;330,8;17,5;71,6;12,8;104,7;298,8;15,2;51,2;8,4;112,7;289,6;17,6;23;13;137,9;0;12,8;13,2;11,7;44,9;0;15,1;14,6;17,5;52,9;101,5;12,4;12,4;12,5;87,2;96,7;8,7;8,3;11,8;85,8;0;6,7;7;3,4;59,1;112,2;9,3;9,1;12,6
