Aldersgruppe;Uge 09-2022_Ingen vaccination;Uge 09-2022_Første vaccination;Uge 09-2022_Anden vaccination;Uge 09-2022_Fuld effekt efter primært forløb;Uge 09-2022_Fuld effekt efter revaccination;Uge 08-2022_Ingen vaccination;Uge 08-2022_Første vaccination;Uge 08-2022_Anden vaccination;Uge 08-2022_Fuld effekt efter primært forløb;Uge 08-2022_Fuld effekt efter revaccination;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination
0-5;5;0;0;0;0;9;0;0;0;0;8;0;0;0;0;13;0;0;0;0;12;0;0;0;0;10;0;0;0;0;10;0;0;0;0;6;0;0;0;0;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
12-15;0;0;1;1;0;0;0;1;1;0;0;0;2;2;0;0;0;3;3;0;2;0;3;2;1;0;0;2;2;0;1;0;3;3;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
16-19;0;0;1;0;1;0;0;1;1;0;0;0;2;2;0;0;0;0;0;0;1;0;4;3;1;0;0;0;0;0;0;0;1;1;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-29;0;0;1;1;0;2;0;4;2;2;1;0;6;3;3;3;0;7;4;3;2;0;1;0;1;1;0;4;1;3;1;0;2;1;1;1;0;3;2;0;2;0;3;2;1;2;0;1;1;0;2;0;3;2;1;5;0;0;0;0;1;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
30-39;2;0;5;2;3;5;0;4;1;3;0;0;8;3;5;5;1;10;7;3;4;0;11;3;7;2;0;10;6;3;4;1;5;5;0;0;0;4;2;2;3;0;4;4;0;2;0;1;1;0;4;0;0;0;0;8;0;1;1;0;3;1;0;0;0;4;0;0;0;0;4;0;1;0;1;2;0;0;0;0
40-49;1;0;5;1;4;1;0;9;3;6;4;0;7;2;5;0;0;8;1;7;0;0;7;1;6;4;0;8;2;6;0;0;5;4;1;1;0;2;2;0;1;0;6;3;3;4;0;2;2;0;5;0;2;1;1;3;0;3;3;0;6;0;2;2;0;4;0;2;2;0;4;1;0;0;0;3;0;0;0;0
50-59;3;0;13;2;11;0;0;14;1;13;1;0;11;0;11;1;0;14;0;14;4;0;8;2;6;2;0;4;2;2;4;1;7;3;4;5;1;5;3;2;5;0;3;3;0;7;0;5;4;1;6;0;5;5;0;1;2;1;1;0;5;0;2;2;0;3;0;3;2;1;7;0;2;2;0;4;1;1;1;0
60-64;1;0;7;0;7;2;0;10;0;10;1;0;5;2;3;0;0;5;1;4;0;1;5;0;5;1;0;4;1;3;1;1;2;0;2;1;1;6;6;0;4;0;4;2;2;1;1;3;3;0;5;0;2;1;1;0;0;3;3;0;1;0;3;3;0;2;0;1;1;0;2;0;2;2;0;3;0;2;1;1
65-69;1;0;10;2;8;0;0;17;0;17;2;1;8;3;5;1;0;7;1;6;1;0;4;1;3;0;0;5;0;5;1;0;4;2;2;1;1;1;0;1;1;0;4;2;2;3;0;2;0;2;8;0;3;3;0;0;0;6;6;0;1;0;2;1;1;2;0;2;1;1;3;0;1;1;0;2;1;3;3;0
