Aldersgruppe;Uge 09-2022_Ingen vaccination;Uge 09-2022_Første vaccination;Uge 09-2022_Anden vaccination;Uge 09-2022_Fuld effekt efter primært forløb;Uge 09-2022_Fuld effekt efter revaccination;Uge 08-2022_Ingen vaccination;Uge 08-2022_Første vaccination;Uge 08-2022_Anden vaccination;Uge 08-2022_Fuld effekt efter primært forløb;Uge 08-2022_Fuld effekt efter revaccination;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination
0-5;1087,7;1246,2;1930,8;1947,3;0;1621,3;1713,8;2604,6;2654,1;0;2875;2721,6;4443;4465,4;0;4749,7;4985,1;7123,8;7251,2;0;5444,3;7004,4;8551,8;8724,5;0;5462,9;8676,9;8309,4;9637;0;5983,1;8891,5;8385,5;20823;0;4369,2;6073,6;7363,9;62500;0;2039,9;2449,8;6692,4;25000;0;1382,5;2024,4;0;0;0;879,3;1374,5;0;0;0;881,6;2858,2;0;0;0;684,4;16666,7;0;0;0;470,3;0;0;0;0;388,2;0;0;0;0;370;12500;0;0;0
6-11;1280,4;1372,4;2175,1;2177,6;0;1647,5;1359;2530,2;2542,7;0;3101,6;2296,6;4727,6;4738;0;6895,8;4857,3;8799,5;8872,9;0;10542,7;7167,1;11844,3;12123,5;0;13486,6;9815,3;12811,3;13989,8;0;14483,2;11141,4;12111,7;17067,8;0;8666,3;6689,4;7208,2;12087;0;3305,9;2400,2;3097,9;4996,3;0;2593,1;2264,2;5544,6;5555,6;0;1698,3;1747,2;5218,9;0;0;2791,1;4012,5;0;0;0;2648,8;5425,1;0;0;0;2094,8;11568,8;0;0;0;1807,4;0;0;0;0;1682,3;0;0;0;0
12-15;1570,4;1282,1;2232;2236,8;1467,9;1649,7;1642,1;2720,9;2719,8;2906;3424,2;2603,5;4542,7;4543,8;5124;6920,1;5077,7;8466;8490,7;4553,4;10786,8;8073,6;11750,2;11787,8;8458,6;13302;10946,5;13211,9;13289,8;9345,8;13829,1;12565,2;12356,7;12485,5;9491,5;8719,9;7291;6708,9;6754,9;3524,2;4850,3;3473,5;3125,4;3140,1;2054,8;3300,1;2754,9;2352,8;2366,8;2173,9;2247,3;1675,4;1322,4;1329;2631,6;2816,2;2070;1099,9;1119,4;1562,5;2538,5;1464,5;436,8;429,2;0;1845;983,1;238,6;239,7;0;1618,3;891,3;204,2;195,5;0;1559,6;1128,9;190,6;184,3;0
16-19;1279,9;854,7;2294;2288,1;2301;1643,6;1486,6;3169,6;2895,1;3490,2;3435;2967,8;5380,6;4976,9;5931,4;6558,8;6028,4;9656,4;9130,2;10451,1;6181,9;5343,2;8010,8;9093;6147,4;7693,9;7187,9;8960,4;9977,7;6687,2;7854,9;7040,5;10163,1;11316,6;6484,6;6249,1;5479,1;6749;7007,8;5054,4;6214,3;5554,3;6405,7;6306,2;12057,5;3677,1;3503,1;3603,5;3610,8;3375,8;2437,4;1957,5;2642,7;2658,3;1223,9;2376,6;2019;2125,2;2141,7;602,4;2032,7;1440,8;815,6;818,5;98,8;1652,4;1226,6;453,8;453,7;237,2;1389,1;1198,2;299,7;299,6;296,7;1292;1198,8;313,8;313,8;397,6
20-29;1588,6;1924,7;2451,4;2117,5;2578,7;2320,9;2441,5;3802,5;3259,6;4019,3;4266,4;4256,1;6385;5632,3;6716,2;6279,3;6622,2;8988,2;7672,1;9690,1;4858,4;4653,3;5517,3;4766,2;6099,5;4831,1;4908;4731,3;4436,6;5106,1;4786,7;4593,5;4234,9;4141;4454,4;3656,8;3229,3;3207,8;3156,4;3431,1;4080,1;3896,8;4320,2;4296,3;4780;3288,7;3187,6;3657;3718;3036;1844,6;1734,8;2350;2395;1736,3;1808,3;1544,6;2013,8;2064,8;1241,8;1380,1;1123,3;877,9;889,8;658,3;1084,8;752,4;457,7;468,1;157,2;895,2;630,2;348,7;353,2;214,5;881;751,3;357,3;361,7;149,9
30-39;1636,7;1881,5;2950,2;2524,5;3134,4;2369;2423,2;3978,7;3420,7;4235,8;4234,4;4468,8;6381;5583,6;6790,3;6147,3;6141,8;8295,6;7462,6;8806,8;6024,5;5978,8;7663,6;6842,7;8371,2;6541,2;6697,4;7508,7;6894,5;8392,4;6509;6301,9;7177,9;6661,3;8594,7;4150,4;3759,7;4628;4425,4;5697,1;3267,8;2980,2;2842,8;2864,5;2682,4;3046,8;2672,3;2919,8;2963,1;2520,8;1792,3;1714,3;1822,2;1858,1;1480,7;1891,5;1407,1;1569;1613,4;1030,4;1493;1040,1;824,9;842,1;541,2;1239,9;865,5;564,7;571,3;407;1020,2;847,9;449,7;455,7;341,1;1041,7;830,1;445,2;449,4;260,8
40-49;1532,3;1162,8;2919,9;2163;3017,2;2291,9;2531,6;3745,8;2962,1;3850,7;3725,1;3662,5;5861,2;4588,5;6045,8;5433,3;4821,9;7307,4;6182,6;7488,9;5705,3;4773,6;7204,3;6047,4;7439,7;6386,2;5608,3;7347,5;6512,9;7582,6;5947,5;6175,3;6529,7;6101,4;6717,5;3797,3;3426,4;3504,5;3501;3506,5;2894,8;2652,6;2386,6;2372,8;2404,3;2729,8;2779,2;2485,3;2227,3;4199,8;1816,7;1773,2;1855,1;1913,7;1415,2;1921;1744,7;1649,2;1725,9;930,8;1624,2;1339,1;1015,3;1064,8;468,6;1355,1;967,1;703,9;740,5;249,6;1086,9;967,9;574,3;596;235,4;1118,3;1218,9;550,8;568;213,6
50-59;1735,2;1424,5;3127,5;2075,4;3192,3;2387,3;2173,9;3956,7;2676,1;4038,1;3766;3235,2;5455,5;3951,7;5556,5;4343,8;3983;5625,7;4472;5710,7;3949,3;3677;4625;3777,3;4700,9;4142,8;3325,7;3808,5;3615,3;3832,8;3673,1;3168,4;3033,4;3137,4;3017,8;2582,3;2413,5;1870,5;1952;1849;2217,8;1972,8;1607,3;1532,4;1650,6;2466,4;2387,4;2075;1766,9;3303,7;1325,8;1558,1;1411,3;1462,8;1058,2;1375,6;1079,1;1167,6;1244,7;567,9;1097,7;1036,6;697,8;747,1;252,4;937,6;698,6;481;512,8;155,8;760,2;660,3;389,6;408,8;144,2;758,6;788,2;358,5;371,3;150,6
60-64;1553,1;1265,8;3003,9;1700,4;3055,5;2040,8;3324,5;3729,6;2175,3;3793;3185,7;2893,1;4805,1;3251;4871,7;3675,8;2227,4;4725,1;3385;4786,1;2929,9;2659,6;3673,8;2832,5;3718;2772,5;1737,5;2695,2;2352;2719,8;2259;1838,2;1951,6;1961,3;1953,3;1835,3;1578,1;1206,5;1308,3;1190,5;1474,4;1898,3;1013,3;960,7;1032,3;1857,4;1311,2;1508,5;1250,5;2024,9;937,2;678,4;898,1;906,3;857,4;974,4;775,7;774,6;830,3;426,4;825;564,6;506,2;551,5;184,4;605,3;554,9;380,9;414,9;113;650,7;324,9;331,1;353,9;112,8;638;426,7;298,7;314,3;117,2
65-69;1425,7;936,3;2744;1397,2;2781,1;1657,1;1766,8;3190,9;1687;3233,7;2394,4;2516,8;4050,4;2350,9;4100,6;2564,1;2673;3627;2146,7;3673,4;2007,2;2363,4;2529,9;1765,6;2556,5;1859,9;1241,4;1844,4;1619,6;1855;1418,5;1261;1258,5;1336,3;1253,2;888,6;1543,6;746,4;876,3;735,4;980;1095,6;658,7;716,3;648;1089,5;772,2;1059,1;884,4;1205,8;671,3;504,5;523,6;487,5;626;539,2;414,5;512,4;544,3;361,1;503;710,7;404,8;440,8;167,9;461,9;96,7;328,4;356,4;109,6;420,4;409,4;285,3;305;103,2;337,9;224,5;273,8;290;87,9
