Aldersgruppe;Uge 09-2022_Ingen vaccination;Uge 09-2022_Første vaccination;Uge 09-2022_Anden vaccination;Uge 09-2022_Fuld effekt efter primært forløb;Uge 09-2022_Fuld effekt efter revaccination;Uge 08-2022_Ingen vaccination;Uge 08-2022_Første vaccination;Uge 08-2022_Anden vaccination;Uge 08-2022_Fuld effekt efter primært forløb;Uge 08-2022_Fuld effekt efter revaccination;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination
0-5;3013;33;179;178;0;4795;57;262;260;0;9049;113;475;454;0;15588;251;775;698;0;18194;401;907;710;0;18482;602;809;523;0;20435;770;683;253;0;15073;682;376;20;0;7109;348;52;1;0;4865;257;0;0;0;3127;135;0;0;0;3208;81;0;0;0;2511;9;0;0;0;1724;0;0;0;0;1421;0;0;0;0;1351;1;0;0;0
6-11;913;143;2011;2004;0;1471;198;2731;2722;0;3352;464;5684;5603;0;8184;1229;10982;10562;0;13035;2113;14722;13400;0;17230;3624;15343;12496;0;19143;5429;13243;7275;0;12332;4908;6129;1456;0;5211;2836;1068;68;0;4548;3097;309;2;0;3365;2188;31;0;0;7209;2857;0;0;0;8288;1190;0;0;0;7068;132;0;0;0;6154;0;0;0;0;5749;0;0;0;0
12-15;310;28;2750;2741;8;406;48;4069;4045;17;1009;100;7882;7836;31;2241;232;15719;15633;26;3684;417;22584;22372;45;4696;665;25978;25637;40;5019;891;24572;24058;28;3316;647;13344;12967;8;1952;403;6114;5975;3;1396;371;4535;4412;2;1005;237;2522;2422;2;1370;308;2055;1991;1;1322;242;796;751;0;1022;176;424;414;0;958;153;357;334;0;1003;164;329;312;0
16-19;168;13;2996;1520;1475;242;26;4731;2323;2405;563;59;9153;4849;4300;1163;136;17674;9965;7691;1185;137;15742;11319;4398;1534;205;18193;13977;4154;1620;221;21169;17908;3163;1339;199;14346;12871;1389;1383;238;13755;13201;470;846;172;7744;7629;61;584;104;5675;5619;17;597;115;4556;4524;7;534;86;1743;1729;1;459;70;967;959;2;403;63;638;633;2;391;55;667;663;2
20-29;1284;136;10562;2504;8050;2001;190;17353;4239;13088;3904;365;30582;8166;22366;6020;626;44643;13003;31546;4917;496;28834;10646;18084;5093;595;25572;13131;12278;5197;630;23365;15380;7773;4092;512;17932;14105;3628;4695;737;24117;21922;1988;3884;684;20382;19153;1008;2243;411;13050;12375;485;2279;417;11107;10685;300;1805;332;4805;4618;138;1475;227;2489;2436;28;1261;186;1888;1843;30;1290;208;1926;1893;16
30-39;1110;101;11493;2939;8551;1751;149;17058;4590;12454;3377;310;29637;8709;20895;5134;472;40360;13624;26660;5245;507;38404;15566;22723;5896;640;38605;20300;18141;6023;690;37452;24840;12327;3954;485;24403;19363;4774;3199;474;15010;13450;1421;3058;489;15438;14089;1128;1850;348;9614;8875;576;2025;338;8219;7732;357;1659;281;4287;4054;166;1432;245;2915;2763;108;1222;239;2310;2215;72;1303;223;2275;2197;42
40-49;649;32;13127;1103;12022;1054;78;18453;1717;16730;1834;125;30996;3045;27940;2788;180;40036;4675;35329;3032;195;40503;5644;34824;3496;254;42290;8047;34179;3334;305;38237;10392;27759;2187;194;20813;8109;12624;1710;179;14299;7657;6594;1649;214;15031;11632;3339;1126;147;11266;10333;897;1228;162;10037;9446;533;1070;140;6182;5907;240;921;105;4284;4159;112;760;102;3496;3398;86;807;119;3352;3284;61
50-59;604;30;18566;712;17852;873;49;24506;987;23513;1435;78;34858;1578;33271;1703;103;36637;1970;34654;1590;102;30658;1999;28647;1713;102;25758;2512;23229;1546;105;20793;3092;17676;1109;90;12949;2909;10020;970;84;11190;3994;7168;1097;114;14494;9845;4615;602;78;9894;8967;912;641;57;8203;7749;443;524;58;4909;4721;177;458;40;3386;3286;97;379;36;2745;2664;75;387;39;2527;2459;63
60-64;188;9;8521;183;8337;255;25;10885;247;10637;407;23;14294;392;13899;479;19;14221;443;13770;389;25;11175;433;10734;376;18;8316;459;7854;311;20;6071;544;5527;257;19;3775;570;3202;210;25;3178;832;2340;268;19;4735;2608;2123;138;10;2836;2400;432;147;12;2452;2260;187;127;9;1605;1528;73;95;9;1209;1169;40;104;5;1052;1017;34;104;6;950;921;29
65-69;134;5;7627;103;7524;159;10;9041;130;8911;233;15;11620;190;11429;252;17;10481;185;10294;200;16;7363;172;7187;188;9;5422;196;5224;145;10;3717;218;3493;92;14;2213;208;2004;103;11;1956;336;1619;116;8;3135;1191;1942;73;5;1550;1067;481;60;4;1525;1338;186;57;7;1210;1141;67;53;1;984;947;37;49;4;856;826;30;40;2;822;801;21
