Aldersgruppe;Uge 09-2022_Ingen vaccination;Uge 09-2022_Første vaccination;Uge 09-2022_Anden vaccination;Uge 09-2022_Fuld effekt efter primært forløb;Uge 09-2022_Fuld effekt efter revaccination;Uge 08-2022_Ingen vaccination;Uge 08-2022_Første vaccination;Uge 08-2022_Anden vaccination;Uge 08-2022_Fuld effekt efter primært forløb;Uge 08-2022_Fuld effekt efter revaccination;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination
0-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-29;0;0;0,5;1,7;0;0;0;0;0;0;0;0;0,2;0,7;0;0;0;0,4;0,6;0,3;0;0;0;0;0;0;0;0,6;0,7;0;0;0;0,2;0;0,6;0;0;0;0;0;1,7;0;0,2;0,2;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30-39;1,5;0;0;0;0;0;0;0;0;0;0;0;0,2;0,6;0;1,2;0;0;0;0;0;0;0,4;0,4;0,4;0;0;0,2;0,3;0;0;0;0,2;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40-49;0;0;0,9;0;1;0;0;0,8;3,5;0,5;6,1;29,3;0,6;0;0,6;0;0;0,7;1,3;0,6;0;0;0;0;0;0;0;0,2;0;0,2;0;0;0,3;0;0,5;1,7;0;0,3;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,6;0;0;0;0;0;9,6;0,2;0,2;0;1,5;0;0,2;0,2;0;2,9;0;0;0;0;0;0;0;0;0
50-59;8,6;0;1,5;2,9;1,4;0;0;0,8;5,4;0,5;5,2;41,5;0,8;2,5;0,7;2,6;0;1,1;0;1,2;5;0;0,5;0;0,5;2,4;32,6;0,4;2,9;0,2;7,1;0;0,3;2;0;7;0;0,3;0,7;0,2;0;0;0,4;1,2;0;2,2;20,9;0;0;0;4,4;20;0,4;0,5;0;2,1;0;0,3;0,3;0;2,1;0;0,6;0,5;1,4;2;0;0,1;0,2;0;0;0;0,4;0,5;0;3,9;0;0;0;0
60-64;0;0;1,4;9,3;1,1;24;0;5,1;8,8;5;0;0;1,3;8,3;1,1;0;117,2;1,3;0;1,4;0;0;1,6;19,6;0,7;14,7;0;1,3;0;1,4;7,3;275,7;0,6;0;0,7;7,1;0;1,3;9,2;0;7;0;0,6;2,3;0;6,9;0;1;1;1;6,8;0;0,6;0,8;0;13,3;0;0,6;0,7;0;0;0;0,3;0,4;0;6,4;0;0,6;0,7;0;6,3;0;0,9;1;0;0;0;0,3;0,3;0
65-69;0;0;6,1;54,3;4,8;10,4;0;2,1;38,9;1,1;30,8;0;1,7;12,4;1,4;0;0;3,8;34,8;2,9;0;0;2,1;10,3;1,8;9,9;137,9;3,7;41,3;2,1;19,6;252,2;1,4;12,3;0,7;9,7;0;0,3;0;0,4;38,1;0;3,7;21,3;0,4;0;0;1,7;3;0,6;0;0;1;0,9;1,3;18;0;1;1,2;0;8,8;0;1;0,4;5;8,7;0;0;0;0;8,6;0;1,3;1,5;0;0;0;1;0,7;4,2
70-79;69,7;0;10,4;29,9;10;30,6;142;9,7;67,2;8,5;45,3;269,9;9,6;64,6;8,5;37,5;122,9;7,7;60,7;6,5;37;113,6;4,1;46,7;3,1;36,5;0;6,1;32,9;5,3;7,2;94,9;3,3;21,5;2,7;28,5;0;3,9;43,1;2,1;35,1;77;3,9;22,2;2,6;62,4;148,1;2,2;9,6;0,9;34;76,2;3,8;7,9;2,1;33,1;0;2,9;5,1;0,7;19,5;0;3,5;4,3;1,4;19,2;0;2,7;2,8;2,6;31,5;0;3,3;3,7;0;0;0;1,6;1,4;4
80+;187,9;207,9;57,9;268,6;52,2;171;573,6;65;306,3;59,1;169,2;178,6;46,7;138,9;44,4;152,7;0;45,3;188,6;41,1;314,3;0;28,1;106,2;25,9;94,5;137;22,7;80,4;20,8;79,6;0;23;126;18,5;130,5;229,1;20;72,9;17,5;89,4;217,9;17;118,9;9,5;75,3;0;9,9;35,2;6,7;97,9;335,9;12,9;45,5;5,8;94,4;0;12,5;32;5,9;80,9;0;9,2;15,8;5,6;68,2;123;12,8;22;5,3;100,8;127,4;10,6;17,5;1,7;44,2;132,1;6,6;9,1;2
12+;8,7;4,3;6,9;5;7,2;6,2;15,1;6,9;5,5;7,2;7,5;16,7;5;2,9;5,5;5;6;4,8;3,1;5,2;7,9;2,7;2,8;2;3,1;4,1;7,2;2,8;1,9;3,2;3,2;12,8;2,2;1,5;2,5;4,8;3,6;2;1,5;2,4;4,5;4,5;2;2,1;1,9;4,1;4;1,1;0,9;1,7;3,8;6,1;1,5;1,3;2,3;4,1;0;1,4;1,3;1,8;2,5;1;1,3;1,1;2,6;2,6;1;1,3;1,2;2,2;3,5;1;1,4;1,4;0,6;1,1;1,1;0,7;0,7;1,7
Alle;4;2,7;6,7;4,2;7,2;2,8;9;6,6;4,6;7,2;3,4;9,2;4,9;2,5;5,5;2,2;3,1;4,6;2,7;5,2;3,6;1,4;2,7;1,9;3,1;1,9;3,5;2,8;1,7;3,2;1,5;5,8;2,1;1,5;2,5;2,2;1,4;2;1,5;2,4;2;1,5;2;2,1;1,9;1,9;1,3;1,1;0,9;1,7;1,7;2,3;1,5;1,3;2,3;1,7;0;1,4;1,3;1,8;1;0,8;1,3;1,1;2,6;1,1;1;1,3;1,2;2,2;1,5;1;1,4;1,4;0,6;0,5;1,1;0,7;0,7;1,7
