"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-15,Hovedstaden,5,1855874,0.00
2021-01-16,Hovedstaden,5,1855874,0.00
2021-01-17,Hovedstaden,41,1855874,0.00
2021-01-18,Hovedstaden,173,1855874,0.01
2021-01-19,Hovedstaden,340,1855874,0.02
2021-01-20,Hovedstaden,465,1855874,0.03
2021-01-21,Hovedstaden,578,1855874,0.03
2021-01-22,Hovedstaden,650,1855874,0.04
2021-01-23,Hovedstaden,4832,1855874,0.26
2021-01-24,Hovedstaden,8882,1855874,0.48
2021-01-25,Hovedstaden,9131,1855874,0.49
2021-01-26,Hovedstaden,9268,1855874,0.50
2021-01-27,Hovedstaden,9891,1855874,0.53
2021-01-28,Hovedstaden,13666,1855874,0.74
2021-01-29,Hovedstaden,21283,1855874,1.15
2021-01-30,Hovedstaden,25955,1855874,1.40
2021-01-31,Hovedstaden,28615,1855874,1.54
2021-02-01,Hovedstaden,30498,1855874,1.64
2021-02-02,Hovedstaden,30601,1855874,1.65
2021-02-03,Hovedstaden,33604,1855874,1.81
2021-02-04,Hovedstaden,40127,1855874,2.16
2021-02-05,Hovedstaden,45048,1855874,2.43
2021-02-06,Hovedstaden,48072,1855874,2.59
2021-02-07,Hovedstaden,48637,1855874,2.62
2021-02-08,Hovedstaden,49768,1855874,2.68
2021-02-09,Hovedstaden,49789,1855874,2.68
2021-02-10,Hovedstaden,50727,1855874,2.73
2021-02-11,Hovedstaden,50960,1855874,2.75
2021-02-12,Hovedstaden,55118,1855874,2.97
2021-02-13,Hovedstaden,55123,1855874,2.97
2021-02-14,Hovedstaden,55133,1855874,2.97
2021-02-15,Hovedstaden,56505,1855874,3.04
2021-02-16,Hovedstaden,56902,1855874,3.07
2021-02-17,Hovedstaden,56925,1855874,3.07
2021-02-18,Hovedstaden,56992,1855874,3.07
2021-02-19,Hovedstaden,57036,1855874,3.07
2021-02-20,Hovedstaden,57133,1855874,3.08
2021-02-21,Hovedstaden,57227,1855874,3.08
2021-02-22,Hovedstaden,57364,1855874,3.09
2021-02-23,Hovedstaden,57502,1855874,3.10
2021-02-24,Hovedstaden,57560,1855874,3.10
2021-02-25,Hovedstaden,57588,1855874,3.10
2021-02-26,Hovedstaden,57645,1855874,3.11
2021-02-27,Hovedstaden,58797,1855874,3.17
2021-02-28,Hovedstaden,59958,1855874,3.23
2021-03-01,Hovedstaden,60181,1855874,3.24
2021-03-02,Hovedstaden,60425,1855874,3.26
2021-03-03,Hovedstaden,60458,1855874,3.26
2021-03-04,Hovedstaden,60647,1855874,3.27
2021-03-05,Hovedstaden,60902,1855874,3.28
2021-03-06,Hovedstaden,60993,1855874,3.29
2021-03-07,Hovedstaden,61313,1855874,3.30
2021-03-08,Hovedstaden,61544,1855874,3.32
2021-03-09,Hovedstaden,63004,1855874,3.39
2021-03-10,Hovedstaden,64708,1855874,3.49
2021-03-11,Hovedstaden,69133,1855874,3.73
2021-03-12,Hovedstaden,74010,1855874,3.99
2021-03-13,Hovedstaden,74092,1855874,3.99
2021-03-14,Hovedstaden,77345,1855874,4.17
2021-03-15,Hovedstaden,80124,1855874,4.32
2021-03-16,Hovedstaden,83676,1855874,4.51
2021-03-17,Hovedstaden,87600,1855874,4.72
2021-03-18,Hovedstaden,87605,1855874,4.72
2021-01-15,Midtjylland,0,1333032,0.00
2021-01-16,Midtjylland,7,1333032,0.00
2021-01-17,Midtjylland,7,1333032,0.00
2021-01-18,Midtjylland,169,1333032,0.01
2021-01-19,Midtjylland,177,1333032,0.01
2021-01-20,Midtjylland,275,1333032,0.02
2021-01-21,Midtjylland,851,1333032,0.06
2021-01-22,Midtjylland,2037,1333032,0.15
2021-01-23,Midtjylland,3110,1333032,0.23
2021-01-24,Midtjylland,4443,1333032,0.33
2021-01-25,Midtjylland,4611,1333032,0.35
2021-01-26,Midtjylland,4655,1333032,0.35
2021-01-27,Midtjylland,5762,1333032,0.43
2021-01-28,Midtjylland,7527,1333032,0.56
2021-01-29,Midtjylland,11355,1333032,0.85
2021-01-30,Midtjylland,13983,1333032,1.05
2021-01-31,Midtjylland,20210,1333032,1.52
2021-02-01,Midtjylland,21698,1333032,1.63
2021-02-02,Midtjylland,22703,1333032,1.70
2021-02-03,Midtjylland,24102,1333032,1.81
2021-02-04,Midtjylland,25895,1333032,1.94
2021-02-05,Midtjylland,28308,1333032,2.12
2021-02-06,Midtjylland,28791,1333032,2.16
2021-02-07,Midtjylland,28865,1333032,2.17
2021-02-08,Midtjylland,31546,1333032,2.37
2021-02-09,Midtjylland,34184,1333032,2.56
2021-02-10,Midtjylland,36077,1333032,2.71
2021-02-11,Midtjylland,37676,1333032,2.83
2021-02-12,Midtjylland,38687,1333032,2.90
2021-02-13,Midtjylland,38723,1333032,2.90
2021-02-14,Midtjylland,38750,1333032,2.91
2021-02-15,Midtjylland,39227,1333032,2.94
2021-02-16,Midtjylland,39464,1333032,2.96
2021-02-17,Midtjylland,39585,1333032,2.97
2021-02-18,Midtjylland,39658,1333032,2.98
2021-02-19,Midtjylland,39768,1333032,2.98
2021-02-20,Midtjylland,39770,1333032,2.98
2021-02-21,Midtjylland,39810,1333032,2.99
2021-02-22,Midtjylland,40174,1333032,3.01
2021-02-23,Midtjylland,40449,1333032,3.03
2021-02-24,Midtjylland,40671,1333032,3.05
2021-02-25,Midtjylland,40827,1333032,3.06
2021-02-26,Midtjylland,41216,1333032,3.09
2021-02-27,Midtjylland,41218,1333032,3.09
