Aldersgruppe;Uge 14-2022_Ingen vaccination;Uge 14-2022_Første vaccination;Uge 14-2022_Anden vaccination;Uge 14-2022_Fuld effekt efter primært forløb;Uge 14-2022_Fuld effekt efter revaccination;Uge 13-2022_Ingen vaccination;Uge 13-2022_Første vaccination;Uge 13-2022_Anden vaccination;Uge 13-2022_Fuld effekt efter primært forløb;Uge 13-2022_Fuld effekt efter revaccination;Uge 12-2022_Ingen vaccination;Uge 12-2022_Første vaccination;Uge 12-2022_Anden vaccination;Uge 12-2022_Fuld effekt efter primært forløb;Uge 12-2022_Fuld effekt efter revaccination;Uge 11-2022_Ingen vaccination;Uge 11-2022_Første vaccination;Uge 11-2022_Anden vaccination;Uge 11-2022_Fuld effekt efter primært forløb;Uge 11-2022_Fuld effekt efter revaccination;Uge 10-2022_Ingen vaccination;Uge 10-2022_Første vaccination;Uge 10-2022_Anden vaccination;Uge 10-2022_Fuld effekt efter primært forløb;Uge 10-2022_Fuld effekt efter revaccination;Uge 09-2022_Ingen vaccination;Uge 09-2022_Første vaccination;Uge 09-2022_Anden vaccination;Uge 09-2022_Fuld effekt efter primært forløb;Uge 09-2022_Fuld effekt efter revaccination;Uge 08-2022_Ingen vaccination;Uge 08-2022_Første vaccination;Uge 08-2022_Anden vaccination;Uge 08-2022_Fuld effekt efter primært forløb;Uge 08-2022_Fuld effekt efter revaccination;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination
0-5;41,5;40,7;58,6;58,9;0;55,9;20,3;58,6;59;0;108,1;80,8;125,6;127;0;164,8;79,8;268,1;263,2;0;406,4;195,9;677,9;690,1;0;851,3;635,8;1504,4;1531,4;0;1356,5;1113;2240,5;2309,2;0;2562,2;2034,3;4057,6;4132,2;0;4427,6;4206,3;6685,5;6916,6;0;5161,6;6231,8;8148;8418,6;0;5257,2;7976,9;7956,2;9267,4;0;5838,4;8332,4;8094,1;20401,6;0;4296,6;5812,7;7146,9;60606,1;0;2008,3;2375,5;6508,1;20000;0;1363,1;1965,7;0;0;0;862;1335,8;0;0;0
6-11;39,2;24,6;68;67,6;0;57,4;36,8;93;93,4;0;90,5;57,8;176,5;177,3;0;168,4;141,7;323,9;326,2;0;419,7;312,9;818;823,2;0;692;491,6;1425,4;1439;0;1043,5;708,3;1927,9;1964,5;0;2249,9;1442;3949,2;4044;0;5279,3;3389,3;7693,5;8019,5;0;8149,3;5223;10535,7;11205,8;0;10624,7;7450,4;11623,2;13099,7;0;11665;8899,4;11192,5;16302,2;0;7227,7;5804,4;6735,4;11501,6;0;2860,4;2189;2956,8;4839,9;0;2270,7;2104;5319;6060,6;0;1482,6;1645,7;5082;0;0
12-15;72,8;48,9;93,7;94,1;0;78,5;48,5;111,3;110,9;132,3;124,3;96;232;232,2;132,8;260;47,4;403,4;403;666,7;495,4;376,2;895,7;896,5;1212,9;830,7;508,2;1348,3;1351,5;1084;1079,4;856,6;1986,8;1989,3;2387,6;2396,7;1753,9;3815;3826,1;4444,4;5257,4;3697;7559,6;7604,5;4313,1;8415,5;6056,2;10852;10930,7;8070,2;10800,6;8297,5;12490,9;12608,8;9050,8;11603,7;9975,1;11884,7;12062,2;8974,4;7502,8;5953,7;6526,9;6597,1;3797,5;4154;2953,1;3082,1;3103,6;1960,8;2813,9;2346,9;2307,4;2330;2150,5;1845,9;1423,2;1300;1313,3;2631,6
16-19;90,9;88,1;95,7;85,5;111,5;90,8;145,9;134,8;110,3;172,6;139,5;116,3;225,5;184,3;290;236,8;114,8;398,1;327,6;509,5;511,3;367,1;886,8;772,4;1067,4;768,1;390,1;1343,1;1138,9;1667,9;1156,5;1018,7;2117,9;1703,5;2784,1;2398,5;2114,4;4068,8;3488,4;5041,2;5146,8;4347,8;7873,2;7057,5;9313,6;5050,6;4043,9;6902,1;7542,5;5685;6726,7;5644;8038,3;8733,5;6366,7;7255;5884,9;9367,8;10295,4;6273,7;5886,3;4610,8;6357,2;6580,7;4920,7;6110,4;4983;6154,5;6067,2;11905,3;3448,2;2910,4;3447,3;3460,5;3422,5;2127,3;1682,3;2505,6;2524;1203,1
20-29;150,4;162,6;221,8;150,6;256,9;200,7;194,3;272,8;197,5;309,8;336,4;302,2;498,4;344,9;576,2;493,2;465,6;720,8;531;818,7;827,1;770,6;1300,6;913,6;1504,2;1162,1;1189,8;1785,6;1274,2;2060,5;1804,7;1654,4;2925,9;2079,8;3397,7;3463,9;3079;5178,3;3876,7;5951,3;5296,2;5138,1;7566,9;5666,8;8863,8;4193,6;3637,5;4867,4;3885,7;5759,9;4524;3929,1;4344,6;3950,7;4900,1;4679,4;3894,5;3980,5;3849,2;4304,3;3632,7;2887,1;3074;3026,3;3301,9;4165,1;3857,6;4198,5;4175,8;4714,6;3264,9;3012,4;3523,7;3585,3;3012,8;1788,4;1686,3;2260,5;2310,2;1690,6
30-39;166;88,8;237,2;166,5;275,6;221,8;160,6;321,8;218,5;378,3;341,1;232;520,2;353,9;613,3;568,5;405,3;786,3;565,7;912,4;819,3;693,3;1414,2;1025,2;1643,2;1169,4;1094,2;2074,1;1473,3;2435,5;1842,1;1605,9;3083,1;2241,8;3608,7;3463,2;3213;5307,8;4065,1;6129,9;5203,1;4542,8;7223,5;5866,5;8241,1;5296,6;4722,4;6854,2;5742,6;7954,5;5926,5;5593,8;6920,7;6181,1;8078,9;6129,7;5435,4;6764,1;6222,5;8343,6;4014,2;3637,9;4405,4;4204,7;5518;3165,9;2912,8;2736,1;2757,3;2606,1;2878,7;2552,3;2809,2;2849,2;2491,1;1653,3;1646,4;1742,2;1777,6;1443,3
40-49;186,1;288,8;316;176,4;341,3;262,5;269;404,7;188;444,3;330,1;250,4;646,4;371,3;697,1;560,4;514,5;935,5;505,4;1015,4;885,1;705,1;1523,1;840,3;1652,3;1185,3;870,8;2101,5;1217,5;2271,1;1791,7;1911,2;2942,6;1804,7;3166,3;3124,7;2723,3;4917,4;3062,4;5298,6;4692,5;3775,7;6330,8;4324;6777,6;5008,9;4137,2;6400,6;4508,4;6900,3;5860;4695,2;6711,4;5328,7;7185,8;5576;5380,7;6082,6;5275,7;6483,2;3593,3;3132,6;3330,3;3207,2;3419,4;2816,1;2392,5;2293,6;2249,9;2349,5;2635,7;2563,8;2385,7;2137,7;4062,7;1693,4;1666,4;1775,1;1828,3;1390,6
50-59;285,8;375;459,9;280,6;474,6;352,8;621,7;613,6;369,5;633,8;511,5;496,4;899,1;480,6;934;712,9;491,4;1282,9;619,9;1338,7;1018,1;1004,6;1922,4;872,2;2011,9;1395,7;1085;2555,3;1337,6;2660,9;2033;1632;3382,6;1821,8;3521,4;3273,2;2643;4793,1;2752,8;4983,5;3905,9;3111;5028,3;3091,3;5224,5;3596,5;3081,9;4216,3;2812,3;4382,2;3926,1;3274,9;3555,8;2864,7;3659,2;3543,4;2804,4;2881,6;2676,2;2925,1;2538,1;2295,4;1801,1;1786,9;1807;2191,2;1940,4;1568,8;1485,6;1619,2;2410,3;2181,8;2006,7;1707,3;3218,1;1280,4;1455,7;1355,6;1403,2;1033,7
60-64;291,4;212,1;511,3;237;524,3;375,5;420,6;649,1;320,1;664,8;518;1044,9;939,4;394,9;965,7;660,3;929,8;1337,5;679,1;1369,7;1028,7;515,5;1962,9;963;2012,8;1338,4;1021,5;2613,8;1232,9;2683,8;1875,3;2786,1;3344;1648,3;3432,9;2884,1;2815,5;4372,6;2408,5;4481;3287,9;1949,9;4355,3;2539,4;4462,9;2759,5;2532,8;3430,1;2119,3;3519,7;2654,2;1547,2;2550,9;1858,1;2611;2173,5;1877,9;1875,2;1656,5;1903,6;1784,5;1571,4;1178;1204,7;1173,9;1472,8;1973,7;991;925,9;1016,3;1799,8;1205,5;1462,4;1205,1;1985,7;906,5;824;873,3;876,5;859,7
65-69;183,8;157,7;533,1;262,7;541,3;302,8;313,5;675,5;347,6;685,5;531,3;937,5;924,3;494,5;937,6;622,7;918,8;1371,6;604,8;1395,3;1134,9;606,1;1894,9;823,1;1929,2;1234,9;1037;2492,3;1145,2;2536,3;1570,5;1870,5;2953,2;1386,1;3006,4;2243,7;2364,4;3792,2;1918;3858,6;2377,3;2400;3414,4;1739,7;3478,5;1917,8;2046;2405,5;1434,8;2447,3;1783,8;1454,5;1777,4;1333,5;1801,8;1395,8;1352,9;1225,5;1152,2;1230;930;1400;727,6;773,1;723,4;1001,2;1093,9;647,4;690,4;638,9;1072,4;697,5;1032;852,1;1187,7;648,5;453,7;506,2;467,9;616,7
