Aldersgruppe;Uge 14-2022_Ingen vaccination;Uge 14-2022_Første vaccination;Uge 14-2022_Anden vaccination;Uge 14-2022_Fuld effekt efter primært forløb;Uge 14-2022_Fuld effekt efter revaccination;Uge 13-2022_Ingen vaccination;Uge 13-2022_Første vaccination;Uge 13-2022_Anden vaccination;Uge 13-2022_Fuld effekt efter primært forløb;Uge 13-2022_Fuld effekt efter revaccination;Uge 12-2022_Ingen vaccination;Uge 12-2022_Første vaccination;Uge 12-2022_Anden vaccination;Uge 12-2022_Fuld effekt efter primært forløb;Uge 12-2022_Fuld effekt efter revaccination;Uge 11-2022_Ingen vaccination;Uge 11-2022_Første vaccination;Uge 11-2022_Anden vaccination;Uge 11-2022_Fuld effekt efter primært forløb;Uge 11-2022_Fuld effekt efter revaccination;Uge 10-2022_Ingen vaccination;Uge 10-2022_Første vaccination;Uge 10-2022_Anden vaccination;Uge 10-2022_Fuld effekt efter primært forløb;Uge 10-2022_Fuld effekt efter revaccination;Uge 09-2022_Ingen vaccination;Uge 09-2022_Første vaccination;Uge 09-2022_Anden vaccination;Uge 09-2022_Fuld effekt efter primært forløb;Uge 09-2022_Fuld effekt efter revaccination;Uge 08-2022_Ingen vaccination;Uge 08-2022_Første vaccination;Uge 08-2022_Anden vaccination;Uge 08-2022_Fuld effekt efter primært forløb;Uge 08-2022_Fuld effekt efter revaccination;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination
0-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;1,7;0;0;0;0;0;0;0;0;0,2;0,7;0;0;0;0,4;0,6;0,3;0;0;0;0;0;0;0;0,6;0,7;0;0;0;0,2;0;0,6;0;0;0;0;0;1,7;0;0,2;0,2;0;0,8;0;0;0;0;0;0;0;0;0
30-39;0;0;0;0;0;0;0;0;0;0;0;0;0,4;1,3;0;0;0;0,3;1,1;0;0;0;0;0;0;1,4;0;0;0;0;0;0;0;0;0;0;0;0,2;0,6;0;1,2;0;0;0;0;0;0;0,4;0,4;0,4;0;0;0,2;0,3;0;0;0;0,2;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0;0;0
40-49;0;0;0;0;0;0;0;0,3;2,9;0;2,8;0;0,9;2,7;0,7;0;0;0,5;2,5;0,3;2,5;0;1,2;0;1,4;0;0;1,1;0;1,3;0;0;0,8;3,5;0,5;6;26,8;0,6;0;0,6;0;0;0,7;1,3;0,6;0;0;0;0;0;0;0;0,2;0;0,2;0;0;0,3;0;0,5;1,7;0;0,3;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50-59;0;0;0;0;0;3,4;0;0,6;3,7;0,5;0;0;1;0;1,1;0;0;1,3;0;1,4;0;0;0,7;0;0,8;8,5;0;1,7;2,9;1,6;0;0;0,8;5,4;0,5;5,2;40;0,8;2,5;0,7;2,5;0;1,1;0;1,2;4,9;0;0,5;0;0,5;2,4;31,5;0,3;2,9;0;7;0;0,3;2;0;6,9;0;0,3;0,7;0,2;0;0;0,4;1,1;0;2,2;20,4;0;0;0;4,3;19,5;0,4;0,5;0
60-64;0;0;1,3;0;1,4;0;0;1,3;0;1,3;9,1;0;0,8;0;0,8;0;0;2,7;0;2,8;8,4;0;1,5;9,7;1,1;0;0;1,8;9,3;1,5;23,6;0;5,1;8,8;5;0;0;1,3;8,3;1,1;0;114;1,3;0;1,4;0;0;1,6;19,5;0,7;14,5;0;1,3;0;1,4;7,1;269,8;0,6;0;0,7;7;0;1,3;9,1;0;6,9;0;0,6;2,3;0;6,8;0;1;1;1;6,7;0;0,6;0,8;0
65-69;11,8;0;2,6;16;2,2;23,2;0;3,8;15,7;3,4;0;0;5,2;45,6;4,1;11;0;3,8;14,6;3,5;0;0;5,2;14,1;4,9;10,5;182,8;6,1;54,4;4,8;10,3;0;2,1;39;1,1;30,4;0;1,7;12,4;1,4;0;0;3,8;34,8;2,9;0;0;1,7;10,3;1,4;9,8;135;3,7;41,2;2,1;19,3;247,2;1,4;12,2;0,7;9,5;0;0,3;0;0,4;37,5;0;3,7;21,1;0,4;0;0;1,7;2,9;0,6;0;0;1;0,9;1,3
70-79;25;167,8;7;11,5;7;24,6;165,3;6,9;22,6;6,5;24,2;0;8,5;11;8,5;31,6;155;9,2;63,7;8,2;23,2;0;11,9;82,2;10,6;68,8;0;12,1;39,8;11,6;30,1;138,7;9,7;67,1;8,5;44,7;263,9;9,6;64,5;8,5;36,9;120,5;7,7;60,6;6,5;36,4;111,4;4,1;46,6;3,1;36;0;6,1;32,8;5,3;7,1;93,2;3,3;21,4;2,7;28,1;0;3,9;42,9;2,1;34,6;75,8;3,9;22;2,6;61,4;145,9;2,2;9,5;0,9;33,5;75;3,8;6,6;2,6
80+;172,3;0;32,2;38,9;32,1;46,3;0;31,1;95,3;29,6;135,7;0;45,8;129,3;43,9;132,9;1121,1;53;71,6;52,5;174,1;216;62,8;206,9;59,5;185,2;207,5;62,3;283,3;56,3;168,5;572,5;64,8;304;58,9;166,5;178,3;46,5;137,8;44,2;150,2;0;45,2;187;41;308,9;0;28;105,3;25,8;92,7;136,8;22,6;79,7;20,7;78,1;0;22,9;124,7;18,5;128;228,6;19,9;72;17,4;87,7;217,4;16,5;111,7;9,4;73,8;0;9,9;34,7;6,6;96;334,8;12,8;40,6;6,7
12+;6,3;5,3;4,5;1,2;5;3,7;5,2;4,6;2,9;4,8;5,6;0;6,3;3,5;6,7;5,3;27,8;6,9;3,7;7,4;5,9;4,2;7,7;4,6;8,2;8,8;7,6;7,6;5,4;8;6;13,6;6,9;5,5;7,2;7,3;15,1;5;3;5,5;4,9;5,5;4,8;3,1;5,2;7,8;2,5;2,8;2;3;4;6,6;2,8;1,9;3,2;3,2;11,8;2,2;1,5;2,5;4,8;3,4;2;1,5;2,4;4,4;4,2;2;2,1;1,9;4,1;3,7;1,1;0,9;1,7;3,7;5,8;1,5;1,2;2,7
Alle;2,9;3,8;4,4;1;5;1,7;3,7;4,4;2,4;4,8;2,6;0;6,1;3;6,7;2,5;19,8;6,7;3,1;7,4;2,8;2,9;7,5;3,9;8,2;4,1;5,1;7,4;4,5;8;2,8;8,4;6,6;4,6;7,2;3,3;8,7;4,9;2,5;5,5;2,2;3;4,6;2,7;5,2;3,6;1,3;2,7;1,9;3;1,8;3,4;2,7;1,7;3,2;1,5;5,5;2,1;1,5;2,5;2,2;1,4;2;1,5;2,4;2;1,5;2;2;1,9;1,9;1,3;1,1;0,9;1,7;1,7;2,3;1,5;1,2;2,7
