Aldersgruppe;Uge 14-2022_Ingen vaccination;Uge 14-2022_Første vaccination;Uge 14-2022_Anden vaccination;Uge 14-2022_Fuld effekt efter primært forløb;Uge 14-2022_Fuld effekt efter revaccination;Uge 13-2022_Ingen vaccination;Uge 13-2022_Første vaccination;Uge 13-2022_Anden vaccination;Uge 13-2022_Fuld effekt efter primært forløb;Uge 13-2022_Fuld effekt efter revaccination;Uge 12-2022_Ingen vaccination;Uge 12-2022_Første vaccination;Uge 12-2022_Anden vaccination;Uge 12-2022_Fuld effekt efter primært forløb;Uge 12-2022_Fuld effekt efter revaccination;Uge 11-2022_Ingen vaccination;Uge 11-2022_Første vaccination;Uge 11-2022_Anden vaccination;Uge 11-2022_Fuld effekt efter primært forløb;Uge 11-2022_Fuld effekt efter revaccination;Uge 10-2022_Ingen vaccination;Uge 10-2022_Første vaccination;Uge 10-2022_Anden vaccination;Uge 10-2022_Fuld effekt efter primært forløb;Uge 10-2022_Fuld effekt efter revaccination;Uge 09-2022_Ingen vaccination;Uge 09-2022_Første vaccination;Uge 09-2022_Anden vaccination;Uge 09-2022_Fuld effekt efter primært forløb;Uge 09-2022_Fuld effekt efter revaccination;Uge 08-2022_Ingen vaccination;Uge 08-2022_Første vaccination;Uge 08-2022_Anden vaccination;Uge 08-2022_Fuld effekt efter primært forløb;Uge 08-2022_Fuld effekt efter revaccination;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination
0-5;10,5;0;0;0;0;9,1;0;0;0;0;13,6;0;0;0;0;17,6;0;0;0;0;24,2;0;0;0;0;41,2;0;0;0;0;47,1;30,1;0;0;0;78,3;0;28,1;29,5;0;79,7;19,9;0;0;0;66;34,9;18,9;12,3;0;58,8;14,4;10,3;18,4;0;60,9;34,6;0;0;0;41,7;26,7;0;0;0;23,1;0;0;0;0;25,2;7,9;0;0;0;12,8;0;0;0;0
6-11;0;0;1,8;1,8;0;2,2;16,8;0;0;0;4,3;0;0;0;0;8;0;0;0;0;3,4;0;12,9;12,9;0;6,9;19,2;9,7;9,8;0;5,5;6,9;9,3;9,3;0;11,9;0;7,5;7,6;0;25;15,8;16;15,1;0;32,8;27,1;12,1;10,9;0;32,5;19;10,9;7,8;0;31,3;12,3;7,3;7;0;17,3;15;2,4;0;0;9,4;3,4;2,9;0;0;6,8;2,9;0;0;0;4,5;1,6;0;0;0
12-15;0;0;1,5;1,5;0;0;0;1,5;1,5;0;0;0;10,9;9,6;219,3;7,1;0;11;11,1;0;24,2;0;15,1;15,2;0;14,8;0;10,7;10,7;0;19,9;0;16,9;15,6;170,6;3,3;26,1;12,8;12,3;164,7;36,4;0;28,8;29,1;0;46;38,8;21,6;19,7;750,5;33,3;33;24,2;24,2;0;45,7;0;14,8;15,3;0;30,7;33,8;6,2;6,4;0;12,1;42,9;5,7;5,9;0;6,9;7,3;2,7;2,7;0;8,6;6,9;1,6;1,7;0
16-19;20,4;0;3,8;2,8;4,6;10;0;2,4;5,3;0;29,2;0;3,4;2,5;4,2;9,2;0;16,4;21,8;11,6;16,5;0;11,2;12,5;10,1;15;65,3;16,7;19,3;14;20,1;0;16,7;14,8;18,9;30,2;149,8;17,5;20,3;13,8;44,7;44;21,7;24,5;17,7;56,8;38,7;29,8;36,6;18,2;74,5;34,8;20,5;24;11,3;48;31,7;22,4;23,8;16,4;41,6;54,8;14,5;14,1;18,2;22,3;23,3;14;13,4;52,1;0;40,5;7,9;7,6;57,2;12,4;18,7;5,1;5,2;0
20-29;3,1;0;9,8;13,1;8,7;4,6;32,5;8,2;10,1;7,5;13,3;15,6;11,7;18,9;9,1;20,9;43,2;12,9;20,3;10,3;21,8;38,7;16,6;29,9;11,9;27,7;23,8;25,4;39,4;19,9;64,5;54,4;30,6;49;23;54,5;99,4;38,1;55,8;30,6;90,8;90,7;37,4;58,5;26,4;70,6;80,8;26,5;37,1;18,5;58,6;43,1;21,4;27,6;12,9;69,5;83,2;21,7;23,6;14,9;59,6;44,8;15,3;15,1;15,1;43,5;33,4;16,5;14,7;33,7;44,9;29,7;13,1;12,5;21,1;26,7;27,1;6,9;6,6;7,2
30-39;19,1;23;10,8;11,7;10,5;13,1;0;13,8;13,9;13,7;10,8;0;14,3;15,4;13,8;23,7;39;20,6;27,4;17,9;24,8;52,4;24,2;34,3;20;48,8;46,8;27;33,7;24,2;47,5;136,8;35;54,6;26,2;80,8;134,2;47,2;72,7;34,4;88,9;99,5;49;72;34,7;93,1;60,3;46,9;55;37,9;82,4;72;44,6;48,6;37,9;74;63,5;35,5;37;31,4;60,6;61,4;25,8;24,7;31;53;22,5;14,8;14,5;18,9;58,5;39,6;17,1;15,8;22,4;43,6;35,9;11;10,1;15,4
40-49;23,9;44;8,3;20,8;6,7;17,6;0;9,2;22,9;7,5;22,7;0;15,1;18,9;14,7;40,3;116,2;22;29,6;21,1;37,4;35,8;19,1;35,1;17,1;44;66;23,4;37,4;21,6;59,8;88,8;29,9;69,2;24,4;51,9;107,2;29,9;46,8;27,5;72,9;196,4;32,1;57;28,2;75,9;22,5;33,6;62,2;28;48,6;61,1;28,8;50,9;22,6;33,4;56,2;20,3;36,9;13,3;49,6;65,8;16,2;22;12,5;35;27,9;14,4;21,1;6,6;66,8;85,9;12,8;12,1;17,6;81;45,7;7,6;6,9;14,2
50-59;24,3;0;13;19,1;12,6;37,3;55,8;17,6;59,3;15;52,5;216,7;19,9;31,9;19,2;40,7;102,7;21,6;46,7;20,1;47,5;0;22,9;28;22,6;48,2;45,7;28,6;67,1;26,3;54;213,8;33,3;51,5;32,1;82,9;80;33,3;70,1;30,7;75,6;186,4;36,4;81,7;33;78,5;104,3;28,7;62,3;25,8;71,7;125,9;23,5;56;19,8;70,4;116,8;15,2;33,4;12,1;69;78,1;15,7;32,8;11,1;76,8;45,7;12,2;19,9;7,4;77,7;61,2;14,7;14,2;17,2;95,7;0;10,1;9,8;12,8
60-64;37,8;0;19,1;46,3;18,1;37,2;159,2;21;90;18,3;54,3;458;26,6;54,3;25,5;52,3;292,8;34,3;61,9;33,3;58,6;0;38,8;68,1;37,7;105,4;136,2;40,5;83,5;38,9;47,2;258,1;46,6;96,7;44,6;146;122,1;52,4;173,8;47,3;120,6;0;40,5;152,4;35,5;111;519,2;29,3;91,2;26;137,5;94,4;24,6;107,1;18,4;64,2;179,9;12,2;53,7;8,1;56,1;163;11,5;31,9;8,2;117,2;223,9;15;20,6;12,8;102;68;15,9;15,7;16,2;100;66,8;12,3;12,8;9,9
65-69;47,1;0;28,9;64,1;27,9;34,7;216,5;30,1;109,8;27,9;113,2;424,6;30,1;106,5;28;121,2;201,6;36,4;146,5;33,5;139,4;0;50,2;112,5;48,5;147;182,8;58,3;231,1;53,6;113,1;344,8;56,5;104;55,2;223,1;490,2;59,6;198,3;55,6;90,3;153,4;47,1;116,1;45;118,7;432,9;33;143,7;29,2;78;0;21,8;107,2;18,1;38,6;247,2;17,9;79,4;14,4;123,8;325,4;17,2;71;12,5;103,2;294,4;15,1;50,6;8,4;111,2;284,9;17,5;22,7;13;136,2;0;12,7;13,1;11,7
