"Revacc. 1 dato";"Regionsnavn";"Antal revacc. 1"
2021-08-26;Midtjylland;1
2021-08-26;Syddanmark;2
2021-08-26;Hovedstaden;3
2021-08-26;Sjælland;1
2021-08-27;Midtjylland;3
2021-08-27;Hovedstaden;5
2021-08-28;Hovedstaden;2
2021-08-28;Sjælland;1
2021-08-29;Syddanmark;1
2021-08-29;Hovedstaden;3
2021-08-29;Sjælland;1
2021-08-30;Nordjylland;2
2021-08-30;Midtjylland;14
2021-08-30;Syddanmark;6
2021-08-30;Hovedstaden;6
2021-08-30;Sjælland;1
2021-08-31;Nordjylland;1
2021-08-31;Midtjylland;3
2021-08-31;Hovedstaden;7
2021-09-01;Nordjylland;2
2021-09-01;Midtjylland;10
2021-09-01;Syddanmark;3
2021-09-01;Hovedstaden;2
2021-09-02;Midtjylland;10
2021-09-02;Syddanmark;3
2021-09-02;Hovedstaden;5
2021-09-02;Sjælland;1
2021-09-03;Midtjylland;3
2021-09-03;Syddanmark;1
2021-09-03;Hovedstaden;8
2021-09-03;Sjælland;1
2021-09-04;Midtjylland;2
2021-09-04;Syddanmark;2
2021-09-04;Hovedstaden;1
2021-09-04;Sjælland;2
2021-09-05;Nordjylland;1
2021-09-05;Syddanmark;2
2021-09-05;Hovedstaden;1
2021-09-06;Midtjylland;6
2021-09-06;Syddanmark;109
2021-09-06;Sjælland;1
2021-09-07;Midtjylland;4
2021-09-07;Syddanmark;8
2021-09-07;Hovedstaden;4
2021-09-07;Sjælland;3
2021-09-08;Nordjylland;1
2021-09-08;Midtjylland;34
2021-09-08;Syddanmark;1
2021-09-08;Hovedstaden;1
2021-09-09;Midtjylland;3
2021-09-09;Syddanmark;2
2021-09-09;Hovedstaden;161
2021-09-10;Nordjylland;1
2021-09-10;Midtjylland;311
2021-09-10;Syddanmark;261
2021-09-10;Hovedstaden;287
2021-09-10;Sjælland;339
2021-09-11;Nordjylland;29
2021-09-11;Midtjylland;255
2021-09-11;Syddanmark;626
2021-09-11;Hovedstaden;1157
2021-09-11;Sjælland;600
2021-09-12;Nordjylland;86
2021-09-12;Midtjylland;167
2021-09-12;Syddanmark;507
2021-09-12;Hovedstaden;833
2021-09-12;Sjælland;310
2021-09-13;Nordjylland;27
2021-09-13;Midtjylland;1355
2021-09-13;Syddanmark;1075
2021-09-13;Hovedstaden;2075
2021-09-13;Sjælland;904
2021-09-14;Nordjylland;52
2021-09-14;Midtjylland;1320
2021-09-14;Syddanmark;990
2021-09-14;Hovedstaden;1816
2021-09-14;Sjælland;875
2021-09-15;Nordjylland;237
2021-09-15;Midtjylland;1508
2021-09-15;Syddanmark;1573
2021-09-15;Hovedstaden;1648
2021-09-15;Sjælland;1046
2021-09-16;Nordjylland;593
2021-09-16;Midtjylland;1205
2021-09-16;Syddanmark;1312
2021-09-16;Hovedstaden;1502
2021-09-16;Sjælland;829
2021-09-17;Nordjylland;336
2021-09-17;Midtjylland;809
2021-09-17;Syddanmark;1277
2021-09-17;Hovedstaden;1634
2021-09-17;Sjælland;817
2021-09-18;Nordjylland;614
2021-09-18;Midtjylland;13
2021-09-18;Syddanmark;172
2021-09-18;Hovedstaden;278
2021-09-18;Sjælland;90
2021-09-19;Nordjylland;327
2021-09-19;Midtjylland;1
2021-09-19;Syddanmark;120
2021-09-19;Hovedstaden;243
2021-09-19;Sjælland;71
2021-09-20;Nordjylland;415
2021-09-20;Midtjylland;1353
2021-09-20;Syddanmark;1190
2021-09-20;Hovedstaden;1581
2021-09-20;Sjælland;779
2021-09-21;Nordjylland;1100
2021-09-21;Midtjylland;1382
2021-09-21;Syddanmark;1020
2021-09-21;Hovedstaden;1399
2021-09-21;Sjælland;585
2021-09-22;Nordjylland;1009
2021-09-22;Midtjylland;1789
2021-09-22;Syddanmark;1053
2021-09-22;Hovedstaden;1184
2021-09-22;Sjælland;674
2021-09-23;Nordjylland;569
2021-09-23;Midtjylland;1358
2021-09-23;Syddanmark;1050
2021-09-23;Hovedstaden;1393
2021-09-23;Sjælland;598
2021-09-24;Nordjylland;451
2021-09-24;Midtjylland;1016
2021-09-24;Syddanmark;350
2021-09-24;Hovedstaden;1181
2021-09-24;Sjælland;756
2021-09-25;Nordjylland;336
2021-09-25;Midtjylland;20
2021-09-25;Syddanmark;150
2021-09-25;Hovedstaden;171
2021-09-25;Sjælland;62
2021-09-26;Nordjylland;400
2021-09-26;Midtjylland;33
2021-09-26;Syddanmark;114
2021-09-26;Hovedstaden;136
2021-09-26;Sjælland;45
2021-09-27;Nordjylland;141
2021-09-27;Midtjylland;980
2021-09-27;Syddanmark;557
2021-09-27;Hovedstaden;1307
2021-09-27;Sjælland;451
2021-09-28;Nordjylland;421
2021-09-28;Midtjylland;1132
2021-09-28;Syddanmark;582
2021-09-28;Hovedstaden;690
2021-09-28;Sjælland;577
2021-09-29;Nordjylland;387
2021-09-29;Midtjylland;1360
2021-09-29;Syddanmark;419
2021-09-29;Hovedstaden;277
2021-09-29;Sjælland;319
2021-09-30;Nordjylland;113
2021-09-30;Midtjylland;871
2021-09-30;Syddanmark;306
2021-09-30;Hovedstaden;385
2021-09-30;Sjælland;230
2021-10-01;Nordjylland;49
2021-10-01;Midtjylland;952
2021-10-01;Syddanmark;587
2021-10-01;Hovedstaden;818
2021-10-01;Sjælland;349
2021-10-02;Nordjylland;49
2021-10-02;Midtjylland;28
2021-10-02;Syddanmark;509
2021-10-02;Hovedstaden;1057
2021-10-02;Sjælland;262
2021-10-03;Nordjylland;417
2021-10-03;Midtjylland;27
2021-10-03;Syddanmark;437
2021-10-03;Hovedstaden;88
2021-10-03;Sjælland;201
2021-10-04;Nordjylland;244
2021-10-04;Midtjylland;1612
2021-10-04;Syddanmark;1026
2021-10-04;Hovedstaden;234
2021-10-04;Sjælland;380
2021-10-05;Nordjylland;408
2021-10-05;Midtjylland;1656
2021-10-05;Syddanmark;1020
2021-10-05;Hovedstaden;1653
2021-10-05;Sjælland;333
2021-10-06;Nordjylland;417
2021-10-06;Midtjylland;1555
2021-10-06;Syddanmark;1265
2021-10-06;Hovedstaden;1874
2021-10-06;Sjælland;1460
2021-10-07;Nordjylland;318
2021-10-07;Midtjylland;1327
2021-10-07;Syddanmark;1216
2021-10-07;Hovedstaden;2035
2021-10-07;Sjælland;601
2021-10-08;Nordjylland;245
2021-10-08;Midtjylland;1506
2021-10-08;Syddanmark;982
2021-10-08;Hovedstaden;1468
2021-10-08;Sjælland;607
2021-10-09;Nordjylland;458
2021-10-09;Midtjylland;26
2021-10-09;Syddanmark;477
2021-10-09;Hovedstaden;1370
2021-10-09;Sjælland;290
2021-10-10;Nordjylland;591
2021-10-10;Midtjylland;22
2021-10-10;Syddanmark;495
2021-10-10;Hovedstaden;49
2021-10-10;Sjælland;277
2021-10-11;Nordjylland;290
2021-10-11;Midtjylland;1804
2021-10-11;Syddanmark;1426
2021-10-11;Hovedstaden;373
2021-10-11;Sjælland;695
2021-10-12;Nordjylland;800
2021-10-12;Midtjylland;1785
2021-10-12;Syddanmark;1383
2021-10-12;Hovedstaden;2218
2021-10-12;Sjælland;528
2021-10-13;Nordjylland;589
2021-10-13;Midtjylland;1470
2021-10-13;Syddanmark;1301
2021-10-13;Hovedstaden;1990
2021-10-13;Sjælland;1726
2021-10-14;Nordjylland;509
2021-10-14;Midtjylland;1306
2021-10-14;Syddanmark;1142
2021-10-14;Hovedstaden;1746
2021-10-14;Sjælland;486
2021-10-15;Nordjylland;377
2021-10-15;Midtjylland;1498
2021-10-15;Syddanmark;1013
2021-10-15;Hovedstaden;1814
2021-10-15;Sjælland;584
2021-10-16;Nordjylland;100
2021-10-16;Midtjylland;31
2021-10-16;Syddanmark;1134
2021-10-16;Hovedstaden;2934
2021-10-16;Sjælland;856
2021-10-17;Nordjylland;1695
2021-10-17;Midtjylland;58
2021-10-17;Syddanmark;1901
2021-10-17;Hovedstaden;125
2021-10-17;Sjælland;1214
2021-10-18;Nordjylland;1420
2021-10-18;Midtjylland;2978
2021-10-18;Syddanmark;3314
2021-10-18;Hovedstaden;1714
2021-10-18;Sjælland;1748
2021-10-19;Nordjylland;1045
2021-10-19;Midtjylland;3417
2021-10-19;Syddanmark;3309
2021-10-19;Hovedstaden;5981
2021-10-19;Sjælland;1833
2021-10-20;Nordjylland;1808
2021-10-20;Midtjylland;2921
2021-10-20;Syddanmark;3069
2021-10-20;Hovedstaden;6067
2021-10-20;Sjælland;3301
2021-10-21;Nordjylland;1285
2021-10-21;Midtjylland;2446
2021-10-21;Syddanmark;2842
2021-10-21;Hovedstaden;5815
2021-10-21;Sjælland;2007
2021-10-22;Nordjylland;581
2021-10-22;Midtjylland;2826
2021-10-22;Syddanmark;2288
2021-10-22;Hovedstaden;5439
2021-10-22;Sjælland;1922
2021-10-23;Nordjylland;1004
2021-10-23;Midtjylland;71
2021-10-23;Syddanmark;1017
2021-10-23;Hovedstaden;3575
2021-10-23;Sjælland;934
2021-10-24;Nordjylland;1858
2021-10-24;Midtjylland;43
2021-10-24;Syddanmark;1069
2021-10-24;Hovedstaden;174
2021-10-24;Sjælland;889
2021-10-25;Nordjylland;738
2021-10-25;Midtjylland;3880
2021-10-25;Syddanmark;3275
2021-10-25;Hovedstaden;3286
2021-10-25;Sjælland;2047
2021-10-26;Nordjylland;974
2021-10-26;Midtjylland;4187
2021-10-26;Syddanmark;2776
2021-10-26;Hovedstaden;5039
2021-10-26;Sjælland;1748
2021-10-27;Nordjylland;1483
2021-10-27;Midtjylland;3569
2021-10-27;Syddanmark;3751
2021-10-27;Hovedstaden;4542
2021-10-27;Sjælland;3385
2021-10-28;Nordjylland;1699
2021-10-28;Midtjylland;3443
2021-10-28;Syddanmark;2990
2021-10-28;Hovedstaden;4989
2021-10-28;Sjælland;1745
2021-10-29;Nordjylland;505
2021-10-29;Midtjylland;2929
2021-10-29;Syddanmark;2796
2021-10-29;Hovedstaden;4677
2021-10-29;Sjælland;1797
2021-10-30;Nordjylland;1161
2021-10-30;Midtjylland;76
2021-10-30;Syddanmark;1053
2021-10-30;Hovedstaden;1382
2021-10-30;Sjælland;814
2021-10-31;Nordjylland;1444
2021-10-31;Midtjylland;71
2021-10-31;Syddanmark;966
2021-10-31;Hovedstaden;91
2021-10-31;Sjælland;692
2021-11-01;Nordjylland;1272
2021-11-01;Midtjylland;4894
2021-11-01;Syddanmark;2667
2021-11-01;Hovedstaden;3514
2021-11-01;Sjælland;1763
2021-11-02;Nordjylland;900
2021-11-02;Midtjylland;3631
2021-11-02;Syddanmark;2250
2021-11-02;Hovedstaden;4046
2021-11-02;Sjælland;1403
2021-11-03;Nordjylland;1217
2021-11-03;Midtjylland;4985
2021-11-03;Syddanmark;3026
2021-11-03;Hovedstaden;4208
2021-11-03;Sjælland;3188
2021-11-04;Nordjylland;1105
2021-11-04;Midtjylland;3484
2021-11-04;Syddanmark;2567
2021-11-04;Hovedstaden;4585
2021-11-04;Sjælland;1368
2021-11-05;Nordjylland;1206
2021-11-05;Midtjylland;3458
2021-11-05;Syddanmark;2042
2021-11-05;Hovedstaden;3744
2021-11-05;Sjælland;1589
2021-11-06;Nordjylland;487
2021-11-06;Midtjylland;514
2021-11-06;Syddanmark;760
2021-11-06;Hovedstaden;1467
2021-11-06;Sjælland;986
2021-11-07;Nordjylland;1199
2021-11-07;Midtjylland;18
2021-11-07;Syddanmark;664
2021-11-07;Hovedstaden;86
2021-11-07;Sjælland;824
2021-11-08;Nordjylland;565
2021-11-08;Midtjylland;4015
2021-11-08;Syddanmark;2976
2021-11-08;Hovedstaden;2804
2021-11-08;Sjælland;2008
2021-11-09;Nordjylland;2174
2021-11-09;Midtjylland;3258
2021-11-09;Syddanmark;3320
2021-11-09;Hovedstaden;4027
2021-11-09;Sjælland;2300
2021-11-10;Nordjylland;562
2021-11-10;Midtjylland;6069
2021-11-10;Syddanmark;3847
2021-11-10;Hovedstaden;5066
2021-11-10;Sjælland;4718
2021-11-11;Nordjylland;1226
2021-11-11;Midtjylland;3761
2021-11-11;Syddanmark;3305
2021-11-11;Hovedstaden;4842
2021-11-11;Sjælland;3090
2021-11-12;Nordjylland;376
2021-11-12;Midtjylland;4271
2021-11-12;Syddanmark;2644
2021-11-12;Hovedstaden;4010
2021-11-12;Sjælland;3079
2021-11-13;Nordjylland;458
2021-11-13;Midtjylland;1059
2021-11-13;Syddanmark;650
2021-11-13;Hovedstaden;1437
2021-11-13;Sjælland;1923
2021-11-14;Nordjylland;1833
2021-11-14;Midtjylland;66
2021-11-14;Syddanmark;1153
2021-11-14;Hovedstaden;124
2021-11-14;Sjælland;1583
2021-11-15;Nordjylland;735
2021-11-15;Midtjylland;4855
2021-11-15;Syddanmark;2971
2021-11-15;Hovedstaden;4923
2021-11-15;Sjælland;2689
2021-11-16;Nordjylland;993
2021-11-16;Midtjylland;3844
2021-11-16;Syddanmark;3011
2021-11-16;Hovedstaden;5345
2021-11-16;Sjælland;2233
2021-11-17;Nordjylland;953
2021-11-17;Midtjylland;6588
2021-11-17;Syddanmark;5573
2021-11-17;Hovedstaden;6761
2021-11-17;Sjælland;4679
2021-11-18;Nordjylland;2526
2021-11-18;Midtjylland;5245
2021-11-18;Syddanmark;5765
2021-11-18;Hovedstaden;6855
2021-11-18;Sjælland;3390
2021-11-19;Nordjylland;1715
2021-11-19;Midtjylland;6025
2021-11-19;Syddanmark;4685
2021-11-19;Hovedstaden;5938
2021-11-19;Sjælland;3746
2021-11-20;Nordjylland;2088
2021-11-20;Midtjylland;1899
2021-11-20;Syddanmark;2927
2021-11-20;Hovedstaden;4033
2021-11-20;Sjælland;2651
2021-11-21;Nordjylland;1423
2021-11-21;Midtjylland;74
2021-11-21;Syddanmark;2915
2021-11-21;Hovedstaden;691
2021-11-21;Sjælland;2622
2021-11-22;Nordjylland;939
2021-11-22;Midtjylland;9364
2021-11-22;Syddanmark;7399
2021-11-22;Hovedstaden;7586
2021-11-22;Sjælland;3631
2021-11-23;Nordjylland;3973
2021-11-23;Midtjylland;9755
2021-11-23;Syddanmark;7754
2021-11-23;Hovedstaden;7357
2021-11-23;Sjælland;3541
2021-11-24;Nordjylland;2019
2021-11-24;Midtjylland;10623
2021-11-24;Syddanmark;7775
2021-11-24;Hovedstaden;8987
2021-11-24;Sjælland;6179
2021-11-25;Nordjylland;2898
2021-11-25;Midtjylland;10415
2021-11-25;Syddanmark;7625
2021-11-25;Hovedstaden;9070
2021-11-25;Sjælland;4118
2021-11-26;Nordjylland;1503
2021-11-26;Midtjylland;7408
2021-11-26;Syddanmark;5672
2021-11-26;Hovedstaden;7685
2021-11-26;Sjælland;4050
2021-11-27;Nordjylland;2728
2021-11-27;Midtjylland;2647
2021-11-27;Syddanmark;3233
2021-11-27;Hovedstaden;6235
2021-11-27;Sjælland;3299
2021-11-28;Nordjylland;5166
2021-11-28;Midtjylland;172
2021-11-28;Syddanmark;3561
2021-11-28;Hovedstaden;5168
2021-11-28;Sjælland;3244
2021-11-29;Nordjylland;2734
2021-11-29;Midtjylland;8332
2021-11-29;Syddanmark;6374
2021-11-29;Hovedstaden;7782
2021-11-29;Sjælland;3757
