"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-15,Hovedstaden,5,1855948,0.00
2021-01-16,Hovedstaden,5,1855948,0.00
2021-01-17,Hovedstaden,41,1855948,0.00
2021-01-18,Hovedstaden,174,1855948,0.01
2021-01-19,Hovedstaden,341,1855948,0.02
2021-01-20,Hovedstaden,465,1855948,0.03
2021-01-21,Hovedstaden,578,1855948,0.03
2021-01-22,Hovedstaden,652,1855948,0.04
2021-01-23,Hovedstaden,4829,1855948,0.26
2021-01-24,Hovedstaden,8886,1855948,0.48
2021-01-25,Hovedstaden,9132,1855948,0.49
2021-01-26,Hovedstaden,9270,1855948,0.50
2021-01-27,Hovedstaden,9900,1855948,0.53
2021-01-28,Hovedstaden,13674,1855948,0.74
2021-01-29,Hovedstaden,21281,1855948,1.15
2021-01-30,Hovedstaden,25944,1855948,1.40
2021-01-31,Hovedstaden,28603,1855948,1.54
2021-02-01,Hovedstaden,30485,1855948,1.64
2021-02-02,Hovedstaden,30591,1855948,1.65
2021-02-03,Hovedstaden,33594,1855948,1.81
2021-02-04,Hovedstaden,40119,1855948,2.16
2021-02-05,Hovedstaden,45032,1855948,2.43
2021-02-06,Hovedstaden,48060,1855948,2.59
2021-02-07,Hovedstaden,48627,1855948,2.62
2021-02-08,Hovedstaden,49759,1855948,2.68
2021-02-09,Hovedstaden,49783,1855948,2.68
2021-02-10,Hovedstaden,50724,1855948,2.73
2021-02-11,Hovedstaden,50960,1855948,2.75
2021-02-12,Hovedstaden,55122,1855948,2.97
2021-02-13,Hovedstaden,55127,1855948,2.97
2021-02-14,Hovedstaden,55137,1855948,2.97
2021-02-15,Hovedstaden,56512,1855948,3.04
2021-02-16,Hovedstaden,56917,1855948,3.07
2021-02-17,Hovedstaden,56944,1855948,3.07
2021-02-18,Hovedstaden,57015,1855948,3.07
2021-02-19,Hovedstaden,57061,1855948,3.07
2021-02-20,Hovedstaden,57160,1855948,3.08
2021-02-21,Hovedstaden,57259,1855948,3.09
2021-02-22,Hovedstaden,57399,1855948,3.09
2021-02-23,Hovedstaden,57546,1855948,3.10
2021-02-24,Hovedstaden,57608,1855948,3.10
2021-02-25,Hovedstaden,57638,1855948,3.11
2021-02-26,Hovedstaden,57696,1855948,3.11
