Aldersgruppe;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination;Uge 39-2021_Ingen vaccination;Uge 39-2021_Første vaccination;Uge 39-2021_Anden vaccination;Uge 39-2021_Fuld effekt efter primært forløb;Uge 39-2021_Fuld effekt efter revaccination;Uge 38-2021_Ingen vaccination;Uge 38-2021_Første vaccination;Uge 38-2021_Anden vaccination;Uge 38-2021_Fuld effekt efter primært forløb;Uge 38-2021_Fuld effekt efter revaccination;Uge 37-2021_Ingen vaccination;Uge 37-2021_Første vaccination;Uge 37-2021_Anden vaccination;Uge 37-2021_Fuld effekt efter primært forløb;Uge 37-2021_Fuld effekt efter revaccination;Uge 36-2021_Ingen vaccination;Uge 36-2021_Første vaccination;Uge 36-2021_Anden vaccination;Uge 36-2021_Fuld effekt efter primært forløb;Uge 36-2021_Fuld effekt efter revaccination;Uge 35-2021_Ingen vaccination;Uge 35-2021_Første vaccination;Uge 35-2021_Anden vaccination;Uge 35-2021_Fuld effekt efter primært forløb;Uge 35-2021_Fuld effekt efter revaccination;Uge 34-2021_Ingen vaccination;Uge 34-2021_Første vaccination;Uge 34-2021_Anden vaccination;Uge 34-2021_Fuld effekt efter primært forløb;Uge 34-2021_Fuld effekt efter revaccination;Uge 33-2021_Ingen vaccination;Uge 33-2021_Første vaccination;Uge 33-2021_Anden vaccination;Uge 33-2021_Fuld effekt efter primært forløb;Uge 33-2021_Fuld effekt efter revaccination
0-5;452,6;0;0;0;0;374,3;0;0;0;0;356,3;10000;0;0;0;268,9;0;0;0;0;188,3;0;0;0;0;135,9;0;0;0;0;93,7;0;0;0;0;48,6;0;0;0;0;50,4;0;0;0;0;33,3;0;0;0;0;28,8;0;0;0;0;24,8;0;0;0;0;49,2;0;0;0;0;63,4;0;0;0;0;107,7;0;0;0;0;126,8;0;0;0;0
6-11;2158,7;11638,3;0;0;0;1859,1;0;0;0;0;1724,8;0;0;0;0;1453,7;0;0;0;0;1024,6;0;0;0;0;484,6;0;0;0;0;334,1;0;0;0;0;290,1;0;0;0;0;258,6;0;0;0;0;191,8;0;0;0;0;148,5;0;0;0;0;129,3;0;0;0;0;170,4;0;0;0;0;242,3;5882,4;0;0;0;368,4;0;0;0;0;355,1;9090,9;0;0;0
12-15;1965,8;977,7;226,3;226,9;0;1737,7;885,7;193;184,5;0;1695,3;1112,1;180;173,8;0;1449,2;875,7;132,1;132;0;961,3;522;79,7;80,4;0;742,5;213,3;48,6;49,2;0;534,1;222,7;32;31,8;0;320,7;79,1;18,5;18,1;0;306,3;86,4;10;10,7;0;218,5;89,4;9,7;8;0;223,8;71;5,1;4,4;0;186,8;44,1;2,7;2,7;0;220,1;75,5;12;7,6;0;372,8;126,7;23,3;20,4;0;502,1;150,4;49,9;25,6;0;537,6;143;77,2;35,4;0
16-19;1660,5;1242,9;450,8;450,9;224;1396,1;1217,6;298,3;298,2;279,7;1299,3;1175,9;313,2;313,2;368,3;1073,6;895,6;205,4;204,9;263,9;738,1;449,9;161,9;162,1;0;777;285,6;135,8;135,4;0;485,9;151,9;64,9;64,3;0;263,9;262,7;38,7;38,4;0;227,4;88,8;33,1;33,4;0;227,3;78,8;13,3;13,4;0;167,5;118,8;15,7;16;0;175,4;43,4;6,7;5,9;0;312,3;60,5;18,4;17;0;351;239,6;26,1;26,4;0;566,2;253,1;35,7;33,7;0;706,1;224,2;51,7;47,8;0
20-29;1111,2;835,8;461,2;476,4;159,3;920;689,7;352,2;358,8;192,2;903,8;818,6;363;370;145,8;753,3;738,7;309;313,2;102,2;593,9;356,6;193,1;194,9;83,6;574,1;320,9;154,6;155,5;118,2;404,1;220,4;95,2;95;0;238;145,1;56,4;56,8;0;192,8;102,9;35,7;36,3;0;143,8;82,5;26,1;26,4;0;128,3;62,3;17,2;16,4;0;126;59,9;21;20,8;0;183,9;125,6;30,7;32,4;0;231,6;113,9;38,7;40,4;0;331,5;111,1;43,2;49;0;419,3;126,4;72;79,5;0
30-39;1269;924;565,7;581,7;344,9;1044,9;982,2;450,8;462,8;285;1070,1;858,6;450,5;460,7;246,7;799,3;667;354,3;363,5;140,3;627,5;472,7;226,1;228,9;87,9;506,5;360,1;167,8;169,4;83,5;437,3;264,6;128,3;128,2;247,4;226,9;90,1;66,3;66,5;78,4;206,1;181,5;48,7;48,3;0;155,3;136,3;37,9;37,8;0;128,1;93;33;33,4;0;119,3;90,5;26,8;27;0;191,9;129,1;36,7;37,5;0;244,3;112,9;50,4;53,1;1538,5;308,9;146,3;64,1;84,4;0;355;112,8;79,6;112,6;0
40-49;1380,6;1044,4;698,2;735,6;258,1;1113,9;1048,2;569,2;591,3;238;1139,1;1425,2;545,9;563,9;210,7;927,6;830,1;437,2;446,7;169,7;660,4;594,5;278;281,5;87,1;549,2;456;215,4;215,7;175,2;404,3;315,6;168,6;169,1;147,7;275,7;252,9;89,1;89,4;71,5;203,4;207,2;63,7;64;0;169,3;173,8;44,8;45;0;138,1;85,4;34,4;34,7;0;112,4;54,8;26,1;26,3;0;157;182,3;36;36,2;0;242,1;232,2;57,6;57,4;0;352,5;232,1;76,7;75,9;0;322,8;241,4;58,1;58,5;0
50-59;953,2;722,2;481,6;513,6;155,5;771,2;705,2;390;409,4;143,8;777,6;846,2;358,4;371,3;150;655,8;405,9;286;294,5;91;432,2;514,9;201,9;203,5;122,4;393,9;233,1;162,3;163,1;103,7;244;327,5;118,7;119,7;28,9;137,2;120,6;57,4;57,7;17,6;119,4;68,2;43,8;43,6;0;153,7;63,8;30;29,6;123,1;99;76,7;22,2;22,1;0;88,8;69,3;18,2;18;0;134,2;184,6;26,3;25,7;0;167,3;79,9;39,8;39,8;0;234,8;225,5;41,9;41,8;0;218,1;179,1;40,5;40;0
60-64;616,1;565;382,3;416,6;113;668,4;332;331,9;355;112,7;656;437,3;299,6;315,3;117,1;342,2;258,6;226;232,9;112;375,1;89,8;179,6;182,6;84,5;276,1;269,1;147;147,9;110,3;185,1;350;109,2;110,4;39;148,5;0;55,2;55,4;46,5;100,4;306,7;33,8;33,8;33,6;82;359,5;22,7;22,5;89;69,8;129,4;15,8;15,8;0;63,3;118,7;20,8;20,9;0;119,2;168,5;25,3;25,4;0;89,6;0;30,7;30,8;0;126,5;87,1;29,8;29,7;0;135,2;241,6;30,2;30,1;0
65-69;478;98,5;330,1;358,5;109,6;436,1;418,4;286,8;306,8;103,2;343,7;345,6;275,2;291,6;87,8;287,1;404,3;212,1;220,7;70,5;158,9;282,9;160,4;163,4;72,6;215,9;429,2;135,3;137,8;40,1;107,3;143,5;95,8;97;43,5;73,9;267,7;50,9;51,3;33,9;89,8;0;36,1;36,3;0;64,9;235,6;24,8;24,9;0;56,3;212,5;17,1;17,1;0;31,9;95,2;13,1;13,1;0;71;89,7;16,7;16,8;0;78;0;24,4;24,5;0;114,9;148,8;26,1;25,9;0;67,9;183,6;32,2;32,4;0
70-79;306;409,8;265,6;285,9;143,6;307,9;352,1;277,7;302;81,4;360,7;94;248,1;261,9;112,2;193,1;542,9;204,8;214,1;78,1;148,3;223,5;156,3;159,3;91,2;147,1;227;140,5;144,9;36,6;134,1;220,3;116,7;118,9;62,5;30,3;0;50,4;51,2;22;30,1;97,2;32,1;32,3;25,2;35,8;275,5;21,7;21,7;26,1;41,4;165,6;23,3;23,3;0;35,1;77,1;15,1;15,1;0;23,2;144,7;21,1;21,2;0;45,8;67,2;20,9;21;0;67,5;126,1;27;26,8;2439;66,6;0;19,9;19,7;0
80+;165,9;123,6;131,2;207,3;72,1;361,9;256,1;141,5;223,8;40,3;276,4;265,6;160,3;210,8;74,9;192,7;426,1;134,5;176,2;39,5;146;140,4;109,6;132;39;133,6;134,8;93,6;106,7;32,1;110,4;261,8;79,2;85,4;34,2;109,7;125,2;33,2;35;15,8;21,8;361,9;29,1;29,9;14,3;43,1;231,2;18,6;18,4;39,1;31,9;0;27,9;27,9;0;21;0;17,8;17,8;0;31,1;0;24,8;24,8;0;112,7;186,4;25,2;24,4;0;90,8;90,3;23,6;23,7;0;29,9;0;23,2;23,3;0
12+;1218,4;901,8;439,8;476,8;146,5;1029,4;855,7;363,6;387,7;120,1;1026,6;948;350,5;368,2;126,7;829,6;724,1;278,8;290,5;83,1;611,7;444,3;191,2;195,8;70;534,6;316,2;153,3;156,1;59,7;392,6;247,2;112,7;114;55,5;228,8;134,6;57,4;58;24,9;194,5;133,9;40,6;40,8;15;156,7;116,9;28,2;28,2;41,7;134,1;82,3;23,3;23,4;0;122,1;64,2;19;19;0;179,2;117,1;27,1;27,2;0;242,7;129,8;36,9;37;202,4;338,6;150,9;44;43,9;229,9;382;139,1;45,3;42,6;0
Alle;1232,3;1035,5;439,8;476,8;146,5;1050,4;855,4;363,6;387,7;120,1;1009,2;949;350,5;368,2;126,7;827,3;723,8;278,8;290,5;83,1;595,6;444,1;191,2;195,8;70;404,6;316,1;153,3;156,1;59,7;290,3;247,1;112,7;114;55,5;192,9;134,6;57,4;58;24,9;170;133,9;40,6;40,8;15;130,9;116,9;28,2;28,2;41,7;108,3;82,2;23,3;23,4;0;97;64,2;19;19;0;141,3;117,1;27,1;27,2;0;194,4;130,3;36,9;37;202,4;285,4;150,9;44;43,9;229,9;310,4;139,3;45,3;42,6;0
