Aldersgruppe;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination;Uge 39-2021_Ingen vaccination;Uge 39-2021_Første vaccination;Uge 39-2021_Anden vaccination;Uge 39-2021_Fuld effekt efter primært forløb;Uge 39-2021_Fuld effekt efter revaccination;Uge 38-2021_Ingen vaccination;Uge 38-2021_Første vaccination;Uge 38-2021_Anden vaccination;Uge 38-2021_Fuld effekt efter primært forløb;Uge 38-2021_Fuld effekt efter revaccination;Uge 37-2021_Ingen vaccination;Uge 37-2021_Første vaccination;Uge 37-2021_Anden vaccination;Uge 37-2021_Fuld effekt efter primært forløb;Uge 37-2021_Fuld effekt efter revaccination;Uge 36-2021_Ingen vaccination;Uge 36-2021_Første vaccination;Uge 36-2021_Anden vaccination;Uge 36-2021_Fuld effekt efter primært forløb;Uge 36-2021_Fuld effekt efter revaccination;Uge 35-2021_Ingen vaccination;Uge 35-2021_Første vaccination;Uge 35-2021_Anden vaccination;Uge 35-2021_Fuld effekt efter primært forløb;Uge 35-2021_Fuld effekt efter revaccination;Uge 34-2021_Ingen vaccination;Uge 34-2021_Første vaccination;Uge 34-2021_Anden vaccination;Uge 34-2021_Fuld effekt efter primært forløb;Uge 34-2021_Fuld effekt efter revaccination;Uge 33-2021_Ingen vaccination;Uge 33-2021_Første vaccination;Uge 33-2021_Anden vaccination;Uge 33-2021_Fuld effekt efter primært forløb;Uge 33-2021_Fuld effekt efter revaccination
0-5;21;0;0;0;0;20;0;0;0;0;22;0;0;0;0;10;0;0;0;0;12;0;0;0;0;4;0;0;0;0;4;0;0;0;0;2;0;0;0;0;2;0;0;0;0;1;0;0;0;0;2;0;0;0;0;2;0;0;0;0;5;0;0;0;0;4;0;0;0;0;5;0;0;0;0;12;0;0;0;0
6-11;10;0;0;0;0;9;0;0;0;0;15;0;0;0;0;6;0;0;0;0;8;0;0;0;0;2;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;0;0;0;2;0;0;0;0
12-15;4;1;1;1;0;2;0;1;1;0;2;0;0;0;0;3;0;0;0;0;3;0;1;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;3;1;0;0;0;2;0;0;0;0
16-19;5;0;3;3;0;1;0;3;3;0;2;0;0;0;0;2;0;3;3;0;0;0;1;1;0;1;0;3;3;0;3;0;1;1;0;1;0;1;1;0;2;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5;0;1;1;0;6;0;1;0;0
20-29;32;2;14;13;1;26;2;11;11;0;30;1;8;7;1;20;1;5;5;0;23;2;6;6;0;19;0;4;4;0;18;1;1;1;0;8;0;1;1;0;10;0;4;4;0;9;1;1;1;0;3;0;3;3;0;4;0;2;2;0;19;2;2;2;0;18;2;3;2;0;18;1;1;1;0;35;0;0;0;0
30-39;43;6;16;10;5;48;3;23;22;1;33;1;14;14;0;30;1;9;9;0;36;0;9;7;1;23;1;9;8;1;17;4;7;7;0;18;0;4;3;0;13;0;1;1;0;5;1;2;2;0;6;1;0;0;0;9;2;2;1;0;15;1;2;1;0;31;2;2;1;0;40;3;2;2;0;32;5;2;2;0
40-49;33;2;28;24;3;35;4;21;20;1;29;2;20;17;3;22;4;19;19;0;24;2;10;10;0;18;1;14;13;1;16;1;11;11;0;14;0;8;7;1;9;0;3;3;0;6;0;1;1;0;4;0;1;1;0;6;1;3;3;0;21;3;5;5;0;23;2;3;3;0;19;3;3;3;0;27;2;8;7;0
50-59;24;1;43;35;8;24;1;31;28;3;32;2;30;28;2;17;3;28;24;4;24;1;23;21;1;14;0;16;14;2;9;0;10;10;0;11;1;9;7;2;8;1;4;4;0;7;0;4;4;0;5;0;3;3;0;11;0;1;1;0;9;1;8;8;0;16;3;5;5;0;10;2;5;5;0;18;2;6;6;0
60-64;10;1;32;30;2;12;0;26;21;5;8;0;24;19;5;9;1;14;13;1;6;1;17;16;1;9;0;10;9;1;6;0;6;5;1;4;0;2;2;0;2;0;2;2;0;2;0;3;3;0;2;0;4;4;0;3;1;4;4;0;4;0;3;3;0;6;0;3;3;0;8;1;3;3;0;7;2;6;6;0
65-69;10;1;25;21;4;10;0;19;19;0;7;1;28;25;3;6;1;28;26;2;6;1;15;14;1;4;0;16;15;1;1;0;13;12;1;2;1;8;8;0;1;0;7;7;0;3;0;4;4;0;2;1;2;2;0;1;0;3;3;0;4;1;5;5;0;5;1;2;2;0;2;0;5;5;0;2;1;8;8;0
