Aldersgruppe;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination;Uge 39-2021_Ingen vaccination;Uge 39-2021_Første vaccination;Uge 39-2021_Anden vaccination;Uge 39-2021_Fuld effekt efter primært forløb;Uge 39-2021_Fuld effekt efter revaccination;Uge 38-2021_Ingen vaccination;Uge 38-2021_Første vaccination;Uge 38-2021_Anden vaccination;Uge 38-2021_Fuld effekt efter primært forløb;Uge 38-2021_Fuld effekt efter revaccination;Uge 37-2021_Ingen vaccination;Uge 37-2021_Første vaccination;Uge 37-2021_Anden vaccination;Uge 37-2021_Fuld effekt efter primært forløb;Uge 37-2021_Fuld effekt efter revaccination;Uge 36-2021_Ingen vaccination;Uge 36-2021_Første vaccination;Uge 36-2021_Anden vaccination;Uge 36-2021_Fuld effekt efter primært forløb;Uge 36-2021_Fuld effekt efter revaccination;Uge 35-2021_Ingen vaccination;Uge 35-2021_Første vaccination;Uge 35-2021_Anden vaccination;Uge 35-2021_Fuld effekt efter primært forløb;Uge 35-2021_Fuld effekt efter revaccination;Uge 34-2021_Ingen vaccination;Uge 34-2021_Første vaccination;Uge 34-2021_Anden vaccination;Uge 34-2021_Fuld effekt efter primært forløb;Uge 34-2021_Fuld effekt efter revaccination;Uge 33-2021_Ingen vaccination;Uge 33-2021_Første vaccination;Uge 33-2021_Anden vaccination;Uge 33-2021_Fuld effekt efter primært forløb;Uge 33-2021_Fuld effekt efter revaccination
0-5;439,2;0;0;0;0;362,8;0;0;0;0;345,6;9090,9;0;0;0;261,1;0;0;0;0;183,3;0;0;0;0;132,9;0;0;0;0;91,4;0;0;0;0;47,7;0;0;0;0;49,4;0;0;0;0;32,3;0;0;0;0;28;0;0;0;0;24,2;0;0;0;0;47,9;0;0;0;0;62,1;0;0;0;0;105,2;0;0;0;0;124;0;0;0;0
6-11;1993,5;11245,7;0;0;0;1724,8;0;0;0;0;1605,1;0;0;0;0;1361,3;0;0;0;0;959,9;0;0;0;0;455,1;0;0;0;0;314,4;0;0;0;0;270,9;0;0;0;0;243,1;0;0;0;0;182,1;0;0;0;0;140,6;0;0;0;0;122,5;0;0;0;0;163,3;0;0;0;0;231,7;5555,6;0;0;0;353,7;0;0;0;0;342,4;8333,3;0;0;0
12-15;1681,7;877,7;216;216,9;0;1481,8;786,4;184,7;176,9;0;1479,9;997,9;172;166,4;0;1262;787,9;125,5;125,6;0;845,6;462,7;76,4;77,1;0;654,9;189,5;46,8;47,4;0;466,1;197,8;30,5;30,3;0;280,8;70,4;17,7;17,3;0;272,6;77,4;9,6;10,2;0;193,7;80,9;9,3;7,7;0;199,8;65;4,9;4,3;0;168,3;40,9;2,6;2,6;0;200,4;70,8;11,6;7,4;0;343;120,1;22,4;19,6;0;463,9;144,8;49,4;32,9;0;497,7;137,3;74,3;34,2;0
16-19;1379,8;913,7;417;417,1;314,8;1147,9;899,1;276,2;276,4;263,5;1068,2;861,1;287,6;287,9;346;907,5;672,3;189,5;189,2;248,8;608,9;325,4;148,9;149,2;0;647,6;207,4;125;124,8;0;404;110,9;60,5;60;0;232,4;191;35,5;35,4;0;193,9;65;31,3;31,6;0;184,9;58,1;14;14,2;0;137,6;88,6;15;15,2;0;144,9;32,9;6,2;5,5;0;263,1;46,4;17,5;16,3;0;299,2;188,1;24,7;24,6;0;503,5;206,3;34,2;32,5;0;620,9;189,8;48,3;44,9;0
20-29;990,9;686,2;428,1;442,5;151,1;828,2;554,6;324,7;330,8;187,6;805,9;663,5;337,6;344,3;135,6;669,3;592;286,3;290,2;103,3;533,5;280,4;178,9;180,7;78,6;511,8;256,4;144,1;145,1;111,7;359,5;176,7;89;88,8;0;207,8;113,6;52,4;52,8;0;171,3;81,1;33,5;33,7;0;127,8;65,5;24,5;24,6;0;111,5;50;15,9;15,2;0;112,6;48,7;19,5;19,4;0;167,5;104,3;28,9;30,6;0;213,2;101,1;36,5;38;0;302,3;100,1;40,9;46,6;0;383,1;115,9;67,3;74,2;0
30-39;1143,1;768,9;533,5;548,7;329,8;960,3;838,1;425,8;437,1;275,2;969,8;723,6;426,2;435,9;237,6;719,4;572,1;335,7;344,6;133,3;567,3;432,5;214,3;217;84;460,4;312,6;159,6;161,2;80,5;400;225,6;122,1;122,1;240,6;208,1;77,1;63,2;63,4;75,5;186;155,7;46,8;46,5;0;141,2;117,7;35,9;35,8;0;116,6;81,4;31,3;31,8;0;110,3;80;26,2;26,3;0;176,8;120,4;35,1;36;0;225,8;104,9;48,4;51,1;1388,9;286,4;137,4;61,4;80,9;0;330,8;107,2;76,8;107,8;0
40-49;1240,8;837,3;658,1;693,2;246,1;1011,9;850,3;537,8;559;223,8;1042,2;1162,8;515,7;533;198,7;839,3;690,1;414,3;423,4;160,8;598,7;485,2;263,4;266,8;83;499,2;371,5;205;205,2;181;369,9;258,1;160;160,5;141,8;252,5;207;84,8;85,2;68,3;182,9;170,1;60,6;61;0;152,9;143,7;42,8;43;0;127,8;71,1;32,6;32,9;0;101,7;46;25,2;25,4;0;144,2;154,6;34,2;34,4;0;221;205;55,2;55,1;0;329;203,4;73,1;72,5;0;307;217,7;56,2;56,8;0
50-59;883,8;634;456,5;486,7;149,9;711,7;576,1;372,3;390,9;136;717,9;704,6;341,1;353,4;142,1;607,3;342,2;272;280,1;86,4;397,4;438;192,1;193,6;116,5;364,4;198,6;154,6;155,4;99;223,2;279,8;113,7;114,7;27,6;126,3;103,3;54,6;54,9;16,8;108,6;58,5;41,9;41,6;0;139,9;54,7;28,5;28,1;118,2;91,9;65,9;21,2;21,2;0;81,1;59,4;17,3;17,2;0;130,9;159;25,3;24,7;0;161,3;80,3;38,5;38,4;0;216,6;214,5;40;39,9;0;205,8;155,4;38,8;38,4;0
60-64;582,7;488,9;367,2;400,6;107,5;632,6;287,5;319,3;341,7;107,4;620,7;384,4;288,3;303,6;111,8;326,1;304,2;217,9;224,7;107,1;351,4;79;173,5;176,4;81,1;258,7;236,2;141,1;141,9;105,8;173,5;305,1;105,4;106,6;37,5;139,3;0;53,3;53,5;44,7;94,2;274;32,4;32,5;32,4;82,5;320,5;21,8;21,6;85,8;65,6;115,9;15,8;15,8;0;59,5;106,4;20;20,1;0;112,3;149,6;24,3;24,4;0;84,4;0;29,5;29,7;0;119,2;77,8;29;28,9;0;132,4;217,5;29,4;29,3;0
65-69;458,7;87,8;321,1;348,5;108,7;418,9;376,3;280,7;300,2;103,1;330,2;312,2;267,7;283,8;85,1;275,7;368,6;206,5;215;68,3;152,7;256,7;156,4;159,3;70,4;207,5;387,6;132;134,4;38,8;103,1;129,5;93,8;95,1;42;71,1;363,6;49,5;49,9;32,8;86,4;0;35,2;35,4;0;62,4;217,4;24,1;24,3;0;61,9;197,4;16,6;16,6;0;30,7;89;13,4;13,4;0;68,3;83,6;16,3;16,3;0;82,6;0;23,8;23,9;0;118;138,9;25,8;25,6;0;65,4;228,4;31,4;31,6;0
