Aldersgruppe;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination;Uge 39-2021_Ingen vaccination;Uge 39-2021_Første vaccination;Uge 39-2021_Anden vaccination;Uge 39-2021_Fuld effekt efter primært forløb;Uge 39-2021_Fuld effekt efter revaccination;Uge 38-2021_Ingen vaccination;Uge 38-2021_Første vaccination;Uge 38-2021_Anden vaccination;Uge 38-2021_Fuld effekt efter primært forløb;Uge 38-2021_Fuld effekt efter revaccination;Uge 37-2021_Ingen vaccination;Uge 37-2021_Første vaccination;Uge 37-2021_Anden vaccination;Uge 37-2021_Fuld effekt efter primært forløb;Uge 37-2021_Fuld effekt efter revaccination
0-5;84;1;0;0;0;44;0;0;0;0;37;0;0;0;0;26;0;0;0;0;24;0;0;0;0;20;0;0;0;0;22;0;0;0;0;10;0;0;0;0;12;0;0;0;0;4;0;0;0;0;4;0;0;0;0;2;0;0;0;0;2;0;0;0;0;1;0;0;0;0;2;0;0;0;0;2;0;0;0;0
6-11;12;4;0;0;0;9;2;0;0;0;19;4;0;0;0;17;1;0;0;0;10;0;0;0;0;9;0;0;0;0;15;0;0;0;0;6;0;0;0;0;8;0;0;0;0;2;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0
12-15;2;1;4;4;0;4;1;3;3;0;7;3;7;7;0;1;1;0;0;0;4;1;1;1;0;2;0;1;1;0;2;0;0;0;0;3;0;0;0;0;3;0;1;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
16-19;0;2;16;15;1;3;1;11;11;0;4;0;12;12;0;2;0;4;4;0;5;0;3;3;0;1;0;3;3;0;2;0;0;0;0;2;0;3;3;0;0;0;1;1;0;1;0;3;3;0;3;0;1;1;0;1;0;1;1;0;2;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
20-29;54;6;70;62;7;32;7;37;34;1;33;2;35;29;5;29;2;24;21;2;32;2;14;13;1;26;2;11;11;0;30;0;9;8;1;21;1;5;5;0;23;2;6;6;0;18;0;5;5;0;18;1;1;1;0;8;0;1;1;0;10;0;4;4;0;9;1;1;1;0;3;0;3;3;0;4;0;2;2;0
30-39;58;9;88;72;11;45;7;58;46;8;58;6;47;44;2;54;3;25;24;1;43;6;17;11;5;48;3;23;22;1;33;1;14;14;0;30;1;9;9;0;36;0;9;7;1;23;1;9;8;1;17;4;7;7;0;18;0;4;3;0;13;0;1;1;0;5;1;2;2;0;6;1;0;0;0;9;2;2;1;0
40-49;41;6;77;62;15;51;4;46;37;9;45;0;47;40;7;27;4;44;41;3;34;2;27;23;3;35;4;21;20;1;29;2;20;17;3;23;4;19;19;0;24;2;10;10;0;18;1;14;13;1;16;1;11;11;0;14;0;8;7;1;9;0;3;3;0;6;0;1;1;0;4;0;1;1;0;6;1;3;3;0
50-59;35;3;101;78;23;44;0;72;61;11;33;6;54;46;8;29;2;55;49;6;24;1;43;35;8;24;1;31;28;3;32;2;31;29;2;17;3;28;24;4;24;1;23;21;1;14;0;16;14;2;9;0;10;10;0;11;1;9;7;2;8;1;4;4;0;7;0;4;4;0;5;0;3;3;0;11;0;1;1;0
60-64;14;1;50;33;17;15;1;39;34;5;12;1;36;32;4;15;1;27;25;2;10;1;33;31;2;12;1;26;21;5;8;0;24;19;5;9;1;14;13;1;6;1;17;16;1;9;0;10;9;1;6;0;6;5;1;4;0;2;2;0;2;0;2;2;0;2;0;3;3;0;2;0;4;4;0;3;1;4;4;0
65-69;12;3;51;30;21;15;0;38;29;9;5;0;44;36;8;6;1;37;32;5;10;1;26;22;4;10;0;19;19;0;7;1;28;25;3;6;1;28;26;2;6;1;15;14;1;4;0;16;15;1;1;0;13;12;1;2;1;8;8;0;1;0;7;7;0;3;0;4;4;0;2;1;2;2;0;1;0;3;3;0
70-79;27;2;118;42;76;30;1;96;56;39;18;0;104;78;26;18;0;107;89;18;14;2;123;105;18;18;2;106;98;8;14;1;92;84;8;9;2;99;89;10;11;0;63;60;3;8;1;63;56;7;8;0;35;32;3;3;0;32;29;3;3;0;10;10;0;4;0;15;15;0;4;0;17;17;0;0;1;11;11;0
80+;11;4;156;54;102;22;3;89;45;42;12;4;87;46;40;17;2;89;64;25;12;0;89;76;13;14;1;86;78;8;16;1;110;100;10;9;2;85;80;5;7;2;60;56;4;9;0;46;44;2;4;2;59;57;2;9;1;19;17;2;1;1;22;22;0;1;1;11;11;0;2;0;24;24;0;0;0;18;18;0
12+;254;37;731;452;273;261;25;489;356;124;227;22;473;370;100;198;16;412;349;62;188;16;376;320;54;190;14;327;301;26;173;8;328;296;32;129;15;290;268;22;140;9;205;191;11;107;3;182;167;15;83;8;143;136;7;70;3;84;75;8;51;2;54;54;0;37;4;42;42;0;29;2;54;54;0;34;5;44;43;0
Alle;350;42;731;452;273;314;27;489;356;124;283;26;473;370;100;241;17;412;349;62;222;16;376;320;54;219;14;327;301;26;210;8;328;296;32;145;15;290;268;22;160;9;205;191;11;113;3;182;167;15;90;8;143;136;7;73;3;84;75;8;53;2;54;54;0;38;4;42;42;0;32;2;54;54;0;38;5;44;43;0
