"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-15,Hovedstaden,5,1855873,0.00
2021-01-16,Hovedstaden,5,1855873,0.00
2021-01-17,Hovedstaden,41,1855873,0.00
2021-01-18,Hovedstaden,173,1855873,0.01
2021-01-19,Hovedstaden,339,1855873,0.02
2021-01-20,Hovedstaden,464,1855873,0.03
2021-01-21,Hovedstaden,576,1855873,0.03
2021-01-22,Hovedstaden,648,1855873,0.03
2021-01-23,Hovedstaden,4837,1855873,0.26
2021-01-24,Hovedstaden,8892,1855873,0.48
2021-01-25,Hovedstaden,9141,1855873,0.49
2021-01-26,Hovedstaden,9278,1855873,0.50
2021-01-27,Hovedstaden,9900,1855873,0.53
2021-01-28,Hovedstaden,13677,1855873,0.74
2021-01-29,Hovedstaden,21300,1855873,1.15
2021-01-30,Hovedstaden,25978,1855873,1.40
2021-01-31,Hovedstaden,28642,1855873,1.54
2021-02-01,Hovedstaden,30525,1855873,1.64
2021-02-02,Hovedstaden,30627,1855873,1.65
2021-02-03,Hovedstaden,33631,1855873,1.81
2021-02-04,Hovedstaden,40159,1855873,2.16
2021-02-05,Hovedstaden,45080,1855873,2.43
2021-02-06,Hovedstaden,48099,1855873,2.59
2021-02-07,Hovedstaden,48664,1855873,2.62
2021-02-08,Hovedstaden,49795,1855873,2.68
2021-02-09,Hovedstaden,49816,1855873,2.68
2021-02-10,Hovedstaden,50754,1855873,2.73
2021-02-11,Hovedstaden,50987,1855873,2.75
2021-02-12,Hovedstaden,55147,1855873,2.97
2021-02-13,Hovedstaden,55152,1855873,2.97
2021-02-14,Hovedstaden,55162,1855873,2.97
2021-02-15,Hovedstaden,56534,1855873,3.05
2021-02-16,Hovedstaden,56930,1855873,3.07
2021-02-17,Hovedstaden,56953,1855873,3.07
2021-02-18,Hovedstaden,57020,1855873,3.07
2021-02-19,Hovedstaden,57065,1855873,3.07
2021-02-20,Hovedstaden,57162,1855873,3.08
2021-02-21,Hovedstaden,57256,1855873,3.09
2021-02-22,Hovedstaden,57393,1855873,3.09
2021-02-23,Hovedstaden,57531,1855873,3.10
2021-02-24,Hovedstaden,57589,1855873,3.10
2021-02-25,Hovedstaden,57615,1855873,3.10
2021-02-26,Hovedstaden,57672,1855873,3.11
2021-02-27,Hovedstaden,58815,1855873,3.17
2021-02-28,Hovedstaden,59981,1855873,3.23
2021-03-01,Hovedstaden,60204,1855873,3.24
2021-03-02,Hovedstaden,60447,1855873,3.26
2021-03-03,Hovedstaden,60480,1855873,3.26
2021-03-04,Hovedstaden,60669,1855873,3.27
2021-03-05,Hovedstaden,60924,1855873,3.28
2021-03-06,Hovedstaden,61015,1855873,3.29
2021-03-07,Hovedstaden,61333,1855873,3.30
2021-03-08,Hovedstaden,61564,1855873,3.32
2021-03-09,Hovedstaden,63023,1855873,3.40
2021-03-10,Hovedstaden,64728,1855873,3.49
2021-03-11,Hovedstaden,69051,1855873,3.72
2021-03-12,Hovedstaden,73838,1855873,3.98
2021-03-13,Hovedstaden,73921,1855873,3.98
2021-03-14,Hovedstaden,77169,1855873,4.16
2021-01-15,Midtjylland,0,1332906,0.00
2021-01-16,Midtjylland,7,1332906,0.00
2021-01-17,Midtjylland,7,1332906,0.00
2021-01-18,Midtjylland,169,1332906,0.01
2021-01-19,Midtjylland,178,1332906,0.01
2021-01-20,Midtjylland,276,1332906,0.02
2021-01-21,Midtjylland,852,1332906,0.06
2021-01-22,Midtjylland,2039,1332906,0.15
2021-01-23,Midtjylland,3118,1332906,0.23
2021-01-24,Midtjylland,4453,1332906,0.33
2021-01-25,Midtjylland,4621,1332906,0.35
2021-01-26,Midtjylland,4666,1332906,0.35
2021-01-27,Midtjylland,5774,1332906,0.43
2021-01-28,Midtjylland,7541,1332906,0.57
2021-01-29,Midtjylland,11374,1332906,0.85
2021-01-30,Midtjylland,14008,1332906,1.05
2021-01-31,Midtjylland,20231,1332906,1.52
2021-02-01,Midtjylland,21737,1332906,1.63
2021-02-02,Midtjylland,22744,1332906,1.71
2021-02-03,Midtjylland,24138,1332906,1.81
2021-02-04,Midtjylland,25933,1332906,1.95
