"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2021-01-01;Hovedstaden;0;1864363;0.00
2021-01-04;Hovedstaden;0;1864363;0.00
2021-01-07;Hovedstaden;0;1864363;0.00
2021-01-09;Hovedstaden;2;1864363;0.00
2021-01-12;Hovedstaden;2;1864363;0.00
2021-01-13;Hovedstaden;3;1864363;0.00
2021-01-14;Hovedstaden;4;1864363;0.00
2021-01-15;Hovedstaden;9;1864363;0.00
2021-01-16;Hovedstaden;10;1864363;0.00
2021-01-17;Hovedstaden;51;1864363;0.00
2021-01-18;Hovedstaden;188;1864363;0.01
2021-01-19;Hovedstaden;358;1864363;0.02
2021-01-20;Hovedstaden;488;1864363;0.03
2021-01-21;Hovedstaden;608;1864363;0.03
2021-01-22;Hovedstaden;688;1864363;0.04
2021-01-23;Hovedstaden;4624;1864363;0.25
2021-01-24;Hovedstaden;8412;1864363;0.45
2021-01-25;Hovedstaden;8650;1864363;0.46
2021-01-26;Hovedstaden;8787;1864363;0.47
2021-01-27;Hovedstaden;9416;1864363;0.51
2021-01-28;Hovedstaden;13147;1864363;0.71
2021-01-29;Hovedstaden;20448;1864363;1.10
2021-01-30;Hovedstaden;24865;1864363;1.33
2021-01-31;Hovedstaden;27377;1864363;1.47
2021-02-01;Hovedstaden;29261;1864363;1.57
2021-02-02;Hovedstaden;29375;1864363;1.58
2021-02-03;Hovedstaden;32276;1864363;1.73
2021-02-04;Hovedstaden;38628;1864363;2.07
2021-02-05;Hovedstaden;43427;1864363;2.33
2021-02-06;Hovedstaden;46395;1864363;2.49
2021-02-07;Hovedstaden;46965;1864363;2.52
2021-02-08;Hovedstaden;48094;1864363;2.58
2021-02-09;Hovedstaden;48136;1864363;2.58
2021-02-10;Hovedstaden;49071;1864363;2.63
2021-02-11;Hovedstaden;49312;1864363;2.64
2021-02-12;Hovedstaden;53459;1864363;2.87
2021-02-13;Hovedstaden;53469;1864363;2.87
2021-02-14;Hovedstaden;53482;1864363;2.87
2021-02-15;Hovedstaden;54852;1864363;2.94
2021-02-16;Hovedstaden;55259;1864363;2.96
2021-02-17;Hovedstaden;55291;1864363;2.97
2021-02-18;Hovedstaden;55370;1864363;2.97
2021-02-19;Hovedstaden;55418;1864363;2.97
2021-02-20;Hovedstaden;55520;1864363;2.98
2021-02-21;Hovedstaden;55625;1864363;2.98
2021-02-22;Hovedstaden;55773;1864363;2.99
2021-02-23;Hovedstaden;55931;1864363;3.00
2021-02-24;Hovedstaden;56005;1864363;3.00
2021-02-25;Hovedstaden;56040;1864363;3.01
2021-02-26;Hovedstaden;56105;1864363;3.01
2021-02-27;Hovedstaden;57174;1864363;3.07
2021-02-28;Hovedstaden;58276;1864363;3.13
2021-03-01;Hovedstaden;58498;1864363;3.14
2021-03-02;Hovedstaden;58751;1864363;3.15
2021-03-03;Hovedstaden;58795;1864363;3.15
2021-03-04;Hovedstaden;58993;1864363;3.16
2021-03-05;Hovedstaden;59261;1864363;3.18
2021-03-06;Hovedstaden;59356;1864363;3.18
2021-03-07;Hovedstaden;59675;1864363;3.20
2021-03-08;Hovedstaden;59914;1864363;3.21
2021-03-09;Hovedstaden;61337;1864363;3.29
2021-03-10;Hovedstaden;63007;1864363;3.38
2021-03-11;Hovedstaden;67296;1864363;3.61
2021-03-12;Hovedstaden;72059;1864363;3.87
2021-03-13;Hovedstaden;72147;1864363;3.87
2021-03-14;Hovedstaden;75349;1864363;4.04
2021-03-15;Hovedstaden;78070;1864363;4.19
2021-03-16;Hovedstaden;81550;1864363;4.37
2021-03-17;Hovedstaden;85895;1864363;4.61
2021-03-18;Hovedstaden;90242;1864363;4.84
2021-03-19;Hovedstaden;91394;1864363;4.90
2021-03-20;Hovedstaden;91483;1864363;4.91
2021-03-21;Hovedstaden;93543;1864363;5.02
2021-03-22;Hovedstaden;93626;1864363;5.02
2021-03-23;Hovedstaden;93741;1864363;5.03
2021-03-24;Hovedstaden;102222;1864363;5.48
2021-03-25;Hovedstaden;106700;1864363;5.72
2021-03-26;Hovedstaden;109355;1864363;5.87
2021-03-27;Hovedstaden;109397;1864363;5.87
2021-03-28;Hovedstaden;109436;1864363;5.87
2021-03-29;Hovedstaden;109993;1864363;5.90
2021-03-30;Hovedstaden;110270;1864363;5.91
2021-03-31;Hovedstaden;114023;1864363;6.12
2021-04-01;Hovedstaden;118679;1864363;6.37
