Aldersgruppe;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination;Uge 39-2021_Ingen vaccination;Uge 39-2021_Første vaccination;Uge 39-2021_Anden vaccination;Uge 39-2021_Fuld effekt efter primært forløb;Uge 39-2021_Fuld effekt efter revaccination;Uge 38-2021_Ingen vaccination;Uge 38-2021_Første vaccination;Uge 38-2021_Anden vaccination;Uge 38-2021_Fuld effekt efter primært forløb;Uge 38-2021_Fuld effekt efter revaccination;Uge 37-2021_Ingen vaccination;Uge 37-2021_Første vaccination;Uge 37-2021_Anden vaccination;Uge 37-2021_Fuld effekt efter primært forløb;Uge 37-2021_Fuld effekt efter revaccination;Uge 36-2021_Ingen vaccination;Uge 36-2021_Første vaccination;Uge 36-2021_Anden vaccination;Uge 36-2021_Fuld effekt efter primært forløb;Uge 36-2021_Fuld effekt efter revaccination;Uge 35-2021_Ingen vaccination;Uge 35-2021_Første vaccination;Uge 35-2021_Anden vaccination;Uge 35-2021_Fuld effekt efter primært forløb;Uge 35-2021_Fuld effekt efter revaccination
0-5;835,2;2789,5;0;0;0;663,7;16363,6;0;0;0;455,6;0;0;0;0;376,5;0;0;0;0;358,4;10000;0;0;0;270,5;0;0;0;0;189,4;0;0;0;0;136,8;0;0;0;0;94,3;0;0;0;0;48,9;0;0;0;0;50,7;0;0;0;0;33,2;0;0;0;0;29;0;0;0;0;25;0;0;0;0;49,5;0;0;0;0;63,9;0;0;0;0
6-11;2820,3;3911,1;0;0;0;2724,9;5413,9;0;0;0;2148,2;11722,9;0;0;0;1850,1;0;0;0;0;1716,8;0;0;0;0;1447,3;0;0;0;0;1020,3;0;0;0;0;482,6;0;0;0;0;332,8;0;0;0;0;289;0;0;0;0;257,7;0;0;0;0;191,1;0;0;0;0;148;0;0;0;0;128,9;0;0;0;0;170;0;0;0;0;241,8;7142,9;0;0;0
12-15;2878,5;2009,2;998,8;1012,9;1538,5;2674,7;1458,6;414,6;406,5;0;1951,1;978,5;226,7;227,3;0;1722,8;886,4;193,3;184,9;0;1679,9;1113,5;180,3;174,2;0;1435;877,4;132,3;132,2;0;951,3;523,3;79,9;80,6;0;734,6;213,9;48,7;49,3;0;528,3;223,2;32;31,9;0;317,1;79,3;18,6;18,2;0;302,7;86,6;10,1;10,7;;215,9;89,6;9,7;8;;221,1;71,1;5,1;4,4;;184,3;44,2;2,7;2,7;;216,9;75,6;12,1;7,7;;366,7;127;23,4;20,6;
16-19;2343,6;1986,9;2053,3;2068,2;734,7;2046,8;1459,4;815,3;818,4;93,8;1669,1;1243,3;452,8;452,8;223,5;1399,8;1218,1;299,6;299,5;278,9;1302,6;1176,2;314,6;314,6;367;1075,9;896,7;206,3;205,8;263,2;739,6;450,3;162,6;162,8;0;778,4;285,6;136,4;136;0;486,6;152;65,2;64,6;0;264,3;262,6;38,8;38,6;0;227,7;88,7;33,2;33,5;0;227,6;78,7;13,3;13,5;0;167,6;118,7;15,8;16,1;0;175,5;43,3;6,8;5,9;0;309,6;60,3;19;17,6;0;350,9;237;26,2;26,6;0
20-29;1808,7;1640,2;1954,9;2011,6;1309,6;1427;1241,4;878,9;895,6;624,9;1112,9;833,9;460,8;475,9;159,1;918,5;692,4;351,7;358,2;197;905;811,4;362;368,9;145,6;753,7;736,4;308,1;312,3;102;595,4;355,3;192,4;194,3;83,4;573,6;319,6;154,5;155,4;117,8;404,6;219,6;94,9;94,7;0;238,3;138,8;56,4;56,8;0;193;102,6;35,6;36,1;0;144;82,3;26,2;26,5;0;128,4;62,1;17,3;16,6;0;126,1;59,7;20,9;20,8;0;183,5;125,4;30,6;32,3;0;232,4;114,1;38,6;40,3;0
30-39;1885,9;1521,3;1516,4;1564,2;1135,7;1532,6;1176,3;822,6;848,8;538,3;1267,6;918,5;567,1;583,2;342;1042,9;981,4;451,2;463,3;284,8;1067,2;858,2;450,9;461,1;246,5;796,9;666,6;354,5;363,7;140,2;627,7;472,5;226,2;228,9;87,8;503,8;359,9;168,2;169,8;83,3;435,5;264,6;128,5;128,4;246,7;226,3;90,1;66,3;66,5;78,1;205,6;181,3;48,7;48,3;0;154,9;136,2;37,9;37,8;0;128,5;92,9;33;33,4;0;119;90,3;26,8;27;0;190,8;128,9;36,9;37,8;0;243,7;112,5;50,4;53,1;1470,6
40-49;1916,8;1757,7;1585,6;1660,7;919,1;1651,9;1354,5;1009,5;1061,5;463,1;1379;1043,6;699,4;736,9;255,8;1111;1035,7;570,8;593;237,9;1137,4;1410,9;547,1;565,2;210,6;927,5;828,5;438;447,6;169,7;660,6;593,6;278,5;282,1;87,1;546,8;455,3;216;216,3;175,2;402,2;315,1;169,2;169,6;147,7;276,4;252,5;89,2;89,6;71,6;203;206,9;63,8;64,1;0;169;173,5;44,9;45,1;0;139,1;85,2;34,5;34,8;0;112,2;54,7;26,2;26,3;0;156,7;181,8;36,1;36,3;0;241,6;231,1;57,8;57,5;0
50-59;1355,1;1071,7;1134,8;1210;548,8;1113;1068,3;698,4;748,2;251,8;948,7;722,2;481,5;513,5;155,4;770,8;705,3;390;409,3;143,7;773,1;826,1;358,6;371,5;150;653,4;406,7;286;294,5;91;431,9;516;201,8;203,4;122,3;395,5;233,4;162,2;163;103,7;243,8;327,7;118,6;119,7;28,9;137;120,7;57,4;57,7;17,6;121,2;68,2;43,8;43,5;0;153,6;63,8;30;29,6;123,2;98,9;76,7;22,2;22,1;0;88,7;69,3;18,2;18;0;134;184,7;26,2;25,7;0;167,1;79,9;39,7;39,7;0
60-64;934;720,4;758;812,4;419,4;836,9;572,9;507,9;553,6;184,3;614,5;563,9;382,2;416,5;113;660,4;331,1;332,2;355,2;112,7;654,4;436,4;299,5;315,2;117;341,5;257,5;225,9;232,9;112;374,3;89,4;179,5;182,5;84,5;275,5;267,6;147;147,9;110,3;184,7;348,1;109,2;110,4;39;148,2;0;55,2;55,4;46,5;100,1;305,6;33,8;33,8;33,7;81,8;357,9;22,7;22,5;89,2;69,6;128,8;15,8;15,8;0;63,1;118,1;20,8;20,9;0;118,9;167,5;25,3;25,4;0;89,4;0;30,7;30,8;0
65-69;547,7;420,2;505,4;538,9;349,3;510,7;723,9;407,9;444,8;167,9;469,4;98,6;330;358,3;109,5;436,2;418,4;286,4;306,3;103,2;343,8;230,4;275,1;291,5;87,8;287;404,9;211,7;220,4;70,5;158,9;283,3;160,2;163,2;72,6;215,8;429,8;135,1;137,6;40,1;107,3;143,9;95,6;96,9;43,5;73,9;268,5;50,8;51,2;33,9;89,8;0;36,1;36,3;0;64,8;235,8;24,7;24,9;0;56,3;212,5;17;17,1;0;31,9;95,1;13;13,1;0;70,9;89,8;16,7;16,7;0;77,9;0;24,4;24,5;0
70-79;490,6;332,8;239,4;296,4;182,1;389,6;254;252,6;295,6;137,7;306;411,5;265,2;285,5;143,5;307,7;354,3;277,4;301,6;81,4;360,5;94,6;247,9;261,6;112,1;192,9;547,6;204,6;213,8;78,1;148,1;225,5;156,1;159,1;91,2;146,9;228,8;140,3;144,7;36,5;133,9;221,7;116,5;118,7;62,5;30,3;0;50,3;51,1;22;30,1;97,8;32,1;32,2;25,2;35,8;277,3;21,7;21,7;26,1;41,4;166,4;23,3;23,3;0;35,1;77,5;15,1;15,1;0;23,1;145,3;21,1;21,1;0;45,7;67,5;20,9;21;0
80+;318,1;493,8;176,9;276,6;144,2;371,6;634,5;140,7;226,4;96,5;165,3;125;131;206,3;72,1;360,5;258,7;140,9;222;40,3;275,3;268,1;159,5;209,3;74,9;191,9;430,4;133,9;175;39,5;145,3;141,8;109;131,1;39;133;136,1;93,2;106,1;32,1;109,9;264,6;78,8;84,9;34,2;109,1;126,6;33;34,8;15,8;21,7;365,9;28,9;29,7;14,3;42,9;233,4;18,5;18,3;39,1;31,7;0;27,7;27,8;0;20,9;0;17,7;17,7;0;30,9;0;24,7;24,7;0;112,2;187,3;25;24,3;0
12+;1805,1;1617,3;1147,2;1324;394,1;1523;1246,4;648;718,1;224,9;1217,2;900,1;439,9;477;146;1027;855,2;363,6;387,7;120,3;1024,6;942,1;350,5;368,3;126,7;827,9;723,8;278,7;290,4;83,1;611,4;444,1;191,1;195,8;70;532,9;316;153,4;156,1;59,7;391,5;247,1;112,7;114;55,5;228,5;132,9;57,3;58;24,9;194,2;133,8;40,6;40,8;15;156,4;116,8;28,2;28,2;41,7;134,1;82,2;23,4;23,4;0;121,8;64,2;19;19;0;178,2;117;27,1;27,2;0;242,1;129,7;36,9;37;200,8
Alle;1704,8;2695,6;1147,2;1324;394,1;1558;2092,8;648;718,1;224,9;1232,4;1035,9;439,9;477;146;1049,9;854,8;363,6;387,7;120,3;1008,9;943,1;350,5;368,3;126,7;827,1;723,5;278,7;290,4;83,1;595,8;443,9;191,1;195,8;70;404,2;315,9;153,4;156,1;59,7;290,1;247;112,7;114;55,5;192,9;132,8;57,3;58;24,9;170,1;133,7;40,6;40,8;15;130,8;116,8;28,2;28,2;41,7;108,4;82,1;23,4;23,4;0;96,9;64,2;19;19;0;141,1;117;27,1;27,2;0;194,4;130,2;36,9;37;200,8
