Aldersgruppe;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination;Uge 39-2021_Ingen vaccination;Uge 39-2021_Første vaccination;Uge 39-2021_Anden vaccination;Uge 39-2021_Fuld effekt efter primært forløb;Uge 39-2021_Fuld effekt efter revaccination;Uge 38-2021_Ingen vaccination;Uge 38-2021_Første vaccination;Uge 38-2021_Anden vaccination;Uge 38-2021_Fuld effekt efter primært forløb;Uge 38-2021_Fuld effekt efter revaccination;Uge 37-2021_Ingen vaccination;Uge 37-2021_Første vaccination;Uge 37-2021_Anden vaccination;Uge 37-2021_Fuld effekt efter primært forløb;Uge 37-2021_Fuld effekt efter revaccination;Uge 36-2021_Ingen vaccination;Uge 36-2021_Første vaccination;Uge 36-2021_Anden vaccination;Uge 36-2021_Fuld effekt efter primært forløb;Uge 36-2021_Fuld effekt efter revaccination;Uge 35-2021_Ingen vaccination;Uge 35-2021_Første vaccination;Uge 35-2021_Anden vaccination;Uge 35-2021_Fuld effekt efter primært forløb;Uge 35-2021_Fuld effekt efter revaccination
0-5;0,3;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6-11;0;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,7;0;0;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
16-19;0;0;0;0;0;0;0;0;0;0;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,7;0;0;0;2,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-29;3,3;0;0;0;0;0,8;0;0;0;0;0,8;0;0,4;0,4;0;0;0;0;0;0;0;0;0;0;0;0,7;0;0;0;0;0,7;0;0;0;0;0,6;0;0;0;0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0;0;0;0;0,6;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;1,1;0;0;0;0
30-39;7,6;0;0,2;0,2;0;2,8;4,7;0;0;0;4,4;0;0;0;0;3,4;0;0,2;0;3,2;1,6;0;0;0;0;1,6;0;0,2;0,2;0;1,5;0;0;0;0;1,5;0;0,2;0,2;0;0,7;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9;0;0;0;0
40-49;4,8;0;0,3;0,4;0;9,3;0;0,3;0,4;0;6;0;0,3;0,4;0;5,8;11;0;0;0;4,2;0;0;0;0;1,4;0;0,3;0,3;0;2,7;16;0,2;0,2;0;4;0;0,2;0,2;0;2,6;0;0;0;0;0;0;0,2;0,2;0;2,6;0;0;0;0;0;0;0;0;0;1,3;0;0;0;0;0;0;0;0;0;3,7;0;0;0;0;1,2;0;0;0;0
50-59;4,4;39;0,1;0,2;0;8,5;18,4;0,3;0,3;0;8,3;0;0,6;0,5;1,6;14,2;0;0,3;0,3;0;7,9;0;0,4;0,5;0;5,8;0;0,1;0,1;0;3,8;0;0,3;0,3;0;0;0;0,1;0,1;0;1,9;0;0;0;0;3,8;0;0;0;0;3,7;0;0;0;0;1,9;0;0,1;0,1;0;1,8;0;0,1;0,1;0;3,6;0;0;0;0;1,8;0;0;0;0;7;0;0;0;0
60-64;0;0;0,6;0,7;0;6,6;0;0,9;1,1;0;12,9;0;0,6;0,7;0;12,7;0;0,6;0,7;0;18,7;0;0,6;0,3;4;0;0;0,3;0,3;0;18,1;0;0,3;0,3;0;12;0;0,3;0,3;0;6;0;0,6;0,6;0;0;0;0;0;0;0;0;0,3;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0,3;0;0;0;0;0;0;11,2;0;0,3;0,3;0
65-69;0;0;1,7;2,1;0;9;0;0,3;0;2,5;17,7;0;0,7;0,4;3;26,2;0;0,3;0,4;0;17,2;115,2;1;1,1;0;0;0;0,7;0,4;5,9;25,1;0;0,3;0,3;0;8,3;0;1;0,7;13,4;0;0;0,7;0,7;0;0;0;0;0;0;8,2;0;0,3;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,8;0;0,3;0,3;0;15,6;0;0;0;0
70-79;6,7;0;1,8;2,9;0,7;13,2;0;1,8;2,3;0,7;26;82,3;2,4;2,8;0;12,8;0;1,5;1,4;1,7;19;0;2;2,2;0;6,2;0;1,6;1,4;5,4;12,3;0;1,3;1,3;0;12,2;0;1,1;1;4,6;6,1;0;0,2;0;4,8;0;0;1,3;1,3;0;6;0;0;0;0;0;0;0,5;0,6;0;11,8;0;0,5;0,5;0;0;0;0,2;0,2;0;0;0;0;0;0;0;0;0,4;0,4;0
80+;12,2;0;0,7;1,5;0,5;24;0;1,1;3,3;0;35,4;0;2,6;4,3;1,3;23,3;0;1,5;2;0,8;0;0;2,2;3,6;0;0;0;1,1;1,6;0;11,2;0;0,7;1;0;0;0;0,4;0,5;0;0;0;0,7;0,8;0;10,9;0;0,4;0,4;0;0;0;0,7;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0,4;0;0;0;0,4;0,4;0;0;0;0,4;0,4;0
12+;4,2;2,5;0,5;0,6;0,4;4,2;2,3;0,5;0,5;0,3;5,3;1,1;0,8;0,8;0,9;4,7;1,2;0,4;0,4;0,8;3,4;1,4;0,6;0,6;0,3;1,5;0;0,5;0,4;1,3;2,8;1,8;0,3;0,3;0;1,9;0;0,3;0,3;1,8;1,4;0;0,2;0,1;1,2;0,9;0;0,2;0,2;0;1;0;0,1;0,1;0;0,3;1,3;0,1;0,1;0;1;0;0,1;0,1;0;0,5;0;0,1;0,1;0;0,9;0;0;0,1;0;2,1;0;0,1;0,1;0
Alle;1,8;1,9;0,5;0,6;0,4;1,8;1,8;0,5;0,5;0,3;2,2;1,1;0,8;0,8;0,9;2,1;1,2;0,4;0,4;0,8;1,5;1,4;0,6;0,6;0,3;0,6;0;0,5;0,4;1,3;1,3;1,8;0,3;0,3;0;0,9;0;0,3;0,3;1,8;0,7;0;0,2;0,1;1,2;0,4;0;0,2;0,2;0;0,5;0;0,1;0,1;0;0,2;1,3;0,1;0,1;0;0,5;0;0,1;0,1;0;0,2;0;0,1;0,1;0;0,4;0;0;0,1;0;1;0;0,1;0,1;0
