"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-15,Hovedstaden,5,1855431,0.00
2021-01-16,Hovedstaden,5,1855431,0.00
2021-01-17,Hovedstaden,41,1855431,0.00
2021-01-18,Hovedstaden,173,1855431,0.01
2021-01-19,Hovedstaden,339,1855431,0.02
2021-01-20,Hovedstaden,463,1855431,0.02
2021-01-21,Hovedstaden,575,1855431,0.03
2021-01-22,Hovedstaden,646,1855431,0.03
2021-01-23,Hovedstaden,4839,1855431,0.26
2021-01-24,Hovedstaden,8898,1855431,0.48
2021-01-25,Hovedstaden,9148,1855431,0.49
2021-01-26,Hovedstaden,9285,1855431,0.50
2021-01-27,Hovedstaden,9905,1855431,0.53
2021-01-28,Hovedstaden,13682,1855431,0.74
2021-01-29,Hovedstaden,21325,1855431,1.15
2021-01-30,Hovedstaden,26012,1855431,1.40
2021-01-31,Hovedstaden,28683,1855431,1.55
2021-02-01,Hovedstaden,30565,1855431,1.65
2021-02-02,Hovedstaden,30667,1855431,1.65
2021-02-03,Hovedstaden,33676,1855431,1.81
2021-02-04,Hovedstaden,40208,1855431,2.17
2021-02-05,Hovedstaden,45133,1855431,2.43
2021-02-06,Hovedstaden,48157,1855431,2.60
2021-02-07,Hovedstaden,48722,1855431,2.63
2021-02-08,Hovedstaden,49853,1855431,2.69
2021-02-09,Hovedstaden,49873,1855431,2.69
2021-02-10,Hovedstaden,50812,1855431,2.74
2021-02-11,Hovedstaden,51044,1855431,2.75
2021-02-12,Hovedstaden,55205,1855431,2.98
2021-02-13,Hovedstaden,55209,1855431,2.98
2021-02-14,Hovedstaden,55219,1855431,2.98
2021-02-15,Hovedstaden,56589,1855431,3.05
2021-02-16,Hovedstaden,56984,1855431,3.07
2021-02-17,Hovedstaden,57005,1855431,3.07
2021-02-18,Hovedstaden,57071,1855431,3.08
2021-02-19,Hovedstaden,57117,1855431,3.08
2021-02-20,Hovedstaden,57214,1855431,3.08
2021-02-21,Hovedstaden,57308,1855431,3.09
2021-02-22,Hovedstaden,57444,1855431,3.10
2021-02-23,Hovedstaden,57582,1855431,3.10
2021-02-24,Hovedstaden,57639,1855431,3.11
2021-02-25,Hovedstaden,57663,1855431,3.11
2021-02-26,Hovedstaden,57720,1855431,3.11
2021-02-27,Hovedstaden,58720,1855431,3.16
2021-02-28,Hovedstaden,59803,1855431,3.22
2021-03-01,Hovedstaden,60039,1855431,3.24
2021-03-02,Hovedstaden,60281,1855431,3.25
2021-01-15,Midtjylland,0,1332673,0.00
2021-01-16,Midtjylland,7,1332673,0.00
2021-01-17,Midtjylland,7,1332673,0.00
2021-01-18,Midtjylland,169,1332673,0.01
2021-01-19,Midtjylland,178,1332673,0.01
2021-01-20,Midtjylland,276,1332673,0.02
2021-01-21,Midtjylland,851,1332673,0.06
2021-01-22,Midtjylland,2042,1332673,0.15
2021-01-23,Midtjylland,3126,1332673,0.23
2021-01-24,Midtjylland,4468,1332673,0.34
2021-01-25,Midtjylland,4638,1332673,0.35
2021-01-26,Midtjylland,4683,1332673,0.35
2021-01-27,Midtjylland,5789,1332673,0.43
2021-01-28,Midtjylland,7557,1332673,0.57
2021-01-29,Midtjylland,11394,1332673,0.85
2021-01-30,Midtjylland,14035,1332673,1.05
2021-01-31,Midtjylland,20287,1332673,1.52
2021-02-01,Midtjylland,21793,1332673,1.64
2021-02-02,Midtjylland,22804,1332673,1.71
2021-02-03,Midtjylland,24196,1332673,1.82
2021-02-04,Midtjylland,25991,1332673,1.95
2021-02-05,Midtjylland,28407,1332673,2.13
2021-02-06,Midtjylland,28889,1332673,2.17
2021-02-07,Midtjylland,28963,1332673,2.17
2021-02-08,Midtjylland,31642,1332673,2.37
2021-02-09,Midtjylland,34283,1332673,2.57
2021-02-10,Midtjylland,36174,1332673,2.71
2021-02-11,Midtjylland,37773,1332673,2.83
2021-02-12,Midtjylland,38777,1332673,2.91
2021-02-13,Midtjylland,38814,1332673,2.91
2021-02-14,Midtjylland,38841,1332673,2.91
2021-02-15,Midtjylland,39317,1332673,2.95
2021-02-16,Midtjylland,39555,1332673,2.97
2021-02-17,Midtjylland,39676,1332673,2.98
2021-02-18,Midtjylland,39749,1332673,2.98
2021-02-19,Midtjylland,39857,1332673,2.99
2021-02-20,Midtjylland,39859,1332673,2.99
2021-02-21,Midtjylland,39902,1332673,2.99
2021-02-22,Midtjylland,40267,1332673,3.02
2021-02-23,Midtjylland,40543,1332673,3.04
2021-02-24,Midtjylland,40767,1332673,3.06
2021-02-25,Midtjylland,40920,1332673,3.07
2021-02-26,Midtjylland,41309,1332673,3.10
2021-02-27,Midtjylland,41311,1332673,3.10
2021-02-28,Midtjylland,41312,1332673,3.10
2021-03-01,Midtjylland,41455,1332673,3.11
2021-03-02,Midtjylland,41625,1332673,3.12
2021-01-15,NA,0,0,0.00
2021-01-16,NA,0,0,0.00
2021-01-17,NA,0,0,0.00
2021-01-18,NA,0,0,0.00
2021-01-19,NA,0,0,0.00
2021-01-20,NA,0,0,0.00
2021-01-21,NA,0,0,0.00
2021-01-22,NA,0,0,0.00
2021-01-23,NA,0,0,0.00
2021-01-24,NA,0,0,0.00
2021-01-25,NA,0,0,0.00
2021-01-26,NA,0,0,0.00
2021-01-27,NA,0,0,0.00
2021-01-28,NA,0,0,0.00
2021-01-29,NA,0,0,0.00
2021-01-30,NA,0,0,0.00
2021-01-31,NA,0,0,0.00
2021-02-01,NA,0,0,0.00
2021-02-02,NA,0,0,0.00
2021-02-03,NA,0,0,0.00
2021-02-04,NA,0,0,0.00
2021-02-05,NA,0,0,0.00
2021-02-06,NA,0,0,0.00
2021-02-07,NA,0,0,0.00
2021-02-08,NA,0,0,0.00
2021-02-09,NA,0,0,0.00
2021-02-10,NA,0,0,0.00
2021-02-11,NA,0,0,0.00
2021-02-12,NA,0,0,0.00
2021-02-13,NA,0,0,0.00
2021-02-14,NA,0,0,0.00
2021-02-15,NA,0,0,0.00
2021-02-16,NA,0,0,0.00
2021-02-17,NA,0,0,0.00
2021-02-18,NA,0,0,0.00
2021-02-19,NA,0,0,0.00
2021-02-20,NA,0,0,0.00
2021-02-21,NA,0,0,0.00
2021-02-22,NA,0,0,0.00
2021-02-23,NA,0,0,0.00
2021-02-24,NA,0,0,0.00
2021-02-25,NA,0,0,0.00
2021-02-26,NA,0,0,0.00
2021-02-27,NA,0,0,0.00
2021-02-28,NA,0,0,0.00
2021-03-01,NA,0,0,0.00
2021-03-02,NA,0,0,0.00
2021-01-15,Nordjylland,0,590421,0.00
2021-01-16,Nordjylland,0,590421,0.00
2021-01-17,Nordjylland,0,590421,0.00
2021-01-18,Nordjylland,3,590421,0.00
2021-01-19,Nordjylland,4,590421,0.00
2021-01-20,Nordjylland,5,590421,0.00
2021-01-21,Nordjylland,15,590421,0.00
2021-01-22,Nordjylland,2498,590421,0.42
2021-01-23,Nordjylland,3872,590421,0.66
2021-01-24,Nordjylland,4516,590421,0.76
2021-01-25,Nordjylland,4526,590421,0.77
2021-01-26,Nordjylland,4680,590421,0.79
2021-01-27,Nordjylland,4901,590421,0.83
2021-01-28,Nordjylland,5421,590421,0.92
2021-01-29,Nordjylland,7340,590421,1.24
2021-01-30,Nordjylland,9211,590421,1.56
2021-01-31,Nordjylland,10816,590421,1.83
2021-02-01,Nordjylland,11441,590421,1.94
2021-02-02,Nordjylland,11824,590421,2.00
2021-02-03,Nordjylland,12348,590421,2.09
2021-02-04,Nordjylland,12645,590421,2.14
2021-02-05,Nordjylland,13189,590421,2.23
2021-02-06,Nordjylland,13774,590421,2.33
2021-02-07,Nordjylland,14995,590421,2.54
2021-02-08,Nordjylland,16391,590421,2.78
2021-02-09,Nordjylland,17511,590421,2.97
2021-02-10,Nordjylland,18232,590421,3.09
2021-02-11,Nordjylland,18485,590421,3.13
2021-02-12,Nordjylland,18572,590421,3.15
2021-02-13,Nordjylland,18572,590421,3.15
2021-02-14,Nordjylland,18573,590421,3.15
2021-02-15,Nordjylland,18604,590421,3.15
2021-02-16,Nordjylland,18624,590421,3.15
2021-02-17,Nordjylland,18639,590421,3.16
2021-02-18,Nordjylland,18671,590421,3.16
2021-02-19,Nordjylland,18851,590421,3.19
2021-02-20,Nordjylland,18983,590421,3.22
2021-02-21,Nordjylland,19006,590421,3.22
2021-02-22,Nordjylland,19029,590421,3.22
2021-02-23,Nordjylland,19051,590421,3.23
2021-02-24,Nordjylland,19059,590421,3.23
2021-02-25,Nordjylland,19074,590421,3.23
2021-02-26,Nordjylland,19118,590421,3.24
2021-02-27,Nordjylland,19119,590421,3.24
2021-02-28,Nordjylland,19123,590421,3.24
2021-03-01,Nordjylland,19196,590421,3.25
2021-03-02,Nordjylland,19257,590421,3.26
2021-01-15,Sjælland,0,839087,0.00
2021-01-16,Sjælland,0,839087,0.00
2021-01-17,Sjælland,194,839087,0.02
2021-01-18,Sjælland,1511,839087,0.18
2021-01-19,Sjælland,2966,839087,0.35
2021-01-20,Sjælland,4312,839087,0.51
2021-01-21,Sjælland,5509,839087,0.66
2021-01-22,Sjælland,5956,839087,0.71
2021-01-23,Sjælland,6306,839087,0.75
2021-01-24,Sjælland,6571,839087,0.78
2021-01-25,Sjælland,6833,839087,0.81
2021-01-26,Sjælland,7268,839087,0.87
2021-01-27,Sjælland,8569,839087,1.02
2021-01-28,Sjælland,10137,839087,1.21
2021-01-29,Sjælland,12039,839087,1.43
2021-01-30,Sjælland,13015,839087,1.55
2021-01-31,Sjælland,13578,839087,1.62
2021-02-01,Sjælland,14332,839087,1.71
2021-02-02,Sjælland,14784,839087,1.76
2021-02-03,Sjælland,15498,839087,1.85
2021-02-04,Sjælland,17056,839087,2.03
2021-02-05,Sjælland,18129,839087,2.16
2021-02-06,Sjælland,18411,839087,2.19
2021-02-07,Sjælland,18617,839087,2.22
2021-02-08,Sjælland,18763,839087,2.24
2021-02-09,Sjælland,18823,839087,2.24
2021-02-10,Sjælland,19099,839087,2.28
2021-02-11,Sjælland,19325,839087,2.30
2021-02-12,Sjælland,19946,839087,2.38
2021-02-13,Sjælland,20003,839087,2.38
2021-02-14,Sjælland,20030,839087,2.39
2021-02-15,Sjælland,20213,839087,2.41
2021-02-16,Sjælland,20319,839087,2.42
2021-02-17,Sjælland,20371,839087,2.43
2021-02-18,Sjælland,20462,839087,2.44
2021-02-19,Sjælland,21011,839087,2.50
2021-02-20,Sjælland,21296,839087,2.54
2021-02-21,Sjælland,21455,839087,2.56
2021-02-22,Sjælland,21839,839087,2.60
2021-02-23,Sjælland,22998,839087,2.74
2021-02-24,Sjælland,24086,839087,2.87
2021-02-25,Sjælland,24193,839087,2.88
2021-02-26,Sjælland,24401,839087,2.91
2021-02-27,Sjælland,24616,839087,2.93
2021-02-28,Sjælland,24855,839087,2.96
2021-03-01,Sjælland,25106,839087,2.99
2021-03-02,Sjælland,25543,839087,3.04
2021-01-15,Syddanmark,0,1223702,0.00
2021-01-16,Syddanmark,0,1223702,0.00
2021-01-17,Syddanmark,482,1223702,0.04
2021-01-18,Syddanmark,1001,1223702,0.08
2021-01-19,Syddanmark,1460,1223702,0.12
2021-01-20,Syddanmark,1776,1223702,0.15
2021-01-21,Syddanmark,2235,1223702,0.18
2021-01-22,Syddanmark,3699,1223702,0.30
2021-01-23,Syddanmark,3876,1223702,0.32
2021-01-24,Syddanmark,4111,1223702,0.34
2021-01-25,Syddanmark,5873,1223702,0.48
2021-01-26,Syddanmark,6848,1223702,0.56
2021-01-27,Syddanmark,7957,1223702,0.65
2021-01-28,Syddanmark,8442,1223702,0.69
2021-01-29,Syddanmark,11479,1223702,0.94
2021-01-30,Syddanmark,14293,1223702,1.17
2021-01-31,Syddanmark,15516,1223702,1.27
2021-02-01,Syddanmark,18627,1223702,1.52
2021-02-02,Syddanmark,19707,1223702,1.61
2021-02-03,Syddanmark,20252,1223702,1.65
2021-02-04,Syddanmark,20997,1223702,1.72
2021-02-05,Syddanmark,25522,1223702,2.09
2021-02-06,Syddanmark,27862,1223702,2.28
2021-02-07,Syddanmark,29437,1223702,2.41
2021-02-08,Syddanmark,31140,1223702,2.54
2021-02-09,Syddanmark,32212,1223702,2.63
2021-02-10,Syddanmark,32306,1223702,2.64
2021-02-11,Syddanmark,32448,1223702,2.65
2021-02-12,Syddanmark,34176,1223702,2.79
2021-02-13,Syddanmark,35059,1223702,2.86
2021-02-14,Syddanmark,35626,1223702,2.91
2021-02-15,Syddanmark,36700,1223702,3.00
2021-02-16,Syddanmark,37268,1223702,3.05
2021-02-17,Syddanmark,37488,1223702,3.06
2021-02-18,Syddanmark,37527,1223702,3.07
2021-02-19,Syddanmark,37611,1223702,3.07
2021-02-20,Syddanmark,37673,1223702,3.08
2021-02-21,Syddanmark,37705,1223702,3.08
2021-02-22,Syddanmark,37879,1223702,3.10
2021-02-23,Syddanmark,38234,1223702,3.12
2021-02-24,Syddanmark,38817,1223702,3.17
2021-02-25,Syddanmark,39144,1223702,3.20
2021-02-26,Syddanmark,39440,1223702,3.22
2021-02-27,Syddanmark,39558,1223702,3.23
2021-02-28,Syddanmark,39586,1223702,3.23
2021-03-01,Syddanmark,39933,1223702,3.26
2021-03-02,Syddanmark,40314,1223702,3.29
