Aldersgruppe;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination
0-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0
12-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-29;0;0;0;0;0;0;0;0,6;0,7;0;0;0;0,2;0;0,5;0;0;0;0;0;1,8;0;0,2;0,2;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;0;0;0;0;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30-39;0;0;0,4;0,5;0,3;0;0;0,2;0,4;0;0;0;0,2;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40-49;0;0;0;0;0;0;0;0,2;0;0,2;0;0;0,3;0;0,5;1,8;0;0,3;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,6;0;0;0;0;0;10,7;0,2;0,2;0;1,5;0;0,2;0,2;0;2,9;0;0;0;0;0;0;0;0;0;1,3;0;0,2;0,2;0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50-59;5;0;0,5;0;0,5;2,4;32,8;0,4;2,9;0,2;7,2;0;0,3;2;0;7;0;0,3;0,7;0,2;0;0;0,4;1,2;0;2,3;21,2;0;0;0;4,4;20,3;0,4;0,5;0;2,2;0;0,3;0,3;0;2,1;0;0,6;0,5;1,4;2,1;0;0,1;0,2;0;0;0;0,4;0,5;0;3,9;0;0;0;0;0;0;0,3;0,3;0;0;0;0;0;0;1,9;0;0,1;0,1;0;0;0;0;0;0
60-64;0;0;1,3;13,1;0,7;14,9;0;1;0;1;7,3;279,3;0,6;0;0,7;7,2;0;1,3;9,2;0;7,1;0;0,6;2,3;0;7;0;1;1;1;6,8;0;0,6;0,8;0;13,4;0;0,6;0,7;0;0;0;0,3;0,4;0;6,4;0;0,6;0,7;0;6,3;0;0,9;1;0;0;0;0,3;0,3;0;0;0;0,3;0,3;0;0;0;0,3;0,3;0;0;0;0;0;0;0;0;0;0;0
65-69;0;0;2,1;10,3;1,8;9,9;139,1;3,7;41,6;2,1;19,6;253,5;1,4;12,3;0,7;9,7;0;0,3;0;0,4;38,3;0;3,7;21,5;0,4;0;0;1,7;3;0,6;0;0;1;0,9;1,3;18,1;0;1;1,2;0;8,9;0;1;0,4;5;8,8;0;0;0;0;8,6;0;1,3;1,5;0;0;0;1;0,7;4,2;8,3;0;0,3;0,4;0;0;0;1,3;1,4;0;0;0;0,7;0,7;0;0;0;0;0;0
