Aldersgruppe;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination
0-5;65,4;34,9;18,9;12,3;0;58,6;14,4;10,3;18,4;0;61,1;34,6;0;0;0;40,9;26,7;0;0;0;22,8;0;0;0;0;24,8;7,9;0;0;0;12,5;0;0;0;0;10,1;0;0;0;0;7;0;0;0;0;6,2;0;0;0;0;5,4;0;0;0;0;6;0;0;0;0;2,7;0;0;0;0;3,3;0;0;0;0;1,1;0;0;0;0;1,1;0;0;0;0
6-11;32,6;27,1;12,1;10,9;0;33,2;19;10,9;7,8;0;32,1;12,3;6,4;7;0;17,8;15;2,4;0;0;9,6;3,4;2,9;0;0;6,9;2,9;0;0;0;4,6;1,6;0;0;0;7,4;5,6;0;0;0;5,5;4,6;0;0;0;3;0;0;0;0;2,7;0;0;0;0;4,4;0;0;0;0;1,8;0;0;0;0;2,3;0;0;0;0;0,6;0;0;0;0;0,9;0;0;0;0
12-15;47,3;38,7;20,6;18,8;756,1;34,4;32,9;23,1;23,1;0;47,5;0;12,9;13,3;0;32;33,8;5,9;6,1;0;12,6;43,1;5,5;5,7;0;7,2;7,4;2,5;2,6;0;9,1;7,1;1,5;1,6;0;14,7;20,2;3,7;3,9;0;2;6;0;0;0;7,4;5,6;0,6;0,6;0;3,5;0;0,6;0,6;0;3,2;0;0;0;0;4,5;0;0;0;0;4,2;0;0,6;0;0;4,1;0;0;0;0;1,3;0;0;0;0
16-19;57,9;39;28,1;36,5;14;76;35,1;20,8;24,5;11,3;49;32;21,3;22,3;16,4;42,4;55,4;15,1;14,8;18,1;22,7;23,5;14;12,9;75,2;0;41,1;7,9;7,6;53;12,6;19;5,1;5,2;0;16,1;0;5,6;5,7;0;7,7;0;1,9;1,9;0;18,2;0;1,4;1,4;0;3,5;0;1,4;1,4;0;6,7;0;0;0;0;6,4;0;1,4;1,4;0;0;0;0,5;0,5;0;3,1;0;1,4;1,4;0;9,3;0;0,5;0,5;0
20-29;73,3;95,5;25,8;38,7;16,8;61,6;51,1;21,3;28,1;13,1;73;100,5;21,5;24,1;14,5;62,5;48;15,2;15,5;12,8;45,6;41;16,4;14,8;28,5;47;31,4;13,1;12,8;16,3;27;34,4;6,8;6,8;2,7;26;9;6,3;5,6;15,5;22,7;8,4;4,3;4,1;7;24,1;8,4;2,5;2,5;4,1;18,9;9;2;2,1;0;20,9;0;1,8;1,7;6,3;14,1;6;0,9;0,9;0;15,2;12,4;1,1;1,1;0;11,7;0;0,9;0,9;0;11,6;6,1;0,2;0,2;0
30-39;95,4;72;47,6;58,7;37,3;84,3;86,2;44,2;52,1;33,8;76,6;67,5;35,5;38,8;27,9;62,7;75,5;25,6;25,2;26,7;54,8;27,9;14,9;15,2;14,3;60,5;55,5;17;16;18,3;45,1;46,1;10,9;9,8;15,1;53,9;30,7;8,5;8,9;4,2;49,2;14;4,6;4,8;2,3;37,7;27,7;3,3;2,3;13,1;41,4;14,5;4,6;4,7;3,2;26,7;5,5;2,7;2,9;0;23,1;6,7;1,7;1,8;0;27,2;0;1,7;1,4;8,8;17,1;7,1;1,8;1,6;13,9;12,5;27,5;1,4;1,4;0
40-49;74;0;31,8;61,6;26,3;49,7;89,3;28,5;51,1;22,4;34,2;62,1;20,5;37,9;13,4;50,8;72,9;16,2;22,4;12,4;35,8;30,9;14,4;21;6,8;68,5;95,5;12,7;11,9;18,1;83;51,6;7,6;6,9;13,5;71;0;7,7;7,3;11,6;41,3;42,7;7,2;7,4;5,5;50,4;20,9;4,4;4,1;6,3;50,5;44,1;3,6;3,7;2,6;41,9;24,7;3,3;2,9;9,7;31;61,2;3,1;3,2;0;31,9;32;1,6;1,7;0;23,6;16,2;2,3;2,2;14,6;20,8;15,7;1,8;1,8;0
50-59;77,5;108,8;27,8;62,8;24,8;73;131,3;23,1;56,5;19,3;69,3;121,7;14,9;32,7;11,9;72,7;81,4;15,6;32,3;11,1;78,2;47,6;12,1;20;7,1;79,2;63,7;14,8;14,2;17,1;97,5;0;10,1;9,8;12,7;71,3;116,3;8;7,6;11,5;61,1;36,7;7,8;7,8;8,5;49,4;18;6;5,5;11,2;48,4;19;4,4;4,3;5,7;63,1;42,1;4,5;4,5;4,8;32,7;75,6;4;3,6;13,5;45,7;25,6;3,3;3;6,4;26,4;0;2,3;2;20,7;16,9;0;1,4;1,4;0
60-64;106,2;538,2;27,9;92;24,6;141,2;0;25;113,2;18,4;65,9;186,2;12,2;54,4;8,1;57,5;168,2;11,2;32,4;7,8;120,2;230,6;15;20,9;12,8;97,7;69,9;16;15,9;16,2;102,6;69,1;12,4;12,9;9,9;86,8;65,9;11,4;11,8;9,1;98,2;64,1;8,2;9;2,5;64,2;63,1;10,4;11;5,6;75,7;66,8;8,2;7,3;16,6;49,5;0;7,6;6,5;20,2;54,5;86,7;4,4;4,3;5,6;35,9;90,3;5,7;5,5;10,6;53,5;0;3,1;2,9;15,8;35,4;0;1,9;1,6;19,5
65-69;120,9;447,8;32,6;134,1;29,2;79,4;0;21,4;99,7;18,1;39,3;253,5;18;80,2;14,4;126,2;331,9;17,6;72,2;12,8;105,2;299,7;15,2;51,7;8,4;113,4;290,4;17,3;22,5;13;138,8;0;12,9;13,4;11,7;45,2;0;15,2;14,7;17,5;53,2;102;12,4;12,4;12,5;87,7;97,3;8,7;8,3;11,8;86,3;0;6,7;7;3,4;59,5;113;9,3;9,1;12,5;50,1;131,9;9,3;9,2;11,8;49,6;138,5;5;4,8;10,4;32,8;0;5,3;5,1;13,4;8,2;0;4,3;4,1;14,5
