"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-15,Hovedstaden,5,1855881,0.00
2021-01-16,Hovedstaden,5,1855881,0.00
2021-01-17,Hovedstaden,41,1855881,0.00
2021-01-18,Hovedstaden,174,1855881,0.01
2021-01-19,Hovedstaden,341,1855881,0.02
2021-01-20,Hovedstaden,465,1855881,0.03
2021-01-21,Hovedstaden,578,1855881,0.03
2021-01-22,Hovedstaden,651,1855881,0.04
2021-01-23,Hovedstaden,4826,1855881,0.26
2021-01-24,Hovedstaden,8877,1855881,0.48
2021-01-25,Hovedstaden,9124,1855881,0.49
2021-01-26,Hovedstaden,9261,1855881,0.50
2021-01-27,Hovedstaden,9890,1855881,0.53
2021-01-28,Hovedstaden,13664,1855881,0.74
2021-01-29,Hovedstaden,21271,1855881,1.15
2021-01-30,Hovedstaden,25930,1855881,1.40
2021-01-31,Hovedstaden,28590,1855881,1.54
2021-02-01,Hovedstaden,30472,1855881,1.64
2021-02-02,Hovedstaden,30578,1855881,1.65
2021-02-03,Hovedstaden,33583,1855881,1.81
2021-02-04,Hovedstaden,40107,1855881,2.16
2021-02-05,Hovedstaden,45024,1855881,2.43
2021-02-06,Hovedstaden,48050,1855881,2.59
2021-02-07,Hovedstaden,48617,1855881,2.62
2021-02-08,Hovedstaden,49749,1855881,2.68
2021-02-09,Hovedstaden,49773,1855881,2.68
2021-02-10,Hovedstaden,50709,1855881,2.73
2021-02-11,Hovedstaden,50943,1855881,2.74
2021-02-12,Hovedstaden,55105,1855881,2.97
2021-02-13,Hovedstaden,55110,1855881,2.97
2021-02-14,Hovedstaden,55120,1855881,2.97
2021-02-15,Hovedstaden,56495,1855881,3.04
2021-02-16,Hovedstaden,56900,1855881,3.07
2021-02-17,Hovedstaden,56925,1855881,3.07
2021-02-18,Hovedstaden,56994,1855881,3.07
2021-02-19,Hovedstaden,57040,1855881,3.07
2021-02-20,Hovedstaden,57139,1855881,3.08
2021-02-21,Hovedstaden,57236,1855881,3.08
2021-02-22,Hovedstaden,57376,1855881,3.09
2021-02-23,Hovedstaden,57520,1855881,3.10
2021-02-24,Hovedstaden,57582,1855881,3.10
2021-02-25,Hovedstaden,57612,1855881,3.10
2021-02-26,Hovedstaden,57670,1855881,3.11
2021-02-27,Hovedstaden,58808,1855881,3.17
2021-02-28,Hovedstaden,59960,1855881,3.23
2021-03-01,Hovedstaden,60180,1855881,3.24
2021-03-02,Hovedstaden,60426,1855881,3.26
2021-03-03,Hovedstaden,60461,1855881,3.26
2021-03-04,Hovedstaden,60653,1855881,3.27
