"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-15,Hovedstaden,5,1855762,0.00
2021-01-16,Hovedstaden,5,1855762,0.00
2021-01-17,Hovedstaden,41,1855762,0.00
2021-01-18,Hovedstaden,174,1855762,0.01
2021-01-19,Hovedstaden,341,1855762,0.02
2021-01-20,Hovedstaden,465,1855762,0.03
2021-01-21,Hovedstaden,578,1855762,0.03
2021-01-22,Hovedstaden,648,1855762,0.03
2021-01-23,Hovedstaden,4848,1855762,0.26
2021-01-24,Hovedstaden,8909,1855762,0.48
2021-01-25,Hovedstaden,9161,1855762,0.49
2021-01-26,Hovedstaden,9298,1855762,0.50
2021-01-27,Hovedstaden,9918,1855762,0.53
2021-01-28,Hovedstaden,13694,1855762,0.74
2021-01-29,Hovedstaden,21338,1855762,1.15
2021-01-30,Hovedstaden,26028,1855762,1.40
2021-01-31,Hovedstaden,28704,1855762,1.55
2021-02-01,Hovedstaden,30585,1855762,1.65
2021-02-02,Hovedstaden,30687,1855762,1.65
2021-02-03,Hovedstaden,33696,1855762,1.82
2021-02-04,Hovedstaden,40232,1855762,2.17
2021-02-05,Hovedstaden,45160,1855762,2.43
2021-02-06,Hovedstaden,48185,1855762,2.60
2021-02-07,Hovedstaden,48750,1855762,2.63
2021-02-08,Hovedstaden,49882,1855762,2.69
2021-02-09,Hovedstaden,49902,1855762,2.69
2021-02-10,Hovedstaden,50840,1855762,2.74
2021-02-11,Hovedstaden,51072,1855762,2.75
2021-02-12,Hovedstaden,55232,1855762,2.98
2021-02-13,Hovedstaden,55236,1855762,2.98
2021-02-14,Hovedstaden,55246,1855762,2.98
2021-02-15,Hovedstaden,56613,1855762,3.05
2021-02-16,Hovedstaden,57008,1855762,3.07
2021-02-17,Hovedstaden,57029,1855762,3.07
2021-02-18,Hovedstaden,57095,1855762,3.08
2021-02-19,Hovedstaden,57141,1855762,3.08
2021-02-20,Hovedstaden,57238,1855762,3.08
2021-02-21,Hovedstaden,57332,1855762,3.09
2021-02-22,Hovedstaden,57468,1855762,3.10
2021-02-23,Hovedstaden,57607,1855762,3.10
2021-02-24,Hovedstaden,57665,1855762,3.11
2021-02-25,Hovedstaden,57689,1855762,3.11
2021-02-26,Hovedstaden,57746,1855762,3.11
2021-02-27,Hovedstaden,58600,1855762,3.16
2021-02-28,Hovedstaden,59509,1855762,3.21
2021-01-15,Midtjylland,0,1332650,0.00
2021-01-16,Midtjylland,7,1332650,0.00
2021-01-17,Midtjylland,7,1332650,0.00
2021-01-18,Midtjylland,169,1332650,0.01
2021-01-19,Midtjylland,178,1332650,0.01
2021-01-20,Midtjylland,276,1332650,0.02
2021-01-21,Midtjylland,851,1332650,0.06
2021-01-22,Midtjylland,2049,1332650,0.15
2021-01-23,Midtjylland,3101,1332650,0.23
2021-01-24,Midtjylland,4449,1332650,0.33
2021-01-25,Midtjylland,4620,1332650,0.35
2021-01-26,Midtjylland,4665,1332650,0.35
2021-01-27,Midtjylland,5771,1332650,0.43
2021-01-28,Midtjylland,7540,1332650,0.57
2021-01-29,Midtjylland,11381,1332650,0.85
2021-01-30,Midtjylland,14034,1332650,1.05
2021-01-31,Midtjylland,20296,1332650,1.52
2021-02-01,Midtjylland,21801,1332650,1.64
2021-02-02,Midtjylland,22812,1332650,1.71
2021-02-03,Midtjylland,24204,1332650,1.82
2021-02-04,Midtjylland,25998,1332650,1.95
2021-02-05,Midtjylland,28414,1332650,2.13
2021-02-06,Midtjylland,28895,1332650,2.17
2021-02-07,Midtjylland,28969,1332650,2.17
2021-02-08,Midtjylland,31649,1332650,2.37
2021-02-09,Midtjylland,34292,1332650,2.57
2021-02-10,Midtjylland,36182,1332650,2.72
2021-02-11,Midtjylland,37782,1332650,2.84
2021-02-12,Midtjylland,38787,1332650,2.91
2021-02-13,Midtjylland,38824,1332650,2.91
2021-02-14,Midtjylland,38851,1332650,2.92
2021-02-15,Midtjylland,39327,1332650,2.95
2021-02-16,Midtjylland,39564,1332650,2.97
2021-02-17,Midtjylland,39685,1332650,2.98
2021-02-18,Midtjylland,39758,1332650,2.98
2021-02-19,Midtjylland,39866,1332650,2.99
2021-02-20,Midtjylland,39868,1332650,2.99
2021-02-21,Midtjylland,39911,1332650,2.99
2021-02-22,Midtjylland,40276,1332650,3.02
2021-02-23,Midtjylland,40547,1332650,3.04
2021-02-24,Midtjylland,40771,1332650,3.06
2021-02-25,Midtjylland,40919,1332650,3.07
2021-02-26,Midtjylland,41307,1332650,3.10
2021-02-27,Midtjylland,41309,1332650,3.10
2021-02-28,Midtjylland,41310,1332650,3.10
2021-01-15,NA,0,0,0.00
2021-01-16,NA,0,0,0.00
2021-01-17,NA,0,0,0.00
2021-01-18,NA,0,0,0.00
2021-01-19,NA,0,0,0.00
2021-01-20,NA,0,0,0.00
2021-01-21,NA,0,0,0.00
2021-01-22,NA,0,0,0.00
2021-01-23,NA,0,0,0.00
2021-01-24,NA,0,0,0.00
2021-01-25,NA,0,0,0.00
2021-01-26,NA,0,0,0.00
2021-01-27,NA,0,0,0.00
2021-01-28,NA,0,0,0.00
2021-01-29,NA,0,0,0.00
2021-01-30,NA,0,0,0.00
2021-01-31,NA,0,0,0.00
2021-02-01,NA,0,0,0.00
2021-02-02,NA,0,0,0.00
2021-02-03,NA,0,0,0.00
2021-02-04,NA,0,0,0.00
2021-02-05,NA,0,0,0.00
2021-02-06,NA,0,0,0.00
2021-02-07,NA,0,0,0.00
2021-02-08,NA,0,0,0.00
2021-02-09,NA,0,0,0.00
2021-02-10,NA,0,0,0.00
2021-02-11,NA,0,0,0.00
2021-02-12,NA,0,0,0.00
2021-02-13,NA,0,0,0.00
2021-02-14,NA,0,0,0.00
2021-02-15,NA,0,0,0.00
2021-02-16,NA,0,0,0.00
2021-02-17,NA,0,0,0.00
2021-02-18,NA,0,0,0.00
2021-02-19,NA,0,0,0.00
2021-02-20,NA,0,0,0.00
2021-02-21,NA,0,0,0.00
2021-02-22,NA,0,0,0.00
2021-02-23,NA,0,0,0.00
2021-02-24,NA,0,0,0.00
2021-02-25,NA,0,0,0.00
2021-02-26,NA,0,0,0.00
2021-02-27,NA,0,0,0.00
2021-02-28,NA,0,0,0.00
2021-01-15,Nordjylland,0,590460,0.00
2021-01-16,Nordjylland,0,590460,0.00
