Aldersgruppe;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination;Uge 46-2021_Ingen vaccination;Uge 46-2021_Første vaccination;Uge 46-2021_Anden vaccination;Uge 46-2021_Fuld effekt efter primært forløb;Uge 46-2021_Fuld effekt efter revaccination;Uge 45-2021_Ingen vaccination;Uge 45-2021_Første vaccination;Uge 45-2021_Anden vaccination;Uge 45-2021_Fuld effekt efter primært forløb;Uge 45-2021_Fuld effekt efter revaccination;Uge 44-2021_Ingen vaccination;Uge 44-2021_Første vaccination;Uge 44-2021_Anden vaccination;Uge 44-2021_Fuld effekt efter primært forløb;Uge 44-2021_Fuld effekt efter revaccination;Uge 43-2021_Ingen vaccination;Uge 43-2021_Første vaccination;Uge 43-2021_Anden vaccination;Uge 43-2021_Fuld effekt efter primært forløb;Uge 43-2021_Fuld effekt efter revaccination;Uge 42-2021_Ingen vaccination;Uge 42-2021_Første vaccination;Uge 42-2021_Anden vaccination;Uge 42-2021_Fuld effekt efter primært forløb;Uge 42-2021_Fuld effekt efter revaccination;Uge 41-2021_Ingen vaccination;Uge 41-2021_Første vaccination;Uge 41-2021_Anden vaccination;Uge 41-2021_Fuld effekt efter primært forløb;Uge 41-2021_Fuld effekt efter revaccination;Uge 40-2021_Ingen vaccination;Uge 40-2021_Første vaccination;Uge 40-2021_Anden vaccination;Uge 40-2021_Fuld effekt efter primært forløb;Uge 40-2021_Fuld effekt efter revaccination;Uge 39-2021_Ingen vaccination;Uge 39-2021_Første vaccination;Uge 39-2021_Anden vaccination;Uge 39-2021_Fuld effekt efter primært forløb;Uge 39-2021_Fuld effekt efter revaccination;Uge 38-2021_Ingen vaccination;Uge 38-2021_Første vaccination;Uge 38-2021_Anden vaccination;Uge 38-2021_Fuld effekt efter primært forløb;Uge 38-2021_Fuld effekt efter revaccination;Uge 37-2021_Ingen vaccination;Uge 37-2021_Første vaccination;Uge 37-2021_Anden vaccination;Uge 37-2021_Fuld effekt efter primært forløb;Uge 37-2021_Fuld effekt efter revaccination;Uge 36-2021_Ingen vaccination;Uge 36-2021_Første vaccination;Uge 36-2021_Anden vaccination;Uge 36-2021_Fuld effekt efter primært forløb;Uge 36-2021_Fuld effekt efter revaccination
0-5;11,9;0;0;0;0;9,9;0;0;0;0;6,9;0;0;0;0;6,4;0;0;0;0;5,3;0;0;0;0;5,8;0;0;0;0;2,7;0;0;0;0;3,2;0;0;0;0;1,1;0;0;0;0;1,1;0;0;0;0;0,5;0;0;0;0;0,5;0;0;0;0;0,3;0;0;0;0;0,5;0;0;0;0;0,5;0;0;0;0;1,4;0;0;0;0
6-11;5,2;1,6;0;0;0;7,6;5,6;0;0;0;5,6;4,6;0;0;0;3;0;;0;0;2,7;0;0;0;0;4,5;0;0;0;0;1,8;0;0;0;0;2,4;0;0;0;0;0,6;0;0;0;0;0,9;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0,6;0;0;0;0;0,3;0;0;0;0
12-15;9,3;7,1;1,5;1,6;0;15,1;20,1;3,6;3,7;0;2;6;0;0;0;7,6;5,6;0,5;0,5;0;3,6;0;0,5;0,6;0;3,3;0;0;0;0;4,6;0;0;0;0;4,4;0;0,6;0;0;4,3;0;0;0;0;1,4;0;0;0;0;0;0;0;0;0;2,7;0;0;0;;0;0;0,6;0,7;;0;0;0;0;;0;0;0;0;;1,2;0;0;0;
16-19;12,6;19;5,1;5,2;0;16;0;5,6;5,7;0;7,7;0;1,9;1,9;0;18,1;0;1,4;1,4;0;3,5;0;1,4;1,4;0;6,7;0;0;0;0;6,4;0;1,4;1,4;0;0;0;0,5;0,5;0;3,1;0;1,4;1,4;0;9,3;0;0,5;0,5;0;3,1;0;0,5;0,5;0;6,1;0;0,5;0,5;0;0;19,7;0;0;0;2,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-29;27;34,5;6,3;6,3;2,7;26,8;9;6,3;5,7;15,5;22,7;8,4;4,4;4,1;7,1;24,1;8,5;2,6;2,5;4,1;18,9;9;2;2,1;0;20,9;0;1,7;1,5;6,3;14,1;6;0,9;0,9;0;15,2;12,5;1,1;1,1;0;11,7;0;0,9;0,9;0;11,6;6,1;0,2;0,2;0;5,1;0;0,2;0,2;0;6,3;0;0,7;0,8;0;5,6;4,8;0,2;0,2;0;1,8;0;0,6;0,6;0;2,4;0;0,4;0,4;0;11,2;5,7;0,4;0,4;0
30-39;43,5;40,5;10,8;9,6;15,1;55,3;30,8;8,9;9,3;4,2;49,6;14,1;4,6;4,8;2,3;38;27,8;3,3;2,3;13,2;40,9;14,6;4,4;4,5;3,2;26,9;5,5;2,7;2,9;0;23,3;6,8;1,7;1,8;0;27,4;0;1,7;1,4;8,8;17,2;7,2;1,8;1,6;13,9;12,6;27,8;1,4;1,4;0;13,2;0;0,8;0,6;0;9,4;0;0,2;0,2;0;3,6;5;0,4;0,4;0;4,2;4;0;0;0;6,2;6,4;0,4;0,2;0;10,1;2,4;0,4;0,2;0
40-49;83,5;51,5;7,4;6,7;13,5;71,5;0;7,7;7,3;11,6;41,6;42,7;7,2;7,4;5,5;50,8;20,9;4,4;4,1;6,3;50,8;44,1;3,4;3,5;2,6;40,8;24,8;3,3;2,9;9,7;31,2;61,4;3,1;3,2;0;32,1;32,1;1,6;1,7;0;23,8;16,3;2,3;2,2;14,6;21;15,8;1,8;1,8;0;18,2;0;1,3;1,2;35,7;11,6;0;0,5;0,5;0;7,7;0;0,2;0,2;0;5,1;0;0,2;0,2;0;7,5;9,1;0,5;0,5;0;25,7;22,7;0,8;0,8;0
50-59;98,2;0;10;9,6;12,7;71,8;116,8;7,7;7,4;10,2;61,6;36,8;7,8;7,8;8,5;49,8;18;6,1;5,5;12,8;48,8;19;4,4;4,3;5,7;63,6;42,3;4,4;4,4;4,8;33;76,2;4;3,6;13,5;46,1;25,8;3,3;3,1;6,4;26,6;0;2,3;2;20,7;17;0;1,4;1,4;0;20,6;24,1;1,3;1;35,1;14,9;22,7;0,6;0,6;0;12,9;0;0,6;0,6;0;9,2;0;0,4;0,4;0;19,9;0;0,1;0,1;0;16,1;15,4;1,1;1,1;0
60-64;103,1;68,8;12,4;12,9;9,9;80,6;65,4;11,4;11,8;9,1;98,8;63,5;8,5;9,1;5;64,6;62,5;10,4;11;5,6;76,2;0;8,2;7,3;16,6;49,8;0;7,6;6,5;20,2;54,9;85,6;4,4;4,3;5,6;36,2;89,1;5,4;5,2;10,6;53,9;0;3,2;2,9;15,8;35,7;0;1,9;1,6;19,5;23,7;0;0,6;0,6;0;11,8;0;0,6;0,6;0;11,7;0;0,9;1;0;11,6;0;1,3;1,3;0;17,2;58,9;1,3;1,3;0;22,6;0;0,9;1;0
65-69;140,1;0;13,1;13,6;11,7;45,6;0;15;14,9;15,5;53,7;103,4;12,5;12,5;12,5;88,5;98,6;8,7;8,3;11,8;87,2;0;6,4;7,1;0;60,1;115,2;9,4;9,1;12,5;50,6;135;9,4;9,2;11,8;50,1;141,6;5;4,8;10,4;33,1;0;5,3;5,1;13,4;8,2;0;4,3;4,1;14,5;16,4;134;2,7;2,7;0;8,2;0;2,3;2,4;0;24,3;0;1,3;1,3;0;16,1;105,9;0,7;0,7;0;8;0;1;1;0;31,5;89,4;1,7;1,7;0
70-79;207;77,8;17,5;33,9;10,2;120,9;0;19,2;28,6;9,6;118,8;0;19,7;22,5;12,2;91,1;164,7;22,6;22,5;23,3;115,3;177,3;19,4;20,2;13,3;88,4;94,7;16,8;16,9;16;55,9;219,3;18,1;17,4;26,9;67,8;0;11,5;11,5;11,9;48,9;114,5;11,5;10,6;32;48,6;0;6,4;6,1;14,4;18,1;0;5,8;5,5;16,5;18;0;1,8;1,9;0;23,8;0;2,7;2,8;0;23,6;0;3,1;3,1;0;0;77,5;2;2;0;17,3;72,7;2,5;2,5;0
80+;278,1;340,1;32,9;96,2;18,8;146,6;495;32,3;69,6;19,7;203,4;254,5;33,2;70,4;14,1;141,4;0;33,3;64,5;8,7;162,5;129,9;32,2;52,6;6,7;183,2;134,6;41,1;59,2;10,1;101,3;288,2;31,7;42,8;6,2;78;284,9;22,3;27,4;6,2;99,5;0;17,1;19,8;4,3;43,8;265,6;21,9;24;6,2;97,9;127,1;7;6,9;7,9;10,8;122,4;8,1;8,6;0;10,7;117,1;4,1;4,1;0;21,1;0;8,8;8,9;0;0;0;6,6;6,6;0;30,9;0;7,4;7;0
12+;59,1;33,6;11,4;10,8;12,7;49,6;27,4;11,2;10,9;12,7;41,8;18,4;9,7;9,7;10,3;38,2;18,1;8,9;8,6;11,5;37,3;15,5;7,8;7,9;6,8;32,7;10,8;7,8;7,6;10,3;23,4;25;6,9;6,8;9,4;24,9;16;4,9;4,7;7,1;18,7;5,4;4,3;4,1;13,6;14,4;13,9;3,4;3,3;8,6;12;4,9;2;1,8;12,5;8,6;3;1,3;1,3;0;6,2;5,2;1;1;0;4,8;2,1;1,3;1,3;0;5,5;4,3;1,1;1,1;0;12,4;6,1;1,5;1,5;0
Alle;31,4;12,9;11,4;10,8;12,7;26,2;16,8;11,2;10,9;12,7;20,8;15,6;9,7;9,7;10,3;18,5;17,8;8,9;8,6;11,5;18;15,5;7,8;7,9;6,8;16,9;10,8;7,8;7,6;10,3;11,5;24,9;6,9;6,8;9,4;12,5;16;4,9;4,7;7,1;8,8;5,4;4,3;4,1;13,6;7;13,9;3,4;3,3;8,6;5,6;4,9;2;1,8;12,5;4,1;3;1,3;1,3;0;2,9;5,2;1;1;0;2,4;2,1;1,3;1,3;0;2,8;4,3;1,1;1,1;0;6,3;6,1;1,5;1,5;0
