"Vaccinedato","Regionsnavn","Kumulerede antal færdigvacc.","Antal borgere","Vaccinations dækning (%)"
2021-01-15,Hovedstaden,5,1855538,0.00
2021-01-16,Hovedstaden,5,1855538,0.00
2021-01-17,Hovedstaden,41,1855538,0.00
2021-01-18,Hovedstaden,174,1855538,0.01
2021-01-19,Hovedstaden,341,1855538,0.02
2021-01-20,Hovedstaden,465,1855538,0.03
2021-01-21,Hovedstaden,578,1855538,0.03
2021-01-22,Hovedstaden,648,1855538,0.03
2021-01-23,Hovedstaden,4846,1855538,0.26
2021-01-24,Hovedstaden,8907,1855538,0.48
2021-01-25,Hovedstaden,9159,1855538,0.49
2021-01-26,Hovedstaden,9296,1855538,0.50
2021-01-27,Hovedstaden,9916,1855538,0.53
2021-01-28,Hovedstaden,13691,1855538,0.74
2021-01-29,Hovedstaden,21330,1855538,1.15
2021-01-30,Hovedstaden,26023,1855538,1.40
2021-01-31,Hovedstaden,28699,1855538,1.55
2021-02-01,Hovedstaden,30580,1855538,1.65
2021-02-02,Hovedstaden,30682,1855538,1.65
2021-02-03,Hovedstaden,33691,1855538,1.82
2021-02-04,Hovedstaden,40226,1855538,2.17
2021-02-05,Hovedstaden,45154,1855538,2.43
2021-02-06,Hovedstaden,48179,1855538,2.60
2021-02-07,Hovedstaden,48744,1855538,2.63
2021-02-08,Hovedstaden,49876,1855538,2.69
2021-02-09,Hovedstaden,49896,1855538,2.69
2021-02-10,Hovedstaden,50834,1855538,2.74
2021-02-11,Hovedstaden,51066,1855538,2.75
2021-02-12,Hovedstaden,55227,1855538,2.98
2021-02-13,Hovedstaden,55231,1855538,2.98
2021-02-14,Hovedstaden,55241,1855538,2.98
2021-02-15,Hovedstaden,56608,1855538,3.05
2021-02-16,Hovedstaden,57003,1855538,3.07
2021-02-17,Hovedstaden,57024,1855538,3.07
2021-02-18,Hovedstaden,57090,1855538,3.08
2021-02-19,Hovedstaden,57136,1855538,3.08
2021-02-20,Hovedstaden,57233,1855538,3.08
2021-02-21,Hovedstaden,57327,1855538,3.09
2021-02-22,Hovedstaden,57463,1855538,3.10
2021-02-23,Hovedstaden,57602,1855538,3.10
2021-02-24,Hovedstaden,57652,1855538,3.11
2021-02-25,Hovedstaden,57670,1855538,3.11
2021-01-15,Midtjylland,0,1332555,0.00
2021-01-16,Midtjylland,7,1332555,0.00
2021-01-17,Midtjylland,7,1332555,0.00
2021-01-18,Midtjylland,169,1332555,0.01
2021-01-19,Midtjylland,178,1332555,0.01
2021-01-20,Midtjylland,276,1332555,0.02
2021-01-21,Midtjylland,850,1332555,0.06
2021-01-22,Midtjylland,2049,1332555,0.15
2021-01-23,Midtjylland,3101,1332555,0.23
2021-01-24,Midtjylland,4451,1332555,0.33
2021-01-25,Midtjylland,4622,1332555,0.35
2021-01-26,Midtjylland,4667,1332555,0.35
2021-01-27,Midtjylland,5772,1332555,0.43
2021-01-28,Midtjylland,7541,1332555,0.57
2021-01-29,Midtjylland,11385,1332555,0.85
2021-01-30,Midtjylland,14038,1332555,1.05
2021-01-31,Midtjylland,20302,1332555,1.52
2021-02-01,Midtjylland,21808,1332555,1.64
2021-02-02,Midtjylland,22819,1332555,1.71
2021-02-03,Midtjylland,24211,1332555,1.82
2021-02-04,Midtjylland,26005,1332555,1.95
2021-02-05,Midtjylland,28422,1332555,2.13
2021-02-06,Midtjylland,28903,1332555,2.17
2021-02-07,Midtjylland,28977,1332555,2.17
2021-02-08,Midtjylland,31658,1332555,2.38
2021-02-09,Midtjylland,34303,1332555,2.57
2021-02-10,Midtjylland,36193,1332555,2.72
2021-02-11,Midtjylland,37794,1332555,2.84
2021-02-12,Midtjylland,38799,1332555,2.91
2021-02-13,Midtjylland,38836,1332555,2.91
2021-02-14,Midtjylland,38863,1332555,2.92
2021-02-15,Midtjylland,39339,1332555,2.95
2021-02-16,Midtjylland,39576,1332555,2.97
2021-02-17,Midtjylland,39697,1332555,2.98
2021-02-18,Midtjylland,39771,1332555,2.98
2021-02-19,Midtjylland,39879,1332555,2.99
2021-02-20,Midtjylland,39881,1332555,2.99
2021-02-21,Midtjylland,39924,1332555,3.00
2021-02-22,Midtjylland,40289,1332555,3.02
2021-02-23,Midtjylland,40560,1332555,3.04
2021-02-24,Midtjylland,40784,1332555,3.06
2021-02-25,Midtjylland,40931,1332555,3.07
2021-01-15,NA,0,0,0.00
2021-01-16,NA,0,0,0.00
2021-01-17,NA,0,0,0.00
2021-01-18,NA,0,0,0.00
2021-01-19,NA,0,0,0.00
2021-01-20,NA,0,0,0.00
2021-01-21,NA,0,0,0.00
2021-01-22,NA,0,0,0.00
2021-01-23,NA,0,0,0.00
2021-01-24,NA,0,0,0.00
2021-01-25,NA,0,0,0.00
2021-01-26,NA,0,0,0.00
2021-01-27,NA,0,0,0.00
2021-01-28,NA,0,0,0.00
2021-01-29,NA,0,0,0.00
2021-01-30,NA,0,0,0.00
2021-01-31,NA,0,0,0.00
2021-02-01,NA,0,0,0.00
2021-02-02,NA,0,0,0.00
2021-02-03,NA,0,0,0.00
2021-02-04,NA,0,0,0.00
2021-02-05,NA,0,0,0.00
2021-02-06,NA,0,0,0.00
2021-02-07,NA,0,0,0.00
2021-02-08,NA,0,0,0.00
2021-02-09,NA,0,0,0.00
2021-02-10,NA,0,0,0.00
2021-02-11,NA,0,0,0.00
2021-02-12,NA,0,0,0.00
