Dato;AG_testede;AG_pos;AGpos_PCRkonf;Andel_AGpos_PCRkonf_pct;AGpos_minusPCRkonf;Andel_AGminusPCRkonf_pct;AGpos_PCRpos;AGposPCRneg;AGnegPCRpos;AGnegPCRneg
2021-03-08;65206;234;201;85,8974358974359;33;14,1025641025641;79;122;79;3930
2021-03-09;63712;190;169;88,9473684210526;21;11,0526315789474;62;106;65;3417
2021-03-10;58997;236;199;84,3220338983051;37;15,6779661016949;78;121;66;3852
2021-03-11;59916;170;148;87,0588235294118;22;12,9411764705882;51;97;43;3532
2021-03-12;61260;171;131;76,6081871345029;40;23,3918128654971;35;96;31;2975
2021-03-13;56713;152;119;78,2894736842105;33;21,7105263157895;56;60;64;3355
2021-03-14;74054;178;146;82,0224719101124;32;17,9775280898876;50;95;83;4151
2021-03-15;112503;264;226;85,6060606060606;38;14,3939393939394;107;114;105;5681
2021-03-16;118504;268;225;83,955223880597;43;16,044776119403;107;118;107;5329
2021-03-17;105194;197;156;79,1878172588833;41;20,8121827411168;84;66;105;5794
2021-03-18;126173;223;178;79,8206278026906;45;20,1793721973094;120;56;103;6225
2021-03-19;92916;148;125;84,4594594594595;23;15,5405405405405;77;45;71;4217
2021-03-20;57987;136;116;85,2941176470588;20;14,7058823529412;81;33;94;3628
2021-03-21;91133;210;174;82,8571428571429;36;17,1428571428571;120;53;126;5425
2021-03-22;135151;237;194;81,8565400843882;43;18,1434599156118;121;69;135;6697
2021-03-23;140189;201;174;86,5671641791045;27;13,4328358208955;113;59;137;6502
2021-03-24;122128;198;160;80,8080808080808;38;19,1919191919192;111;46;140;6399
2021-03-25;146863;235;178;75,7446808510638;57;24,2553191489362;124;51;143;7162
2021-03-26;132976;179;145;81,0055865921788;34;18,9944134078212;98;44;125;6160
2021-03-27;66312;161;136;84,472049689441;25;15,527950310559;103;32;91;4332
2021-03-28;64316;159;132;83,0188679245283;27;16,9811320754717;97;33;106;4677
2021-03-29;106217;257;226;87,9377431906615;31;12,0622568093385;153;72;149;6731
2021-03-30;115185;243;202;83,1275720164609;41;16,8724279835391;142;57;126;6305
2021-03-31;94289;146;129;88,3561643835617;17;11,6438356164384;89;39;65;4682
2021-04-01;102930;205;179;87,3170731707317;26;12,6829268292683;120;55;127;6198
2021-04-02;96384;200;172;86;28;14;109;58;84;6576
2021-04-03;83281;191;165;86,3874345549738;26;13,6125654450262;99;60;78;5867
2021-04-04;98635;167;149;89,2215568862276;18;10,7784431137725;93;53;107;6539
2021-04-05;194777;285;252;88,421052631579;33;11,5789473684211;135;111;116;11799
2021-04-06;212619;286;253;88,4615384615385;33;11,5384615384615;145;103;122;11231
2021-04-07;189519;265;232;87,5471698113208;33;12,4528301886792;128;102;145;9929
2021-04-08;233061;266;223;83,8345864661654;43;16,1654135338346;145;73;158;11979
2021-04-09;189334;208;180;86,5384615384616;28;13,4615384615385;113;65;83;9767
2021-04-10;92111;155;133;85,8064516129032;22;14,1935483870968;87;45;94;5273
2021-04-11;161493;212;191;90,0943396226415;21;9,90566037735849;112;77;104;8786
2021-04-12;274541;306;272;88,8888888888889;34;11,1111111111111;151;118;170;13516
2021-04-13;223906;255;225;88,2352941176471;30;11,7647058823529;123;101;151;10593
2021-04-14;209151;248;209;84,2741935483871;39;15,7258064516129;130;78;154;10365
2021-04-15;252748;320;267;83,4375;53;16,5625;157;104;144;13373
2021-04-16;201474;248;200;80,6451612903226;48;19,3548387096774;110;88;135;10601
2021-04-17;76600;157;131;83,4394904458599;26;16,5605095541401;93;38;97;4665
2021-04-18;147894;265;247;93,2075471698113;18;6,79245283018868;155;89;152;7942
2021-04-19;282617;315;276;87,6190476190476;39;12,3809523809524;151;122;166;12103
2021-04-20;253576;293;262;89,419795221843;31;10,580204778157;147;110;144;11788
2021-04-21;269356;282;257;91,1347517730496;25;8,86524822695036;136;119;150;14054
2021-04-22;336733;261;239;91,5708812260536;22;8,42911877394636;114;123;124;16179
2021-04-23;297777;236;212;89,8305084745763;24;10,1694915254237;110;100;113;13703
2021-04-24;165103;197;168;85,2791878172589;29;14,7208121827411;90;77;118;8812
2021-04-25;200792;216;196;90,7407407407407;20;9,25925925925926;112;83;159;10438
2021-04-26;368040;388;366;94,3298969072165;22;5,67010309278351;180;182;207;16239
2021-04-27;292398;328;304;92,6829268292683;24;7,31707317073171;174;127;217;15003
2021-04-28;294903;315;288;91,4285714285714;27;8,57142857142857;174;112;194;15868
2021-04-29;411205;385;346;89,8701298701299;39;10,1298701298701;206;135;223;20214
2021-04-30;226693;260;231;88,8461538461539;29;11,1538461538462;123;104;154;12020
2021-05-01;186481;236;215;91,1016949152542;21;8,89830508474576;132;80;171;10771
2021-05-02;231490;268;245;91,4179104477612;23;8,58208955223881;168;71;266;13133
2021-05-03;366867;366;339;92,6229508196721;27;7,37704918032787;219;113;307;18849
2021-05-04;289932;372;348;93,5483870967742;24;6,45161290322581;243;99;299;16493
2021-05-05;327699;345;317;91,8840579710145;28;8,11594202898551;202;108;270;20025
2021-05-06;448092;355;326;91,830985915493;29;8,16901408450704;203;119;264;24202
2021-05-07;407272;388;355;91,4948453608247;33;8,50515463917526;190;156;223;21735
2021-05-08;242149;265;248;93,5849056603774;17;6,41509433962264;160;83;189;15475
2021-05-09;270400;298;278;93,2885906040269;20;6,71140939597315;170;105;300;17866
2021-05-10;491924;481;454;94,3866943866944;27;5,61330561330561;285;163;432;30409
2021-05-11;393339;494;452;91,497975708502;42;8,50202429149798;304;141;337;26633
2021-05-12;425470;527;492;93,3586337760911;35;6,64136622390892;308;175;284;27924
2021-05-13;295768;399;364;91,2280701754386;35;8,7719298245614;210;147;189;17237
2021-05-14;324163;406;371;91,3793103448276;35;8,62068965517242;219;148;244;18796
2021-05-15;264410;347;305;87,8962536023055;42;12,1037463976945;187;115;232;18264
2021-05-16;306331;421;383;90,9738717339667;38;9,02612826603325;262;115;276;19957
2021-05-17;496080;500;473;94,6;27;5,4;283;178;414;27295
2021-05-18;393646;437;411;94,0503432494279;26;5,94965675057208;257;146;333;22918
2021-05-19;391400;404;365;90,3465346534654;39;9,65346534653465;246;111;290;25084
2021-05-20;486198;492;455;92,479674796748;37;7,52032520325203;280;170;279;26799
2021-05-21;467584;420;393;93,5714285714286;27;6,42857142857143;218;167;246;24318
2021-05-22;263972;316;297;93,9873417721519;19;6,0126582278481;188;106;187;14766
