"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2021-01-01;Hovedstaden;0;1863698;0.00
2021-01-04;Hovedstaden;0;1863698;0.00
2021-01-07;Hovedstaden;0;1863698;0.00
2021-01-09;Hovedstaden;2;1863698;0.00
2021-01-12;Hovedstaden;2;1863698;0.00
2021-01-13;Hovedstaden;3;1863698;0.00
2021-01-14;Hovedstaden;4;1863698;0.00
2021-01-15;Hovedstaden;9;1863698;0.00
2021-01-16;Hovedstaden;10;1863698;0.00
2021-01-17;Hovedstaden;51;1863698;0.00
2021-01-18;Hovedstaden;188;1863698;0.01
2021-01-19;Hovedstaden;358;1863698;0.02
2021-01-20;Hovedstaden;489;1863698;0.03
2021-01-21;Hovedstaden;609;1863698;0.03
2021-01-22;Hovedstaden;689;1863698;0.04
2021-01-23;Hovedstaden;4618;1863698;0.25
2021-01-24;Hovedstaden;8401;1863698;0.45
2021-01-25;Hovedstaden;8639;1863698;0.46
2021-01-26;Hovedstaden;8776;1863698;0.47
2021-01-27;Hovedstaden;9405;1863698;0.50
2021-01-28;Hovedstaden;13131;1863698;0.70
2021-01-29;Hovedstaden;20418;1863698;1.10
2021-01-30;Hovedstaden;24818;1863698;1.33
2021-01-31;Hovedstaden;27320;1863698;1.47
2021-02-01;Hovedstaden;29204;1863698;1.57
2021-02-02;Hovedstaden;29317;1863698;1.57
2021-02-03;Hovedstaden;32215;1863698;1.73
2021-02-04;Hovedstaden;38558;1863698;2.07
2021-02-05;Hovedstaden;43351;1863698;2.33
2021-02-06;Hovedstaden;46316;1863698;2.49
2021-02-07;Hovedstaden;46887;1863698;2.52
2021-02-08;Hovedstaden;48016;1863698;2.58
2021-02-09;Hovedstaden;48058;1863698;2.58
2021-02-10;Hovedstaden;48991;1863698;2.63
2021-02-11;Hovedstaden;49232;1863698;2.64
2021-02-12;Hovedstaden;53377;1863698;2.86
2021-02-13;Hovedstaden;53387;1863698;2.86
2021-02-14;Hovedstaden;53400;1863698;2.87
2021-02-15;Hovedstaden;54770;1863698;2.94
2021-02-16;Hovedstaden;55177;1863698;2.96
2021-02-17;Hovedstaden;55209;1863698;2.96
2021-02-18;Hovedstaden;55288;1863698;2.97
2021-02-19;Hovedstaden;55336;1863698;2.97
2021-02-20;Hovedstaden;55438;1863698;2.97
2021-02-21;Hovedstaden;55543;1863698;2.98
2021-02-22;Hovedstaden;55691;1863698;2.99
2021-02-23;Hovedstaden;55849;1863698;3.00
2021-02-24;Hovedstaden;55923;1863698;3.00
2021-02-25;Hovedstaden;55958;1863698;3.00
2021-02-26;Hovedstaden;56024;1863698;3.01
2021-02-27;Hovedstaden;57089;1863698;3.06
2021-02-28;Hovedstaden;58189;1863698;3.12
2021-03-01;Hovedstaden;58411;1863698;3.13
2021-03-02;Hovedstaden;58664;1863698;3.15
2021-03-03;Hovedstaden;58708;1863698;3.15
2021-03-04;Hovedstaden;58906;1863698;3.16
2021-03-05;Hovedstaden;59174;1863698;3.18
2021-03-06;Hovedstaden;59269;1863698;3.18
2021-03-07;Hovedstaden;59588;1863698;3.20
2021-03-08;Hovedstaden;59827;1863698;3.21
2021-03-09;Hovedstaden;61245;1863698;3.29
2021-03-10;Hovedstaden;62913;1863698;3.38
2021-03-11;Hovedstaden;67195;1863698;3.61
2021-03-12;Hovedstaden;71947;1863698;3.86
2021-03-13;Hovedstaden;72034;1863698;3.87
2021-03-14;Hovedstaden;75235;1863698;4.04
2021-03-15;Hovedstaden;77952;1863698;4.18
2021-03-16;Hovedstaden;81426;1863698;4.37
2021-03-17;Hovedstaden;85767;1863698;4.60
2021-03-18;Hovedstaden;90110;1863698;4.84
2021-03-19;Hovedstaden;91259;1863698;4.90
2021-03-20;Hovedstaden;91348;1863698;4.90
2021-03-21;Hovedstaden;93406;1863698;5.01
2021-03-22;Hovedstaden;93489;1863698;5.02
2021-03-23;Hovedstaden;93604;1863698;5.02
2021-03-24;Hovedstaden;102078;1863698;5.48
2021-03-25;Hovedstaden;106544;1863698;5.72
2021-03-26;Hovedstaden;109196;1863698;5.86
2021-03-27;Hovedstaden;109238;1863698;5.86
2021-03-28;Hovedstaden;109277;1863698;5.86
2021-03-29;Hovedstaden;109832;1863698;5.89
2021-03-30;Hovedstaden;110107;1863698;5.91
2021-03-31;Hovedstaden;113854;1863698;6.11
2021-04-01;Hovedstaden;118504;1863698;6.36
2021-04-02;Hovedstaden;122190;1863698;6.56
2021-04-03;Hovedstaden;122283;1863698;6.56
2021-04-04;Hovedstaden;122331;1863698;6.56
2021-04-05;Hovedstaden;122373;1863698;6.57
2021-04-06;Hovedstaden;122578;1863698;6.58
2021-04-07;Hovedstaden;123159;1863698;6.61
2021-04-08;Hovedstaden;124817;1863698;6.70
2021-04-09;Hovedstaden;128185;1863698;6.88
2021-04-10;Hovedstaden;129471;1863698;6.95
2021-04-11;Hovedstaden;129610;1863698;6.95
2021-04-12;Hovedstaden;136442;1863698;7.32
2021-04-13;Hovedstaden;137520;1863698;7.38
2021-04-14;Hovedstaden;142043;1863698;7.62
